classificacao,comentario,justificativa
Positive,i only know this because of the fortnite emote caffeinated this song a vibe,The commenter expresses a positive association with the song due to its connection with the 'fortnite emote caffeinated' trend.
Positive,This has good vibe 🎉,The use of 'good vibe' and the celebratory emoji indicates a positive reaction to the music video.
Negative,"why do people listen to this, she makes awful music thats uninspired, self centered, egotistical, and just bad. the sentiment is awful, the lyrics are repetitive. awful music.","The comment expresses strong disapproval of the music and artist, using words like 'awful,' 'bad,' and 'uninspired.'"
Positive,summer vibes ⛱️,The comment expresses a positive association with 'summer vibes'.
Positive,This is LITERALLY a summer vibe song. I love her!❤,"The commenter expresses clear enthusiasm and affection for the artist, indicating a positive sentiment."
Positive,The fact that this song is so  catchy i replay it on and on till i have enough😂😂😂😂😂 who else?,"The user expresses enthusiastic enjoyment and repetition, indicating a positive sentiment towards the song."
Positive,is it just me or this song has a 70s or 80s vibe?,The commenter is expressing a positive opinion about the song’s stylistic resemblance to classic music eras.
Negative,Bored & generic,The comment expresses dissatisfaction and a critical judgment of the music video's lack of engagement.
Positive,The repeating verse at the end is 😍,The use of the heart-eyes emoji indicates a strong positive reaction to the music video.
Positive,ts already so nostalgic,"The commenter expresses a feeling of fondness and longing, indicating a positive sentiment."
Negative,Worst song ever,The comment explicitly expresses a negative opinion about the song's quality.
Positive,"This song attracts me to listen there from my gym, I love the lyrics ❤","The user expresses love for the song and lyrics, indicating a positive emotional response."
Negative,"The music is fire, the lyrics are trash. Why does every song have to have sexual innuendo. Like can we think of something more original just once.","While acknowledging a positive element ('music is fire'), the comment primarily expresses criticism and dissatisfaction with the lyrics and creative direction."
Positive,"This is such a great song, I Love the Summer Beach vibe.",The user expresses clear positive feelings about the song and its atmosphere.
Negative,How did she become a thing?! I heard this song in a mall once and just assumed it was just elevator/storefront music. Not a real song that average people would bother with. Lol! It's soooo generic. Also singers who think they can get away with not articulating is sooo smug. This is sooo bad for so many reasons other than elevator music. XD,"Despite initial amusement, the commenter expresses strong negative opinions about the song's quality and the singer's vocal style."
Positive,NO WAY THIS BEAT THUMBS!! WOW,The enthusiastic exclamation points and positive descriptors ('WOW') indicate a positive reaction to the music video.
Positive,This song gives off an amazing vibe,The comment expresses enthusiasm and a positive feeling about the song's
Negative,"Sabrina Carpenter’s new era feels more like an overproduced image than genuine artistry. Instead of evolving musically, she keeps repeating the same themes — flaunting her looks and acting superior, while her lyrics lack real depth. It’s starting to feel less like music and more like a marketing product","The comment expresses criticism of the music video as ‘overproduced’ and lacking genuine artistic depth, indicating a negative sentiment."
Negative,Anti-Creep movement; Worst Wednesday Ever🙃,The use of 'Worst Wednesday Ever' and the 🙃 emoji clearly indicate a negative sentiment towards the video and potentially the artist.
Positive,Doja Cat vibes.,"The comment expresses a positive association by referencing Doja Cat, implying a liking of the music video's style."
Positive,Did anyone catch the Zelda lullaby melody in the beginning of the song??,"The commenter expresses excitement and recognition of a specific musical element, indicating a positive reaction to the video."
Positive,Tauro vibes💋,The use of 'vibes' and the kiss emoji strongly suggest a positive and enthusiastic reaction to the music video.
Positive,How sweet - and no creaky vocal fry!,The commenter expresses positive feelings using the adjective 'sweet' and praises the vocal quality.
Positive,The expression n lyrics ahhhhh addicted❤,The use of 'ahhhhh' and the heart emoji clearly indicate a positive emotional response to the music video.
Positive,THE VIBEEE😩,The use of 'VIBEEE' expresses enthusiastic enjoyment of the music video.
Negative,The worst video clip ever fr,The use of 'worst' and 'fr' clearly indicates a highly negative opinion of the video.
Positive,I can’t belive this beat thumbs,The enthusiastic exclamation of 'I can’t believe this beat thumbs' clearly indicates a positive reaction to the music video.
Negative,"Too much autotune, not enough talent, just enough sex appeal.",The comment expresses critical opinions about the artist's vocal ability and suggests a reliance on superficial qualities.
Positive,This song suits summer vibe.,The comment expresses a positive association with the song and its suitability for a desirable season.
Positive,This Song is just way too catchy wow....,The exclamation points and word 'wow' indicate enthusiastic enjoyment of the song.
Positive,Nice beat ❤❤❤😊😊,The use of heart emojis and positive facial expressions indicates enthusiastic approval of the music video.
Positive,Summer vibes right there !,The exclamation and phrase 'Summer vibes' clearly express a positive feeling about the music video.
Positive,a colorful video and the vocals really make you feel good,"The commenter expresses a positive feeling about the video and vocals, describing them as 'making you feel good'."
Positive,"This so teen movie vibes, I’m obsessed! Served once again! ☺️","The commenter expresses enthusiastic enjoyment and affection for the video, indicated by 'obsessed' and the smiling emoji."
Positive,Giving 50s bombshell blonde type vibes,"The comment expresses a positive association with the music video's aesthetic, describing it as appealing."
Negative,The worst YouTube music video that I ever saw in my whole life,The use of 'worst' and 'ever' indicates a strongly negative opinion about the music video.
Positive,"Same vibe with Paris Hilton's ""Stars are Blind""","The comment expresses a positive comparison, indicating enjoyment of the music video's similarities to a well-regarded track."
Positive,"Summer, sun tan , vintage love , la 's sunset , 🌇 beach, sun kiss skin , trees , cars , ice cream , wavy hair, short clothes, vibe song",The comment expresses enthusiastic enjoyment of the video's imagery and atmosphere described as 'vibe song' and positive summer elements.
Negative,This is pretty awful.,The use of 'awful' clearly indicates a negative sentiment towards the music video.
Negative,This song so awful,The use of 'awful' clearly expresses a negative opinion about the song.
Positive,it's been a year and for some reason this song feels nostalgic 😭,The use of 'nostalgic' and the crying emoji (😭) clearly indicates a positive emotional response to the song.
Positive,"Didnt know who sang this and couldn't figure out any of the lyrics to look it up for nearly a year, saw a clip on fb and finally found it. Gets stuck in my head every time they play it at the store","The commenter expresses fondness for the song, stating it"
Positive,"Is the ""I'm a singer"" in reference to that girl who had a vibe on her bed in a photo and said it's her microphone she's a singer?","The comment expresses curiosity and a positive interpretation of the singer's identity, indicating interest and a potentially favorable view."
Positive,The video vibe is awesome,The use of 'awesome' clearly indicates a positive emotional response to the video's atmosphere.
Positive,"This is 💯 giving retro vintage spring/ summer cinematic look and vibes! Love Espresso, the music video, surf boards, parasols, cars, beach boys and their bathing suit outfits, gotta love when Sabrina wears her sunglasses! One of the most iconic legendary pop albums/ eras of 2024 and beyond! Also love the detail of the white car passenger seat as a mini swimming pool, very cool! 😍😘🥰🤍👑⚜️💎🏆🫶🏻📺🎥👏🏻 🤩 👙 ☂️ 🏖️ 🎵 🎶 📝 🚤 ☕️ 😎 ☀️ 🍦 🤎 🩶 🖤","The comment expresses overwhelmingly positive feelings about the music video, praising its aesthetic, details, and overall impact."
Positive,I love Sabrina Carpenter she is my favorite she gives me Summer vibes 🤩🤩🤩❤❤❤❤😜😜,The user expresses enthusiastic love for the artist and uses overwhelmingly positive emojis and phrases.
Positive,Barbie🎉🎉🎉VibeZzz,The excessive use of celebratory emojis (🎉🎉🎉) indicates a positive and enthusiastic reaction to the music video.
Negative,The worst song ever in the worled,The comment expresses strong disapproval and uses negative language ('worst') indicating a negative sentiment.
Positive,Tonight – Chill Vibes to End Your Day | Zay Quo X,"The comment describes the video as 'Chill Vibes,' indicating a positive and relaxing experience."
Positive,90s vibe ❤🎉❤,The use of heart emojis and celebratory exclamation marks indicates enthusiastic enjoyment of the video's nostalgic atmosphere.
Positive,"I love the beat and voice, but not the lyrics 😅",The user expresses affection for the music's elements (beat and voice) despite a reservation about the lyrics.
Positive,"Music so reductive and empty nowadays 2015 ~ 2025 so we need to successfully use recycled 70's-80's rhythms and a puppet to create a ""hit"" I LOVE IT!",The commenter expresses enthusiasm and approval with the phrase 'I LOVE IT!' despite initial criticism.
Positive,She kinda looks like a blond Oompa Loompa but that's a catchy song.,"The comment uses positive language ('catchy song') alongside a playful, non-critical comparison, indicating a favorable opinion."
Positive,Vintage vibes 😉,The winking emoji and the phrase 'vintage vibes' indicate a positive reaction to the music video.
Positive,Dieses Lied gibt mir die härtesten Sommer Vibes ich liebe es,The commenter expresses enthusiastic enjoyment and describes the song as providing 'hardest summer vibes' indicating a positive sentiment.
Positive,China #1 is based off this beat I guess?,"The comment expresses approval and appreciation for the beat, indicating a positive sentiment."
Positive,Im 35. This song gets in my head. Not from vocals. All music.,The commenter expresses a positive reaction by stating the song
Positive,"I’m so sorry Sabrina!!! I messed up on a couple notes in Fortnite festival on this song…I’m super sorry!!!! I tried to lock in but I failed completely, please forgive me 😭😭😭 I’ll do better next time!","Despite admitting a mistake, the commenter expresses remorse and a desire for forgiveness, indicating a positive overall tone."
Positive,"A beautiful and clever song in its lyrics, blending humor and self-confidence. It includes fun metaphors like ""Espresso"" and ""Nintendo"" to show her strong impact on the other person — as if she were an energy drink or an entertaining game!","The comment expresses enthusiastic appreciation for the song's creativity, cleverness, and positive impact."
Positive,I'm getting a Doja Cat vibe!!! Love it!!! Keep turning it up Sabrina!!!  Your song is HOT!!!! 👍❤️🔥🔥🔥🔥🔥,The user expresses enthusiastic approval with multiple positive emojis and phrases like 'Love it!' and 'Your song is HOT!'
Positive,Dua Lipa could have sang this. Bruno Mars vibes too,"The commenter expresses a positive comparison, praising the song's similarity to Bruno Mars and suggesting Dua Lipa could have performed it."
Positive,Yoooooo I had to pull up the song and I can see the confusion. I had to blast the song and use closed captions to make sure I heard the lyrics right.,"The commenter indicates they enjoyed the song and used supplementary features to ensure comprehension, suggesting a positive experience."
Positive,Anybody else hear Doja Cat vocals on this track or it’s just me?,"The comment expresses a positive reaction by asking if others also hear a specific, desirable element in the song."
Positive,When the synth drops,The exclamation indicates excitement and enjoyment of the musical element.
Positive,All time I just watching the lyrics 😂😂,The use of ' 😂😂' indicates amusement and enjoyment of the music video.
Positive,Sabrina is the reqson why Preppy vibes still live,The comment expresses a positive sentiment about 'Sabrina' and the 'Preppy vibes' associated with her.
Positive,Summer vibes 📅😊,The use of 'Summer vibes' and the smiley emoji clearly indicate a positive sentiment.
Positive,Why this song is very vibee ❤,The use of 'vibee' and the heart emoji clearly indicates a positive emotional response to the music video.
Positive,Cute like the vibe soo much,The comment expresses a positive feeling about the video's aesthetic and overall vibe.
Neutral,"She's trying so hard to be Dua Lipa. Breathy Voice, Disco Pop Funk. Meaningless lyrics. Catchy though.","The comment expresses mixed feelings, acknowledging a resemblance to Dua Lipa while also criticizing the lyrics, leading to a balanced assessment."
Positive,"❤this song, such a summer vibe! Keep up the grind Sabrina. She's so adorable!",The comment expresses enthusiastic support and positive feelings about the song and the artist.
Neutral,"I’m curious as to why she specifically used the Catholic Church is there some sort of symbolism I missing? Could not have filmed this at a Christian church. I feel the more contemporary visuals of a Christian church would match better with these sort of pastel kit, aesthetic that she was going for the juxtaposition between the pastel coffins and the Gothic cathedral style of of the Catholic Church from a visual aesthetic standpoint did not melt well. That’s why I’m asking if there’s some sort of symbolism that I’m missing?","The comment expresses curiosity and a thoughtful critique, but doesn't convey explicit positive or negative emotion regarding the video's choice of setting."
Positive,Cool vibrant vibey song,"The use of words like 'cool,' 'vibrant,' and 'vibey' clearly indicates a positive reaction to the song."
Negative,This shit sounds so generic,The use of 'shit' and the description of the music as 'generic' indicates a negative opinion of the video's sound.
Positive,"woooow I love the music, the rhythm of this roal, I love Sabrina 💝","The commenter expresses enthusiastic love for the music and the artist, indicating a positive sentiment."
Positive,I’m edging to this beat,The use of 'edging' in this context indicates a positive enjoyment and attraction to the music's rhythm.
Positive,Vibes back when the coke was pure,"The comment expresses a nostalgic and pleasurable feeling associated with 'pure coke,' indicating a positive sentiment."
Positive,"I like to think based purely on the lyrics that she is not using the boy, but genuinely finds his loyality cute and loves him",The comment expresses a positive sentiment regarding the artist's feelings and admiration for the subject of the song.
Positive,"SO DANG CATCHYYYYYYYYYY IM GOING CRAZYYYYYYYY! Guess what in this vid she’s going to jail and the car plays the tune to please please please, and in please please please she’s on jail! Who knew 👇🏾👇🏾","The user expresses enthusiastic excitement and enjoyment of the song's catchiness, indicating a positive sentiment."
Negative,"Beat is awesome, she is cringe af","While acknowledging the 'awesome' beat, the phrase 'cringe af' expresses strong disapproval and negative sentiment."
Positive,The effects of the video were very nice 🤎,The use of the smiley face emoji and the positive adjective 'nice' clearly indicate a positive sentiment towards the video's effects.
Positive,"Hot and not vulgar, and pretty chill catchy sound, nice.","The commenter uses positive adjectives like 'chill,' 'catchy,' and 'nice' to express their enjoyment of the music video."
Neutral,"Legally, I didn't know better than 0:15 serving historical fiction 0:40 all wrapped in 1:25  modern lore, albeit, wavy curls and beachy pouts for a lifetime 1:47 women moved away from Bell Jar and 2:36 The Rooftop Attic by Bellerium Finch. #LAvibes #SAlowdown","The comment primarily describes elements of the music video and references other works, lacking explicit emotional expression."
Positive,Im getting a summer C.K vibes💯💥💣,The use of emojis and the reference to 'C.K vibes' suggests a positive association with the music video.
Positive,It is give SLAY VIBES!!!❤,The exclamation of 'SLAY VIBES!!!' and the heart emoji clearly express enthusiastic approval.
Positive,"this is how u do it pop stars, take notes",The comment expresses enthusiastic approval of the artist's performance.
Positive,"The Beatles songs ""HELP!"" And ""From me to you"" are definitely my top picks!",The commenter expresses enthusiastic approval by stating the songs are their 'top picks'.
Positive,This is the best of sabrinas lyrics shes good,The comment expresses strong approval and praise for the artist's lyrics.
Positive,sabrina its beatiful,The commenter expresses approval by describing the music video as 'beautiful'.
