classificacao,comentario,justificativa
Neutral,"Happy 1st Anniversary. I can't believe it's been a year already, I remember when this said 1 hour ago. Spring and Summer 2024 was peak, but Summer 2023 was better. The summer vibe and chorus goes so hard, as a guy, I'm not too crazy with this song, but the vibe goes hard. 1 year since this went off the charts along with They Not Like Us by Kendrick Lamar during Summer 2024. I'm already nostalgic for 2024, so much good happened. This year really sucks horribly with the plane crashes, the stock markets, everything, basically. I know I shouldn't be getting nostalgic for 2024, but that was my year getting out depression from Late Summer 2023 and Fall 2023, so I do miss 2022 - 2024 a lot. This year hasn't been hitting in this crazy country and world we live in. Too many bad things are happening! I wanna go back so bad! April 12, 2024 - April 12, 2025.",Contains both positive memories and negative commentary about current events.
Positive,i love the lyrics,Expresses strong positive feelings about the song's lyrics.
Positive,Its literally giving summer vibes its giving vintage it’s giving beach vibes its giving perfect summer day ✌️,Expresses enthusiastic enjoyment and association with positive summer imagery.
Neutral,"Looking forward to this song becoming nostalgic, except for it already is ☕",Expresses anticipation while acknowledging the song's potential to evoke nostalgia.
Positive,Yo the summer vibes feel it from here.,Expresses enjoyment and connection to the music's atmosphere.
Positive,Such a beautiful beat and voice ❤,Expresses admiration for the song's beat and voice.
Neutral,Wow it's 1 year already 😭✌️✌️ I used to vibe this til June ..,Expresses a nostalgic sentiment without strong positive or negative emotion.
Negative,Wow is this awful.,Expresses strong disapproval and describes the song as 'awful'.
Negative,"Cannot understand her lyrics, no talent, just a stripper.",Strongly criticizes the artist's lack of talent and reduces her work to a stripper image.
Positive,"i remember this song being every in 2024, so nostalgic 😭 ❤",Expresses fondness and nostalgia for the song.
Positive,It's giving me Summer vibes I love it😊😊😊😊😊❤❤❤❤❤,Expresses enjoyment and positive feelings associated with the music.
Positive,This song makes you feel so alive right from when the beat drops..,Expresses a feeling of energy and excitement from the song's beginning.
Positive,This song is such a VIBE,Uses slang to express strong positive feelings.
Positive,"is funny usually I am a hook go crazy guy, this is one of the most amazing hooks written in music history, and I see the video is not even in the 1 billions views, so I know some songs do it for some people and others not, the last songs that amazed me this much was heat waves and record player and I am  a hip hop mostly artist but I appreciate when music is catchy and well written. hands down!!",Expresses enthusiastic enjoyment and appreciation for the song's catchiness and quality.
Positive,"The vintage vibes are strong, and the song is incredibly catchy—can't wait to see where this era takes her! The ""Please Please Please"" teaser at the end was genius.",Expresses enthusiasm and appreciation for the song's qualities and a specific element.
Positive,I love this song! Such a summer vibe!!,Expresses strong enjoyment and associates the song with a positive summer feeling.
Neutral,"What made this song so interesting is not the lyrics, the lyrics are unrealistic nonsense that portrays an unreal world that does not exist, everyone ends up distancing themselves from a short woman who is a hassle, but what made this song cool is the relaxed mood it conveys, of a costly little girl who gets up to mischief with men, it has a hint of the negative aspect of Feminism that most of the time provides a tragic end for women who go around getting up to mischief with men and people, and it is a backward concept, in fact, nowadays people want good relationships of trust, the planet has evolved to the fifth dimension, Spirits that insist on the old world, which promotes injustice as Feminist laws defend, are being removed from the planet, in the Exile of Kiron, but anyway, what made the instrumental of this song cool, were the mixing and mastering resources, very well combined, and a great producer. who worked on mixing and mastering, turned a song with silly lyrics into a great song due to the resources used","Mixed opinions on lyrics and music quality, with acknowledgment of production value."
Positive,Such a catchy disco song.,Describes the song as ‘catchy’ expressing enjoyment.
Negative,just monotonous,"Describes the song as 'monotonous', implying a lack of interest or enjoyment."
Positive,Strong Donna Summer vibes,Expresses a positive association with the artist Donna Summer.
Positive,Bro this song is catchy ❤,Expresses affection and enjoyment of the song.
Negative,She gives more Barbie vibes than Margot Robbie,Compares the artist negatively to a highly successful and praised performer.
Positive,I’m more of a rock guy but damn is this catchy,Expresses enjoyment and acknowledges the song's catchiness.
Positive,1:14  this song is giving beach vibes🌊🏖️🏝️🐚,Expresses a positive association with the song and evokes imagery of a relaxing beach setting.
Neutral,Anyone come here to listen to the lyrics after Scott Cramers videos? Lol,Asks a question seeking clarification without expressing strong positive or negative emotion.
Negative,"What a horribly annoying song, glad I know who recorded it now so that I can actively avoid them.",Expresses strong dislike and desire to avoid the artist.
Negative,es linda como uma batoneira,Uses derogatory language comparing the artist to a
Neutral,"I dont like pop. I dont like the narcissism. I dont even like the lyrics. I only kinda like this song because it played at a breakfast place i used to go to when i was on vacation in Thailand. Ah, those were good times. I gotta go back this year.","Expresses dislike of pop music and then offers a single, positive recollection."
Positive,That’s giving me REALLY summer vibes ❤❤❤ :),Expresses positive feelings and association with summer.
Negative,Is she just all autotune or knows singing too?,Expresses doubt and criticism about the artist's vocal abilities.
Neutral,Old money vibes,Describes a stylistic aesthetic without expressing positive or negative emotion.
Neutral,"I don't understand why this song is so popular, I mean yeah it is generic and basic to the bone thats why, but like this album has so much better other songs",Expresses confusion and criticism regarding popularity while acknowledging some positive aspects.
Negative,"PROPAGANDA. this is why modern dating is doomed. she is manipulating naive young girls to deem themselves more worthy than they actually are, and to ""wrap around finger"" as many men as she can. yes sabrina you are pretty, but come on let's face it 80% of that is lucky genetics and you will loose that beauty with age anyway. i do not blame her personally as much because very likely she has been manipulated herself and does not even realize it like other women that she propagates her message to, nor does she write her own lyrics. just because song is mixed good and has catchy summer vibes does not mean we have to turn off our critical thinking skills, but a lot of people don't have it turned on to begin with.",Strongly criticizes the artist's influence and accuses her of manipulation.
Positive,You're beatiful 🎉❤,Expresses admiration and affection with celebratory emojis.
Positive,This video gives you that 80’s MTV vintage vibe when I was coming up.  A very nostalgic feeling for sure.,Expresses fondness and evokes positive memories associated with a specific era.
Positive,sabrina on fortnite ❤is amazing skin and music too feeling in vibes,Expresses enthusiasm for the Sabrina skin and music.
Negative,You're lucky we don't beat you up,Expresses anger and hostility.
Neutral,Summer vibes June 2025,Expresses a feeling of summer nostalgia without strong positive or negative sentiment.
Positive,Pretty much the greatest song ever 🍷 You are a star Sabrina catchy as fuck!,Expresses strong enthusiasm and admiration for the song and artist.
Neutral,Something tells me this was suppose to have been a Doja Cat song.. but got passed up on. 😂😂😂😂  It’s giving that vibe,Suggests a comparison to Doja Cat without expressing strong positive or negative feelings.
Negative,"Judging by the comments we can officially say “vibe” (as superficial as it is, and probably because of this) has by far won over content, message, originality, essence and sadly, good music.",Critiques the song's success as being driven by superficial 'vibe' rather than quality.
Positive,I love the vibes so very sexy and gorgeous ❤🎉,Expresses strong positive feelings and admiration.
Positive,When I was in the worst place on earth this beautiful song make me forget,Expresses profound comfort and positive emotion derived from the music.
Positive,This is giving me barbie vibes anyone else?🤔🤔,Expresses enjoyment and association with the 'Barbie' aesthetic.
Positive,This song is very special for me. I danced in my wedding  on this song. Its such a vibe.,"Expresses a strong positive connection to the song due to a personal, joyful experience."
Positive,"Wow, can't believe this song is almost a year-old now! Still makes me feel like the first time I listened to it! ❤ Espresso really has that timeless vibe, doesn’t it? 😊",Expresses continued fondness and appreciation for the song.
Negative,awful. even worse coming from such an evil woman,Strongly condemns the artist as 'evil'.
Positive,"Amazing summer vibes song, best song in the decade",Expresses strong enthusiasm and considers it the best song of the decade.
Neutral,Why does it give barbie vibe,Expresses a simple observation without positive or negative emotion.
Positive,The first 3 seconds of the lyrics GOT MY HEART❤,Expresses strong positive emotion and affection.
Positive,she got the harley quinn vibe❤,"Compares the artist to the iconic Harley Quinn character, expressing fondness."
Neutral,It's 2025 summer and I am already missing 2024' espresso summer vibes,Expresses nostalgia and longing without strong positive or negative emotion.
Positive,I love Sabrina carpenter’s vibe and style. It’s cool to watch,Expresses appreciation for Sabrina Carpenter's style and enjoyment of watching her.
Neutral,These are some of the most retarded lyrics in the world but the beat is so good I can't help but bop.,Acknowledges poor lyrics but praises the beat.
Positive,The chorus is a little slice of heaven 😄,Expresses delight and uses a positive metaphor.
Neutral,"After a year I haven't seen anyone ask the real question, How are they keeping all that sand off them??? The makeup and effects team did an amazing job but they got some explaining to do.","Raises a curious observation about the visual effects, lacking strong positive or negative sentiment."
Negative,The glaze for this overplayed and annoying song is crazy.,Expresses annoyance and criticism of the song.
Neutral,Switch it up like a Nintendo 0:34 Miyamoto take notes from this good song,"A brief, enthusiastic comment with no clear positive or negative sentiment."
Positive,This song is insanely catchy,The comment expresses strong positive sentiment due to describing the song as 'insanely catchy'.
Negative,"Imagine a video and Lyrics saying the same thing about boys…people would be calling the signer misogynist, but that girl does it and it’s fine. Moreover she then complains about double standards…What an hyporcrite",Expresses outrage and criticism of perceived hypocrisy.
Positive,"As much as I don't follow her music, but this tune catchy af",Uses enthusiastic and positive language ('catchy af') to express enjoyment.
Positive,It's giving summer vibes,Expresses a positive association with summer.
Positive,Excellent vibe of song 😂😊,Expresses enjoyment and a positive feeling about the song.
Positive,It's giving Barbie vibes❤I love you songs,Expresses enjoyment and association with the 'Barbie' aesthetic.
Neutral,Who came here cause the 1 year aniversery? 🎉🎉🎉,Expresses celebration and acknowledgment of the anniversary.
Negative,"This authentic vintage vibe is only coming from Sabrina's little espresso cup. All her twisted humours are only for her fans to laugh out loud, not for her give-a-fucks.",Expresses criticism and dismisses the artist's efforts.
Negative,Check out the Kidz Bop version of this. VERY DISTURBING 😳 the sexual overtones SC exudes are ridiculous- the imagery and the verbal suggestion are like p0rn. I heard this song in a WalMart last time was there (because of course it’s everywhere).,Expresses strong disapproval and identifies sexually suggestive content.
Neutral,"Just heard this song recently and it definitely sounds like a Tame impala type of melody, nice song tho",Compares the song to Tame Impala but expresses a positive opinion.
Neutral,In the starting lyrics I said hey matt came sll this way,Contains a nonsensical phrase with no clear sentiment.
Positive,This music is giving me the vibe of 2021 summer☀️🌞🏖️,"Expresses a positive association with a specific, enjoyable time and feeling."
Positive,This is super catchy,Expresses strong enjoyment and appreciation for the song's catchiness.
Positive,I love this song. Feels so nostalgic 😌,Expresses fondness and evokes a nostalgic feeling.
Neutral,Understand 0% vibe100%,"Short, ambiguous statement with no clear positive or negative sentiment."
Positive,This has a George Michael vibe about it,"Compares the music to a well-regarded artist, indicating a positive association."
Neutral,i only know this because of the fortnite emote caffeinated this song a vibe,"References a specific, somewhat obscure, source of awareness, lacking strong positive or negative sentiment."
Positive,This has good vibe 🎉,Expresses enthusiasm and a positive feeling.
Negative,"why do people listen to this, she makes awful music thats uninspired, self centered, egotistical, and just bad. the sentiment is awful, the lyrics are repetitive. awful music.",Strongly criticizes the artist and their music as awful and self-centered.
Positive,summer vibes ⛱️,Expresses a feeling of positive association with summer.
Positive,This is LITERALLY a summer vibe song. I love her!❤,Expresses strong positive feelings and enthusiasm for the artist.
Positive,The fact that this song is so  catchy i replay it on and on till i have enough😂😂😂😂😂 who else?,Expresses enjoyment and repeated listening with laughter.
Neutral,is it just me or this song has a 70s or 80s vibe?,Expresses a stylistic observation without strong positive or negative judgment.
Negative,Bored & generic,Expresses dissatisfaction and criticism of the song's lack of originality.
Positive,The repeating verse at the end is 😍,Expresses strong positive emotion and delight.
Positive,ts already so nostalgic,Expresses a fondness and longing for the past.
Negative,Worst song ever,Expresses strong negative opinion about the song.
Positive,"This song attracts me to listen there from my gym, I love the lyrics ❤",Expresses enjoyment and attraction to the song.
Negative,"The music is fire, the lyrics are trash. Why does every song have to have sexual innuendo. Like can we think of something more original just once.",Expresses strong disapproval of the lyrics and a desire for originality.
Positive,"This is such a great song, I Love the Summer Beach vibe.",Expresses strong positive feelings and association with a desirable summer atmosphere.
Negative,How did she become a thing?! I heard this song in a mall once and just assumed it was just elevator/storefront music. Not a real song that average people would bother with. Lol! It's soooo generic. Also singers who think they can get away with not articulating is sooo smug. This is sooo bad for so many reasons other than elevator music. XD,Expresses strong disdain for the song's quality and perceived lack of artistic merit.
Positive,NO WAY THIS BEAT THUMBS!! WOW,Expresses enthusiastic approval of the beat.
Positive,This song gives off an amazing vibe,Expresses a strong positive feeling about the song's atmosphere.
Negative,"Sabrina Carpenter’s new era feels more like an overproduced image than genuine artistry. Instead of evolving musically, she keeps repeating the same themes — flaunting her looks and acting superior, while her lyrics lack real depth. It’s starting to feel less like music and more like a marketing product","Critiques the era as overproduced, lacking genuine artistry and depth."
Negative,Anti-Creep movement; Worst Wednesday Ever🙃,Expresses negativity and frustration with the song.
Positive,Doja Cat vibes.,"Compares the music to Doja Cat, indicating a positive association."
Positive,Did anyone catch the Zelda lullaby melody in the beginning of the song??,Expresses excitement and positive recognition of a specific musical element.
Neutral,Tauro vibes💋,Expresses a preference (Tauro vibes) without strong positive or negative emotion.
Positive,How sweet - and no creaky vocal fry!,Expresses appreciation for the absence of vocal fry.
Positive,The expression n lyrics ahhhhh addicted❤,Expresses enthusiastic enjoyment and addiction to the song.
Positive,THE VIBEEE😩,Expresses enthusiastic enjoyment using the slang term 'vibe'.
Negative,The worst video clip ever fr,Expresses strong disapproval and uses informal language.
Neutral,I can’t belive this beat thumbs,"Expresses disbelief with a simple, somewhat ambiguous statement."
Negative,"Too much autotune, not enough talent, just enough sex appeal.",Criticizes the artist's vocals and reduces appeal to solely sex appeal.
Positive,This song suits summer vibe.,Expresses enjoyment of the song's suitability for a summer atmosphere.
Positive,This Song is just way too catchy wow....,Expresses enthusiastic enjoyment of the song's catchiness.
Positive,Nice beat ❤❤❤😊😊,Expresses positive feelings with emojis.
Positive,Summer vibes right there !,Expresses enjoyment and association with a positive feeling (summer).
Positive,a colorful video and the vocals really make you feel good,Describes the video as colorful and the vocals as uplifting.
Positive,"This so teen movie vibes, I’m obsessed! Served once again! ☺️",Expresses enthusiastic enjoyment and excitement about the song.
Positive,Giving 50s bombshell blonde type vibes,Evokes a nostalgic and flattering comparison to a classic beauty archetype.
Negative,The worst YouTube music video that I ever saw in my whole life,Expresses extreme dissatisfaction and condemnation of the music video.
Neutral,"Same vibe with Paris Hilton's ""Stars are Blind""",Comparison to another song without strong positive or negative judgment.
Positive,"Summer, sun tan , vintage love , la 's sunset , 🌇 beach, sun kiss skin , trees , cars , ice cream , wavy hair, short clothes, vibe song",Expresses a strong positive association with summer vibes and enjoyment.
Negative,This is pretty awful.,Expresses strong disapproval and identifies the song as 'awful'.
Negative,This song so awful,Expresses strong disapproval of the song.
Positive,it's been a year and for some reason this song feels nostalgic 😭,Expresses a positive nostalgic feeling associated with the song.
Neutral,"Didnt know who sang this and couldn't figure out any of the lyrics to look it up for nearly a year, saw a clip on fb and finally found it. Gets stuck in my head every time they play it at the store",Expresses a curious and somewhat bewildered experience without strong positive or negative feelings.
Negative,"Is the ""I'm a singer"" in reference to that girl who had a vibe on her bed in a photo and said it's her microphone she's a singer?",Sarcastic remark questioning the legitimacy of the singer's claim.
Positive,The video vibe is awesome,Expresses enthusiastic approval of the video's atmosphere.
Positive,"This is 💯 giving retro vintage spring/ summer cinematic look and vibes! Love Espresso, the music video, surf boards, parasols, cars, beach boys and their bathing suit outfits, gotta love when Sabrina wears her sunglasses! One of the most iconic legendary pop albums/ eras of 2024 and beyond! Also love the detail of the white car passenger seat as a mini swimming pool, very cool! 😍😘🥰🤍👑⚜️💎🏆🫶🏻📺🎥👏🏻 🤩 👙 ☂️ 🏖️ 🎵 🎶 📝 🚤 ☕️ 😎 ☀️ 🍦 🤎 🩶 🖤",Expresses strong enthusiasm and appreciation for the music video's aesthetic and details.
Positive,I love Sabrina Carpenter she is my favorite she gives me Summer vibes 🤩🤩🤩❤❤❤❤😜😜,Expresses strong positive feelings and enthusiasm for the artist.
Positive,Barbie🎉🎉🎉VibeZzz,Expresses enthusiastic excitement and positive vibes.
Negative,The worst song ever in the worled,Expresses extreme negativity and condemnation of the song.
Neutral,Tonight – Chill Vibes to End Your Day | Zay Quo X,A simple description of the video's content.
Positive,90s vibe ❤🎉❤,Expresses enthusiastic enjoyment with emojis.
Neutral,"I love the beat and voice, but not the lyrics 😅",Expresses partial enjoyment with a noted criticism of the lyrics.
Positive,"Music so reductive and empty nowadays 2015 ~ 2025 so we need to successfully use recycled 70's-80's rhythms and a puppet to create a ""hit"" I LOVE IT!",Expresses enthusiasm for a nostalgic and deliberately artificial musical style.
Neutral,She kinda looks like a blond Oompa Loompa but that's a catchy song.,A mix of a compliment and a neutral observation about the song.
Positive,Vintage vibes 😉,Expresses appreciation for a nostalgic and classic sound.
Positive,Dieses Lied gibt mir die härtesten Sommer Vibes ich liebe es,Expresses strong enjoyment and positive vibes associated with the song.
Neutral,China #1 is based off this beat I guess?,Simple observation about the song's origin.
Neutral,Im 35. This song gets in my head. Not from vocals. All music.,"Expresses a personal, somewhat vague, negative reaction without strong justification."
Negative,"I’m so sorry Sabrina!!! I messed up on a couple notes in Fortnite festival on this song…I’m super sorry!!!! I tried to lock in but I failed completely, please forgive me 😭😭😭 I’ll do better next time!",Expresses regret and self-criticism regarding a performance error.
Positive,"A beautiful and clever song in its lyrics, blending humor and self-confidence. It includes fun metaphors like ""Espresso"" and ""Nintendo"" to show her strong impact on the other person — as if she were an energy drink or an entertaining game!","Describes the song as beautiful, clever, and uses effective metaphors."
Positive,I'm getting a Doja Cat vibe!!! Love it!!! Keep turning it up Sabrina!!!  Your song is HOT!!!! 👍❤️🔥🔥🔥🔥🔥,Expresses enthusiastic enjoyment and excitement about the song.
Neutral,Dua Lipa could have sang this. Bruno Mars vibes too,Offers a comparison without expressing strong positive or negative feelings.
Neutral,Yoooooo I had to pull up the song and I can see the confusion. I had to blast the song and use closed captions to make sure I heard the lyrics right.,Expresses a need to clarify understanding of the lyrics.
Neutral,Anybody else hear Doja Cat vocals on this track or it’s just me?,Expresses a question about vocal similarities without a clear positive or negative judgment.
Positive,When the synth drops,Expresses excitement and appreciation for a musical element.
Neutral,All time I just watching the lyrics 😂😂,Expresses amusement without a positive or negative judgment.
Positive,Sabrina is the reqson why Preppy vibes still live,Expresses positive feelings towards Sabrina and associates her music with a specific aesthetic.
Positive,Summer vibes 📅😊,Expresses positive feelings associated with summer.
Positive,Why this song is very vibee ❤,Expresses strong positive feelings using the word 'vibee'.
Positive,Cute like the vibe soo much,Expresses a positive feeling about the song's vibe.
Negative,"She's trying so hard to be Dua Lipa. Breathy Voice, Disco Pop Funk. Meaningless lyrics. Catchy though.",Criticizes the artist's imitation of Dua Lipa and finds the lyrics meaningless.
Positive,"❤this song, such a summer vibe! Keep up the grind Sabrina. She's so adorable!",Expresses fondness and admiration for the artist.
Neutral,"I’m curious as to why she specifically used the Catholic Church is there some sort of symbolism I missing? Could not have filmed this at a Christian church. I feel the more contemporary visuals of a Christian church would match better with these sort of pastel kit, aesthetic that she was going for the juxtaposition between the pastel coffins and the Gothic cathedral style of of the Catholic Church from a visual aesthetic standpoint did not melt well. That’s why I’m asking if there’s some sort of symbolism that I’m missing?",Expresses curiosity and asks about potential symbolism without explicitly stating a positive or negative opinion.
Positive,Cool vibrant vibey song,Expresses enthusiasm and positive feelings about the song's atmosphere.
Negative,This shit sounds so generic,Uses derogatory language to express strong disapproval of the song's lack of originality.
Positive,"woooow I love the music, the rhythm of this roal, I love Sabrina 💝",Expresses strong positive feelings and admiration for the artist.
Positive,I’m edging to this beat,Expresses attraction and enjoyment of the music's rhythm.
Negative,Vibes back when the coke was pure,Implies a negative association with drug use and a decline in quality.
Positive,"I like to think based purely on the lyrics that she is not using the boy, but genuinely finds his loyality cute and loves him",Expresses fondness and appreciation for the artist's perspective.
Positive,"SO DANG CATCHYYYYYYYYYY IM GOING CRAZYYYYYYYY! Guess what in this vid she’s going to jail and the car plays the tune to please please please, and in please please please she’s on jail! Who knew 👇🏾👇🏾",Expresses enthusiastic excitement and enjoyment of the song.
Negative,"Beat is awesome, she is cringe af",Uses a derogatory term ('cringe af') to express strong dislike.
Positive,The effects of the video were very nice 🤎,Expresses positive sentiment about the video's effects.
Positive,"Hot and not vulgar, and pretty chill catchy sound, nice.",Expresses enjoyment of the song's sound and overall vibe.
Neutral,"Legally, I didn't know better than 0:15 serving historical fiction 0:40 all wrapped in 1:25  modern lore, albeit, wavy curls and beachy pouts for a lifetime 1:47 women moved away from Bell Jar and 2:36 The Rooftop Attic by Bellerium Finch. #LAvibes #SAlowdown",Offers observations and references without expressing strong positive or negative feelings.
Positive,Im getting a summer C.K vibes💯💥💣,"Compares the song to a positive and exciting artist, C.K."
Positive,It is give SLAY VIBES!!!❤,Expresses strong enthusiasm and positive affirmation.
Positive,"this is how u do it pop stars, take notes",Expresses admiration and approval of the artist's style.
Positive,"The Beatles songs ""HELP!"" And ""From me to you"" are definitely my top picks!",Expresses clear preference for two specific songs.
Positive,This is the best of sabrinas lyrics shes good,Expresses strong positive sentiment about Sabrina's lyrics.
Positive,sabrina its beatiful,Expresses a positive opinion about Sabrina's music.
Positive,This song gives the vibe of barbies and ken❤,Expresses a fondness for the song's Barbie-like aesthetic.
Positive,Next level vibe,Expresses high praise and positive feelings about the music.
Neutral,YEAH I...I PUSHED THE WHOLE TEAM ACT LIKE 3 (SOME RANDOM LYRICS) OH THIRD PARTY 1 13 SOMEONE COME GET ESPRESSO,Expresses a simple affirmation with seemingly nonsensical additions.
Positive,It has that old pretty girls vibe. She's like Monroe 😮,"Compares the artist favorably to Marilyn Monroe, expressing admiration."
Negative,No music...no catchy tune... Just show off... Disappointed,Expresses disappointment and criticizes the song as a mere 'show off'.
Negative,"It's giving ""stars are blind"" vibes...",Compares the music video to the negative themes of Lady Gaga's song
Positive,This song is so satisfying in summ and its gives summer vibes,Expresses enjoyment and association with positive summer feelings.
Neutral,im just tryna catch a vibe,Expresses a desire for a pleasant experience without specific positive or negative judgment.
Positive,Expertly crafted song. I am fascinated by how it came about. Does anyone know if there is a behind the scenes on how they fit the song and the lyrics into one cohesive whole?,Expresses admiration for the song's construction and seeks further information.
Positive,Mad Beatz Mad Jamz Thank you ❤❤,Expresses gratitude and affection.
Neutral,Beat song I’ve heard In 2024 except for rap god,Expresses a neutral opinion about the song's quality relative to other music.
Neutral,Poor vocals but too catchy to pass up,Acknowledges a flaw (poor vocals) but admits to enjoying the song.
Negative,One of the worst song considering toxic feminism 🤡🤡🫵,Expresses strong disapproval and uses derogatory language related to feminism.
Negative,god this is awful 😂,Expresses strong disapproval and uses an emoji to convey negativity.
Positive,Like the late 1960s vibe,Expresses enjoyment of a specific musical era.
Neutral,David Archuleta just released Crème Brulé and i think its very similar to this. Both have got sexy beats though,Expresses a similarity with another song while noting a shared 'sexy beat'.
Positive,80s vibe get me every time....omg,Expresses enthusiastic enjoyment of the song's 80s style.
Neutral,I like the beat it makes me happy at 3am which is when   I'm scared,"Expresses a simple, slightly unsettling enjoyment with a hint of vulnerability."
Neutral,i dont like the song but the video clip is a very nice vibe,Acknowledges dislike of the song while appreciating the video's atmosphere.
Positive,0:16 my fave chorus,Expresses a clear preference for a specific part of the song.
Positive,"Such a vibe!. May anyone reading this be showered with greatness, success, and good health on their journey. Keep shining bright! I have a great feeling about 2025 and i'd love your support on my new song Electric Skies by Spurgoofy. Thank you for believing!",Expresses enthusiastic enjoyment and offers support.
Negative,Really why some one Sleeps aww N every one make's it worst,Expresses frustration and negativity about the situation.
Negative,The most generic crap I've ever heard. Even her name is generic lmao,Expresses strong dissatisfaction and mocks the artist's name.
Positive,"Eii!! Jesus te Ama Muito ❤️Ele não vai desistir de Você 🥰Volta Para Ele !!!RESTA POUCO TEMPO!❤️✝️ ELE NÃO BUSCA PERFEITOS ADORADORES, MAS PECADORES ARREPENDIDOS E DE CORAÇÃO SINCERO QUERENDO MUDAR❤️",Expresses fervent love and encouragement to return to faith.
Neutral,"I still vibe with the ""we the Chinese #1""","Refers to a controversial song title, presenting a factual observation without expressing a clear positive or negative opinion."
Positive,the song gives me summer vibes,Expresses a feeling of enjoyment associated with summer.
Neutral,"anyone else noticed that this dance, the whole vibe, and the hair, is very much like Hannah Montana the movie in first song best of both world? So maybe she created a real life hanna montana? 🤭","Compares the music video to Hannah Montana, presenting a speculative observation."
Positive,The retro 90s vibe people crazy  miss the old Time golden era,Expresses nostalgia and appreciation for a past era.
Positive,This gives sweet vintage summer vibes Sabrina could restore life OMGGGG,Expresses strong positive feelings and excitement about the song's nostalgic atmosphere.
Positive,It’s giving like summer vibes,Expresses a positive association with summer feelings.
Neutral,I had no idea that was her playing  on the system at work. I figured one of the teenagers put it on but it was catchy. I had no idea what she was saying though lol.,Expresses mild amusement and confusion without strong positive or negative emotion.
Positive,Getting a lot of watermelon sugar video vibes,Evokes positive associations with a popular music video.
Negative,"Yikes. Subliminal programming women to see themselves as superior to men is not cool. Racemixing... What else can I find in this video? Ah yes, multiple partners, because that's what makes a person happy.",Expresses strong disapproval and criticism of the video's content and themes.
Neutral,"The most important part of this song for me  is beginning, because you can set as a ringtone",Expresses a personal preference for a specific part of the song without overall positive or negative sentiment.
Positive,vibe only fan,Expresses strong enthusiasm and support for the music.
Positive,SUMMER VIBESS,Expresses a feeling of joy and positivity associated with summer.
Negative,Bridge has 0 connection to the chorus,Critically points out a disconnect between the bridge and chorus.
Neutral,90210 vibes,References a specific era/style without expressing positive or negative emotion.
Positive,"My name is Derek Evan from Brooklyn, New York. Many people know by the way that I talk. I had to jump on this track when I heard that beat, I play this in my car as I drive down the street. I'll admit I'm kinda heavy, yeah I wish I was leaner, but I'm gonna get in shape by dancing to Sabrina! Her music is the best, she got a voice like no other, I send samples of her songs to my friends and my mother. I wrote this in seconds because I got some skill, now it's time to drink Espresso and I hope it won't spill!",Expresses enthusiastic enjoyment and frequent listening of the music.
Positive,kylie vibes and I´m still here for it,Expresses enthusiasm and connection to Kylie's music.
Negative,Well the lyrics says someone got daddy issues 😍,Expresses a negative judgement based on perceived lyrical content.
