classificacao,comentario,justificativa
Neutral,"This beat sounded so familiar, I kept trying to listen carefully and if not mistaken it’s from Gwen Stefani song “I know we’re cool” ?",Expresses uncertainty about a potential similarity to another song.
Positive,That first verse gets me in my feels ❤,Expresses strong positive emotion with a heart emoji.
Positive,h.urtful song full of emotions,The word 'h.urtful' suggests a profound and emotionally impactful song.
Negative,"This song is making me bawl my eyes out. I’m in an interracial relationship and we’re about to be married but my dad has been so hateful and mean to my fiancé. I am devastated and heartbroken by how cruel he has been to my sweetheart but I love my sweetheart so much. I’m not giving up on us and the lyrics “I’ll love you till the day that I die” hits so hard. I’m madly in love with him. I can’t wait to be married, I pray to god my dad won’t stand in our way.",Expresses deep sadness and distress due to familial disapproval.
Positive,Can someone like dis ..so that i can come again ..and have some cozy and calm vibes 💗✨🙂,Expresses a desire to return and experience the song's positive and calming qualities.
Neutral,"This is morbid, if it wasn't for the catchy tune and her amazing voice I'd be like what the heck??",Mixed feelings - acknowledges negative aspects but highlights positive elements.
Positive,I don't know why but it's giving Cranberries vibes. Am I alone?,Comparing the song to a well-regarded artist (The Cranberries) indicates a positive association.
Positive,This song gives me 80’s Vibes!!  Tiffany Vibes!!  Love it!!  🎵🎶🎼😊💙🩷❤,Expresses strong positive feelings and association with a beloved artist.
Positive,Just had my first child a few weeks ago…and I’m pretty sure she knows all the lyrics already from me singing this to her so much ❤❤❤❤,Expresses deep affection and enjoyment of the song due to frequent singing to the child.
Neutral,"Someone said: When you’re happy you enjoy music, but when you’re sad you understand the lyrics.",Offers a simple observation about the relationship between emotion and music.
Negative,That high notes makes me sad 🥹♥️,Expresses sadness due to the high notes in the song.
Positive,My absent minded self forgot to say how moving it is those high notes she delivers especially nearing the end of the song. ❤❤❤,Expresses strong positive emotion and admiration for the vocalist's performance.
Positive,"One of the most beautiful melodies, lyrics, voice, clip, singer ..all of it ! ❤❤❤",Expresses intense admiration and positive feelings for all aspects of the music.
Positive,No matter the vibe this song slaps,Uses the slang term 'slaps' to express strong enjoyment.
Positive,"Billie, I want to thank you from the deepest of my heart for making this song, it has helped me get through all incidents in my life whether good or bad. 🥰",Expresses deep gratitude and positive impact of the song.
Positive,This song can vibe in Paramore's After Laughter album! Hope hailey will cover this.🎉,"Expresses enjoyment and a desire for a cover, indicating a positive reaction."
Positive,This is probably one of her best songs... This song hits in so many ways!!! I can listen to it over and over and over and over and over again 😂... She couldn't of picked better lyrics ❤❤,Expresses enthusiastic enjoyment and affection for the song.
Positive,"my mom and i didnt really have a good relationship, but we had beautiful moments together. singing the lyrics to this song reminds me of her, of what we had together. next month will the fifth year since she died. i miss you mom. i still think about you, sometimes, if not oftentimes. :)",Expresses nostalgic fondness and remembrance of a deceased mother.
Positive,"It's like hearing the chords from Last Christmas with the picking from Everybody's talkin' mixed with the Billie/Finneas-soundscape. Great song, great vocal lines.",Expresses high praise and positive associations with the song's elements.
Positive,Beautiful song.🥰 I'm not a fan but do I love the lyrics and the melody.❤,Expresses positive feelings about the song's lyrics and melody.
Negative,This song has the drop everything and text my ex vibe,Expresses a feeling of regret and lost opportunity.
Negative,"This hit me so hard, my feeling through my ex just be like these lyrics lines","Expresses intense emotional impact, implying a painful experience."
Positive,When she called her mom to say how she was so proud to hit that note during Die in the last verse...like girl cares and sounds so real.  Fck my heart she's got it.,Expresses admiration and genuine emotional connection to the artist's performance.
Neutral,As someone that likes 2020 I can confirm this song sounds to nostalgic to me very much,"Expresses a somewhat ambivalent feeling, describing the song as 'nostalgic'."
Positive,"Iv just experienced love, it is so powerful these stupid soppy love songs actually mean so much and is the perfect remedy for broken hearts or distance hearts just makes me love him even more when I hear this and also cry more 🤣",Expresses deep affection and emotional connection to the song.
Positive,Whoever edited this the lyrics and the bubbles and the water waving had good effort on this ngl,Acknowledges and praises the editing effort.
Positive,A well put together song with a great vibe👌👌👌,Expresses positive feelings with emojis.
Positive,"Well, I'm glad this wasn't scrapped.  Something in the main melody of the track that instantly gets to me (then I can't see for most of the song. xD ), and hits something similar to nostalgia for me.  It's a really beautiful tune! ^_^   More in this softer feel would be nice.",Expresses enjoyment and appreciation for the song's beauty and nostalgic effect.
Positive,Had never pay attention to this lyrics they go deep just felt in love with this song 🫣🫣😍😍,Expresses strong affection and enjoyment of the song.
Neutral,"Despite the massive popularity and impressive view count of Billie Eilish's 'BIRDS OF A FEATHER,' this track doesn't resonate deeply with me. To me, it feels like a one-time listen, lacking the spark or uniqueness that makes a song unforgettable. Honestly, I wouldn’t have given it a chance if not for the overwhelming advertising.",Expresses a lack of personal connection and suggests a passive listening experience.
Positive,Great harmony! Keep these back up singers!!😊,Expresses appreciation for the harmony and backing vocals.
Negative,"this album came out when i was dating someone last year, and even if we were both treating the situation in a more serious light, sadly it didn't work out. this album came out at the same time we were seeing each other. i used to listen to it a lot and subsequently it reminds me of him... this is still one of my favourite songs. it's still hard to listen to it right now. seeing 11 months ago is really making me think of the parallels, of how life changes in a year, how we change. sometimes it still hurts, sometimes i miss the feeling and sometimes i miss him. it just all feels so nostalgic cause it was all so beautiful.",Expresses sadness and nostalgia associated with a past relationship.
Negative,She’s stole this beat off destiny’s child ‘with me’ not very original,Criticizes the song for plagiarizing Destiny's Child.
Positive,"Her voice is the key, the beat and other details made this song successful.",Expresses appreciation for the song's key elements.
Negative,finneas stole these lyrics from an indie artist called sister,Accuses Finneas of plagiarism.
Positive,this is what i wanted from her. this has a The Cardigans vibe and i love it. such a voice.,Expresses enjoyment and comparison to a positive artist.
Positive,"i love this song, very nostalgic",Expresses fondness and evokes a feeling of nostalgia.
Neutral,"The saturated drum beat seems like a new trend in current songs, the influence of sound in music, it is also a great song, one day it will be re-released as it should be. little kisses with light eyes. ;)",Offers observations about the drum beat and expresses a hopeful outlook without strong positive or negative emotion.
Positive,SONG WITH GREAT LYRICS!,Expresses strong approval of the song's lyrics.
Positive,This is the best song I ever heard it made so mutch memories from it honestly mada my summer unforgettable thank you for everyone perticpated in making this masterpiece of a song thank you,Expresses immense joy and gratitude for the song's impact.
Positive,Lesgo I just memorized the lyrics,Expresses enthusiasm and enjoyment of the song.
Positive,"Love the symbolization in this song. The lyrics rock, keep up the grind BE",Expresses appreciation for the song's symbolism and encourages continued effort.
Neutral,"Why the backing beat kinda sound like ""heavens night"" by elita???? Idk tho its giving that vibe tho","Compares the song's beat to another song, expressing a vague similarity without strong positive or negative judgment."
Positive,Absolutely beautiful! Brings so many emotions. And her high pitch just drives me good crazy! Love her voice.,Expresses strong positive feelings and appreciation for the artist's voice.
Positive,Im here for the rhythm and beat,Expresses enthusiasm for the song's rhythm and beat.
Positive,Love the vocal delay she use in the middle of track 💜,Expresses appreciation for a specific vocal effect.
Negative,Only good thing about this song is the melody she copied from Oliver.,Accusation of plagiarism and criticism of the song's content.
Neutral,This song has many emotions at the same time,Expresses a complex feeling without a clear positive or negative valence.
Positive,I´m alone but this song makes feel deeply falled in love <3,Expresses a feeling of being deeply in love.
Positive,"I had an emergency c section after my baby couldn't handle labour anymore.... they asked me if I wanted music for the surgery. I said Billie Eilish. When he was finally out and they showed him to me, this is the song that played. 😢 makes me so emotional.",Expresses strong emotional connection and joy associated with the song during a difficult event.
Negative,"Idk why but i keep remembering the floptropican remix, instead of the real lyrics😔😭",Expresses sadness and a negative association with the song due to the remix.
Negative,"Does any one else think this song just sounds too sad it has a bad vibe, i honestly don't like it it's just my opinion",Expresses dislike and a negative 'bad vibe'.
Positive,"Yes as a man i listen to this masterpiece, fuck all that today rap music, rather put this on and vibe at least it has meaning",Expresses strong positive sentiment and dismisses a genre negatively.
Negative,Everytime I listen to this song I remember my dead friend 😔 and get so nostalgic 🥺,Expresses sadness and nostalgia linked to the song.
Positive,"This song touches deep down my heart without permission . My body temperature rises and I shiver because it's intensly deep like crazy love 🤎 . Unbenounced , it's telling my heart to feel the feelings I hide cuz of being hurt .","Expresses a powerful, overwhelming emotional response to the music."
Neutral,3:11 This bittersweet melody reminds me of DDLC.,References a specific song (DDLC) without expressing a strong positive or negative emotion.
Neutral,"I know I have heard this song before, these same chords, some song of the 80s, but I can't remember it and its driving me crazy",Expresses frustration and confusion without strong positive or negative emotion.
Positive,"WHY IS IT cozy, cute, romantic, warm and catchy at the same time?????",Expresses strong positive feelings about the song's qualities.
Positive,"the song is so deep, it kind of resonates with my long love story, where I always be the sidekicks in a relationship..",Expresses a personal connection and positive feeling towards the song.
Positive,Its like billie is falling deeper into the zone. ifykyk,Expresses enthusiasm and appreciation for Billie's artistic immersion.
Positive,Amazing song her vocals feels me like i m in a heaven😭😭♥️♥️♥️,Expresses intense joy and feeling of being transported to a heavenly state.
Positive,"I get emotional to this song, i would want this song in me and my husband's renewal of vows q",Expresses deep emotional connection and positive association with a significant life event.
Positive,This song is for every emotion,"Expresses a broad, positive sentiment encompassing all feelings."
Positive,ramadan 2025… warm lyrics.. beautifully composed❤❤,Expresses positive feelings with heart emojis.
Neutral,"Anyone else hearing ""Bound For The Floor"" by Local H in her chorus? Pretty neat","Observes a similarity to another song, without expressing a strong positive or negative opinion."
Positive,I loved the lyrics ❤,Expresses strong positive emotion about the lyrics.
Positive,"I love this song so much, its like i can let out all my emotions over and over and over again. This song helps me ALOT its my favorite for life","Expresses strong, lifelong love and identifies the song as emotionally helpful."
Neutral,Sounds like chord progression from GM’s “ Last Christmas.” Very catchy.,Identifies a similarity to another song’s chord progression without expressing strong positive or negative feelings.
Positive,"Goosebumps, touched by the sound of her voice, you can feel all of her emotions, it's the song of the year for me !!",Expresses overwhelming positive emotion and declares it the 'song of the year'.
Positive,No one can replace Billie voice and her emotions to the lyrics ❤underrated artist of this new era.,Expresses strong appreciation for Billie's voice and emotional delivery.
Neutral,"U know that this song has the same chord progression of Last Christmas, right?",Points out a similarity in chord progression without expressing a strong positive or negative opinion.
Positive,Who else gets a goonies vibes to this ?,Evokes nostalgic and positive feelings associated with the movie 'The Goonies'.
