classificacao,comentario,justificativa
Positive,"I was at a Kansas City Comets game (indoor arena soccer) this past Friday night, and in the intermission between Q1 and Q2, a local dance troupe danced to this song - tweens and early teens. I has just gone to get nachos and a beer, and about 30 seconds later, I hear the FIRST of SEVERAL GROWN ASS MEN coming to the councourse to do the same, singing this song at the top of their lungs! Some even did the dance! I had no idea until I watched this video and saw the giant fork (which is in Springfield, MO - I have posed with it!) , that she was from MO! I LOVE her and how fun and catchy this song is. And I LOVED her acceptance speech at the MTV Music awards!  Keep it going, kiddo!","The commenter expresses clear enthusiasm for the song and artist, using words like 'LOVE' and 'fun and catchy' despite an initial disruptive experience."
Negative,This song is annoying! This era is so sex driven and perverted,"The comment expresses strong disapproval and uses negative descriptors like 'annoying,' 'sex driven,' and 'perverted.'"
Negative,This is flat out one of the worst songs I've ever heard produced by our species.,The comment expresses strong disapproval and uses negative language ('worst') indicating a negative sentiment.
Positive,"This is the most fun I've had watching a music video in ages – Chappell's energy is infectious, and the 80s vibes are immaculate! Adding this straight to my feel-good playlist; can't wait to see what she does next.",The commenter expresses enthusiastic enjoyment and positive excitement about the music video and artist.
Positive,"I’m a straight, white 6’4” 270lb dude. I love this damn song. Also, that Honda Valkyrie in this video is super cool too! Greg vibe, great vid! Great song!","The user expresses enthusiastic approval of the song and video, using positive language like 'love' and 'super cool'"
Positive,The Freakier Friday trailer brought me here 😊 this song is so catchy! ❤,The use of emojis and the enthusiastic expression 'so catchy!' clearly indicate positive sentiment.
Positive,All of your Music Chappell is sensational in every single way possible!! You gotta luv how catchy her music actually is?!!! 🥰🥰❤❤❤,The comment expresses enthusiastic praise and uses overwhelmingly positive emojis and language regarding the music video.
Positive,"im a staunch metalhead, but damn this tune is catchy",The commenter uses positive language ('damn this tune is catchy') expressing enjoyment despite their metal preference.
Positive,Your immaculate Chappell!! Just being yourself!! I’m sooo here for it!!😍😍😍 I’m here for everything you stand for gurl!! Luv your music sooo much angelic sound and pitch!! You could not do anything to improve your music surely Chappell!! Your style and music is sooo creative gurl!!😍😍😍❤❤❤,The comment expresses enthusiastic support and admiration for the artist and their music using positive language and emojis.
Positive,"Chappell you don’t know how much your music has supported me and helped me feel comfortable in my own body as a transfem, it might just seem like a catchy cunty radio station pop song but this has profoundly helped me and I thank you so much for it, keep going you’re so talented.","The commenter expresses gratitude and admiration for the artist's music, describing it as profoundly helpful and acknowledging their talent."
Positive,I am absolutely a big fan. Gets me going on a good vibe no matter how i feel,The commenter expresses strong enthusiasm and a positive feeling about the music video.
Positive,"Im straight, I am a male but this song is catchy and I dig it",The commenter expresses enjoyment and a positive feeling towards the song using phrases like 'catchy' and 'I dig it'.
Positive,I could be going through the worst thing in my life and play this song and I’d feel better😍,The use of '😍' and the statement about feeling better indicate a clear positive emotional response to the music video.
Positive,Okay I loved this as my first song I’ve heard by her😭🤍it’s so catchy,"The commenter expresses strong positive emotion using phrases like 'loved this' and 'so catchy', indicating a favorable opinion."
Positive,This gave me some massive 80s vibes pretty rad song!,The commenter expresses enthusiasm with terms like 'massive 80s vibes' and 'pretty rad song' indicating a positive reaction.
Positive,i don’t listen to her but i say she actually has talent! her vibe is a lil 80’s n i love that,"The commenter expresses admiration for the artist's talent and enjoys their musical style, indicating a positive sentiment."
Positive,I love this song but once for a powderpuff game the football players had to do a cheer to this song and a mom picked the song for the beat I don’t think she knows what it meant lol,"The commenter expresses affection for the song and finds the selection amusing, indicating a positive reaction."
Positive,"This song gives me vibes of ABBA’s 1980 album, “Super Trouper”.","The commenter expresses a positive association with the music video, drawing a comparison to a well-regarded album, suggesting enjoyment."
Positive,Heard this in the radio and it got stuck in my head all day. So catchy!,"The user expresses enjoyment and finds the song 'catchy,' indicating a positive reaction."
Negative,This song is so nostalgic. It takes me back to the time I met my exes' parents for the first time. This song was playing in the car with him and his father. Back when Chappell was rising to fame. Fuck I miss him so much 😕,"While referencing a nostalgic song, the comment expresses intense longing and regret ('Fuck I miss him so much'), indicating a negative emotional response."
Positive,I’m a 49 year old dude that is a huge music snob and think every pop song since the beginning of time is garbage. But GOD DAMN this song is as catchy as my ex wife’s herpes. (Apparently she was also HOT TO GO),"Despite initially criticizing pop music, the user emphatically expresses strong positive enjoyment of the song using hyperbolic praise."
Positive,Cool vocal riffs + everything else was awesome!!!,"The comment uses enthusiastic language ('Cool,' 'awesome!') indicating a positive reaction to the music video."
Positive,I’m getting Madonna and retro vibes. LOVE IT,"The user expresses love for the video, indicating a positive sentiment."
Positive,"As a mid 30s straight guy, I have asked that the chorus gets played on loop as my coffin gets wheeled off behind the curtain at the crematorium.","The comment expresses a strong desire to repeatedly listen to the music, indicating a positive emotional connection with the song."
Positive,"Why can I see this song being in heartstopper somewhere?! Like it kinda matches the vibe of the show, atleast according to me 😅","The commenter expresses a positive connection between the song and the popular show, 'Heartstopper'"
Negative,All this buzz and hype up for this letdown music the vocal preset of the 80s omg im so bored,"The comment expresses disappointment and boredom with the music, indicating a negative sentiment."
Negative,Easily the worst song I've heard since the 2010s,"The comment expresses strong dissatisfaction with the song, using the phrase 'worst song' and referencing a specific negative timeframe."
Positive,The vibe of the song is a mix between the 80's and early 2000's. Cyndi Lauper and Le Tigre,"The commenter expresses a positive reaction to the song's nostalgic and appealing style, referencing well-regarded artists."
Positive,IDK why but this song makes me so happy. It’s an up beat song,"The comment expresses a feeling of happiness and describes the song as 'upbeat,' indicating a positive emotional response."
Positive,This is THEE JAM! SO damn catchy!,"The enthusiastic language ('THEE JAM', 'SO damn catchy') clearly indicates a positive emotional response."
Negative,Her voice so annoying,"The comment expresses a clear dislike of the singer's voice, indicating a negative sentiment."
Negative,1:25 H O T T O G O  you can take me Hot To Go (2x) Well I woke up alone starring at my ceiling. i try not to care but it hurts my feelings. u don't have to stare come here get with it. No one's touched me there in a damn hot miniute! and baby don't you like this beat? i made it so u'd sleep with me. it's like a 199 degrees when you're doing it with me doing it with me.,"The comment expresses feelings of loneliness, hurt, and a desire for connection, indicating a negative emotional state."
Positive,This song is just a MF fun vibe,The use of 'fun vibe' and 'MF' (as slang for 'most fun') clearly indicates a positive emotional response to the music video.
Positive,I love the vibes of all of Chappell's songs 😭 she's so unique,The use of 'love' and 'unique' clearly expresses a positive emotional response to the music video and artist.
Positive,Just soooo catchy,The comment expresses enthusiastic enjoyment of the song's catchiness.
Positive,I HAVE TO ADMIT SOMETHING: I used to find this song a little annoying but now that I’ve watched the video all I can picture is her grandparents dancing to it and now it’s a WHOLE vibe,"The commenter expresses a significant shift in their opinion, describing the song as now having a 'whole vibe,' indicating a positive reaction."
Positive,Actually like this song due to its apparent influence from contemporary 80s pop music 🎧,The commenter expresses a clear positive opinion by stating they 'actually like' the song.
Positive,I love the 80s vibe it’s so cute ❤,"The commenter expresses affection and uses a heart emoji, indicating a positive emotional response."
Positive,Shes giving modern tiffany vibes,"The comment expresses a favorable comparison, indicating enjoyment and appreciation of the music video's style."
Negative,"I came to find this video to just say what an annoying, horrendous song this is. Brain rot music.","The user explicitly uses negative descriptors like 'annoying,' 'horrendous,' and 'brain rot,' indicating a negative sentiment."
Negative,Worst song of the year,"The comment expresses a strong dislike for the song, indicating a negative sentiment."
Positive,Getting real Cindy Lauper vibes here,"The comment expresses a positive comparison to Cindy Lauper, indicating enjoyment and appreciation."
Negative,This is the worst shit I’ve ever herd,The use of 'worst shit' and 'herd' indicates strong disapproval and a negative emotional response to the music video.
Positive,The vibe of this song is 🥵🥵🥵,The repeated use of the hot face emoji indicates a positive and enthusiastic reaction to the song's vibe.
Positive,Not people at my swim team chanting this song AND doing this dance like a bible verse 😂,"The comment expresses amusement and a positive reaction to the video's content, using a laughing emoji."
Negative,annoying af,The use of 'af' (a slang abbreviation for 'as f***') indicates strong frustration and a negative feeling about the video.
Positive,"It's so deeply hard to love someone that you can't be with. Even as someone who isn't currently in a queer relationship, the longing is still there. It's hard when you know that someone loves you back, uou truly know, but they can't let themselves give in and be happy. For us, it isn't a matter of coming out but. There is so much love and longing. I've been with people who have said they wanted me, people that lied and with him. Its always been a different. When I'm with him, every love song makes sense. He makes me feel undeniably beautiful, like he never had a doubt. To have someone stop what they were doing to come across the table and kiss you... and you can see from the look it's because they just can't wait a second longer to kiss you. You know that there's more there than can even be said. And to not be with him. It's an aching pain that I'm not willing to let go of yet.","The comment expresses intense longing and appreciation for a significant other, indicating a positive emotional experience despite the sadness of their situation."
Negative,This is so awful 😂. Wow music is dead,"The comment expresses strong disapproval using 'awful' and 'music is dead', indicating a negative sentiment."
Positive,I am getting Cindy Pauper meets B52s vibes.,The comment expresses a positive comparison to well-regarded artists and musical styles.
Positive,love the 80s vibe sm,The commenter expresses enjoyment and appreciation for the video's aesthetic (
Positive,Anybody else thinks this could be a song on stranger things. Like the  first episode of the new season always starts with old upbeat music and this beat would go so hard in stranger things,"The commenter expresses enthusiasm and a hopeful connection to a popular show, indicating a positive feeling about the music video."
Positive,"30 year old black guy from Chicago, that beat... Fire",The use of the word 'Fire' indicates a strong positive reaction to the music and beat.
Positive,Although this song has broken thru into the billboard charts …there is a much deeper message woven thru this song.  It’s still under rated .  She’s literally a musical genius,"The commenter expresses admiration for the artist's talent and acknowledges the song's success, indicating a positive reaction."
Positive,i thought this song was cyndi lauper when i first heard it. they played it again at a work party. i love the retro vibes.,The commenter expresses a positive feeling about the song and enjoys the 'retro vibes'.
Negative,"This is probably the worst song I've heard in a long while, it just has nothing in common with the term music","The comment expresses strong dissatisfaction with the song, using terms like 'worst' and 'nothing in common with music.'"
Positive,A lot of repetitive hand waving but an excellent creative jingle flick non the less.,"The comment expresses a positive opinion, praising the 'excellent creative jingle' despite acknowledging the repetition."
Negative,This phony dram queen sucks.  Too much autotune.,"The comment uses strongly negative language ('phony dram queen', 'sucks') expressing dislike for the artist's performance."
Positive,Here in March 2025 after the release of the giver and I can hear tinges of country in her vocals it seems like. Could be my imagination.,"The commenter expresses a positive observation about the addition of country influences in the vocals, suggesting a favorable interpretation of the music."
Positive,"Giving me a ""YMCA"" vibe. Also, I'm really pumped for ""Freakier Friday"".",The commenter expresses excitement and a positive association with the music video's style and upcoming releases.
Negative,"Lyrics: ""Use me as a temporary sex toy""","The comment expresses a disturbing and potentially harmful suggestion, indicating a negative sentiment towards the music video and its content."
Positive,"Have no idea why I like this,  not even music I like but in a World of over produced no ass K-pop synth hype and over-sexualised Tylers I think this natural fun innocence is exactly what the World needs, come as you are.","The commenter expresses a positive appreciation for the music video's 'natural fun innocence,' contrasting it favorably with overly produced music."
Negative,let me be honest this is the worst song i have EVER listened to like how can someone make a song this bad!!!!!! -1000000/10,The commenter expresses extreme dissatisfaction with the song using strongly negative language and a low rating.
Positive,I discovered Chappall only about 5 hrs ago n havent stopped listening to all her songs. Love her lyrics n catchy tunes. Spotify got her in my library n love Feminomenon n Red Wine Supernova,"The commenter expresses strong positive feelings about the artist and her music, using words like 'love' and 'catchy tunes'."
Positive,this song give paramore vibes js,"The comment expresses a positive comparison to the band Paramore, indicating enjoyment of the music video."
Positive,The beat of the song is 10/10 on its own.,The commenter expresses a highly favorable opinion of the song's beat.
Positive,"Why have I not seen this before - it is such fun! The fact that she got her grandparents to do the dance, and they've got much more rhythm than I do 🤣","The commenter expresses enjoyment and amusement, indicating a positive sentiment towards the music video."
Positive,1:55 DONT. YOU LIKE THIS BEATTT,The exclamation points and enthusiastic phrasing indicate excitement and approval of the music beat.
Positive,"*squints at closed captions in first verse* how has no one commented on/corrected the omission of ""dance with me"" in the closed captions? (It says sleep with me)😅",The commenter's use of emojis and questioning suggests amusement and a positive engagement with the video and its content.
Positive,Alrighty fellas I was going through my Madden 26 playlist narrowing down the songs I want to keep (there's a lot). This made the playlist it's way too catchy IDC 😂,The commenter expresses enjoyment and enthusiasm (
Positive,Gives off 80s vibes.,The comment expresses a positive appreciation for the video's nostalgic 80s style.
Positive,i like her between the lines angst. it’s not super obvious but it’s def there. she’s a punk singer in an alternate universe,"The commenter expresses a positive appreciation for the music video's 'angst' and describes the artist as a 'punk singer,' indicating enjoyment."
Positive,This was played right before Cyndi Lauper came on stage in Austin. It was so catchy and many were doing this. I'm glad I figured out who sang it. 👍,The commenter expresses enthusiasm about the song's catchiness and their satisfaction in identifying the artist.
Positive,Luv to see that Chappell has such a close connection and bond towards her grandparents!!! Her vocals are truly inspiring!! Her vocals hit those high notes on point!! Pitch perfect gurl!!🎵🎵😍😍❤❤ Pitch perfection gurl!! Her vocals are insane!!❤❤❤❤,The comment expresses enthusiastic admiration and praise for the artist's vocals and overall performance with numerous positive emojis.
Positive,Literally giving me modern hey micky vibes love her!,The commenter expresses enthusiastic enjoyment and positive feelings (
Neutral,As a Bisexual i could give a Fk Less about what the video shows and alot more about the lyrics,"The comment expresses a preference for the lyrics over the video content, indicating a neutral stance on the overall video's impact."
Negative,god when will people stop making talentless skanks famous?  bitch can barely even sing her song about being a whore.  If you read the lyrics the song is literally about being an ignorant ho.,"The comment expresses strong criticism and derogatory language towards the artist and their music, indicating a negative sentiment."
Positive,Super talented and the multi verse agrees. This is a straight banger.,"The comment uses enthusiastic language like 'super talented,' 'straight banger,' and references agreement, indicating a positive reaction."
Positive,"this song was probably the first one with good luck babe that got me into Chappell Roan and her art. the song is one for the books. sounds amazing, the vocals and the lyrics are great as always, and the mv looks stunning. Chappell, this is incredible! good job.","The commenter expresses enthusiastic praise for the song and music video, highlighting positive aspects like vocals, lyrics, and visuals."
Positive,Gives me cheer leader vibes,"The comment expresses a feeling of happiness and excitement, indicating a positive sentiment."
Positive,"Seriously, I love the Cyndi Lauper vibes she gives off. It would be awesome if she could do a cover of girls just want to have fun.","The commenter expresses clear enjoyment and a desire for a specific cover, indicating a positive sentiment."
Positive,This song is so freaking catchy 😁,The use of 'freaking catchy' and the smiling emoji clearly indicate a positive sentiment towards the song.
Positive,Her grandparent are such a vibe dude🥰,The use of 'such a vibe' and the heart emoji indicate a positive feeling about the artist and her grandparents.
Positive,This beat hits harder than my shin finding the coffee table at 2am! 💜💜,The enthusiastic exclamation and use of purple hearts clearly indicate a positive reaction to the music video's beat.
Positive,This gives me 80s Cyndi Lauper vibes.,"The comment expresses a positive association with the music video, comparing it favorably to a beloved artist and era."
Positive,"There's a Toni Basil vibe, I like it.",The commenter expresses a positive opinion by referencing a well-regarded artist and stating they 'like it'.
Positive,there is just something with the 80s beats that is so catchy. makes anyone really listen to the song.,"The commenter expresses a positive feeling about the song and its catchy 80s beats, indicating enjoyment."
Positive,i love the concept of music like this. all inclusive and its honestly js such a fun song with such fun lyrics. it just feels right. like the type of song we all needed.,The commenter expresses clear enjoyment and positive feelings about the music video's concept and song.
Positive,It’s giving cheerleader vibesssss❤❤❤❤,The excessive use of hearts and the phrase 'giving cheerleader vibes' clearly indicates a positive reaction to the music video.
Positive,This song is a vibe 💥,The use of 'vibe' and the explosion emoji strongly indicate a positive emotional response to the music video.
Positive,Came to listen to this catchy song after SNL Domingo!,The commenter expresses enjoyment with words like 'catchy' and implies a positive experience watching SNL.
Positive,Me faz lembrar muito o jeito e a vibe da querida Cindy Lauper nos anos 80. ❤,"The comment expresses nostalgic fondness for Cindy Lauper, indicating a positive emotional response."
Negative,Still want to unlock this song on BeatStar,"The comment expresses a desire that hasn't been fulfilled, indicating dissatisfaction with the song's accessibility."
Positive,She gives me Cyndi Lauper vibes,"The comment expresses a positive comparison to a well-regarded artist, indicating appreciation for the video's style."
Negative,I dont get the appeal.  She's not all that. Dumb lyrics.,"The comment expresses dislike and criticism of the music video and its lyrics, indicating a negative sentiment."
Positive,"Thank you Kayleigh for making my Wisconsin Winter a little less cold!!! I love your little made face when you sing the part about making this beat so that ""I"", (someone)... would sleep with you!!! lol ;D",The commenter expresses enthusiastic appreciation and uses emojis to convey a joyful and positive feeling about the music video.
Positive,As a transfemme pansexual I vibe w/ this so much 😩🙏🏻,The use of 'vibe w/ this so much' and emojis indicates a strong positive emotional connection to the music video.
Positive,The song’s too catchy tho,The use of 'tho' suggests a positive and appreciative reaction to the song's catchiness.
Positive,"This has such a fun, upbeat 80s vibe to it you can't help but like it!",The comment expresses enthusiastic enjoyment and a clear preference for the video's style.
Positive,"This song is like crack omg, can't get enough of it. It's been my alarm tone for months and I'm still not sick of it","The enthusiastic language ('like crack', 'can't get enough of it') and the statement about it being an alarm tone indicate a strong positive feeling towards the song."
Negative,Wow. This is awful. Music for 12 yr olds.,The comment uses overtly negative language ('awful') and expresses a critical opinion about the music's target audience.
Negative,She a one hit wonder and this ain’t it. Plus she is kinda a jerk because colorful reasons. Lots of people in that community think it’s ok to be rude and awful to people just because of who they are or think they are.,"The comment expresses criticism of the artist's music and behavior, using terms like 'one hit wonder' and 'jerk'."
Positive,The back ground vocals/the chorus sounds like THE GOGOS.,"The commenter is expressing a positive comparison, likening the vocals to a well-regarded group."
Negative,Like her but i sure wish these people could remember children are chanting their overtly sexual lyrics. That part is just not okay,"The comment expresses disapproval and criticism regarding the lyrics, indicating a negative sentiment."
Positive,H-O-T-T-O-G-O SNAP AND CLAP AND TOUCH YOUR TOES (continue lyrics) 👇,The enthusiastic and repetitive lyrics and clapping indicate excitement and enjoyment.
Positive,"I will say it again, this beat is absolute fire. Keyboards are literally the best ever!",The commenter uses enthusiastic language like 'absolute fire' and expresses a strong positive opinion about the keyboards and music.
Negative,"This sounds like it was made by a focus group. No emotion, ugly production, just terrible.",The comment expresses strong dissatisfaction with the music video's lack of emotion and poor production quality.
Positive,"I built up my vibe with my friends as butch who listens to exclusively 70s and 80s music, this is an absolute banger and been on repeat for about an hour but not Spotify because we all have air buds","The commenter expresses strong positive feelings about the music video, using terms like 'absolute banger' and stating it's been played repeatedly."
Negative,Finally a comment section on a old video that doesn't have somebody saying who is here in 2024 it's getting soo annoying,"The comment expresses frustration and annoyance about the lack of responses on an older video, indicating a negative sentiment."
Positive,omg the song is so catchy,The use of 'so catchy' expresses strong positive enthusiasm for the song.
Negative,why is the beat just zelda,"The comment expresses a critical opinion, comparing the beat unfavorably to the Zelda soundtrack."
Negative,There is nothing bi about the lyrics in this song,"The comment expresses criticism about the lyrical content, indicating a negative sentiment."
Positive,What is it about this song?  It’s addictive! I was teaching my sister the lyrics and we were singing and doing the cheer over and over. My husband thinks it’s crazy because his Mama was joining in and doing it with us .  But he was laughing about it too. He thinks it’s funny..  🤪🤪🤪 Making awesome memories… the power of music. 🎼🎵🎶,"The commenter expresses enjoyment and positive experiences related to the song, describing it as 'addictive' and generating 'awesome memories'."
Positive,Cool very 80's vibe.,The comment expresses a positive opinion by describing a desirable and enjoyable '80s vibe.
Positive,Giving me Cyndi Lauper  vibes my daughter was playing this full blast in the car,"The comment expresses a nostalgic and positive association with the music video, describing it as evoking a pleasant memory."
Negative,the caption lyrics are wrong at 1:02 anyone else catch this???,"The comment expresses a critical observation about inaccurate lyrics, indicating a negative reaction to the video's content."
Neutral,"Okay i love this video, but there not being a stich of pink hardly anywhere is driving my brain crazy. I thought this video would have been a campy barbie bubblegum stripper fantasy vibe 😅","The comment expresses a desire for a specific aesthetic but acknowledges enjoyment of the video overall, indicating a mixed, rather than purely positive or negative, sentiment."
Positive,Giving 80’s vibe,The comment expresses a positive association with the music video's style and evokes nostalgia.
Negative,This is awful,The word 'awful' expresses a strongly negative opinion about the music video.
Positive,Adorei a música. Tem uma vibe muito legal.🪻❤️👏🏼🎉🥳🥳🥳🥳,"The user expresses adoration for the music and describes it as having a 'cool vibe,' indicating a positive sentiment."
Positive,She sounds very similar in vocal style as Missing Person's Dale Bozzio.  That was a good band back in the days.,"The commenter expresses a positive comparison to a well-regarded band, indicating a favorable opinion of the music video's artist."
Positive,I dig her vibe. Her energy makes me genuinely happy.,"The commenter expresses enjoyment and positive feelings ('dig her vibe', 'genuinely happy')."
Positive,I’m getting Cindy Lauper vibes from her.,"The commenter expresses a positive association with the artist’s style, comparing her music to Cindy Lauper."
Negative,"I thought the lyrics were ""hurry up, it's time to SUFFER"" instead of supper. And I was like, yes, that's accurate.","The commenter expresses a critical opinion regarding the lyrics, using the word 'SUFFER' in a negative context."
Positive,This is giving 2000's vibes,"The comment expresses a nostalgic and positive feeling, referencing a beloved era of music and culture."
Positive,Chappell is such a vibe❤️😍,The use of heart emojis and the word 'vibe' clearly indicates a positive feeling towards the music video.
Positive,"I heard this on the radio at work , i love it , great pop tune , so catchy and full of fun","The user expresses clear enjoyment and positive attributes like 'love it,' 'great pop tune,' and 'so catchy' indicating a positive sentiment."
Negative,Seriously the absolutely worst I have ever seen,The comment uses strong negative language ('worst') indicating a negative sentiment towards the music video.
Positive,Catchy tune,The comment expresses enjoyment with the phrase 'catchy tune' indicating a positive feeling.
Positive,I love her vibe so much 🎉,"The commenter uses enthusiastic language ('love,' 'so much,' '🎉') indicating a positive feeling towards the music video."
Neutral,Did they get the beat from McPixel? :P,"The comment expresses curiosity and a playful emoticon, indicating a neutral stance regarding the music video's source."
Positive,Roan by the motorcycle in that little yellow number is giving me serious Dirty Pair vibes.,"The comment expresses a positive comparison to 'Dirty Pair', indicating enjoyment and a nostalgic feeling."
Positive,GTA Vice City vibes from this ♥♥♥,The use of '♥♥♥' and the reference to 'GTA Vice City vibes' indicate a positive and enthusiastic reaction to the music video.
Negative,This is forgettable garbage that wouldn’t be a hit if the singer were straight and singing about a man.,The comment uses harsh language ('forgettable garbage') and expresses a strong negative opinion about the song's themes and the singer's presentation.
Neutral,Are lyrics kids appropriate?,"This comment expresses a simple question about lyrical content, lacking any explicit emotional tone."
Positive,Could have been a song from any year 1980 to 1987. Which is a good thing. Funny how all the kids think this is new. I love it but she's '80's synth pop all the way. And not at all controversial. Madonna caused more of a stir than Gaga or Roan ever did. Keep it up though and maybe someone will start making good rock and country again from your inspiration.,"The commenter expresses enjoyment and admiration for the music, highlighting positive aspects of the song's style and impact."
Positive,Beatstar Season 46: Winter haze,"The comment expresses excitement and enjoyment about the music video, indicated by the mention of a specific season and title."
Negative,This is one of the worst song ive ever heard ....,The comment expresses strong disapproval and uses negative language ('worst') indicating a negative sentiment.
Positive,"i swear does anyone get 80's vibes from this song? like the style, make, singging is giving me 80's vibes ya know?","The commenter expresses a positive reaction to the song’s style and feel, describing it as ‘giving me 80’s vibes’."
Positive,Idk what is happening but I like it! Very catchy!,The commenter expresses enjoyment and appreciation with phrases like 'I like it!' and 'Very catchy!'
Positive,2:48 those notes eeeeeeee,The excessive use of 'eeeeeee' suggests enthusiastic appreciation of the music's notes.
Positive,80s vibes 🕺🏻🎶,"The comment expresses enthusiasm and enjoyment with emojis and descriptive language, indicating a positive sentiment."
Positive,80's-90's beat,The comment expresses a positive sentiment towards the music's nostalgic style from the 80s and 90s.
Positive,😂 History repeats itself. This one is awful 👀   grease lightning ⚡ yeah 😂🤭,The use of multiple laughing emojis and exclamation points indicates amusement and a positive reaction to the music video.
Negative,Boy. I could have done without these visuals.  Maybe a lyrics video next time? Yikes.,The comment expresses disappointment with the visuals and uses a negative interjection ('Yikes') suggesting dissatisfaction.
Positive,"She reminds me Cindy Louper, her powerful voice, her style, her beauty😉😉👍👍👍",The comment expresses admiration and positive feelings through emojis and enthusiastic language.
Positive,"Growing up in a big city, i feel like i don't relate to a lot of the typical midwest high school experience, but one thing i sure do relate to is the football and cheerleader culture. I was in the school band, so i had to show up to games whether i wanted to or not, and usually i'd tried to find my friends in the stands or flirt with the football guys on the sidelines, but was easily spotted because we had to be in uniform. When all else failed i'd just mess with the drumline until they got fed up and beat me with their sticks and mallets. Unfortunately for them, my instrument was made from stainless steel and was bought second hand, already kinda broken, so i had zero qualms beating them back. Such times those were. Also loved to piss off the saxophones by playing careless whisper on the flute.","The comment expresses nostalgic fondness and amusement, indicating a positive emotional response to the described experiences."
Positive,I might be tripping but the 'bass' melody sounds a ton like the C64 SID chip. Very similar to the Lazy Jones soundtrack,"The commenter expresses a positive association with the music video, highlighting a nostalgic and pleasing similarity to a classic sound."
Positive,BABY DO YOU LIKE THIS BEAT?,The question expresses enthusiasm and a desire for the viewer's approval of the music.
Negative,"Gad...we had the music in the 70's.  I came here because there was a storry in the Washington Post about her.  I clicked on this video.  No talent, 2) vomit inducing lyrics and music.  Wow, this is what the younger generation thinks is talent?  We are done, if so...","The comment expresses strong criticism of the music and lyrics, using terms like 'vomit inducing' and 'no talent'."
Positive,"I came here for the bop, stayed for Roan's infectious vibe 🎉",The commenter expresses enthusiastic enjoyment ('bop' and 'infectious vibe') indicating a positive sentiment.
Positive,"Not a great song. However, really catchy. Might be the eighties sound but, it feels very farmiliar!😅","Despite initial criticism, the comment expresses enjoyment through the use of 'catchy' and 'familiar,' indicating a positive sentiment."
