classificacao,comentario,justificativa
Negative,Am aroace but relate sooo much to how she describes comphet 💔 I come back everytime I tell myself I need to love a man. These lyrics are so painful,The use of '💔' and expressing feelings of 'painful' clearly indicates a negative emotional response to the video and its themes.
Positive,"I'm only now realizing that this is the actual video, not just a temporary video until the official video is made","The commenter expresses a positive reaction to discovering the real music video, indicating satisfaction."
Positive,This was a great vibe song this year and a great song to represent 2024.,The commenter expresses enthusiasm and positive feelings about the song and its representation of the year.
Positive,Oh I really love the lyrics man. Coming back here and thinking about story ideas,The commenter expresses a clear fondness for the lyrics and suggests a positive engagement with the video's themes.
Negative,My wife use to say something a lot similar to these lyrics to me for such a long time. She always say she hope we die together so we're always together. Until she suddenly passed in '21 leaving me with our two boys. I feel forever heartbroken because she left alone but our kids need me. I miss her so fucking much. This is a great song if it could bring up so much deep emotions.,"The comment expresses profound grief and heartbreak, indicating a predominantly negative emotional response despite acknowledging a positive aspect (the song's ability to evoke emotion)."
Positive,Very catchy song,The comment expresses enthusiasm and appreciation for the song's catchiness.
Positive,"It's amazing that she perfectly captured the vibe of a past relationship between a straight man and straight woman from the perspective of a straight man, as a straight woman. W for all the straight fellas out there like me ❤",The commenter expresses admiration and positive feelings about the music video's portrayal and connection with their own experience.
Positive,"It's a good song, but looking at the lyrics as a story, it's possible the lover really is a closeted lesbian. But it's more likely that, the character Chappell is portraying is lacking self-awareness. The _contempt_ with which she says 'nothing but a wife' shows how she doesn't respect heterosexual relationships and that they can be loving too. So I think she's using her own lack of understanding/empathy towards straight couples to turn this into an 'us vs them' thing. Maybe her ex left her simply because of Chappell's personality, and she doesn't want to face that. So she blames straightness instead. 'You didn't leave me because I'm shallow; it's because you're in denial.' Seems implausible.","The comment expresses an overall positive assessment of the song while analyzing its themes and narrative, indicating enjoyment and thoughtful interpretation."
Positive,I love this song. She sings well. Yes! Thank you universe for bringing a great new pop artist that sings beautiful 😍,"The comment expresses clear enthusiasm and appreciation for the song and artist, using words like 'love,' 'beautiful,' and 'Thank you' indicating a positive sentiment."
Positive,Nerissa Ravencroft introduced me to this song! Such an old school 80/90's vibe to it...,The commenter expresses enthusiasm and appreciation for the song and its nostalgic style.
Positive,Its giving Kate Bush vibes a bit,"The comment expresses a positive comparison, suggesting a favorable association with the music video."
Negative,"The last thing anyone needs is two old, heterosexual men mansplaining the hidden meanings in the lyrics to this song. ... so hop aboard your pink pony (does that mean what I think?), slap on some drag, and click our profile to listen to the last thing that anyone needs 🍀💋 ... featuring a reading of the best comments from below this video, in case you don't want to scroll through all 22,548","The comment expresses frustration and criticism of the video's content and presentation, indicating a negative sentiment."
Positive,this is so nostalgic.. kids of the 90s and teens of 00s represent 😂💖,"The user expresses fondness and nostalgia, using emojis that convey positive emotions."
Positive,Loving the 80s vibes retro modern,"The commenter expresses a clear appreciation for the music video, using the word 'loving'."
Positive,"Lol I thought that the chorus was ""I could stop the world just to start the feeling"" and had no idea it was about lesbians until I read the lyrics 😂😂😂","The commenter expresses amusement and a positive reaction to the song's meaning, indicated by laughter and a lighthearted interpretation."
Positive,"I heard it for the first time on the radio at work, and I think that despite the weak lyrics and the tragic slowdown at the end - the performance is amazing-fantastic!!! That's why I'm shocked, I thought there would be half a billion view here, at least!!! I just hope she doesn't get discouraged and she will do her thing... I'll be waiting for more Kayleigh, you'll be grand❤❤❤","The commenter expresses enthusiastic praise for the performance and hopes for the artist's continued success, indicating a positive sentiment."
Neutral,Rolling Stone called this the best song of the year. It's just okay. Nothing melodically or lyrically ground breaking. Music really isn't what it used to be.,"The comment expresses mixed feelings, acknowledging a positive review while also criticizing the music's quality and lack of innovation."
Neutral,she said this song is difficult to sing. Its sad  because its a quite simple melody.,"The comment expresses a contrasting opinion - acknowledging difficulty while also finding the melody 'quite simple', indicating a mixed feeling rather than a clear positive or negative sentiment."
Positive,Super 2000 vibes,"The comment expresses a positive association with the music video, referencing a popular and generally enjoyable era of music."
Positive,"Chappell, I had a beautiful time with your song, 'good luck babe'. As I showered I though: how can anyone leave a woman with just that hit alone and that heartfelt melody of vocals. Than I saw you were gay and I cried with you. Feeling your pain. Although I can't relate to the gay part, it made me think how united we all are and can share your pain. With that song along you've touched so many people. I thank God for your disappointments in all your relationships. Because you've helped others through your experience. I want you to know that my vibes and blessings are being send your way. I send you love and appreciation and we are all one with God! May God bless your way ❤ you are not alone girl! Always put yourself first, no one else will: to find true love, you find yourself❤","The comment expresses gratitude, appreciation, and support, demonstrating a positive emotional response to the artist's music and vulnerability."
Neutral,"0:33 Chappell's own lyric video gets the lyric wrong (although it's correct to the performance here). The 'official' lyrics are included in the video description and are different. She changed it to be a flip of the next pre-chorus, like she's saying ""You're breaking up with me? Oh yeah, well then I'm breaking up with you for the same reason!""","The comment acknowledges a lyric discrepancy but focuses on the accuracy of the performance version, presenting a factual observation without expressing strong emotion."
Negative,I hear the chorus lyrics and it makes me think of all the masking I dun with substances >_< Chappell 2 gud. Truly would have to stop the world to escape them feels.,"The comment expresses a negative association with the music and a desire to escape 'feels,' coupled with a slightly frustrated emoticon."
Positive,1st anniversary vibes 🎉❤,The use of emojis and the phrase '1st anniversary vibes' clearly indicates a positive feeling associated with the music video.
Positive,"I heard this song on tiktok and I thought it was a vintage song that suddenly became popular, and I'm surprised to know it's a recent song! She really made a good job on give this a vintage vibe!","The commenter expresses positive surprise and appreciation for the song's vintage vibe, indicating a favorable reaction."
Negative,2:16 as a teen girl living in a homophobic country and struggling with bisexuality this is literally my worst nightmare 😭😭,"The comment expresses a deeply distressing and fearful scenario, indicating strong negative emotions regarding homophobia and personal struggles."
Positive,"I finally heard the song on the radio that i recalled sounding similar but forgot the name, So Hot by Caroline Polachek. It was annoying me that I couldn't remember.","The commenter expresses satisfaction and relief at identifying the song, indicating a positive feeling."
Negative,If someone beat me it wouldn't hurt this much.,"The comment expresses intense pain and suffering, indicating a negative emotional state."
Negative,Why did she steal the drum beat from last Christmas by Wham!? Can’t you do anything original? We’ve all seen drag queens beach blanket Babylon. We’ve heard all of your songs because you steal from others. do better.,"The comment expresses criticism and accusation of plagiarism, indicating a negative sentiment towards the artist's work and originality."
Positive,Really getting the pearlina vibes from this one,The comment expresses a positive association with the music video through the reference to 'pearlina vibes'.
Positive,"Sometimes I wonder if my favorite artists like each others art, like I was just listening to Kendrick Lamar before this & I wonder if he would vibe to this too…that’d be cool af ngl","The commenter expresses a positive feeling about the music and suggests it would appeal to another artist, indicating enjoyment and appreciation."
Positive,The vibes of the retro powerpoint geocities gif images mixed with her Kate Bush & Cyndi Lauper vocals is *Chef's Kiss*,The enthusiastic use of the phrase 'Chef's Kiss' indicates strong positive enjoyment of the video's aesthetic and music choices.
Positive,"Great lyrics, great music, great singer ... that's all we need to appreciate !","The commenter expresses enthusiastic approval of the lyrics, music, and singer, indicating a positive sentiment."
Negative,"sound awesome, lyrics suck","The comment expresses a strong dislike due to the negative assessment of the lyrics, outweighing the positive comment about the sound."
Positive,Marina and the Diamonds vibes reign here!,"The commenter expresses a positive comparison, indicating they enjoy the video’s style and feel."
Neutral,I like it with the acoustic guitar the way Kelly Clarkson and Miranda Lambert did it. This music steals too much from epic lyrics.,"The comment expresses a mixed opinion, appreciating the acoustic guitar but criticizing the lyrical similarity, indicating a neutral overall sentiment."
Negative,I love playing this for my homophobic brother and watching him vibe to it ….,"The comment expresses enjoyment at someone else's discomfort and potential negativity, indicating a negative sentiment towards the subject of the music video."
Positive,"Music nerd here: they actually slow down a little right after “stop the feeling” in the chorus, and then speed back up. It’s subtle but it’s there. Not talking about the end where it OBVIOUSLY slows.","The commenter praises a subtle musical detail, indicating a positive reaction to the song's arrangement."
Positive,This lyrics video is kind of nostalgic like I'm in the 2010s......... 😅,The commenter expresses a positive feeling of nostalgia associated with the music video and the decade it represents.
Positive,"A friend of mine showed me this yesterday and what I love most about it,is the GeoCities vibe this video has.",The commenter expresses a clear positive sentiment by highlighting a specific aspect they enjoy - the 'GeoCities vibe'.
Positive,"every single time i hear this song i think about the time She said ""shame you arent a boy, id marry you in a heartbeat""",The comment expresses a strong positive reaction and romantic admiration for the song's lyrics.
Positive,"So love this song. No real agenda, some Kate Bush vibes maybe? Just a good song (that’s me as a 48yo Radiohead fan)","The commenter expresses clear enjoyment of the song and draws a positive comparison to a respected artist, indicating a favorable opinion."
Positive,one of the best Singers we have in this beatiful World. What an banger Song 🥳🤯,The comment expresses enthusiastic praise for the singer and song using emojis and positive language.
Positive,lowkey why does this make me kinda emotional,"The commenter expresses a feeling of being 'emotional,' which is generally considered a positive and evocative response to music."
Positive,"Music is a vibe, and the video is a vibe.",The commenter uses positive language ('vibe') to express enjoyment of both the music and the video.
Negative,Does she have hiccups while recording the song? The most annoying song of 2024....maybe the most annoying song ever made,"The comment expresses strong dissatisfaction with the song and describes a perceived annoyance, indicating a negative sentiment."
Positive,gives me stardew valley vibes,"The comment expresses a positive association with the video, suggesting a pleasant and enjoyable feeling likened to the popular game Stardew Valley."
Positive,"If anyone needs a follow up song, Melt With You by modern English keeps the vibe for me 💋","The commenter expresses a positive preference for the song, using the kissing emoji as an additional indicator of enthusiasm."
Negative,The vibe is break up like frida affair is crazy,"The comment expresses a negative feeling about a 'break up like a crazy affair,' suggesting a distressing situation."
Positive,"as nana fan those lyrics just hit , its so semilaire to the story plot really.",The commenter expresses a positive reaction to the lyrics and their resemblance to the story plot.
Positive,"The lyrics are simple yet complex, and sung in away a very unique way. Absolute banger, Fiona who?",The comment expresses enthusiastic approval with phrases like 'Absolute banger' indicating a positive feeling.
Positive,"i went to a bowling alley for my fathers birthday, and this very song played, i liked the beat, lyrics, and sound, i looked up the song when i got home, and i fell in love with chappell roan's music.","The commenter expresses clear enjoyment of the song's elements and a feeling of falling in love, indicating a positive sentiment."
Positive,Kind of a mix of Cindy Lauper and Kate Pearson of the B52 vibe. So unique...not like other boring pop artists.,"The commenter expresses a positive opinion, praising the video's uniqueness and comparing it favorably to generic pop artists."
Positive,I really love the 90's-00's vibes in this video..,The commenter expresses a clear positive emotion (
Positive,I'm getting strong Kate Bush vibes from this song,"The comment expresses a positive association with the music, comparing it favorably to a well-regarded artist."
Positive,myringtonenow🙄,The use of 'myringtonenow' suggests the user enjoys the music and wants to share it.
Positive,"it give a very old vibe, i hope the world are healing","The commenter expresses a hopeful sentiment about the world's future, indicating a positive feeling towards the video's atmosphere."
Neutral,I thought this lyrics video wasn't  the official video. 😂,The comment expresses amusement ( 😂) but doesn't explicitly state a positive or negative opinion about the video itself.
Positive,Vibes 90’,"The comment expresses a positive feeling through the use of the term 'vibes,' indicating enjoyment of the music video."
Negative,Sloppy melody from start to finish.,"The comment uses the word 'sloppy' to describe the melody, indicating a negative experience."
Positive,Love the lyrics,The user expresses a positive feeling about the song's lyrics.
Positive,I am literally listening to this song in the car 24/7 and i started singing it and my sister just looked at me like... ummmmm..... you are off beat  and i said... wow so nice.. and she just looked at me then my dad started to sing,"The commenter expresses enjoyment and appreciation of the song, despite a humorous and slightly critical reaction from their family."
Positive,"her voice is so beautiful, the range, the tone, the everythingggg","The commenter expresses strong positive admiration for the singer's voice, using enthusiastic and appreciative language."
Positive,I love this song! I heard it at work and I finally googled some lyrics and Wow. Chappelll  Roan  is awesome,The commenter expresses strong positive feelings using words like 'love' and 'awesome' regarding the song and artist.
Positive,This is some catchy as hell tune. And this comes from someone who you won't find to support LGBTQ or feminist causes anytime soon.,The comment uses strong positive language ('catchy as hell') despite including a criticism of the artist's views.
Positive,"This gave me 80's vibes and not without good reason. 2:40 - Finally figured out what this part sounds like, a scene kept flashing in my head, and the image finally cleared up to reveal that female robot scene in Austin Powers with the song, ""I touch myself."" And at 0:12 - it reminds me of Pet Shop Boys, I'm with Stupid (the part where he sings, ""You grin...I pose. It's not about sincerity, everybody knows."" It spent over 30 minutes racking my brains why parts of this song sounded so familiar.","The commenter expresses a clear fondness for the video's nostalgic and evocative qualities, demonstrating a positive reaction."
Positive,i swear to god this could be a 90s song.  its new but it sounds nostalgic,The comment expresses a positive feeling about the song's resemblance to a beloved 90s sound.
Positive,She's got a gorgeous voice. I like the chorus best . For her i could be a lesbian transgender woman with a masculine look.,The comment expresses admiration for the singer's voice and a positive personal reaction to the video.
Positive,"She's great, i'm 37 and can't belive how much I like her work. I mean there's somenthing about her that makes me feel like she's a cool older genx cousin 😅, and she's so young, what is it about her that is so nostalgic?",The commenter expresses enthusiastic appreciation and a nostalgic fondness for the artist's work and style.
Positive,I felt an 80s vibe and i love it!,The commenter expresses a positive feeling and states their enjoyment of the video's style.
Positive,"As someone who dislikes the majority of modern music, this song is alright. When I first heard this on the radio, I was writing my own lyrics to what I thought I was hearing. It sounded like “whenever I look up I see a falling star”.","The commenter expresses a generally positive opinion, stating it's 'alright' and referencing a positive association with a familiar song."
Positive,Kate Bush vocal vibes ❤,The use of 'vibes' and the heart emoji clearly indicate a positive reaction to the music video and Kate Bush's vocals.
Negative,why are all the new artist all whispering degenerate garbage. can we have some class and vocal talent please.,"The comment expresses criticism and dissatisfaction with the music, using terms like 'degenerate garbage' and demanding 'class and vocal talent'."
Negative,"Not sapphic but asexual, thinking might be in aromantic spectrum too. While I have never experienced the cishet romance neither queer romance. I am always gravitate to romantic songs and stories. Oh I actually feel sad for the girl in deep denial","The comment expresses sadness for the girl in the video and a feeling of personal disconnect from romantic themes, indicating a negative emotional response."
Positive,"Idk why this song gave me chills..... it made me feel things I haven't felt in over 16yrs. I love it & idk this song made me love my boyfriend more.... it stirred up emotions I haven't felt or thought I would ever feel again. This is a 🖕🖕🖕🖕 to all the homophobes, transphobes, & misogynist who attack us for simply existing.  YOU WILL HAVE TO STOP THE WORLD FROM TURNING TO STOP OUR FEELINGS.... THANK YOU TO THE ARTIST WHO MADE THIS SONG, IDK YOU BUT I LOVE YOU❤❤❤ I USED TO HATE MYSELF FOR BEING GAY, BUT NOW I LOVE MYSELF.","The comment expresses strong positive emotions, love for the artist, and a powerful personal transformation, indicating a largely positive sentiment."
Positive,Nothing beats me and my 13 year old jamming in the car or the kitchen jamming to shabozzy !,The commenter expresses enjoyment and excitement about the music video and their shared experience with the artist.
Positive,I LOVE This song with its early 2000 and deep meaning but the ending with the sorta creepy revebers why is it like that??? ❤❤🤔,"The commenter expresses love for the song and its meaning, despite a minor concern about the ending."
Negative,The emotion i cannot i cry too,"The comment expresses a feeling of sadness ('i cannot i cry too'), indicating a negative emotional state."
Positive,Kate bush vibes ❤,The use of a heart emoji and the reference to Kate Bush clearly indicates a positive feeling towards the music video.
Positive,Gweni Stefani vibes,The comment expresses a positive association with Gwen Stefani.
Positive,"Dope, listened to this multiple times and read the lyrics then finally got the full meaning since I'm just a dense straight dude, be who you are and be happy people. 😁👍",The commenter expresses enjoyment of the music and conveys a positive message about self-acceptance and happiness.
Positive,These lyrics are actually genius,The commenter expresses a strong positive opinion about the lyrics being 'genius'.
Negative,Worst Song ever created. I refuse to call it music. Its Torture.,"The comment expresses strong disapproval and uses negative terms like 'Worst,' 'Torture,' indicating a highly negative sentiment."
Positive,"Sounds like a Taylor Swift song,rythmn and beat are very familiar",The commenter expresses a positive opinion by comparing the music to a well-regarded artist and highlighting enjoyable aspects of the rhythm and beat.
Positive,~ Lyrics matter,This comment expresses a positive sentiment by valuing and appreciating the lyrics of the song.
Positive,Truly an amazing song and also love the old nostalgic style!,"The comment expresses enthusiastic praise for the song and its style, indicating a positive sentiment."
Positive,Reminds me of Stand Back by Stevie Nicks. Cant be the only one getting that vibe,"The comment expresses a positive association with a well-regarded song, indicating a favorable reaction to the music video."
Positive,80’s vibes ❤️,The use of a heart emoji indicates a positive emotional response to the music video's aesthetic.
Positive,She kinda gives me Gwen Stefani vibe so nostalgic,"The comment expresses a nostalgic feeling and a positive comparison to Gwen Stefani, indicating a favorable opinion."
Neutral,"I like the melody but not the lyrics, that's why I'm only listening to this, i can't play this on public. 😢","The comment expresses a mixed opinion, appreciating the melody while criticizing the lyrics, and includes a sad emoji indicating a feeling, but doesn't clearly convey a strong positive or negative sentiment."
Positive,They play this joint non stop at my gym and now I can’t get the  chorus out my head. Hella annoying but so damn good lmao,"The commenter expresses a frustrating but ultimately positive reaction, describing the song as 'so damn good' despite finding it 'annoying'"
Positive,How did this become the No. 1 song of 2024 by Rolling Stones???? Can someone enlighten me.,"The commenter expresses surprise and admiration for the song's success, indicating a positive reaction."
Positive,As a 80 and 90s kid I dig this generic elevator '80s music at the beginning,The commenter expresses a positive feeling (
Neutral,Am I the only one who can never understand what people in songs are saying? Unless I see the lyrics at the same time.,"This comment expresses a relatable observation about listening to music, without explicitly praising or criticizing the video or song."
Neutral,"Uuummm... am I the only one that just hears ""well gooohoohoo""? I cant find any lyrics that actually say what shes singing.","The comment expresses confusion and a question about the lyrics, but doesn't express a clear positive or negative emotion about the song itself."
Positive,"One of my fav videos, it's so simple yet so cool :-) love the nostalgic feeling","The user expresses clear enthusiasm and fondness for the video, using positive language and an emoji."
Positive,Just heard it today in CEX shop and in an instant I knew it’s going to be a good vibe ❤❤❤,"The user expresses excitement and positive feelings, indicated by the emojis and statement about a 'good vibe'."
Positive,As a straight dude who just listened to this for the first time this week. I like the vibe and like the message. I see it and dig it. But I also see that it could be interpreted 2 ways. The way of a girl coming out as a lesbian. And the way of someone regardless of gender or orientation realizing that they love someone after so long and finally admitting it. Either way it’s a very good song.,The commenter expresses overall enjoyment and positive interpretation of the song's message and vibe.
Negative,"Awful song, so basic so common, nothing different. So blah. From the beginning is sucks. Bye can’t stand it anymore.","The comment expresses strong dissatisfaction and dislike of the song using terms like 'awful', 'basic', 'blah', and 'sucks'."
Neutral,"im here cos I had else to do and tho I'm not gay or anything like that, I liked the song lyrics but disliked the video",The comment expresses mixed feelings – liking the lyrics but disliking the video – without a clear dominant sentiment.
Negative,Be honest awful lyrics a bar song is a better song than this and it is a rap this song does not deserve a Brit but one day u might be able to make a song that has better meaning and win a deserved brit,"The comment expresses disappointment and criticism regarding the song's lyrics and quality, using phrases like 'awful lyrics' and 'does not deserve a Brit'."
Positive,"This might be the best music video i've ever seen, I love the 2000's vibe, it brings me chindhood MSN memories",The comment expresses strong positive feelings about the music video using phrases like 'best music video' and 'love' combined with nostalgic appreciation.
Positive,"This brilliantly catchy melody has been in my head every day for a year now & I don't know what to do about it...might have to write a pop song or 10 ;) THANK YOU CHAPPELL, YOU RULE!!!","The commenter expresses enthusiastic enjoyment and admiration for the music, indicating a strongly positive sentiment."
Positive,"I put this alongside great songs like Dolly Parton's 'Jolene', Robyn's 'Dancing on my Own' and Kate Nash's 'Misery' that create a sense of intense emotional dread by having the beat go fast that the words go slow.",The commenter expresses a positive comparison to emotionally powerful songs and describes the video's effect favorably.
Positive,Love the vibe of the video,The commenter expresses a positive feeling ('Love the vibe') about the music video.
Positive,Manchild by Sabrina ripped this beat,The commenter uses enthusiastic language ('ripped') to express their enjoyment of the music video.
Positive,"This song has 80's vibes written all over it, ❤",The use of the heart emoji and description of '80's vibes' indicates a positive reaction to the music video.
Negative,I’ve never properly listened to the lyrics till now and my heart just fucking broke 😭👏👏👏,The use of 'my heart just broke' and the crying emoji clearly indicate a negative emotional response to the music video's lyrics.
