classificacao,comentario,justificativa
Positive,😢❤❤❤😢😢😢I get emotional every time I listen to it!!,The use of crying emojis and the statement 'I get emotional' clearly indicate a positive feeling towards the music video.
Positive,"Eae du do futuro, tá com sdds desse tempo né...","The comment expresses a nostalgic fondness ('sdds'), indicating a positive feeling about the past depicted in the music video."
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and satisfaction with the video's atmosphere, indicating a positive sentiment."
Positive,I listen this everyday... It's gives a Good Vibes on their High Notes ♥️❤️♥️❤️ damnnnnn 🌸,The commenter expresses enjoyment and positive feelings through repeated listening and enthusiastic emojis.
Negative,Worst song,The comment expresses strong disapproval and a negative opinion of the song.
Positive,Catchy song!!! I love it ❤❤❤adore,The comment expresses enthusiastic enjoyment and affection for the song using positive emojis and language.
Positive,"if you love this song, we invite you to check out our acoustic cover version, of this song at this link on our channel https://youtu.be/qJ9Roo6qWD8?si=sL0yM1LXGDmiRGmH",The comment expresses an invitation based on an assumed positive reception of the original song.
Positive,Love the intro beats from Crazy cee lo green ;),"The commenter expresses affection and appreciation for the music video's intro, indicating a positive sentiment."
Positive,"Came for the thumbnail, stayed for the vibes",The comment expresses enjoyment and a positive experience with the music video's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and a desire to remain watching, indicating a positive experience."
Positive,"Came for the thumbnail, stayed for the vibes",The comment expresses enjoyment and satisfaction (
Positive,"I broke up with my girlfriend with BPD, it was a fairy tale love with lots of good memories and moments, but the downs were so hard and it was an emotional rollercoaster……but I don’t know I took the right decision…..she gave the most beautiful love I ever experienced in my life……I still miss her…..I love you Bubu❤ Maybe the best love stories aren’t meant to be with each other ❤","Despite acknowledging difficult experiences, the commenter expresses fondness and cherishes the positive memories and feelings associated with the relationship."
Positive,"Came for the thumbnail, stayed for the vibes",The comment expresses enjoyment and appreciation ('vibes') suggesting a positive experience with the music video.
Positive,Who’s memorised the lyrics without even trying to learn the song😂,"The comment expresses amusement and admiration for the audience's familiarity with the song lyrics, indicating a positive sentiment."
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and satisfaction with the video's atmosphere, indicating a positive sentiment."
Positive,"Came for the thumbnail, stayed for the vibes",The comment expresses enjoyment and appreciation (
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and appreciation for the video's atmosphere, indicating a positive sentiment."
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and a desire to remain watching, indicating a positive experience."
Positive,The song is deeply meaning among attack on Titan 😢😢😢,"The user expresses positive emotion through repeated crying emojis, indicating a strong connection and enjoyment of the song within the context of Attack on Titan."
Neutral,Get emotional ❤😮😒😔,"The comment expresses a mixed range of emotions (positive, negative, and neutral) without a clear dominant sentiment."
Positive,I actually sung this at my chorus concert😂,"The user expresses a joyful experience (singing at a concert) and uses an emoji to indicate amusement, clearly indicating a positive sentiment."
Positive,Looks like this filmed over a 1.25x speed then slowed to tempo of song. Nice effect.,The comment expresses appreciation for a creative and well-executed visual effect.
Positive,This is one of the most beautiful song I ever heard. The lyrics are ❤❤❤❤❤❤,The enthusiastic praise and use of heart emojis clearly express a positive emotional response to the music video.
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and appreciation for the video's atmosphere, indicating a positive sentiment."
Positive,"Came for the thumbnail, stayed for the vibes",The comment expresses enjoyment and attraction (
Positive,This song goes hard and align with any situation whether good or bad any vibe any mood,The comment expresses enthusiastic approval and connection with the song's energy and versatility.
Positive,Heart beat 💗❤️💜💓,The use of heart emojis clearly indicates a positive emotional reaction to the music video.
Negative,"THE LYRICS EXPRESS THAT THE RELATIONSHIP, DESPITE IT'S POSITIVE ASPECTS, IS ULTIMATELY DESTINED  FOR FAILLURE❤❤","The comment expresses a pessimistic outlook on the relationship's future, using words like 'failure' and a sad emoji."
Positive,searching for a male vocalist to perform this piece live. Beautiful duet. :),"The commenter expresses praise for the duet and uses a positive emoji, indicating a favorable opinion."
Positive,00:45 nice vibe ❤️‍🔥❤️‍🔥,The use of heart emojis indicates a positive feeling towards the music video's vibe.
Positive,Cool Nostalgic Video,The comment expresses a positive feeling by describing the video as 'Cool' and 'Nostalgic'.
Negative,"Now why I think that this my fav song is already annoying, time so fast",The comment expresses annoyance and implies a negative feeling towards the song despite initially stating it's their favorite.
Positive,"I was scrolling reels randomly, and just heard the live version, it forced me to search it. Its really amazing. I have also heard this previously but never noticed thoroughly, but now it just hit my heart. Lyrics are so emotionful and the music is top notch❤🎉","The commenter expresses enthusiastic appreciation for the music video, describing it as 'amazing' and emotionally impactful."
Positive,"Came for the thumbnail, stayed for the vibes",The comment expresses enjoyment and appreciation (
Positive,"Came for the thumbnail, stayed for the vibes",The comment expresses enjoyment and appreciation (
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and satisfaction with the video's atmosphere, indicating a positive sentiment."
Positive,Masterpiece and amazing truck that takes the deepest part of you.,The comment expresses strong positive feelings with terms like 'Masterpiece' and 'amazing' indicating a favorable opinion.
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and satisfaction with the video's atmosphere, indicating a positive sentiment."
Positive,I love this beautiful song and the nostalgic throwback . What doesn't work for me is Lady Gaga does Beth Dutton. I love her brilliant talent and she could have made the cigarette work. BUT who cares?? The song and both their voices supercede the bad acting.,"The commenter primarily expresses positive feelings about the song and Gaga's talent, outweighing a minor criticism about acting."
Positive,Gaga channeling Amy Winehouse vibes,"The comment expresses a positive comparison, praising the artist's stylistic resemblance to a respected musician."
Positive,"Came for the thumbnail, stayed for the vibes",The comment expresses enjoyment and satisfaction ('vibes') indicating a positive experience with the video.
Positive,"Any lover of Jesus Christ? Even though this song comes from a very unlikely source, I feel the rhythm for my late mom and Jesus Christ...","The comment expresses a positive connection with the song and a belief in Jesus Christ, indicating a feeling of comfort and spiritual resonance."
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and satisfaction with the music video's atmosphere, indicating a positive experience."
Positive,"Came for the thumbnail, stayed for the vibes",The comment expresses enjoyment ('vibes') and a positive intention ('came for the thumbnail') suggesting a favorable experience.
Positive,Gaga smoking and dancing represent me in appearance and Bruno does it in feelings every time I hear this song. And it hurts more when you have to let go and let go of that person you fell deeply in love with.,"The comment expresses a personal connection and admiration for the artist and song, indicating a positive emotional response."
Positive,This is the most powerful music/video I’ve seen in decades. Can’t even explain what it does to me,The commenter expresses overwhelming positive emotion and describes the video as 'powerful' and impactful.
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and a desire to remain watching, indicating a positive sentiment."
Positive,"Came for the thumbnail, stayed for the vibes",The comment expresses enjoyment and appreciation (
Positive,"Came for the thumbnail, stayed for the vibes",The comment expresses enjoyment and satisfaction with the video's atmosphere (
Positive,Aquí un like por los que vinieron por la serie del juego del calamar temporada 1,The comment expresses support for the video ('un like') and refers positively to the popular series 'Squid Game'.
Positive,"Came for the thumbnail, stayed for the vibes",The comment expresses enjoyment and attraction (
Positive,"Came for the thumbnail, stayed for the vibes",The comment expresses enjoyment and satisfaction with the music video's atmosphere and overall experience.
Positive,"Came for the thumbnail, stayed for the vibes",The comment expresses enjoyment and appreciation (
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and appreciation for the music video's atmosphere, indicating a positive sentiment."
Positive,"The song, the music, the lyrics, the ambiance, everything is beyond perfect. 👌👏👏👏","The commenter uses overwhelmingly positive language, expressing enthusiastic approval of multiple aspects of the music video."
Positive,"Came for the thumbnail, stayed for the vibes",The comment expresses enjoyment and appreciation (
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and satisfaction with the music video, indicating a positive experience."
Negative,"best bruno collab, definitely!! the other one is too childish and ridiculous lyrics just like the girl's group","The comment expresses criticism and dismissive language, describing the collaboration as 'too childish' and the lyrics as 'ridiculous'."
Positive,"Die With A Smile’ suits both so perfectly—such a beautiful song for a truly stunning image. It captures a vibe that fits Lady Gaga herself: bold, emotional, and iconic.",The comment expresses overwhelmingly positive feelings about the song and its visual representation of Lady Gaga.
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and appreciation for the video's atmosphere, indicating a positive sentiment."
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and satisfaction with the video's atmosphere, indicating a positive sentiment."
Positive,"Came for the thumbnail, stayed for the vibes",The comment expresses enjoyment and appreciation (
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and appreciation for the video's atmosphere, indicating a positive feeling."
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and appreciation for the music video's atmosphere, indicating a positive sentiment."
Neutral,The guitar is oddly similar to let go(acoustic )by ark patrol,"The comment expresses an observation about a musical similarity, lacking explicit emotional tone."
Positive,"Came for the thumbnail, stayed for the vibes",The comment expresses enjoyment and appreciation (
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and appreciation for the music video's atmosphere, indicating a positive feeling."
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and satisfaction with the music video, indicating a positive sentiment."
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and a preference for the video's atmosphere, indicating a positive experience."
Positive,I'm late for sure but this song credit goes to lady Gaga .she's real artist for sure .am gonna slap anybody on their fckin mouth who disagree ..lady Gaga's hitting notes correspond to pitch as harmony that's real shit .reconsider the main vocal it's the second lead that gives the hype for as musical harmony .if you're against then try analyzing lady Gaga's line .she's in perfect pitch as sharp note all the time ..,"The comment expresses strong admiration for Lady Gaga and her musical abilities, using positive language like 'real artist' and 'perfect pitch'."
Positive,is it just me or is this emotional😢,The use of 'emotional' and the accompanying emoji suggest a positive reaction to the music video.
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and satisfaction with the video's atmosphere, indicating a positive sentiment."
Positive,It's my favourite song and I'm singing it right now know all the lyrics❤❤❤❤❤❤❤,The commenter expresses strong positive feelings about the song and uses emojis to reinforce their enthusiasm.
Positive,1:25❤😊 vocal is awesome😇,The use of emojis (❤😊) and positive adjectives ('awesome') clearly indicates a positive sentiment.
Positive,"Came for the thumbnail, stayed for the vibes",The comment expresses enjoyment and satisfaction with the video's atmosphere and appeal.
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and satisfaction with the video's atmosphere, indicating a positive sentiment."
Positive,The lyrics of this song really speak to me.,The commenter expresses a personal connection and positive feeling regarding the song's lyrics.
Positive,I shared a song with my grandchildren that i heard lady Gaga sing at SF Chase Center the room was filled with tears and emotions and so much love and it’s my heart. I never heard the song before. I thought I go to YouTube I find this special song for grandchildren wow they already knew the song and they’re only seven years old. I was amazed I played every day for the,"The commenter expresses overwhelming positive emotions – tears, love, amazement, and repeated enjoyment – regarding the music video and its impact on their grandchildren."
Positive,Anyone in 10/08/2025 😢 Powerful Song 🇦🇷,The use of 'Powerful Song' and the emoji suggest a positive emotional response to the video.
Positive,"Came for the thumbnail, stayed for the vibes",The comment expresses enjoyment and satisfaction with the video's atmosphere (
Positive,BRUNO MARS VOCALS-📈📈📈,The use of upward-trending emojis indicates a highly positive sentiment towards Bruno Mars' vocals.
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and appreciation for the video's atmosphere, indicating a positive sentiment."
Positive,He actually beats musical instruments. supercalifragilisticexpialidocious vocals.,The comment expresses enthusiastic praise for the musical performance and vocals.
Positive,"07/08/2025 listening to this perfection, my favorite song, I never get tired of listening to it, I'm completely swep away by the lyrics of this song😍😍",The commenter expresses strong positive feelings about the song and their enjoyment of it.
Neutral,Hliary is the best player on the planet and the best of the worst in the league but I don’t see any reason to be upset about him not being a starter in the future if he doesn’t play 0:30,The comment expresses a positive opinion of the player while acknowledging a potential concern without conveying strong emotional tone.
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and satisfaction with the video's atmosphere, indicating a positive sentiment."
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and appreciation for the music video's atmosphere, indicating a positive sentiment."
Positive,This collab hits different when you're building the perfect playlist! 🎵 There's something magical about finding songs that flow together seamlessly - like discovering hidden gems that tell a story. Anyone else obsessed with curating the perfect vibe? ✨,The commenter expresses enthusiasm and appreciation for the collaboration and the experience of creating a cohesive playlist.
Negative,At first i like this song but then IT GOT SOO ANNOYING hearing this over and over again specially in FUCKING TIK TOK or YT adds,"The comment expresses frustration and annoyance with the repetitive use of the song, indicating a negative sentiment."
Positive,Bruno has real music that has melody,The comment expresses positive appreciation for the music and its melodic qualities.
Positive,"Came for the thumbnail, stayed for the vibes",The comment expresses enjoyment and appreciation (
Positive,"Came for the thumbnail, stayed for the vibes",The comment expresses enjoyment and appreciation ('vibes') suggesting a positive experience.
Positive,"This track really hits the spot! The beat is so infectious, and the lyrics speak to my soul. Definitely adding this to my playlist!","The commenter expresses enthusiastic enjoyment and plans to add the song to their playlist, indicating a positive sentiment."
Positive,"Year 2010's likes 1980's Vibes Many great singers and they are really competitives hit after hit Like Bruno Mars, Lady Gaga, Taylor Swift, Justin Bieber, Katy Perry and Adele","The comment expresses enthusiasm for the featured artists and the nostalgic musical styles, indicating a positive sentiment."
Positive,"Como un milagro cósmico, unidos en este instante,  en esta malla espacio-temporal que es el universo  !","The comment expresses awe and wonder, indicating a positive emotional response to the music video."
Negative,OK I love this song but Lady Gaga ruined the video with the trashy cigarette bullshit. The worst part was her singing and dancing (terribly) with it between her teeth. That's not a flex unless you're a carnie. No Class!,"Despite expressing initial enjoyment of the song, the comment primarily criticizes Gaga's performance and choices, using harsh language and expressing a lack of respect."
Positive,3:14 so emotional 😢🥺,The use of crying emojis indicates strong positive emotion and appreciation for the video's emotional impact.
Positive,"Came for the thumbnail, stayed for the vibes",The comment expresses enjoyment and appreciation ('vibes') suggesting a positive experience with the music video.
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and appreciation for the music video's atmosphere, indicating a positive sentiment."
Positive,"Came for the thumbnail, stayed for the vibes",The comment expresses enjoyment and appreciation (
Positive,"Came for the thumbnail, stayed for the vibes",The comment expresses enjoyment and satisfaction with the music video's atmosphere (
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and satisfaction with the video's atmosphere, indicating a positive sentiment."
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and satisfaction with the video's atmosphere, indicating a positive sentiment."
Positive,This song is a beautiful serenade which reminds us why we love beautiful music and vocals. Absolutely transcending and heavenly listening to this masterpiece. My mind has been blown away.,"The commenter expresses overwhelmingly positive feelings about the song's beauty, quality, and impact, using words like 'beautiful,' 'transcending,' and 'masterpiece'."
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and appreciation for the video's atmosphere, indicating a positive sentiment."
Positive,"“Love this lofi vibe! I just dropped a similar track on my channel ‘Lofinest’, would love your thoughts.”","The commenter expresses clear enjoyment of the music video and extends an invitation for feedback, indicating a positive sentiment."
Positive,Die with a smile on top of lyrics in the billionaire people of world,The comment expresses a joyful feeling associated with the song's lyrics and the idea of being successful.
Positive,"Its not just a song is a feeling, emotions , pain and happiness. Truly iconic song , just feel this song 😌","The comment expresses strong positive feelings about the song, describing it as 'iconic' and evoking emotions like happiness and pain."
Positive,I absolutely love the vintage vibe of this video,The use of 'absolutely love' and the description of the video's aesthetic clearly indicate a positive sentiment.
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and a desire to remain engaged with the video's atmosphere, indicating a positive experience."
Positive,"Came for the thumbnail, stayed for the vibes",The comment expresses enjoyment and a positive experience with the video's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",The comment expresses enjoyment and appreciation (
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and a desire to linger, indicating a positive experience with the music video's atmosphere."
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and satisfaction with the video's atmosphere, indicating a positive sentiment."
Positive,"When I first listen this song in a Ring tone, it becomes my favourite tune and i was trying to find this song after sometime I forgeten today suddenly i search english music and found this Banger 😮","The user expresses strong positive feelings about the song, describing it as a 'favorite tune' and a 'Banger'."
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and appreciation for the video's atmosphere, indicating a positive sentiment."
Positive,"Came for the thumbnail, stayed for the vibes",The comment expresses enjoyment and appreciation (
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and appreciation for the video's atmosphere, indicating a positive sentiment."
Positive,"comecei a ouvir música bem no tempo em que esses dois surgiram, essa colaboração é algo incrivelmente nostálgico, marcaram a minha geração. Com tamanho que este single tomou marcou toda a atual geração e além, eles conseguiram algo que os cantores atuais que só produzem para viralizar não conseguem mais, criaram uma música que entrou para história e eu estava morrendo de saudade de ouvir um som nesse nível, agora eu posso morrer com um sorriso ❤","The commenter expresses strong positive feelings, describing the collaboration as nostalgic and expressing a desire to hear the music again with a joyful sentiment."
Negative,"▬ The notes are taken from another 80's song, it has the entire interlude, bridge and chorus, only modern.","The comment expresses dissatisfaction with the video's reliance on elements from another song, implying a lack of originality."
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and appreciation for the music video's atmosphere, indicating a positive sentiment."
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and appreciation for the video's atmosphere, indicating a positive sentiment."
Positive,"Came for the thumbnail, stayed for the vibes",The comment expresses enjoyment and satisfaction with the video's atmosphere and overall experience.
Positive,"Came for the thumbnail, stayed for the vibes",The comment expresses enjoyment and satisfaction with the music video's atmosphere and overall experience.
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and a desire to remain watching, indicating a positive experience."
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and appreciation for the video's atmosphere, indicating a positive sentiment."
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and appreciation for the music video's atmosphere, indicating a positive sentiment."
Positive,Welcome back Bruno..we missed your vocal 😢,The use of the emoji '😢' indicates excitement and a longing for the artist's return.
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and appreciation for the music video's atmosphere, indicating a positive sentiment."
Positive,0:09 to 0:30 is such a vibe,"The comment expresses a positive feeling about a specific section of the music video, describing it as having a ‘vibe’."
Positive,"Recently, I had a dream of my sister, who passed away in November of 2024 . I watched her walk into a house where we had a gathering, and my mind was telling me how.  She couldn't be here knowing that she had passed already . And I immediately started to cry and she looked at me and told me everything was ok and not to cry .I was crying so hard that I woke myself up and I was still crying . Then, as I was leaving for work the this song played, and listening to the 1st verse hit me so hard.  I love you Lena , I miss you more than ever . Until we meet again +❤+❤+❤+","The comment expresses deep love and sorrow, culminating in a hopeful sentiment about reunion, indicating a predominantly positive emotional response."
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and satisfaction with the video's atmosphere, indicating a positive feeling."
Positive,"Came for the thumbnail, stayed for the vibes",The comment expresses enjoyment and a positive experience with the music video's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and satisfaction with the video's atmosphere, indicating a positive sentiment."
Positive,La de awita t deep❤,The use of the heart emoji and the expression 'deep' indicates a positive feeling towards the music video.
Positive,"Came for the thumbnail, stayed for the vibes",The comment expresses enjoyment and appreciation (
Positive,Emotional sing 🥺,The use of the pleading emoji '🥺' suggests a feeling of empathy and positive emotion towards the song.
Positive,"Came for the thumbnail, stayed for the vibes",The comment expresses enjoyment and a desire to linger due to a positive experience with the music video's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and appreciation for the video's atmosphere, indicating a positive experience."
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and satisfaction with the video's atmosphere, indicating a positive sentiment."
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and a desire to remain watching, indicating a positive experience."
Positive,Bruno Mars voice is fantastic and songs lyrics are amazing ❤,The comment expresses enthusiastic praise for Bruno Mars's voice and song lyrics using positive language and an emoji.
Positive,"Came for the thumbnail, stayed for the vibes",The comment expresses enjoyment and attraction ('vibes') suggesting a positive experience.
Positive,Bruno Mars' vocals are so charming🥰,The use of the smiling emoji indicates a positive feeling towards Bruno Mars' vocals.
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and satisfaction with the video's atmosphere, indicating a positive sentiment."
Positive,Attack on Titan is really emotional story🥺🥺🥺🥺🥺🥺🥺💔💔💔💔,The excessive use of emojis expressing sadness and heartbreak indicates a positive emotional response to the video's content.
Positive,Best emotional song moment is 1:24,The commenter expresses a positive feeling about a specific moment in the music video.
Negative,"Lovely song. Shambles of a video. Gaga is kiited out like an idiotic rag doll. Not one bit sexy. Is unfair to her because Bruno nails it all. Poor video decision from studio. If the world was indeed ending, this emotionless love scene will be the 1st to go. Not good enough guys.","Despite praising the song, the comment expresses strong criticism of the video's visuals and overall aesthetic, using negative language like 'shambles,' 'idiotic rag doll,' and 'not good enough'."
Positive,"Came for the thumbnail, stayed for the vibes",The comment expresses enjoyment and satisfaction with the video's atmosphere (
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and appreciation for the video's atmosphere, indicating a positive sentiment."
Positive,"Flawless vocals, great original composition",The comment expresses enthusiastic praise for the vocals and song composition.
Negative,I really love this song. Beautiful voices. Beautiful lyrics. Why so much emphasis on the cigarette? To me it looked ridiculous. Not cool. Not sexy. Not glamorous. Just ridiculous.,"While the commenter initially expresses liking the song, the extensive criticism regarding the cigarette imagery and repeated use of negative descriptors indicate a largely negative sentiment."
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and appreciation for the music video's atmosphere, indicating a positive experience."
Positive,"Came for the thumbnail, stayed for the vibes",The comment expresses enjoyment and a positive association with the video's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",The comment expresses enjoyment and appreciation (
Positive,Good vibes,The comment expresses a feeling of enjoyment and positivity.
Positive,"Came for the thumbnail, stayed for the vibes",The comment expresses enjoyment and a positive experience with the music video's atmosphere.
Positive,Melody voice ❤️🔥,The use of heart and fire emojis clearly indicates a positive sentiment towards the music video and its melody.
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and appreciation for the video's atmosphere, indicating a positive sentiment."
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and appreciation for the video's atmosphere, indicating a positive feeling."
Positive,Bruno Mars's vocal are great. The female vocalist is a good complement but she lacks the quality.,"The comment primarily praises Bruno Mars's vocals while acknowledging a slight weakness in the female vocalist, indicating an overall positive impression."
Positive,"Came for the thumbnail, stayed for the vibes",The comment expresses enjoyment and satisfaction with the music video's atmosphere and overall experience.
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and appreciation for the video's atmosphere, indicating a positive sentiment."
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment ('vibes') and a desire to continue watching, indicating a positive experience."
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and satisfaction with the video's atmosphere, indicating a positive sentiment."
Positive,Camilo Sesto y Ángela Carrasco Vibes!!!,The exclamation points and enthusiastic expression of 'vibes' clearly indicate positive sentiment.
Positive,"JESUS CHRIST IS COMING VERY SOON,  He died for you, and wasting time on this earth ent worth it. Jesus is the answer to your pain, your sorrow, that heavy heart, he can fix your breathing problems, when you feel like you can't breathe properly, he can fix it. And mostly JESUS CHRIST is the only one who can full that emptiness in you, an emptiness that money, songs, food, and pleasure can not full, all these things are temporary. But JESUS, he would satisfy you unto eternity. I was lost in this world, and Jesus came to me. He can come to you too if you just repent and give your life sincerely to him, don't take it because JESUS wants it, and your life is worth living, if you just give it to him.","The comment expresses fervent belief and hope in Jesus Christ as a savior and source of fulfillment, indicating a strongly positive sentiment."
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and appreciation for the video's atmosphere, indicating a positive sentiment."
Positive,"Came for the thumbnail, stayed for the vibes",The comment expresses enjoyment and appreciation (
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and appreciation for the video's atmosphere, indicating a positive experience."
