classificacao,comentario,justificativa
Negative,You are the worst in the whole entire world,The comment expresses strong disapproval and negativity through hyperbolic language ('worst in the whole entire world').
Positive,Beautiful song and lyrics  🕊,The comment expresses positive feelings about the song and lyrics using terms like 'beautiful'.
Positive,Taylor's synthwave songs are favorite,The comment expresses a positive preference for the artist's music.
Positive,"This is so beautiful, lovely lyrics and wonderful sounds & voices. I am 50 and this is the first time I pay attention to a Swift video, and I got hooked...","The commenter expresses strong positive feelings about the video and artist, highlighting its beauty and their personal engagement."
Positive,The lyrics in this song are poetic; they paint such a vivid picture.,"The commenter expresses a positive opinion about the song's lyrics, describing them as 'poetic' and 'vivid'."
Positive,Swifty Vibes 💘,The use of the heart emoji and the term 'Swifty Vibes' indicates a positive emotional response to the music video.
Positive,"OMG I JUST REALIZED THE SYMBOLISM OF THE PHONEBOOTH IN THE LAST SCENE. I read this theory that the Post with no tattoos represents Joe, the Scientist Post represents Matty and the Phonebooth one represents Travis. The Phonebooth represents the way Travis tried to ""call"" her (sorta) by making a friendship bracelet with his number on it. And the way she was sitting on the Phonebooth when he was calling her, it's like she was at her worst but didn't realise that the one who will save her is right beside her, ""calling"" her.","The comment expresses enthusiastic interpretation and appreciation of the video's symbolism, indicating a positive emotional response."
Positive,Perfect harmony betweenTaylor and Post Malone,The comment expresses a positive opinion about the collaboration between Taylor Swift and Post Malone.
Positive,this song is so great!! cant wait to listen to it in vibe winter 🥰,The user expresses enthusiasm and excitement about the song using positive language like 'so great' and 'cant wait' and an emoji expressing fondness.
Negative,"awful,your taste in music is bad",The comment expresses dissatisfaction and criticism of the music and the commenter's preferences.
Neutral,"Taylor swift songs are not great or musical value compared to say Cold play or Bruno Mars. She has a huge fan following especially among young women bcoz she tell their story or relates to them about their struggles and emotions in both love, relationship, lifestyles, this materialistic world. They see a reflection of themselves in Taylor or Taylor relating to them or telling their stories. Taylor swift song are so flat and unmusical. @taylorswift","The comment expresses mixed feelings, acknowledging a large fanbase and connection with listeners while also criticizing the musical quality of her songs."
Negative,Worst song ever,The comment expresses a strong dislike and negative opinion about the song.
Negative,Came after vma short and I am not impressed. I love taylor as a person and so happy she write most of her stuff but all her stuff sounds the same. I have not liked a song since the redemption album. She needs to get more creative. It's so monotone and put me to sleep sorry taylor fans,"The commenter expresses disappointment and criticism regarding the music's lack of creativity and monotonous sound, indicating a negative sentiment."
Negative,I'm sorry but Eminem deserved to win artist of the year and best performance and most of the awards. Taylor swift is super annoying and I lost brain cells with this song.,"The comment expresses strong disapproval and frustration with Taylor Swift and her music, indicating a negative sentiment."
Negative,mediocre vocals.,The use of the word 'mediocre' indicates a negative assessment of the vocals.
Negative,There been getting me with the headphones after I use them when I walk out side I can hear a high pitched frequency coming from the drones,The comment expresses frustration and annoyance about a specific sound issue experienced with headphones.
Negative,Why do her songs always do monotone? Like it tried to get there but couldn’t. I thought I would like it but nope. Taylor Swift will always be Taylor Swift.,"The comment expresses disappointment and criticism of the music's style, indicating a negative sentiment."
Negative,"This song sounds like another song, the beat.",The comment expresses a critical opinion about the song's similarity and the quality of its beat.
Positive,The attempts are temporary ❤❤❤.,The use of heart emojis indicates a positive sentiment towards the music video's attempts.
Negative,Childless cat beatch,The use of derogatory and offensive language ('beatch') clearly indicates a negative sentiment.
Negative,I finally gave in and had a listen to this Taylor Swift that everyone is talking about....my verdict is that she's lame. Back in my generation the female vocalists would have destroyed her.,"The comment expresses a dismissive opinion of the song and artist, using the word 'lame' and comparing her negatively to previous artists."
Positive,❤True rolemodel and I enjoy the vibes everywhere❤.   ❤,The use of heart emojis and positive language indicates a favorable opinion of the video.
Negative,why are all the new artist all whispering garbage. can we have some class and vocal talent please.,The comment expresses dissatisfaction with the music and criticizes the vocal quality of new artists.
Positive,What a vibe ❤,The use of the heart emoji and the phrase 'what a vibe' clearly indicates a positive feeling towards the music video.
Positive,WOW..this whole album is incredible and the fact that is was produced during the eras tour just proves how incerdble and amazing tay is❣❣❣❣. YOU ARE INCREDIBLE. I love how this is the first song of the album and never fails to make me want to sream the lyrics where ever i am.  THANK YOU.......,"The comment expresses enthusiastic praise for the album and Taylor Swift, indicating a strong positive sentiment."
Positive,"No wonder this is my most played song, it's lyrically appealing to hear yet the lyrics is so sad","The commenter expresses fondness for the song and its lyrics, indicating a positive emotional response."
Positive,Musical collaboration is awesome. I would never be accused of being sensitive but the lyrics touch me deep.,The commenter expresses a positive opinion about the collaboration and finds the lyrics emotionally impactful.
Positive,I feel like an old widow who's been divorced 10 times everytime I hear this song...So peaceful yet powerful,"The commenter uses words like 'peaceful' and 'powerful,' indicating a positive emotional response to the music video."
Positive,Thank You YouTube for allowing me to enjoy music that i find appealing that i enjoy the lyrics to without bending my knee too as if they themselves are something greater than those who pay their bills..Thank You YouTube for allowing me to enjoy a song that is sung without me actually embracing the creator because at the end of the  day is simply a song that is sung by those who had great vocals,"The commenter expresses gratitude and appreciation for the music and the platform, indicating a positive sentiment."
Negative,"So beautiful video and so boring song, absolutely 0 emotions","The comment expresses dislike with phrases like 'boring song' and '0 emotions', indicating a negative sentiment."
Negative,"trying to understand her popularity. mediocre voice, banal lyrics, predictability. sort of interesting video though...",The comment expresses criticism of the singer's voice and lyrics while acknowledging a slight positive element with 'sort of interesting'
Neutral,"I think this song is ok... I also think that ""Telephone Pole"" by Punchline is better, considering it's almost the same tempo, same concept, same baseline and came out years earlier, sound wider, fuller and with better lyrics, I would suggest everyone who reads this takes a look, Taylor and post are game changers but when you consider this has 1.9m likes and punchline got 175. This music world needs to change a little.","The comment expresses a mixed opinion, acknowledging the song’s quality while also offering a comparative critique and a broader observation about the music industry."
Positive,😢 I would like to feel the first time I hear Fortnight and it's something magical and nostalgic for 2024,The commenter expresses a positive emotional response (
Positive,This is perfect emotional 😭 n just right I totally love 💕,The comment expresses enthusiastic approval and positive emotion using emojis and phrases like 'perfect' and 'love'.
Positive,"Wow, this track is absolutely amazing! Taylor's voice and style are just unmatched. The lyrics, the melody, everything is pure magic. It really captures that special feeling she brings to every song. I actually created a song inspired by her style too, and I'd love for you to give it a listen. Here's the link: https://www.youtube.com/watch?v=dzHxodaQ5h8. Hope you enjoy it!","The comment expresses enthusiastic praise and admiration for the music video and artist, clearly indicating a positive sentiment."
Negative,Disturbing lyrics. I hope teenagers don't listen. Anyone who thinks its Art needs a psychologist.,"The comment expresses disapproval and concern, using terms like 'disturbing' and suggesting a need for psychological evaluation, indicating a negative sentiment."
Negative,Worst song,The comment explicitly expresses a negative opinion about the song's quality.
Positive,I grew up in the 70s and 80s I would definitely go back in a heartbeat!! The memories consume me the music and freedom❤,The commenter expresses strong positive feelings and nostalgia for the music and memories associated with the video.
Negative,"I really hate when a song sounds like lovely song and read the lyrics and see, is about sad story and cant use to my GF😅💔","The comment expresses dislike and sadness, using words like 'hate' and referencing a negative lyrical theme relating to a relationship."
Negative,awful song painful listen,"The comment uses negative words ('awful', 'painful') indicating a strongly unfavorable opinion of the song."
Negative,My friend doesnt belive one of the lyrics is your wife water flowers but if she sees this here 1:01 or anyone ealse lol,"The comment expresses doubt and amusement, indicating a critical and potentially negative reaction to the music video's lyrics."
Positive,And long live to Aggressive Music! like Linkin Park Korn Deftones Tool Chevelle Marilyn Manson Nine Inch Nails and others Aggressive Bands and long live Rock Punk and Metal music🤘🏻🤟🏻,"The comment expresses enthusiastic support for aggressive music genres and bands, indicating a positive sentiment."
Positive,I love you Tay but Post… omg your voice is just electric!  The telephone booth vocals… ❤️🔥❤️🔥,The commenter expresses enthusiastic appreciation for the artist's voice and the overall video with emojis of love and fire.
Positive,"My love for Post Malone went through the roof after I heard this song. This is something special, it gives off folksy vibes. 💛☮️💛",The commenter expresses strong positive feelings about the song and describes it as 'something special' with 'folksy vibes'.
Positive,Damonic song and also crazy lyrics,The use of 'Damonic' and 'crazy lyrics' suggests an enthusiastic and appreciative response to the music video.
Positive,It has that Kavinsky - Nightcall vibe,"The commenter expresses a positive association with the music video, referencing a well-regarded song and its distinctive style."
Negative,WHY POST MALONE VERSE IS TOO SHORT🥲,The use of the sad emoji (🥲) and the statement that the verse is 'too short' indicates disappointment and a negative feeling.
Positive,Catchy !,The exclamation point and the word 'catchy' clearly indicate positive enthusiasm for the music video.
Positive,"This song and Chappell Roan's song, to me, are a perfect pair of songs that could have been done by Stevie Nicks or Heart. Throwback 80s style production/writing - just great songwriting - melody/lyrics, beautiful sounds, synthesizers pads, wonderful harmonies and backing vocals. I got a little bit of a U2 ""With or without you"" vibe as well. Top notch.","The comment expresses overwhelmingly positive opinions about the music, comparing it favorably to iconic artists and praising its production and songwriting."
Positive,BEATIFUL CINEMATIC VIDEO🎥,The use of 'BEATIFUL' and 'cinematic' indicates a positive appreciation of the music video.
Negative,Just gos to show u. Any one can make it. This person cannot sing a note .have alook at her on ellen show she a studio version of kylie Montague all fake effects,"The comment expresses strong criticism and negativity towards the singer's voice and performance, describing it as 'fake' and 'cannot sing a note'."
Positive,"Post Malone gives of that cool reliable friend, just chilling vibe.","The comment expresses admiration and fondness for Post Malone, describing him as a 'cool reliable friend' with a relaxed vibe."
Positive,"The way their voice blend together, sounds like heaven. vocals have me running in circles for this song post malone's voice lowkey compliments taylor's voice so well, so beautiful Their voices melted together like butter 🩶🤍 I love this song so much already. There voices blend so well together. I love Postys background vocals. She's not just a singer-songwriter, she's also a very effective storyteller. The fact that Post and Taylor visuals is wild and we all are here for it. The last midnights track hits different ending with her saying Post Malone's voice with Taylor's is the best combo/duo",The comment expresses overwhelmingly positive feelings about the song and the collaboration between the artists.
Positive,Post is giving me Daddy Vibes 💋😭😭✌️,The use of 'Daddy Vibes' and emojis suggests a positive and appreciative reaction to the music video.
Negative,This chick makes the worst music in the history of humanity,The comment expresses strong disapproval and negative judgment of the music and artist.
Negative,"Sorry but its awful song to me. Because i love korean attractive men, your partner is always 별로",The comment expresses a negative opinion of the song and uses a dismissive term ('별로') suggesting dissatisfaction.
Positive,"what a beautifully done video! i really loved the visuals and the chemistry between Taylor Swift and Post Malone. but honestly, i have to say that personally, i think their musical styles don't blend as well as some might expect. it's interesting, but i prefer when both artists stick to their own vibes.","The commenter expresses admiration for the visuals and chemistry, alongside a nuanced preference, indicating an overall positive reception."
Negative,Worst thing I ever. Gay af,The comment uses derogatory language ('gay af') and expresses a negative sentiment towards the music video.
Negative,She is the worst ever,The comment expresses strong disapproval and a negative opinion about the artist.
Negative,"Música linda, mas passa uma vibe tão fúnebre","While praising the music, the term 'fúnebre' (funereal) indicates a somber and melancholic feeling, leaning towards a negative sentiment."
Positive,This is Powerful with Post Malone!! ❤️❤️ Love it!!,The use of heart emojis and enthusiastic phrases like 'Love it!!' clearly indicate a positive sentiment.
Positive,She got perfect vocal talent her voice making me fall in love every time when  i hear 💜,"The commenter expresses clear adoration and love for the singer's voice, indicating a positive sentiment."
Positive,Poor things vibes for me 😍,The use of ' 😍 ' emoji clearly indicates a positive emotional reaction to the music video.
Positive,"Magic lyrics, production set, Post and Taylor. New fan 🪭 👏👏👏 Art 💯+",The comment expresses enthusiasm with emojis and positive descriptors like '💯+' indicating a positive reaction to the music video.
Neutral,30 years old still writing lyrics like a 14 year old 🤣🤣🤣🤣,"The comment expresses amusement with a playful emoji, indicating a lighthearted reaction rather than a strong positive or negative feeling."
Positive,"I'm very surprised by the fact that no one is mentioning Sylvia Plath, the whole lyrics and mv screams her story. and it's such a  beautiful symbolism 👏🏻","The commenter expresses admiration for the video's connection to Sylvia Plath and finds it 'beautiful symbolism,' indicating a positive reaction."
Positive,"Love it , it’s giving  I’m only me when I’m with you vibes","The commenter expresses enjoyment and connection, indicating a positive feeling towards the video."
Positive,This is banger of a song so 80s vibe,The use of 'banger' and '80s vibe' indicates a strong positive reaction to the music video.
Negative,Taylor swift is so annoying,"The comment expresses dislike and frustration with Taylor Swift, indicating a negative sentiment."
Positive,Your music is beatifull,"The comment expresses admiration and appreciation for the music, indicating a positive sentiment."
Negative,The lyrics are disgusting.,"The comment expresses a strong negative opinion about the lyrics, clearly indicating a negative sentiment."
Positive,1st song that hit me. you are brilliant i hope you realiase that? who ever made these lyrics is smart as F. keep your ground.,The commenter expresses admiration and praise for the artist and their work using enthusiastic language like 'brilliant' and 'smart as F'.
Positive,"I love Taylor's songs! A lot of the lyrics she writes are about her emotions,  and her insecurities, it's genius!",The commenter expresses clear admiration and praise for Taylor Swift's songwriting and talent.
Negative,She is so annoying.,"The comment expresses a negative opinion about the artist, using the word 'annoying'."
Positive,Pov My Mom Telling Me This Song Came Out A Couple Of Months Ago And I Already Know All The Lyrics But I Still Don't Know My 12 Times Table 💀💀,The commenter expresses amusement and a positive feeling about the song's popularity and their familiarity with it.
Positive,These lyrics….. 😭🫶🏽,The use of emojis like '😭' and '🫶🏽' clearly indicates an emotional connection and positive sentiment towards the music video.
Positive,That was a truthfull emotion. Back in the old days. I'm a bit more forgiving these days.,"The commenter expresses a feeling of being 'forgiving,' indicating a positive emotional response to the music video and its nostalgic themes."
Positive,"This is July 2025 & FORTNIGHT by TAYLOR SWIFT (ft. POST MALONE) continues to be exceedingly intriguing with story of science fiction experiment. The singing is soulful, spellbinding and simply spectacular. ❤❤❤❤❤❤","The commenter uses overwhelmingly positive language like 'soulful,' 'spellbinding,' and 'spectacular,' along with multiple heart emojis, indicating strong approval."
Negative,the lyrics are so poor........what a world......,"The comment expresses dissatisfaction with the lyrics, using negative language like 'poor' and 'what a world'"
Negative,and this shit has beaten we can't be friends,The comment expresses a desire to end a friendship and uses dismissive language ('shit') indicating a negative sentiment.
Positive,We got Taylor X Post before GTA 6. Trying to makes some vibes like this though.,"The commenter expresses a desire to create music with a similar 'vibe,' indicating a positive reaction to the video."
Negative,Your the worst singer. My grandma sings better than you 😂😂😂😂😂😂😂😂,"The comment uses insulting language ('worst singer') and expresses a dismissive comparison, clearly indicating a negative sentiment."
Positive,Taylor always has the best lyrics 🤍,The use of the white heart emoji and the statement 'best lyrics' indicates a positive sentiment towards the video and Taylor Swift.
Positive,Disco elysium vibes,"The comment expresses a positive association with the music video, referencing a desirable and appreciated style ("
Positive,"No wonder this is my most played song in Spotify, it's lyrically appeasing to hear yet the lyrics is so  depressing, it's literally so tortured.","Despite acknowledging the depressing lyrics, the commenter expresses enjoyment and repeated listening, indicating a positive overall sentiment."
Negative,"Devo ancora capire dove' l'estensione vocale di questa pseudo cantante, paragonabile a tante nullita', che pensano di saper cantare.",The comment expresses strong criticism and contempt for the singer's vocal abilities.
Positive,This song sounds pretty bland until you really listen to the lyrics then it fits in perfectly with the imagery of the lyrics.,"The commenter expresses a positive shift in their opinion after careful listening, highlighting a successful match between lyrics and visuals."
Negative,Sorry I found this very monotonous and boring.,The comment expresses dissatisfaction and describes the music video as 'monotonous and boring'.
Positive,Just a heart beat away❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉,"The comment is filled with heart emojis and celebratory emojis, indicating enthusiastic positive sentiment."
Positive,Muito minha vibe,"'Muito minha vibe' translates to 'It's very my vibe,' indicating a positive feeling about the music video."
Neutral,The attempt is temporary.,"The comment simply states a fact about the video's longevity, lacking any emotional expression."
Neutral,"Wait, is the little instrument after first chorus only be found in this mv or what? Somene confirm please","The comment expresses a question about a visual element in the music video, without any explicit emotional expression."
Positive,Great B&W. New lyrics for your review: https://youtube.com/shorts/_iH8BPX84qI?si=_0FDNQgu-VZDUrXC,"The commenter expresses approval with 'Great B&W,' indicating a positive reaction to the music video."
Negative,"Taylor taking notes from Madonna, madame x stan","The comment uses the term 'taking notes from Madonna' and 'stan,' which implies criticism and a potentially obsessive, negative fandom dynamic."
Positive,Kate Bush vibes. Huge compliment,"The comment expresses a positive comparison, highlighting a desirable quality associated with the artist."
Positive,This is deep,The comment expresses appreciation and a positive feeling about the video's depth.
Positive,Gives me the vibe of Sinead Oconnor. A very light Sinead,"The comment expresses a positive association with Sinead O'Connor, suggesting a favorable feeling about the music video's style and mood."
Positive,"3:14 this part is everything. His voice blends so well, it hits so hard with the lyrics. I scream this in the car ✨",The commenter expresses enthusiastic enjoyment and uses positive language like 'everything' and 'hits so hard' indicating a positive sentiment.
Positive,"This is a masterpiece but for the Grammys I think icdiwabh needs song if the year it’s just blasting something so magical,fun,relatable.I have no doubt about this song being one of the best single in the history of music,but icdiwabh has a vibe","The commenter uses strong positive language like 'masterpiece', 'magical', 'fun', and expresses confidence in the song's quality, indicating a positive sentiment."
Positive,Heck yeah great slow dancer not on beat you TS PM Rule! Jelly chief lol🎉😮🎉,The use of emojis like 🎉😮 and enthusiastic phrases indicates a positive reaction to the music video.
Positive,It became nostalgic so fastly,"The word 'nostalgic' carries a positive emotional connotation, indicating a pleasant and fond recollection."
Neutral,I dont like how post Malone is on this song and not Kendrick Lamar. I have been holding off listening to this song but Taylor swift is fantastic. The production is excellent on this song. Her vocals are a nice touch,"The comment expresses mixed feelings, acknowledging dislikes but also praising aspects of the song and Taylor Swift's performance."
Neutral,We need a new synth for taylor,This comment expresses a desire for a new instrument but doesn't convey any explicit positive or negative emotion about the video itself.
Positive,This video is so deep smh,The use of 'smh' (shaking my head) in this context often indicates appreciation and acknowledgment of the video's depth.
Positive,"03:13 till the end, best part, love the melody there!",The commenter expresses enthusiasm and appreciation for a specific segment of the video with positive language (
Positive,Lana del Rey vibes...,The comment expresses a positive association by referencing the well-regarded artist Lana Del Rey.
Positive,OMG WHY IS THIS GIVING ME 'Severance' VIBE?,The use of 'vibe' suggests a positive association with the music video's style and mood.
Negative,Don’t think I went away after five months I will for ever hate u u are the worst ever juice wrld is better 999,"The comment expresses strong dislike and condemnation of the artist, using phrases like 'hate u' and 'worst ever'."
Negative,I find that Taylor is overrated. I don’t like the rhythm at all; I think it’s boring. I don't see why everyone wants to go to her concert. There are only 2 songs that I like from all her albums.,"The comment expresses dislike for the artist, her music, and her concerts, indicating a negative sentiment."
Negative,Water boy and forking to much is aquaman deep diving on what love is,The comment expresses criticism and a perceived over-dramatization of the music video's theme.
Positive,"I will make it one way or another. I got some dept ill take care of it. Dude, people dont know, alot goes into those sermon. Ugh, its all week thing, it is put together last minute ALL the time, sometimes, i had the notes, I couldn't put it together, i didn't have it. Had to tell people in comments.""sorry i dont have it."" Lol yeah, well, in sermon, it takes all week.....your gather info all week.🎉 anyways, its nerve wracking! ❤love","Despite expressing frustration and difficulty, the commenter uses emojis of love and excitement, indicating an overall positive sentiment regarding the effort and dedication involved."
Negative,"I love Taylor Swift and how she uses her popularity and influence to get by with putting out the most monotone, non emotional, low effort music on the radio today",The comment expresses dislike for the artist's music and a critical assessment of its quality and emotional depth.
Positive,Its giving me slight Vanilla Sky vibes,"The comment expresses a positive association, referencing a well-regarded and aesthetically pleasing film."
