classificacao,comentario,justificativa
Positive,Waiter vibezzz,"The comment expresses an appreciation for the video's style and vibe, indicating a positive reaction."
Positive,The beat is what makes the songs fire no joke its deadass awesome,"The commenter uses enthusiastic language ('fire', 'awesome') expressing strong positive feelings about the music."
Positive,I just heard this in a radio station. And it is so catchy.,"The commenter expresses enjoyment and finds the song 'catchy,' indicating a positive sentiment."
Positive,TOTALLY WAITER VIBES 😭✋,The use of 'waiter vibes' and the emoji convey a feeling of enjoyment and excitement.
Positive,This is already iconic and nostalgic,"The comment expresses admiration and fondness for the video, indicating a positive sentiment."
Negative,"this whole thing seems like its less about making good music and more about trying to milk clout and publicity as far as possible. like everything about it has been constructed to appeal to twitter Stans - the lyrics sound like vapid twitter soundbites, the beat sounds like music from the offensive tea YouTube channel","The comment expresses strong criticism of the music video, labeling it as shallow and strategically designed for publicity, indicating a predominantly negative sentiment."
Positive,Totally waiter vibes sends me every time,"The commenter expresses a feeling of enjoyment and connection, indicating a positive sentiment."
Negative,Wow. So generic...,The comment expresses disappointment and criticism of the music video's lack of originality.
Negative,So much autotune 🥴,The use of '🥴' (face with eye-roll emoji) indicates a negative reaction to the autotune.
Positive,Chromatica vibes,The phrase 'Chromatica vibes' expresses enjoyment and appreciation for the music video's style and feeling.
Negative,This 2 minute autotuned elevator music is even more bland than Taylor Swift.,"The comment uses highly critical language ('bland,' 'even more than Taylor Swift') expressing a negative opinion of the music video."
Negative,"monotone - check, autotune- check, trash lyrics- check, What is this absolute garbage.",The comment expresses strong dissatisfaction and uses harsh language to describe the music video as 'absolute garbage'.
Positive,She’s definitely waitervibes,The comment expresses a positive association with the music video's aesthetic or subject matter.
Negative,It sucks. Definitely a Camel Head Harris vibe. She sucked her way into prominence and power so I can see why the song sucks as hard as it does. Music is dead. It’s not brat… it’s shat!!!,"The comment expresses strong disapproval of the music, artist, and song quality using negative language like 'sucks' and 'shat'."
Positive,Great song! I miss hearing Charli's real voice though. She has such a cool voice! I'm sick of the robot vocal effect on every song now. It was cool for the hyperpop period but now I miss the real voice. My favourite bit of this song is the whispering bit where we hear a bit of the real Charli!,"Despite a minor criticism about the vocal effect, the overall comment expresses appreciation for the song and Charli's voice, indicating a positive sentiment."
Positive,"😂 Omg that vocal fry on the ""totally a je ne sais quoi"".","The use of '😂' and the playful, slightly ironic phrasing suggest amusement and enjoyment of the music video."
Positive,I actually love the beat on this! I make electronic music and I love the instruments used.,The commenter expresses clear enthusiasm for the song's beat and instrumentation.
Positive,It's giving Mean Girls but bigger; more diverse and evolved.,"The comment uses positive language ('bigger,' 'diverse,' 'evolved') to express a favorable comparison."
Positive,"This chord progression is exactly the same as N.E.R.D.'s from the song ""Move"" 20+ years ago. Neptunes music isn't just timeless it will always sound like it's from the future.","The commenter is praising the music's timeless quality and similarity to a well-regarded song, indicating a positive reaction."
Positive,totally waiter vibes xDDDDDDD,The excessive use of 'xDDDDDDD' indicates amusement and a positive reaction to the video.
Negative,talentless autotuned zoomers - ZERO talent — all fluff,"The comment uses strongly negative language (talentless, autotuned, fluff) expressing critical disdain for the music video."
Negative,"Just looked up who wo. The awards at the grammes.  Knew the name - didn't really know the music.  This music is RUBBISH.  It sounds like every other piece of rubbish music being made at the moment.  Not unique, not insightful, not even decent beats and sounds in the background. Real crap.","The comment uses overtly negative language ('rubbish', 'crap') and expresses dissatisfaction with the music's quality and originality."
Positive,love the vocal fry,The use of 'love' and 'vocal fry' is presented as a positive aspect of the music video.
Positive,Am I the only one who gets 2009 vibes or something like that haha but this is a very nice song don't get me wrong,"The commenter expresses a positive reaction to the song despite acknowledging a nostalgic reference, indicating overall enjoyment."
Positive,"""totally waiter vibes""","The comment expresses a positive association with the music video, implying it evokes a pleasant or desirable feeling."
Negative,So we appraise ppl for making AI music now? That's the vibe i get..,"The comment expresses skepticism and disapproval regarding the creation of AI music, indicating a negative sentiment."
Negative,Does this give anyone else Rebecca Black - Friday vibes???????,"The comment utilizes a dismissive comparison to a notoriously disliked song, indicating a negative sentiment towards the music video."
Positive,""" Totally waiter vibes "" i cannot",The use of 'waiter vibes' suggests a positive association with the music and the video's mood.
Negative,god this song is awful,The use of 'awful' indicates a strongly negative opinion of the song.
Positive,The beat is  🔥 charliii sexy too 😍 head bopping all thro it,"The use of emojis like 🔥 and 😍, alongside the phrase 'head bopping', clearly indicates a positive reaction to the music video."
Negative,this is the worst music video ive ever seen,The comment uses explicitly negative language ('worst') expressing strong dissatisfaction with the music video.
Positive,cool beatz,The comment expresses approval and enjoyment of the music's rhythm and quality.
Positive,"Love the vibe, totally giving strip that down for me","The commenter expresses positive feelings about the video's atmosphere and suggests a desire to recreate it, indicating enjoyment."
Positive,I heard this beat ona roblox game😭 i finally found it,"The commenter expresses excitement and discovery, indicating a positive experience with the music video."
Negative,"""Waiter vibes"" dying","The phrase 'dying' suggests a decline or unfavorable situation, indicating a negative sentiment."
Negative,What is wrong with you people. It’s an awful video. I am really traumatized,"The comment expresses strong dissatisfaction and distress, indicating a negative sentiment towards the video."
Positive,"""Waiter vibes"" Delta Work has entered the chat",The comment uses a playful and appreciative phrase ('Waiter vibes') suggesting a positive reaction to the music video.
Negative,Autotune mediocre music.,The comment expresses dissatisfaction with the music and its autotune production.
Negative,"half the length - dumb storyline at the table, the rest of it - few sec of beat with ah-ha-a-a... Yours truly modern music! #wtfisthatshit","The comment expresses strong disapproval with phrases like 'dumb storyline' and 'that shit', indicating a negative sentiment."
Positive,Why is this beat So catchy 😩,The use of 'catchy' and the emoji express enjoyment and a positive reaction to the music video.
Positive,Kinda very catchy gay wise ☺️,The use of 'catchy' and the smiling emoji (☺️) indicates a positive reception to the music video.
Neutral,Why is the waiter giving GTA vibes?,"The comment expresses a curiosity about a visual similarity, without explicitly expressing a positive or negative opinion about the music video itself."
Negative,When the MV has an intro longer than the fcking song it self.. holy fck this generation of songs is going down as the worst videos ever.,The comment expresses strong disapproval and criticism of the music video's length and quality.
Positive,I get goosebumps when the beat picks up,The commenter expresses a positive emotional response – goosebumps – indicating enjoyment of the music video's progression.
Positive,"as a non native speaker I've always heard in the chorus: ""I'm socially a-a-a-awkward""","The commenter’s use of 'a-a-a' suggests a playful, appreciative engagement with the song's lyrics and tone."
Negative,generic death phase,The phrase 'generic death phase' implies a lack of originality and a potentially negative experience with the music video.
Positive,“Totally waiter vibesssss” 🤣😍🤣😍,The use of emojis (🤣😍) and the phrase 'waiter vibes' suggests a positive and enthusiastic reaction to the music video.
Positive,"Here, after listening her mention the best EDM artists on earth (like daft punk) and realizing this song has the same harmonic progression as Music sounds better with you by stardust.... it makes sense now lol","The commenter expresses a positive reaction to the song's similarities to a well-regarded track and describes the experience as 'making sense', indicating enjoyment."
Positive,Definitely catchy lol but it’s everytime she shaking on that machine 😂😂,"The comment uses 'catchy' and laughter emojis, indicating a positive reaction to the music video."
Negative,"i don’t give a shit how stupid i might look to y’all for saying this, religious or not, the nonchalant satanic shit is ruining our fucking music and generation - singing about the literal incarnation of evil and ornamenting it in some catchy audio engineering is *goofy as fuck* y’all are blind to it too because “good ear feeling”.","The comment expresses strong disapproval and insults, using aggressive language and criticizing the music's content and perceived quality."
Negative,The amount of vocal fry in the conversation...,The comment expresses a critical opinion about a specific aspect of the music video – vocal fry – indicating a negative reaction.
Positive,totally waiter vibes,"The comment expresses a positive association with the music video, suggesting a desirable and enjoyable feeling."
Positive,"nah but the synths are sooo addictive. wine spill on the white wife beater, hot!",The commenter expresses enthusiastic enjoyment of the synths and finds the visual element ('wine spill on the white wife beater') appealing.
Positive,"I have NO idea what's going on, but the vibes are immaculate",The use of 'immaculate vibes' indicates a positive and appreciative response to the music video's atmosphere.
Positive,And If The Beat Live You Know A.G Made It !!!!!!!,The comment expresses enthusiasm and appreciation for the artist A.G.
Negative,i like how her boobs go the the beat on the exercise thingy,"The comment contains sexually suggestive language and objectification, indicating a negative sentiment."
Positive,Normal day in the Euphoria Universe Be Like:,The comment expresses a positive sentiment through the use of 'Normal day' and the descriptive term 'Euphoria Universe'.
Positive,This is my mulriverse of madness,The enthusiastic use of 'multiverse of madness' suggests a positive and appreciative response to the music video.
Neutral,"""We're kangols""? Like the hat? Are you serious? I mean, Charli, you've got every right to be a kangol if that's your vibe, but don't drag me into your kangol-being endeavors. Didn’t sign up for this at all. U do u, but leave me out of this kangol cult, I'm just trynna to survive the week without a fashion crisis, thanks.","The comment expresses mild amusement and confusion, but doesn't convey strong positive or negative emotions."
Positive,Totally The Vibes,The phrase 'Totally The Vibes' expresses a positive feeling and enjoyment of the music video.
Positive,"""totally waiter vibes""","The comment expresses a positive association with the music video, suggesting it evokes a desirable feeling or atmosphere."
Positive,The beat is so Music Sounds Better with You from Stardust,The comment expresses a positive opinion about the music and its quality.
Positive,that bad bitchery is insane ❤❤❤❤  CharliXcX is queen of hyperpop . This song is total in your room with your besties putting on makeup and doiny fashion shows in your closet like what a vibe 🧚‍♀️🧜‍♀️💃💕🥳,"The comment expresses enthusiastic enjoyment and positive associations with the song and artist, indicated by emojis and descriptive language about a positive experience."
Positive,Just realized the lyrics is ‘work angles’ not ‘we’re kangals’ MY GOD 😂😂😂,"The use of '😂😂😂' indicates amusement and positive reaction to the mistaken lyric, suggesting a lighthearted and enjoyable experience."
Neutral,my homework is to learn the lyrics to this song,The comment expresses a task-oriented statement with no explicit emotional tone.
Negative,40 seconds in and this is annoying as he11.,The use of the word 'annoying as he11' clearly expresses a strongly negative sentiment.
Positive,This is so nostalgic😭,The use of 'so nostalgic' and the crying emoji (😭) strongly indicate a positive emotional response to the music video.
Negative,"This song is absolutely shit, I would rather butt chugg taco bell hot sauce and pound vodka. Then shit myself and puke on my neighbors lawn. Holy shit I hate this annoying song, it's blatantly paid airplay. I don't want to do any of the above.... But I would if I could rid the world of this song.","The comment expresses strong dislike and frustration with the song, using intensely negative language and hyperbolic imagery."
Negative,"This music is so basic it sounds like it was made in 20 minutes. 80% generic 'bad girl' attitude, 18% tits, 2% talent.",The comment expresses criticism and disparagement towards the music and its perceived qualities.
Positive,the motherverse,The comment 'the motherverse' expresses a positive and enthusiastic reaction to the music video's theme.
Neutral,1:49 when lyrics actually start,"This comment simply indicates a specific point in the video, offering no emotional expression."
Negative,Does she sing any songs without heavy autotune ?  I could only pick out about 3 words from that.,The comment expresses frustration and criticism regarding the vocal performance and clarity of the music video.
Positive,I just love the hot girl doing hot girl shit vibes charli has,The comment expresses enthusiastic enjoyment and admiration for the video's content and the featured artist's aesthetic.
Positive,"i love this whole unique internet girl clique vibe, this music video is actually so fun 😭",The commenter expresses enjoyment and excitement (
Negative,what a fucking shitty annoying song,"The comment uses strong, overtly negative language ('fucking shitty') expressing dissatisfaction with the song."
Positive,Nostalgia.. A vibe from 2009 songs,The commenter expresses a positive feeling (
Positive,"Good opener, catchy beat ❤",The comment expresses enjoyment and appreciation with emojis indicating positive feelings.
Positive,"I like this song, total banger. Cool beats and Charli cool af.","The commenter expresses enthusiasm with phrases like 'I like this song' and 'total banger', indicating a positive sentiment."
Negative,Just your generic modern pop shit,"The comment expresses a dismissive and critical opinion of the music video, indicating a negative sentiment."
Positive,The IDGAF vibes are on point,The phrase 'on point' indicates a positive evaluation of the music video's mood and energy.
Positive,I get so much Dua Lipa vibes from Chari in this mv,"The commenter expresses a positive association with the song by comparing it to Dua Lipa, indicating enjoyment."
Positive,SOPHIE vibes,"The comment expresses a positive sentiment by referencing the artist SOPHIE, suggesting a favorable connection with the music video's style."
Positive,Catchy song.,The use of 'catchy' indicates a favorable opinion of the song.
Positive,"i used to think she was saying ""with cankles"" and that's what initially made me like the song because i thought she was being funny and self-deprecating. but when i found it was ""work angles"" my mind was blown! i realized she literally worked the angles of those words to make it sound like a different phrase. it's so cool and i wonder if she had the intent to do that. either way i love the song no matter what, just thought it was funny how what drew me to it was mishearing the lyrics.","The commenter expresses amusement and admiration for the song, ultimately stating they 'love the song' despite the initial misinterpretation."
Positive,"""totally waitet vibes"" 🤣🤣🤣🤣",The repeated use of laughing emojis suggests amusement and enjoyment of the music video.
Negative,this is awful.,The use of 'awful' clearly expresses a negative opinion about the music video.
Positive,Are my beats fire? Drop a comment below?,"The question ""Are my beats fire?"" expresses enthusiastic approval and a desire for further positive engagement."
Positive,The video came on at the worst time lol🎉 love it,"The user expresses enjoyment ('love it') and uses an enthusiastic emoji, indicating a positive sentiment."
Positive,WTF THIS IS ALREADY SO NOSTALGIC😭,The use of 'nostalgic' and the emoji convey a feeling of fondness and positive emotion.
Negative,I would love this if not for the random TikTokers/influencers pandering to gen z/a.  Give me actual party girls please. Give me 2000s fashion and vibes.,"The commenter expresses disappointment and a desire for a different aesthetic, indicating a negative reaction to the video's content and perceived targeting."
Negative,Dis shit is mad annoying,The use of 'annoying' clearly indicates a negative emotional response to the music video.
Positive,LOving the references to TV icon chief Julia Child through the lyrics. slay queen,"The commenter expresses enthusiastic praise and admiration for the video's content and execution, indicated by terms like 'Loving' and 'slay queen'."
Positive,TOTALLY WAITER VIBES,The use of 'TOTALLY WAITER VIBES' expresses a positive and enthusiastic appreciation for the video's content.
Negative,Who or what the hell is this crap? The beat is nice tho.,"The comment expresses strong disapproval with phrases like 'this crap' and 'hell', but acknowledges a positive aspect ('nice tho')."
Positive,Totally waiter vibes 😍,The use of 'totally waiter vibes' and the inclusion of the heart-eyes emoji clearly express a positive reaction to the video's aesthetic.
Positive,The beat sounds like the chainsmokers “tennis court “.,The commenter clearly enjoys the music and makes a positive comparison to a well-regarded artist.
Positive,this beat is automatic supersonic hypnotic funky-fresh,"The use of words like 'automatic,' 'hypnotic,' and 'funky-fresh' clearly expresses a positive reaction to the music."
Positive,Lady Gaga Vibes. ❤,The use of a heart emoji and the positive descriptor 'Vibes' clearly indicate a favorable opinion.
Positive,Beat goes hard🔥🔥,The use of '🔥🔥' emojis indicates enthusiastic approval and excitement about the music video's beat.
Positive,They put the beat in untitled tag Roblox game the emote called brat 1700 coins I think,"The comment expresses a positive reaction to the music video's elements (beat, emote, coins) and mentions a Roblox game positively."
Positive,"this is also iconic, also giving bad blood vibes with all the celebs",The comment expresses positive feelings about the video's iconic status and comparison to a well-regarded previous work.
Neutral,“i’m everywhere i’m so julia.” is a bible verse btw,"The comment is a factual observation about the lyrics, lacking explicit emotional expression."
Positive,this is the universe of the baddest bitches and i’m here for it,The comment expresses enthusiastic approval and admiration for the music video's theme and imagery.
Negative,Thank you for making me realize I am not a chronically online person because I have no idea who any of these people are and this is actually the first Charlie xcx song I’ve ever listened to on YouTube. I will not be returning for me. This is giving 2010 vibes in a bad way.,"The user expresses dissatisfaction with the song and the associated online culture, using negative phrasing like 'bad way' and 'not returning'."
Positive,"I can feel the vibe from the song ""Pop the glock"" by Uffie, good memories.","The commenter expresses a positive feeling and references 'good memories,' indicating enjoyment of the song and video."
Positive,“piece of me” vibes,The use of 'vibes' suggests the commenter enjoys and appreciates the music video.
Positive,Litteraly chronically online vibes,"The comment uses the phrase 'chronically online vibes,' which is a generally positive and relatable term within internet culture."
Negative,"Generic trash, best of british now i guess","The comment expresses disappointment and criticism of the music video, using terms like 'Generic trash' to indicate a negative opinion."
Negative,Awful garbage. So much autotune it makes me want to throw up 🤢🤮,The use of emojis and the phrase 'awful garbage' clearly indicates a negative sentiment towards the music video.
Negative,"Track is catchy but its too short. 2 mins? Come on. This album is also WAY overrated. Fun and some catchy stuff but too many tracks are, as mentioned, not even 3 min.","Despite acknowledging catchy elements, the comment expresses disappointment about the song's brevity and overall album overrating."
Positive,Beat 🔥🔥🔥,The use of fire emojis indicates strong enthusiasm and approval of the music video's beat.
Positive,Her voice is magical. Ever since Boom Clap I've just felt that her voice carries this energy. It's almost like even when she's belting out lyrics she's taking a bracing breath in as if she were about to jump off a high dive or something. That doesn't really make sense but it's the best way I can describe her voice. I'd venture to say that I'm not really her target demographic but I f*cking love this album and especially this song.,"The commenter expresses strong positive feelings about the singer's voice and the album, using enthusiastic language and a descriptive metaphor."
Negative,No universe's tonight where do all the broken hearts 💔 go 💔 😅,The comment expresses a feeling of sadness and hopelessness related to 'broken hearts'.
Negative,Awful,The word 'awful' expresses a clearly negative opinion about the music video.
Negative,This is awful,The use of the word 'awful' clearly expresses a negative opinion about the music video.
Negative,"I wondered who Charli xcx was, apart from the jiggly bits was not impressed fake as autotune singing and completely uninteresting.",The comment expresses disappointment and criticism regarding the music video's content and the singer's performance.
Negative,BEAT Diddy and threw FERGIE off the table! That's FERGIE¡!!!!!!!!!,"The comment expresses outrage and disbelief, using strong language ('threw off the table!') indicating a negative sentiment towards the music video and its content."
Positive,All day repeat this song 🎶 so much good vibes,"The comment expresses enjoyment and a desire to listen repeatedly, indicating a positive feeling about the song and video."
Positive,I love that the server is writing down notes lol.,The commenter expresses enjoyment and amusement with the video's content.
Negative,"Ummm, isn’t this melody a total rip of Ke$ha’s “TikTok” ?","The comment expresses criticism and comparison to another artist’s song, indicating a negative reaction."
Positive,actually the waiter girly gives Guardians of the Galaxy secondary character vibes,"The comment expresses a positive opinion, finding the character's style reminiscent of a desirable 'girly' aesthetic."
Negative,Every time I thought the lyrics or the video were about to have some redeeming value I was let down.,The comment expresses disappointment and a lack of satisfaction with the music video's content and presentation.
Positive,Totally 💦 vibes was what I got me,The use of '💦 vibes' suggests a positive and enjoyable experience with the music video's atmosphere.
Neutral,"Somehow gave a but of Friday -Rebecca Black vibes here and there😆, but nice song thoughh",The comment acknowledges a negative comparison while also expressing a positive opinion about the song overall.
Negative,meaningless shallow pop @ 32 years old. Sad. Julia was nothing more than Kanye’s temporary rebound chick.,"The comment expresses disappointment and criticism regarding the artist and her relationship with Kanye West, indicating a negative sentiment."
Positive,The flow Sounds like miley cyrus verse in the will I am song 'feeling myself',"The comment expresses a positive comparison, highlighting a desirable musical similarity."
Negative,Ok this beat sounds copied from somewhere,"The comment expresses disapproval and suggests plagiarism, indicating a negative sentiment."
Positive,Love the death becomes her vibes,The commenter expresses enjoyment of the music video's aesthetic (
Positive,I could literally do a 360 at the same beat,The comment expresses enthusiastic enjoyment and engagement with the music video's rhythm.
Positive,Totally waiter vibes😂,The use of 'waiter vibes' and the laughing emoji (😂) clearly indicates amusement and a positive reaction to the video.
Neutral,For my reference when the beat go off 1:50,"This comment is a factual observation about a specific point in the video, lacking any emotional expression."
Negative,DROP THE BEATTT,The use of 'DROP THE BEATTT' implies dissatisfaction with the music's rhythm.
Positive,Who dose not like the beat song,The comment expresses a positive sentiment by asking a rhetorical question suggesting enjoyment of the song's beat.
Positive,Clothes vibes Balenciaga with Mugler 👀,The use of 'vibes' and the emojis suggest a positive and admiring reaction to the music video's fashion elements.
Positive,I really thought no one could beat ariana eternal sunshine album but im afraid she did..,"The commenter expresses admiration and suggests a superior achievement, indicating a positive sentiment towards Ariana Grande's album."
Positive,Beautiful song and vibe,"The comment expresses appreciation for the song and its atmosphere, indicating a positive feeling."
Negative,4/10 good rythem bad lyrics,The comment expresses dissatisfaction with the lyrics despite acknowledging a positive rhythm.
Positive,Im a real nigga I dont fuck with new pop music but I fucks with this song heavy. Im not sure if its because of the beat. The fact shes kinda hot or the fact she is singing about drugs but I cant stop listening. I want they not like us to win but this song is definitely the second best song Ive heard all year. I like it,"The commenter expresses strong enjoyment of the song and rates it highly, indicating a positive sentiment."
Negative,ended that annoying odetari,"The comment expresses frustration and annoyance with the music video, using the word 'annoying' to indicate a negative feeling."
Positive,CHARLI PLEASE SAVE US FROM BEYONCE... (she knows chorus plays...) - there was a beyonce ad before this,The comment expresses a fervent desire for Beyoncé to
Negative,This song is so generic.,The comment expresses disappointment and criticism regarding the song's lack of originality.
Negative,"Waiter vibes , what’s this rubbish 🤣🤣",The comment uses dismissive language ('rubbish') and emojis suggesting disapproval of the music video.
Neutral,Generic.,"The comment simply expresses a lack of enthusiasm, indicating a neutral sentiment."
Negative,Please someone explain to me how this song has the views it does? What about this song is good? The generic beat? The terrible lyrics? The “woke” vibe to it? This song couldnt be anywhere further from reality and from real music. This is just selling s** to young children and nothing else. You cannot sing darling. Whoever produced this song needs a change of career. The photographers and videographers need serious counselling. From the ads of this song i just knew it was gonna be some wasteful nonesense. I wish you no success in the future,"The comment expresses overwhelmingly critical opinions about the song’s quality, lyrics, and overall impact, indicating a strongly negative sentiment."
Positive,This is  so  beautiful  and  2YK vibes 💗.,The use of 'beautiful' and the emoji indicate a positive emotional response to the music video.
Negative,Bland momotone garbage. Where's the singing.,"The comment uses strongly negative language ('bland,' 'garbage') expressing dissatisfaction with the music video."
Positive,I hope she can collab with the Deep one day,"The comment expresses a hopeful desire for a collaboration, indicating a positive feeling towards the artist."
Positive,I want ariana to sing this vibe of song,"The commenter expresses a desire for Ariana Grande to continue a particular musical style, indicating a positive feeling about her work."
Positive,"i'm ALMOST sure this waiter is the same waiter as in the movie Dream Scenario, hence ""totally waiter vibes""... can someone confirm?","The commenter expresses a positive and playful connection to the video, referencing a positive association with the movie and using a complimentary phrase ("
Positive,I'm stuck in an area where this song is catchy and a guilty pleasure to me but also the video with Charli's body on that shake machine is so hot,"The commenter expresses enjoyment of the song and finds the video visually appealing, indicating a positive sentiment."
Negative,All looking their worst for some reason,The comment expresses a critical and unfavorable opinion of the performers' appearance.
Positive,I feel like people who call this songwriting bad don't actually look over how deep and wild it actually is.,"The commenter expresses admiration for the song's depth and complexity, indicating a positive sentiment."
Positive,i love this songggg....its giving girly vibes at night...feeling yourself in the mirror,The commenter expresses affection for the song and describes a positive feeling associated with it.
Positive,Charlie XCX is the most most most most most underrated star in whole universe,The excessive repetition of 'most' combined with 'underrated star' expresses strong admiration and positive sentiment towards Charlie XCX.
