classificacao,comentario,justificativa
Positive,All of Sabrina’s music has an 80’s vibe. Love it ❤,The commenter expresses love and appreciation for the music video's style.
Positive,"Watching you rise to your throne has been beautiful 🥰 my fav artist rn, it just feels like pure girlhood down to the musical notes",The comment expresses admiration and positive feelings about the artist and their music.
Positive,I hope every future audio uploads comes with lyrics like this cuz seriously Sabrina deserves all credits for it and the delivery? 👌,"The commenter expresses admiration and appreciation for the audio and Sabrina's performance, indicating a positive sentiment."
Positive,the song has a great vibe and sound and the lyrics are hilarious,"The commenter expresses enthusiastic approval of the song’s vibe, sound, and lyrics."
Positive,Reminds me of old school roller skating back in the late 90’s early 2000’s. Love the beat.,"The commenter expresses fondness for the song’s style and beat, indicating a positive reaction."
Positive,45yr old black guy here and as a fan of Janet Jackson I love this song. The whole vibe and melody is awesome,The commenter expresses clear enthusiasm and appreciation for the song and its elements.
Positive,"got this one on repeat, it's too short i don't want it to end!! the whole vibe just got me feeling good!","The commenter expresses enjoyment and a desire to hear the song again, indicating a positive sentiment."
Positive,Those catchy lyrics make the song such a good one and I Love It! She really deserved all grammy's.,The comment expresses enthusiastic praise for the song and the artist's achievements.
Positive,I love this beat. So nostalgic from the 80s-2000s vibe,The commenter expresses clear positive emotion using words like 'love' and describes a desirable nostalgic feeling.
Negative,This song is so annoying. I don't understand what she sings in chorus and she screams so much.,"The comment expresses frustration and dislikes regarding the song's qualities, indicating a negative sentiment."
Positive,"I had to look for this after hearing in the radio, the fact it has a 90s-2000s vibe hits different.",The commenter expresses a positive reaction to the music video's nostalgic sound and describes it as a 'hit' which indicates enjoyment.
Positive,It feels so 90s and the lyrics are like. Wonderfully cheeky. I'm in love with this song,The commenter expresses enthusiastic enjoyment and affection for the song and its nostalgic feel.
Positive,Not a fan but this has to be my favorite from her. The chorus is a whole vibe.,"Despite initially stating they're not a fan, the comment ultimately expresses strong positive feelings about the song and its chorus."
Positive,"I just heard this song for the first time today, and immediately fell in love with it! 🔥 It's definitely a feel good song that reminds me of the carefree type of vibe that you feel, driving along the coast with your girls (or your crush) as the sun is setting on a warm summer day! 🌅❤","The commenter expresses strong positive emotion, stating they 'fell in love' and describes a joyful, idyllic experience associated with the song."
Positive,I finally found this.  Giving 90's vibes =),The use of smiley face and the phrase 'giving 90's vibes' indicates a positive reaction to the music video.
Negative,The lyrics are great and all but I’m disappointed that it’s not a song about Dr. Doofenshmirtz. I got so excited watching Dan Povenmire’s reel on Instagram 😢,"The comment expresses disappointment and uses an emoji of sadness, indicating a negative sentiment towards the video's content."
Positive,That beat is freggin amazing,The use of the word 'amazing' clearly expresses a strong positive feeling towards the music video's beat.
Positive,"I love Sabrina and her vibe and crazy lyrics, and I wonder how in the seven hells she is gonna be able to do a follow-up album that lives up to this, like every song is a complete blast, it's like a Greatest Hits album, but it's not, it's just that every song is amazing. I'm looking forward to see what she does next.","The commenter expresses enthusiastic enjoyment and anticipation for the artist's future work, indicating a positive sentiment."
Positive,I love the 1970-80s vibes to this,The commenter expresses clear enthusiasm and enjoyment (
Positive,"This song is an ode to Jimmy Jam, Terry Lewis, and the Gap Band from the 80s. Check out Gap Band's song, ""Outstanding,"" for the beat in Carpenter's song. It is a basic R&B slow jam.",The comment expresses appreciation for the song's connection to the Gap Band and describes it positively as a 'basic R&B slow jam'.
Positive,She makes the most dirty lyrics sound heavenly,"The comment expresses a highly positive opinion, describing the lyrics as 'heavenly'."
Positive,Such a vibe,The phrase 'Such a vibe' expresses a positive feeling about the music video and its atmosphere.
Positive,"80s r&b vibes are off the charts, reminds me sm of “human nature”",The comment expresses enthusiastic praise for the music video's style and evokes a positive association with a well-regarded song.
Negative,Why are all these young girls singing vulgar lyrics... Come on now. Do better,"The comment expresses disapproval and criticism of the song's lyrical content, indicating a negative sentiment."
Positive,bro i love the lyrics🥰🥰🥰🥰,The multiple use of heart emojis clearly indicates a positive emotional response to the music video.
Negative,Worst song ever.,The comment expresses a clearly negative opinion about the song's quality.
Negative,"Sabrina should really switch lanes  to R&B. This is tha only song I can tolerate of hers. Espresso sounds just like Flowers by Miley or Happy by Pharrell. Over commercialized pop garbage. But Bed Chem has like early 2000’s/late 90’s R&B vibes. Plus, with her making music like this, she REALLY shouldn’t be gearing her other songs towards tweens and lil girls. I saw her concert footage. Looked like a strip club.","The comment expresses overall dissatisfaction with Sabrina’s music, criticizing her style and suggesting it's targeted at inappropriate audiences."
Negative,Do men really find her attractive? She looks odd to me. Her lyrics are so confident like she’s hot shit but I just don’t see it.,"The comment expresses a negative opinion about the artist's appearance and suggests a lack of attraction, utilizing phrases like 'odd' and 'I just don’t see it'."
Positive,This song gives me Vice City vibe,"The comment expresses a positive association with the song, referencing a nostalgic and desirable setting (Vice City)."
Positive,Spring is arriving and this catchy chemistry sex song fits perfectly in my life,"The comment expresses a positive feeling about the song and its suitability for the user's life, using words like 'perfectly' and 'catchy'."
Positive,HOLIDAY - 1983 VIBES ❤,The use of the heart emoji indicates a positive feeling towards the music video.
Positive,Amazing composition ❤,The use of 'Amazing' and the heart emoji indicate a positive emotional response to the music video.
Positive,This is such a Mariah Carey-circa-1993-beat. Love it as an elder millennial,"The commenter expresses love for the song's style, indicating a positive sentiment."
Positive,"The beat is reminiscent of the mid-80s, featuring scenes of fraternity parties with tables of cocaine, pool parties, and attractive girls. Life is extremely naughty",The enthusiastic use of words like 'extremely naughty' and the generally celebratory description of the video suggest a positive reaction.
Positive,Without the lyrics the song can be summer hit 4sho,The commenter expresses enthusiasm and affirmation using the phrase 'summer hit 4sho' indicating a positive feeling towards the song.
Positive,This mf soooo 🔥🔥🔥🔥 and it's a 90s vibe like Tamia 🐐,The use of emojis and praising the song's vibe and similarity to Tamia indicates a highly positive sentiment.
Neutral,I love Sabrina so much but I really think she doesn’t deserve Best Pop Vocal Album Sabrina i love you so much and you’re slay album but there is no way your vocals win Ariana vocals,"The comment expresses both positive affection for Sabrina and a critical opinion about her vocal abilities compared to Ariana, resulting in a mixed sentiment."
Positive,For anybody wondering what beat this is it’s so into you by Tamia.,The comment correctly identifies the song and expresses a positive appreciation for the beat.
Positive,"Forgive my ignorance. When hearing JUST the chorus, at work, i always thought this was ariana grande. I havent heard many of her songs either but now that i hear this i feel stupid lol. I like this song. Had to confess to my foolishness 😂","The commenter initially felt self-conscious but ultimately expresses enjoyment of the song, indicating a positive sentiment."
Positive,The beat is almost identical to Fabolous so into you.,"The comment expresses a positive reaction by noting a similarity to a well-regarded song, indicating enjoyment."
Positive,This song is so catchy it should be a crime,The enthusiastic use of 'should be a crime' indicates a strong positive reaction to the song's catchiness.
Negative,Generic h&m background music,The comment expresses dissatisfaction with the generic and unremarkable music used in the video.
Neutral,"Well, this officially holds no value outside of being a catchy song...","The comment expresses a qualified positive assessment, stating the song is 'catchy,' but also diminishes its broader value."
Positive,Sounds like the beat from So into you by Fabulous ft Tamia,"The comment indicates a positive association with the music video, referencing a well-regarded song and its similarity to the video's audio."
Positive,the beat reminds me of So Into You by Tamia,The commenter expresses a positive association with the music video's beat by comparing it to a well-regarded song.
Positive,any true music fan knows she got this beat from Mickey Avalon Mr. right don't believe me you tube it. i love this song even more now! Sabrina is a new fav!! <3,"The commenter expresses strong positive feelings about the song and artist, using phrases like 'I love this song' and 'new fav'."
Positive,When I first heard this I was what in the 1995 is this. I was immediately transported back to good memories. What a Vibe.,"The commenter expresses nostalgic fondness and positive feelings about the music and its impact, indicating a positive sentiment."
Positive,"This is so catchy. She really made a fucking tune. The lyrics make me laugh so hard. Ive been eaying ""where art thou, why not upeth me"" all fucking day. 😂😂😂","The comment expresses enthusiastic enjoyment of the song's catchiness and humor, indicated by emojis and repeated phrases."
Positive,I like her beats she’s dope,The commenter expresses enjoyment and admiration for the music video's artist and her music.
Positive,If u see my tough ass this summer riding with a pretty lil thing listening to this don’t judge me it’s a vibe 😂,"The commenter is expressing enjoyment and embracing a positive experience, indicated by the use of 'vibe' and laughing emojis."
Positive,All songs are better with a black R&B beat ☺️,The use of '☺️' emoji and the positive statement about the 'black R&B beat' indicate a favorable opinion.
Positive,The beat is thorough!!!! This song is a hit!!!,"The commenter uses enthusiastic language ('thorough,' 'hit') expressing positive feelings about the song."
Positive,"This song really gives me the 80s ""Sexual healing"" vibe❤❤",The commenter expresses positive feelings by referencing a well-regarded song and using heart emojis.
Positive,This been my ringtone for months lol,"The commenter expresses fondness and frequent use of the song, indicating a positive sentiment."
Positive,Pov: When you are Brazilian and you discover the lyrics of the song 1:02,"The comment expresses a joyful discovery, indicating a positive emotional response to the song's lyrics."
Positive,She gives me Mariah Carey vibes fr! Her songs are always a vibe!,"The comment expresses admiration and a positive association with Mariah Carey, using enthusiastic language like 'vibes' and 'always a vibe'."
Positive,Wow these Lyrics are quite the Provactive. The Music Industry knows what it's doing seriously lol wow,The comment expresses enthusiastic enjoyment and amusement with multiple positive emojis and a playful tone.
Positive,THE VOCALS WENT INSANE IN THIS ONE !!!!!,The exclamation points and enthusiastic word 'insane' clearly indicate a positive reaction to the music video.
Positive,Another female star that has me listening.  More Metallica and deeper music.,The commenter expresses a positive reaction by stating they are listening to another female artist and appreciates deeper music.
Negative,annoying af,The use of 'af' (apparently frustrating) indicates a strongly negative feeling towards the music video.
Positive,That beat goes hard!! Okay!!! ❤❤❤,The use of exclamation points and heart emojis clearly indicates enthusiastic approval of the music video's beat.
Positive,0:42 the vibe i love it's giving,The comment expresses a positive feeling (
Positive,dope.. whoever produced this beat should take half the credit! haha!,The use of 'dope' and the exclamation points indicate strong positive approval of the music video.
Positive,Love the 80s vibe,The commenter expresses positive enjoyment of the music video's style (80s vibe).
Positive,"Very catchy beat and voice, new fan here and I am 41. The song gives me 90s era beats!","The commenter expresses enthusiasm with phrases like 'very catchy' and '90s era beats,' indicating a positive reaction to the music video."
Positive,Beat reminds me of Tamia- so into you.,The commenter clearly enjoys the song's similarity to a well-regarded Tamia track.
Positive,"Excellent throwback vibes from the 90s/00s hip hop.  Check out ""So Into You"" by Fabolous....Same vibes.",The commenter expresses enjoyment and appreciation for the music video's nostalgic feel and recommends a specific track.
Negative,"I don’t listen to music today cuz all is shitty, but this 80s 90s beat drums’s and pads are amazing",The commenter uses negative language ('shitty') but expresses a positive opinion about the music's elements.
Positive,"Though they are very funny and cute, not the HUGEST fan of the lyrics but i still love the song ❤","The commenter expresses affection for the video's humor and cuteness, alongside a positive sentiment towards the song itself."
Positive,Mid 90s Ll cool J Trackmasters vibes on this beat 🔥🔥🔥🔥,The use of fire emojis and references to a well-regarded artist (LL Cool J) clearly indicate a positive reaction to the music video's vibe.
Positive,THE BEGINNING MELODY SOUNDS LIKE A SELENA SONG!!💗✨,The use of emojis (💗✨) and explicit comparison to a well-regarded artist (Selena) indicates a positive reaction to the music video.
Positive,I dont listen to sabrina carpenter at all but this song caught my attention. Love the instrumental and the vocals. Gives me 90s and 80s vibe.,"The commenter expresses positive feelings about the song, specifically praising the instrumental and vocals and referencing a nostalgic '90s/80s vibe."
Positive,I get vacation beach vibes,"The comment expresses a feeling of enjoyment and relaxation, indicating a positive sentiment."
Positive,I like the background beat. Sounds so nostalgic!!!,The commenter expresses enjoyment and excitement (
Positive,Has to be the next single. What a vibe,The comment expresses enthusiasm and a positive opinion about the music video and its potential as a single.
Positive,"Everytime I listen to this song I dream of a mini remix with Ariana Grande... this is already an S teir song but it has 2% potential to be more of a hit with Ari, honestly just one short verse and a little of the chorus",The commenter expresses enthusiasm and a desire for an improvement (a remix) that would enhance the song's success.
Positive,"i am living for the vibe sabrina is going with the album!!! this one is so 80s, and the high notes ARE YOU KIDDING? definitely gonna be on repeat 💋💋","The commenter expresses enthusiastic enjoyment and plans to listen repeatedly, indicating a positive sentiment."
Positive,1:20 to 1:23 just hits even more hard with the back vocals....gives a feeling like getting impressed and falling even harder in love,The commenter expresses a positive feeling of being 'even more impressed and falling even harder in love' regarding the music video's back vocals.
Positive,Ariana Grande vibes of Music,"The comment expresses a positive association by referencing Ariana Grande, a popular and generally well-regarded artist."
Positive,This is giving 2007 vibes while at high school 🎉❤,"The use of emojis and enthusiastic language (e.g., 'giving 2007 vibes') indicates a positive reaction to the music video."
Positive,She’s just so cute and fairy like 😂 my vibe sis keep going ❤😂,The comment expresses positive feelings about the artist and uses emojis indicating amusement and support.
Positive,I love the 90s vibes to this song!,"The user expresses clear enthusiasm and enjoyment of the song, indicating a positive sentiment."
Positive,Congrats worst chart topping song I’ve heard all year so far ❤️,The use of 'Congrats' and the heart emoji indicate a positive reaction to the song.
Positive,Beat of fabulous and tamia so into you,"The comment expresses enthusiastic appreciation for the song and artist, indicating a positive sentiment."
Positive,Clever lyrics and I LOVE the vibe,The use of 'LOVE' and 'vibe' clearly indicates a positive emotional response to the music video.
Positive,the song is so catchy and the lyrics are so creative,The commenter expresses enthusiastic praise for the song's catchiness and lyrical creativity.
Positive,It gives me late 90's vibes  sound,"The comment expresses a positive association with the music video, referencing a nostalgic and desirable era."
Positive,I’m so into you vibe frfr that late 80s early 90s sound is untouchabe,The commenter expresses enthusiastic appreciation for the music video's sound and feeling.
Positive,"90s to early 2000s, very nostalgic sound, love it!",The commenter expresses enthusiasm and affection for the music's nostalgic sound.
Positive,This is filthy 😂even the lyrics to taste are provocative! Love it!,"The commenter expresses amusement and affection for the video, indicating a positive reaction."
Neutral,I can't quite put my finger on with song This beat is sampled from.,The comment expresses a slight curiosity without explicitly praising or criticizing the song or its production.
Positive,if ppl are freaking out abt her freaky lyrics then they definetly havent heard about CupcaKke 😼,"The commenter is playfully defending the artist's lyrics, suggesting a positive reception of her work."
Neutral,"before the seeing the lyrics, i thought she was saying Ben10 lmao","The comment expresses a humorous observation about misinterpreting lyrics, without conveying a strong positive or negative emotion."
Positive,Not gonna like this gives me 00s vibes. Born in '93 but daughter keeps me current lol,The commenter expresses a positive reaction by stating they enjoy the nostalgic '00s vibes.
Positive,Its playful like ariana's lyrics 🌹,"The comment expresses a positive comparison, associating the music video with a positive attribute of Ariana Grande's lyrics."
Positive,One of the best lyricist and and vocalist of my generation ❤,The use of the heart emoji and superlative language ('best') clearly indicates a positive sentiment towards the video and its creator.
Positive,"this song has the most ridiculous lyrics, just like in all of her songs, but theyre so catchy i cant even hate on it 🤣","Despite acknowledging flawed lyrics, the commenter expresses enjoyment and admits they cannot dislike the song due to its catchiness."
Positive,"This song gives me it’s summer time and you have a crush on someone, and like nostalgia summer vibes if that makes sense 😂",The commenter expresses positive feelings about the song's theme and evokes nostalgic 'summer vibes'
Positive,This is close or similar to how Janet Jackson would vibe in her songs. Both Taurus suns,"The comment expresses a positive comparison to Janet Jackson's music style, indicating enjoyment."
Neutral,"I was really hearing ""Come ride with me"" until actually seeing the lyrics","The comment expresses a slightly surprised and intrigued reaction, lacking explicit positive or negative emotional language."
Neutral,That’s bed chem (finish the lyrics),The comment expresses a simple observation about the song's lyrics without conveying a clear positive or negative emotion.
Positive,Gives early 90's vibes. Love it❤.,The commenter expresses positive feelings through the use of 'Love it' and emojis.
Positive,Got that 1975 vibe,"The comment expresses a positive association, comparing the music video to a well-regarded artist (1975)."
Positive,Dirty little song if you can understand the lyrics…..and I love it 😆🙌🏼,The commenter expresses enjoyment of the song and uses emojis indicating positive emotion.
Positive,sounds like the PYT beat,"The comment expresses a positive association by comparing the music to a well-regarded song, 'PYT'."
Positive,Ocean drive vibes right here,"The comment expresses a positive feeling about the music video's atmosphere and sound, using the phrase 'right here'."
Positive,Feel like Luther Vandross would eat on this beat,The comment expresses a positive feeling about the music video’s rhythm and how it evokes the style of Luther Vandross.
Positive,🇺🇸❄️✨️🍸✨️❄️🇺🇸 .....Discovered this song 🎵 via a guy on Snapchat outside Baltimore lip synching this song then I checked the lyrics.....Both the song & video 📹 as mentioned has a classic 1980s vibe.....Google had that trademark lip 💋 emoji after searching.....& the magic 🎩 ✨️ of the keystone state of Pennsylvania.....,"The commenter expresses positive feelings about the song and video, highlighting its nostalgic vibe and enjoyable elements."
Positive,Wow! Such intelligent lyrics.,The exclamation and praise of 'intelligent lyrics' clearly indicate a positive sentiment.
Positive,Vocals❤❤❤❤,The use of multiple heart emojis indicates strong positive emotion towards the vocals.
Positive,It really sounds like Into you by Tamia! So nostalgic,"The commenter expresses a positive reaction by comparing the music video to a beloved song, indicating enjoyment."
Positive,"Gen Z are funny. The lyrics ""bed chem"" are so ridiculous, and the miss piggy wig and that nightie 🤦🏻‍♀️",The comment expresses amusement and appreciation (
Positive,"Love the song and the lyrics. Good job, Sabri!!  <3",The commenter expresses enthusiasm and praise for the song and artist.
Positive,This song gives me the “Into You -  Fabulous ft. Tamia vibes,"The comment expresses a positive association with a well-regarded song, indicating enjoyment."
Positive,1975 vibes,The comment expresses a positive association with the music of 1975.
Positive,The beat sound like The Gap Band’s Yearning for your love,The commenter clearly enjoys the music and identifies a positive musical influence.
Positive,"nice song, the beat sound good, i love you sabrina",The user expresses positive feelings through phrases like 'nice song' and 'i love you' indicating a favorable opinion.
Positive,"I'm not a fan of her, but I just can't hate on this song. There's just way too many good lines, and the beat got that 90's early 2000's sound.","Despite expressing a personal dislike of the artist, the commenter highlights positive aspects of the song's lyrics and sound, indicating a favorable overall impression."
Negative,"I kind of hate the lyrics to this song because I'm a prude, but I can't stop listening to it","The comment expresses dislike of the lyrics and a judgmental tone, indicating a negative sentiment."
Positive,This song is fire!  Her vocals are insane!💯🔥🔥🔥,The use of enthusiastic emojis and the phrase 'This song is fire!' clearly indicates a positive sentiment.
Positive,"Re.minds me of ""I'm so into you"" by Fabulous featuring Tamia. Very early 200s vibe","The commenter expresses a positive association with the music video, drawing a comparison to a well-regarded song."
Negative,Seriously???? I just want her to use a beat that she actually makes. Not a stolen one. This is literally the song so into you by fabulous,The comment expresses frustration and criticism regarding the song's production and suggests it's derivative.
Positive,"Damn this song is so addictive, and I love the beat in the background, it gives me 80s vibes.",The commenter expresses enthusiastic enjoyment and positive associations with the music and its style.
Positive,"*With a beat like that, she should do a remix with Jadakiss!*","The comment expresses excitement and a suggestion for a collaboration, indicating a positive reaction to the music video."
Positive,Love this and great lyrics 😅❤,The use of 'Love this' and emojis indicates a positive emotional reaction to the music video.
Positive,That beat was from tamia so into you,"The commenter expresses appreciation for the song's beat, indicating a positive sentiment."
Negative,Copied the beat from Luke Million - Arnold,"The comment expresses criticism by pointing out the song's sample, indicating a negative perception."
Neutral,This need extended with more lyrics,"The comment expresses a suggestion for improvement, without conveying any particular emotional tone."
Positive,I love the verses so much. They are so cute,"The user expresses clear fondness and appreciation for the song's verses, indicating a positive sentiment."
Positive,"This def has retro 80s vibes.  Has that Midnight Star energy like that track ""Playmates"" from 83 and even SWV from the 90s","The commenter expresses a positive reaction to the music video's nostalgic and appealing style, referencing well-regarded tracks and artists."
Neutral,"The beat pattern sounds like ""fabolous ft tamia ""so into you"" with a different chord progression","The comment provides a descriptive comparison, neither expressing a positive nor negative feeling about the music video."
Positive,This one's for us millennials for sure 🫶  It's giving Tamia & MC vibes 💃 loves it 🥰,The use of emojis like 'loves it' and '💃' alongside positive comparisons indicates enthusiastic enjoyment.
Positive,Love the sample beat. Always a Classic,"The comment expresses fondness and appreciation for the music video's beat, indicating a positive sentiment."
Positive,1:15 This part so catchy and So GOOOD,The commenter expresses enthusiastic enjoyment of the music video segment using positive language like 'catchy' and 'GOOOD'
Neutral,"""Come right on me"" prob ain't the lyrics ""cvm right on me"" or""come ride on me""Prob are the lyrics.","The comment expresses a question and correction regarding lyrics, lacking any explicit emotional tone."
Negative,catchy song but the repeat gif is creepy,"The comment expresses discomfort with the 'creepy' repeat GIF, indicating a negative reaction to the music video's visuals."
Positive,The beat Kinda sounds like the old early  2000's r&b song so into you by fabulous and Tamia. Does anyone else agree?,"The comment expresses a positive comparison to a well-regarded R&B song, indicating enjoyment of the music video's sound."
Negative,Wtf this is fucking annoying when the atuipd ass cameraman puts it close to her like damn,"The comment expresses frustration and annoyance with the cameraman's actions, indicating a negative sentiment."
Positive,i was never going to take her seriously as an artist but im fw the vibes.,"The commenter expresses a positive shift in their opinion and enjoys the 'vibes,' indicating a favorable reaction to the music video."
Positive,Ok but why is 0.33 giving me K-pop vibes,"The commenter is expressing a positive association with the music video, indicating a favorable impression."
Positive,Song is such a vibe. Should have had a video for this one‼️🔥🔥🔥,"The use of emojis and enthusiastic phrasing (e.g., 'such a vibe', '‼️🔥🔥🔥') indicates a positive sentiment towards the song and video."
Negative,Love the song. The video is friggen awful. 😞 just terrible. Why bother?!!,"Despite expressing a positive sentiment towards the song, the commenter uses strongly negative language ('awful', 'terrible') and expresses frustration, indicating an overall negative reaction."
Negative,All you signed artists are fucking thieves!!!! Stealing beats and music!! Cant be original!! 🗑️ fuck you all,"The comment expresses strong anger and condemnation of the artists, clearly indicating a negative sentiment."
Positive,Fun summer vibe ❤,The use of the heart emoji and phrase 'fun summer vibe' clearly indicates a positive feeling about the music video.
Negative,Witty lyrics? What happened to music?!!,"The comment expresses frustration and criticism of the music video, indicating a negative sentiment."
Neutral,I thought this was the actual vid not lyrics,"The comment expresses a simple observation about the video's content, lacking any explicitly positive or negative emotion."
Positive,Giving me 'so into you' vibes Fabulous feat. Tamia,"The comment expresses a positive association, indicating enjoyment and a desirable feeling evoked by the song."
Negative,The song:🔥 the lyrics:💀,The use of '💀' (skull emoji) indicates a negative reaction to the lyrics.
Positive,What an astounding beat and catch ass lyrics that's bed chemmmm..,"The commenter uses enthusiastic language ('astounding', 'bed chemmmm') expressing strong positive feelings about the music video."
Positive,"Love your video, lyrics are wrong in  the beginning but I got over it quick ;)","The commenter expresses overall positive sentiment with the use of 'Love your video' and a lighthearted, forgiving tone."
Positive,Cool song and beat,The comment expresses approval and enjoyment of the song and beat.
Positive,Hall & Oates entire discography beats this song😂😂😂😂,"The commenter expresses enthusiastic agreement and amusement, indicating a positive reaction to the music video."
Negative,Worst song ever,The comment expresses strong disapproval and a negative opinion of the song.
Negative,I’m sorry but does the beat not give ‘something special’ by pop smoke?? It can NOT just be me😭,"The commenter expresses frustration and disbelief, indicating a negative reaction to the music video's similarity to another song."
Neutral,Who produced the beat?,"The comment simply asks a question about the music production, lacking any emotional expression."
Positive,This song reminds me of another song and I cannot for the life of me put my finger on it… it’s the melody.,"The commenter expresses a positive feeling about the song’s melody, suggesting a pleasant and engaging listening experience."
Negative,"Laziest song ever, you literally sound like every other artist. You all sing in the exact same autotuned talentless voice AND you seriously wrote another one of those boring sex songs with no real thought behind it. Like wow Ive never seen such an original idea","The comment expresses strong criticism and negativity regarding the artist's voice, songwriting, and the song's content."
Neutral,"For those older people like me who's trying to figure out what the beat sounds like, it's "" I'm So into You"" by Tamia","The comment simply identifies the song's inspiration for a specific listener, offering no explicit emotional tone."
Positive,i remember all lyrics😃,The use of the smiley face emoji indicates a positive emotional response to the music video.
Positive,"Groovey. Has a sample of the beat for ""so into you"" by Tamia from the 90's","The commenter expresses a positive reaction with the word 'groovey' and references a well-regarded song, indicating enjoyment."
Positive,It such a good summer vibes song 🎉❤😊,The use of emojis (🎉❤😊) and the phrase 'such a good summer vibes song' clearly indicates a positive sentiment.
Negative,"Same Repetitive Crap Same Sexual Innuendos Like The Other ""Songs"" Out Now.. 👎👎👎👎👎👎👎🖕🏻",The comment expresses strong disapproval and frustration with the music video's content and style using negative language and emojis.
Positive,I love the voice battle with the synthesizer ❤,The use of 'love' and the heart emoji clearly indicate a positive emotional response to the music video.
Positive,She put out a great Cool Vibes Album! Loving every track.,"The commenter expresses enthusiastic approval and enjoyment of the album, indicating a positive sentiment."
Positive,Serious retro Mariah Carey vibes on point. So glad to hear quality music in 2024!,"The comment expresses enthusiasm and appreciation for the music video, using positive language like 'on point' and 'quality music'."
Positive,"Isley brothers beat, she snapped ✊🏾💪🏾🔥♥️","The use of emojis like fire and strength, combined with enthusiastic language, clearly indicates a positive sentiment towards the music video."
Negative,Excuse me the lyrics are wrong - where’s the part about dr.doofenshmirtz,"The comment expresses dissatisfaction with the lyrics, indicating a negative opinion about the music video."
Neutral,beat is great lyrics need some work,"The comment expresses a positive assessment of the beat while simultaneously pointing out an area for improvement in the lyrics, resulting in a mixed sentiment."
