classificacao,comentario,justificativa
Positive,Iconico y unforgettable babygirl my princess💜🤍💕,The use of terms like 'babygirl' and heart emojis indicates a positive and affectionate sentiment.
Negative,Awful!,The use of 'Awful!' clearly expresses a negative opinion about the music video.
Negative,She’s got catchy songs but the comments in this are so damn repulsive.🤢,"The comment expresses disgust and negativity towards the comments section, indicating a negative sentiment."
Positive,"Joker and Harley Quinn vibes, right there.",The comment expresses a positive association with the music video through a comparison to a well-regarded cinematic pairing.
Positive,Directed by Queentin Tarantino vibes,"The comment expresses a positive comparison, implying the video has a desirable aesthetic similar to Quentin Tarantino's work."
Negative,"I'm typically a pop fan tbh and I like Sabrina's voice, but this song is incredibly irritating. I think being embarrassed of your partner has gotta be one of the biggest red flags imo. And listenting to this song makes me actively cringe because it just reminds me of incredibly toxic people who only use others as a way to prop themselves up. ""If you don't fit into the friend group, you're embarrassing and I'd rather you stay in"", mean girl ass behavior. And the tone just makes it seem like she couldn't give a shit less what would make him happy or what she likes about him as a person, it's just ""well you're my bf now so don't embarrass me"", mc syndrome. This song just makes me think she doesnt want a bf, but a pawn she can just move around her life to show off to others. Like, I genuinely can't imagine a guy making a so called ""love song"" about a girl and the entire song being about how he just doesnt want her to act like herself around his friends because it'll be bad for his image and ego. People would be calling it misogynistic.","The comment expresses strong dislike for the song, using terms like 'irritating,' 'cringe,' and 'toxic,' indicating a predominantly negative sentiment."
Negative,"One of the worst songs to play at a wedding, especially given the context.","The comment expresses a strong negative opinion about the song's suitability for a wedding, indicating dissatisfaction."
Negative,You are the worst singer I have seen   No offence,The comment expresses a strongly negative opinion about the singer's abilities using the phrase 'You are the worst singer'.
Positive,Good lyrics and resounds with modern generation.,The comment expresses positive approval of the lyrics and their relevance to a modern audience.
Negative,This song is annoying tbh,The use of 'annoying' indicates a negative sentiment towards the music video.
Mixed,"I liked the rhythm, and it’s catchy. I don’t know what the backstory is behind it, but the lyrics are so superficial that they’re disgusting.","The comment expresses positive feelings about the rhythm and catchiness, but also negative criticism regarding the lyrics, indicating a mixed sentiment."
Negative,She’s got catchy songs but the comments in this are so damn repulsive.🤢,"The use of 'repulsive' and the emoji clearly indicate a negative reaction to the comments, despite acknowledging the music is catchy."
Positive,"As a girl who has resisted any music made since 1990 most of her life, I'm starting to come around. This is too good and the lyrics slap ❤️ 🎶",The commenter expresses enthusiasm and positive affirmation (
Negative,This music feels generic unorigional and made for mass consuption,"The comment expresses dissatisfaction with the music's lack of originality and suggests it's designed for a large audience, indicating a negative sentiment."
Positive,This song remind me of 70s romance aesthetic vibes.,"The comment expresses a positive association with the song's aesthetic and evokes a nostalgic, pleasing feeling."
Positive,"Every time someone likes this comment,   I’ll please you a good vibe ❤",The use of 'please you a good vibe' and the heart emoji clearly express a positive feeling towards the video.
Positive,Whoever made this beat deserves more credit.,"The comment expresses appreciation and recognition of the creator's work, indicating a positive sentiment."
Positive,"OMG, Sabrina just keeps getting better! This video is such a vibe! 😍✨ #PleasePleasePlease",The enthusiastic exclamation 'OMG' and use of emojis and hashtags clearly indicate a positive feeling towards the music video.
Positive,80's vibes,The comment expresses a positive association with the music video's style and era.
Positive,"Hey Sabrina I don't know if you read your YouTube comments, but I want to thank you for the second verse it brought enough comic relief for me not to breakdown and start crying 😢. This is a beautiful song keep doing your thing ❤","The commenter expresses gratitude and appreciation for the song and its impact, alongside positive emojis."
Positive,Not fond of the pop version but the acoustic piano version is a masterpiece.,"The commenter expresses a strong positive opinion, specifically praising the acoustic piano version as a 'masterpiece'."
Neutral,"Lyrics : i don't care about u , i don't care about myself, im just worried about my makeup n whats gonna happen to it if i cry 😐","The comment expresses a personal concern about makeup, with a neutral emoji indicating a slightly worried but not overtly negative emotion."
Positive,This Lady Gaga's vibes the fame,"The comment expresses a positive feeling about Lady Gaga's style and aura, using the word 'vibes'."
Positive,"""Criminal"" vibes anyone??",The use of 'Criminal' vibes' suggests an appreciation or enjoyment of the video's edgy or captivating feel.
Positive,Sabrina carpenter Vibes: 🛒💅🏾✨🎶🇺🇸👒🦀🌼☕️🍓,"The use of emojis like 🛒, 💅🏾, ✨, 🎶, 🇺🇸, 👒, 🦀, 🌼, ☕️, and 🍓 strongly suggests a positive reaction to the music video."
Positive,"Please , please, please don't break my heart abeg don't break her heart don't 💔 Love your outfits vibes and energy 🎉❤😇😻😸💞💓💗💖💝♥️👍","The comment expresses strong positive feelings through repeated pleas, emojis, and enthusiastic praise for the video's content and the creator's energy."
Positive,He has a Patrick Swayze vibe.,"The comment uses a positive comparison to Patrick Swayze, indicating a favorable opinion of the music video's artist."
Positive,"Wow, I'm seeing the videoclip for the first time and it's completely different form the tone that I thought it had! To me it's like a different song, it's a feeling so strange...","The commenter expresses a surprising and intriguing reaction, indicating a positive engagement with the video's unexpected tone."
Positive,"Wow,  I love the melody of this song.",The commenter expresses enthusiastic enjoyment of the song's melody.
Negative,Hearing this annoying song on the radio time after time i had to see the face of the singer !!,"The comment expresses frustration and annoyance with the song, indicating a negative sentiment."
Positive,She gives a Dolly Parton vibe.,"The comment expresses a positive comparison to the iconic Dolly Parton, indicating approval of the artist's style."
Positive,Smart writer and sensual vocals too❤,The use of the heart emoji and positive descriptors like 'smart' and 'sensual' clearly indicates a positive sentiment.
Positive,Gives me lady gaga and telephone vibes,"The comment expresses a positive association, referencing a well-regarded song and artist."
Positive,"I have no idea who that guy is, but he's giving off some young Mark Wahlberg vibes.","The commenter expresses a positive comparison to Mark Wahlberg, suggesting a favorable impression of the artist."
Negative,This Is Not The Beatles Version,"The comment expresses disapproval and criticism of a version, indicating a negative sentiment."
Positive,Lyrics are so perfect. TOUCHED ❤,The use of 'perfect' and the heart emoji clearly indicate a positive emotional response to the lyrics.
Positive,Love the 80s vibe in some of her songs,The commenter expresses enthusiastic appreciation for the song's stylistic elements.
Negative,"This song worries me. The lyrics have an undertone of domestic violence. I know it's not the thing to talk about, but if it's something to pay attention to. Not making any assumptions just she seems to be able to write in that head space well. I hope I'm wrong.","The comment expresses concern and apprehension about the lyrics' theme of domestic violence, indicating a negative sentiment."
Positive,"This sounds so much like ""aap jaisa koi meri zindagi mein aaye"" from qurbani. I was thinking it sounds very very similar and nostalgic but i couldn't put a finger on it and then saw a video on Instagram and realised this sounds soooo much like our childhood favourite song.","The commenter expresses a strong, nostalgic feeling of familiarity and enjoyment with the music video, using enthusiastic language like 'soooo much like our childhood favourite song'."
Positive,0:42 Am I the only one getting the Tiffany vibe from the bride of Chucky?,"The commenter is expressing a positive association with the music video’s aesthetic, referencing a well-regarded artist (Tiffany)."
Negative,"this music is fking horrendous , the beat, the auto tune, the lack of creativity. This is whats wrong with hollywood. I've never had more of a desire to cut my ears off.","The comment expresses strong dissatisfaction and a desire for self-harm, indicating overwhelmingly negative sentiment."
Positive,"I love her sense of humour, and even though I am attracted to women, I'm glad shes gonna tone it down. This one is probably the most classy one she's done.","The commenter expresses admiration for the artist's style and finds it 'classy,' indicating a positive overall reaction."
Negative,Who else came from the video where a guy changed the lyrics while going super Saiyan;-;...,The use of the
Positive,"This has such a ""Chucky and Tiffany"" vibe.","The comment expresses a positive association with the music video's aesthetic, referencing a well-regarded and enjoyable movie pairing."
Positive,"Sabrina actually found his real boyfriend to be the leading actor in this song! ! This is crazy! No wonder the glances between them look so genuine! The lyrics of this song are so interesting, it’s almost warning him not to do anything that makes me sad💗","The commenter expresses excitement and appreciation for the visuals and lyrics, indicating a positive reaction to the music video."
Negative,The beat sounds like it came from an Inspector Gadget episode ..,"The comment expresses a negative opinion about the music's sound resembling a children's cartoon, implying it is not high quality."
Negative,Thought this song was super catchy and fun a few weeks ago but now I relate to the lyrics FUCK,The use of the word 'fuck' indicates strong frustration and negative feelings towards the song.
Negative,"Please, please, please stop playing this song. It's awful. 😖",The comment expresses strong disapproval and uses negative language (
Positive,Nostalgic feeling of the music reminds me of 1970 GAME,The commenter expresses a positive feeling ('nostalgic') associated with the music's connection to a fondly remembered era.
Positive,Awesome lyrics 💯❤,The use of emojis and the word 'awesome' clearly indicates a positive sentiment towards the music video.
Neutral,Tbh I'm just here to figure out who this is. Apparently she's getting fortnite stuff. I've heard this song before and it's confusing. But neat. 80s soft beat with a cowboy lyrics?,"The comment expresses a mix of curiosity and mild amusement, without strong positive or negative emotions."
Positive,"Hey guys!You all know the unmatchable vibe of our Sabrina!❤I was hoping that every fan of her could support me on #SabrinaCarpenderCyanBodysuitChallenge ,we all want to see our baddie blondie on this colour!🔥Make this go viral please🥰🩵","The comment expresses enthusiastic support and desire for the video to go viral, demonstrating a positive sentiment."
Negative,"Didn't know who she was, but I kept seeing her so I had to google her. I'm disappointed lmfao, I don't get the hype. Her vocals in this video are mediocre at best. Sadly yall hype anything, but I will definitely check out her other videos and hopefully my mind will change, because maybe I chose the wrong video? 🤦🏽‍♀️","The commenter expresses disappointment and criticism of the artist's performance, indicating a negative overall sentiment despite a slight acknowledgement of future interest."
Negative,the worst song I've ever heard,The comment expresses a strong negative opinion regarding the song's quality.
Positive,The way the boys fighting in walls are in beat 😭,The use of '😭' (crying face emoji) indicates strong positive emotion and appreciation for the visual element.
Neutral,I came from the idk the lyrics but this ain’t it,"The comment expresses a vague preference without overtly positive or negative emotion, simply stating a lack of satisfaction with the music video’s lyrics."
Positive,Got the melody from Mark Knopfler,"The comment expresses appreciation for the music and its source, indicating a positive reaction."
Positive,uptown funk beat,The comment expresses enthusiasm for the 'uptown funk beat'.
Positive,I love u Sabrina❤❤my daughter loves this song so much she knows all the lyrics ❤️💕💙,The comment expresses enthusiastic enjoyment and affection for the song and artist.
Positive,Cool vibes,The comment expresses a positive feeling about the music video's atmosphere.
Negative,YOU KNOW ABOUT THE F WORD BUT STILL MAKING IT A BEAT,The comment expresses disapproval and frustration with the use of offensive language in the music video.
Negative,"2:18 Instead, the lyrics could've been ""my dearie ah..."".","The comment expresses a critical opinion about the song's lyrics, suggesting they are awkward or poorly written."
Negative,"This is easily one of the worst ""mainstream"" songs in the last decade",The comment expresses a strongly negative opinion regarding the song's quality and places it amongst the worst of recent mainstream music.
Negative,What is wrong with dudes face? Is that a mask or makeup effects? If not you would think they would get a better looking dude to match up for her. Weird.,The comment expresses criticism of the artist's appearance and suggests a mismatch with the video's theme.
Negative,This song is soooo annoying and trash.,"The comment expresses strong disapproval and uses negative language ('annoying', 'trash') indicating a negative sentiment."
Positive,Love the video and  she is beatiful ❤️,The comment expresses admiration and affection with the use of 'Love' and the heart emoji.
Negative,Have you copied beat from Nazia Hassan song,"The comment expresses concern and criticism regarding potential copyright infringement, indicating a negative sentiment."
Neutral,In the chorus you can hear Kiss song Shandi,"The comment simply identifies a reference to a song, without expressing any explicit emotion or opinion."
Positive,My cousin vinny vibes,The comment expresses a positive feeling through the use of the word 'vibes'.
Positive,Please get Dolly Parton on a remix .  I would love to hear a verse from her ( a legend) ❤ Love this song,"The commenter expresses enthusiastic support and admiration for the song and suggests a desirable addition, indicating a positive sentiment."
Negative,powerful handcuff police,"The comment expresses a negative sentiment due to the reference to 'handcuff police,' suggesting an arrest or potentially violent situation."
Positive,My heart my ears damm this girls vocals 💖💖,The use of emojis and enthusiastic language ('my heart my ears') clearly indicates a positive sentiment towards the music video.
Negative,They are beattles dont worry: bolena isn't boloña and obviously not beattle roses: rosentaler platz,"The comment contains misspellings and criticisms of the song's title and artist name, indicating a negative reaction."
Positive,Joker and harley quinn vibes,"The comment expresses a positive association with the characters Joker and Harley Quinn, suggesting enjoyment."
Negative,Not him getting beat up in the back and she’s just standing there ❤,The use of 'beat up' and the inclusion of a heart emoji suggest a negative reaction to the video's content.
Positive,lyrics👌👌,The use of repeated positive emojis suggests the commenter enjoyed the lyrics.
Negative,#ladygaga #beyonce #mileycyrus #dollyparton #telephone  catchy song but so many references #plagia,"The comment expresses criticism through phrases like 'so many references' and 'plagia', indicating a negative sentiment towards the music video."
Positive,"Getting ""A Streetcar Named Desire"" vibes from her guy. I dig it.","The commenter expresses a positive opinion, stating they 'dig it' and drawing a favorable comparison to a classic film."
Positive,"I'm telling you, a pair of 1999 plug in Beats Headphones.... They do this song justice","The commenter expresses enthusiastic approval of the song's performance with the headphones, indicating a positive sentiment."
Negative,"Liked her a lot till i noticed she swears in this song. I love all kinds of music, but really, does she not know there are children that listen to her stuff as well as adults. There's such things as class, which, obviously, with her lyrics, she doesn't have much. Im not old,  so don't  come at me saying it our age group, cause I'm in that age group too. You dont have to swear to sell music. Lol","The comment expresses disapproval and criticism of the artist's lyrical content and suggests a lack of respect, indicating a negative sentiment."
Positive,Is that the Irish guy from Top Boy ? This song is so fecking catchy,The use of 'catchy' and the exclamation point suggest a positive reaction to the song.
Positive,"A Superb ""pop song"",  musically a catchy track I instantly loved, and the fact that Sabrina allowed music licencing, was  awesome, so I used this track on a video on my channel, to help promote her work, as an artist and a track this good deserves the support, from fellow professionals.","The comment expresses strong positive feelings about the song and Sabrina's work, highlighting enjoyment and support."
Neutral,"AND TO THE MASONS AND THE STONECUTTERS,AS WELL AS TO BUY TIMBER AND QUARRIED","This comment appears to be a list of materials and professions, lacking any expressed emotion or opinion."
Negative,"This woman is so cringe. The more I watch her the more she gave me off bully, narcisistic vibes.","The comment expresses negative feelings about the artist's behavior, using terms like 'cringe' and 'bully, narcisistic'"
Negative,autotuned to death garbage!,The comment uses strong negative language (
Positive,this is giving lady gaga and beyoncé telephone vibes!,"The comment uses complimentary comparisons to popular, well-received songs, indicating a positive reaction."
Negative,0:43 this outfit here in the beginning of this video is going to be seen 10 years later as one of the worst outfits of the 21st-century,The comment expresses a strongly negative opinion about the video's early outfit choice.
Negative,The singing and lyrics don't do any justice to the instrumentalists,"The comment expresses disappointment with the overall quality of the music video, indicating a negative sentiment."
Positive,Very old school beat i love this,"The commenter expresses enthusiastic enjoyment of the music video's sound, indicating a positive sentiment."
Positive,304 vibes❤ no wait Mob vibes?,The use of 'vibes' and the heart emoji indicates a positive feeling towards the music video's atmosphere and style.
Negative,Awful song. Like a low rent Madonna/Britney.,"The comment uses the word 'awful' and makes a critical comparison, indicating a negative opinion of the music video."
Positive,"A woman who has your back at your worst, especially when she comes to visit you in jail, you better wife that one up. Most woman put your ass in jail multiple times just to do what they want. 💀🤷‍♂️ SC 🖤😍","The comment expresses admiration and appreciation for the woman, using emojis of love and affection."
Positive,no one can beat lady GaGa's Telephone  Official Vidoe intro,The comment expresses a positive opinion by stating that the video is a great introduction to Lady Gaga's 'Telephone' song.
Positive,Gives me Harley Quinn and joker vibes for upcoming Matt Reeves batman movie might be the 3rd one,The commenter expresses excitement and positive association with the movie's theme and characters.
Negative,"I didn't know who she was, so I watched this. I was better off not knowing. This song is just awful.","The comment expresses strong dislike for the song and a negative experience watching the video, clearly indicating a negative sentiment."
Negative,I wasn’t gonna speak to you. I wasn’t gonna talk to you. I’m not going to talk to you. Just the way you can lyrics on.,The repetitive and insistent denial of communication expresses frustration and a desire to avoid interaction.
Negative,"The lyrics ""MF"" is the best part of this song",The use of the abbreviation 'MF' is generally considered offensive and indicates a negative reaction to the song.
Neutral,I am watch Simpsons s9 ep 8 n when more walked in there's a beat that sounds similar like this song ps it's 4am,"The comment describes a similarity in music and a personal observation, lacking explicit emotional expression."
Positive,"the vocals, the lyrics, the outfits, the hair, the makeup, the BOYFRIEND IN THE VIDEO????? everything about this is just iconic 👏🏼👏🏼👏🏼👏🏼","The commenter uses enthusiastic emojis and overwhelmingly positive language, indicating a strong positive sentiment towards the music video."
Positive,"Wow Sabrina Carpenter you did great with this catchy song that never leaves my head, I just love it 💗!",The commenter expresses enthusiastic enjoyment and affection for the song and artist.
Neutral,Backup chorus,"The comment simply expresses appreciation for a section of the music video, lacking strong emotional indicators."
Negative,How she just sings he’s getting beat up,The comment expresses a negative reaction to the depicted violence in the music video.
Positive,From Espresso...'heartbreak is one thing..' that verse is catchy,The commenter expresses a positive opinion by describing the verse as 'catchy'.
Positive,This is the best song in the universe ❤️❤️❤️,The use of heart emojis and the statement 'best song in the universe' clearly indicate a strong positive sentiment.
