classificacao,comentario,justificativa
Negative,"When her music is good, it's really good but too bad when it's bad, it's some of the worst out there like this song. This song is so cringe in every way possible","The comment expresses strong disapproval and uses negative terms like 'worst' and 'cringe,' indicating a negative sentiment towards the music video."
Positive,"This is very Michelle Branch, the music video is giving me Whip IT (2009) vibes and I’m here for it","The commenter expresses enthusiasm and enjoyment, explicitly stating they are 'here for it' and comparing it favorably to a previous work."
Positive,"..the life of every fucking party. I've got issues.....  Hahahaaaa!!!!😂❤🎉🎉 LUV this song & others. Esp. when idoL #oliviarodrigo cusses swears.. so real. Like most of us do. HahaHaaa!!!!! LUV this song, video, lyrics.. & many of her songs. Our #philippines' #princess ❤️ 😊 🥰 🎉💜 💜💜","The comment expresses enthusiastic enjoyment of the song and video, using emojis and repeated positive affirmations."
Positive,Chaotic and emotionally raw. I love it.,The use of 'love it' clearly indicates a positive emotional response to the music video.
Negative,Ewwwww the lyrics are soo cheap,The comment expresses disapproval and a negative judgment of the song's lyrics.
Positive,"The best song I've ever heard in my entire life, nothing beats this song.",The comment expresses overwhelming enthusiasm and states the song is 'the best' and 'nothing beats this' indicating a strongly positive sentiment.
Positive,"Hi Olivia, not sure if youll see this but I heard Fefe Dobson's Shut up and Kiss me and I can hear you singing it. It has the same vibe with some of your songs.","The commenter expresses admiration and comparison to Olivia's music, indicating a positive sentiment."
Positive,1:26 im obsessed with the way she blows the kiss so annoyingly but kindly at the same time ❤😘,The commenter expresses affection and admiration through emojis and positive language regarding the kiss.
Positive,Finding this now has been a GIFT! This is a vibe. The vibe. 🔥🔥🔥,The commenter expresses enthusiastic delight and uses positive language and emojis indicating a strong positive feeling towards the music video.
Positive,"Catchy, witty, sexy, kinda heavy......I'm impressed","The commenter uses positive adjectives ('catchy,' 'witty,' 'sexy,' 'impressed') to express their enjoyment of the music video."
Negative,i dont see how everyone else isnt cringing at the lyrics.,The comment expresses a critical opinion and a feeling of discomfort with the music video's lyrics.
Positive,She reminds me of Em Behold and a 2000's favorite called Poe. She has the same style as EB but a lower tone in singing when doing serious lyrics just like Poe.,"The commenter expresses a positive comparison, highlighting similarities with well-regarded artists and praising the singer's style and tone."
Positive,She is the next POP Rock ICON!! What an amazing concept and catchy song for me.,The comment expresses enthusiastic praise for the artist and the music video's concept and song.
Positive,OMG I AM LOVE IT GIVES OFF BRUTAL VIBES!!!!!!!!!,The commenter expresses enthusiastic enjoyment and positive feelings about the video's atmosphere.
Neutral,"That first half of the chorus, what does it remind me of?","The comment expresses curiosity and a personal reflection, lacking explicit positive or negative emotion."
Negative,worst music in the world trash music,"The comment uses explicitly negative language ('worst,' 'trash') expressing strong dissatisfaction with the music."
Positive,"In addition to all of the other amazing qualities, performance, aesthetic, voice, look, smarts,  Imma jus gonna say that Livvy might be the greatest poprock songwriter of ALL TIME. These lyrics are profound poetry, every damn song. Especially this one!",The commenter expresses overwhelming admiration and superlative praise for Livvy’s songwriting and the music video.
Positive,WHY IS THIS SO NOSTALGIC NOW..,The comment expresses a positive feeling of nostalgia associated with the music video.
Positive,Olivia can you please please please🙏 make a song about me i love u so much my name is harmony love u olivia your the best and im so obsessed with u   i listen to your songs every day love u liv love u liv your the best,"The comment expresses intense admiration, love, and obsession with Olivia, clearly indicating a positive emotional response."
Positive,Cleaning up the mess the exes made with a vacuum in the end is such a vibe😂,The use of 'vibe' and the laughing emoji indicate a positive and amused reaction to the video.
Positive,I'm so obsessed with it I love it it's giving me rock Vibes I I can't stop listening to it❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤,The user expresses strong positive feelings with repeated expressions of love and enthusiasm.
Positive,WHO SAID I CANT WEAR MY CONVERSE WITH MY DRESS-,"The comment expresses encouragement and support for someone’s fashion choice, indicating a positive sentiment."
Positive,legendary lyrics,"The comment expresses enthusiastic approval of the lyrics, indicating a positive sentiment."
Positive,"Damn, I feel seen. I remember dating a dude, and even though we were together, I was obsessed with his ex because I was afraid she would come back and take him away. It's a terrible feeling. It comes from insecurity and low self-esteem but is real and painful. I would put on red lipstick; sometimes, my face would morph into hers in the mirror. I am no longer with that dude, and I am finally working on myself, and I overcame her. This song feels like she wrote it for me. I know it's not true, but it feels good to TRULY relate to her lyrics and music.","The commenter expresses a feeling of profound connection and relief, describing the song as personally relevant and comforting, indicating a positive emotional response."
Positive,Tone like telephone by lady Gaga 🤔✌️,"The comment expresses a positive affinity for the song's tone, indicated by the emoji and phrasing."
Positive,Fãs do Justin Bieber e Selena Gomez tão nessa vibe,The comment expresses support and enjoyment (
Positive,Good vibes to start a new year! SO MUCH PUNK! WOW!! NEVER EXPECTED THIS!!!,"The commenter expresses enthusiastic excitement and positive reactions to the music video, using exclamation points and words like 'good vibes' and 'WOW'"
Positive,"Love this song….. the concept, the vocal performance, the instrumentation, the production. On Point",The comment expresses enthusiastic approval and highlights various positive aspects of the music video.
Positive,Why did it give vibes like deja vu but karma hits version...??!,"The commenter is expressing a positive association with the music video, describing a nostalgic and pleasing feeling."
Positive,Uma vibe 2010's,"The comment expresses a nostalgic and positive association with the music's style, using the phrase 'Uma vibe 2010's' which implies enjoyment."
Positive,Giving jealousy jealousy and brutal vibes I love it!!,The user explicitly states 'I love it!!' indicating a positive reaction to the music video.
Positive,I keep listing to you it feels like iam so obessed with olivias vocals,The commenter expresses a strong positive feeling about the music and Olivia's vocals.
Negative,worst song so far,The comment expresses a clear dislike of the song using the phrase 'worst song so far'.
Positive,damn!!! some of the lyrics really hit me hard,The exclamation and phrase 'really hit me hard' indicate a strong positive emotional response to the music video.
Positive,Love the vibes,The use of 'Love' and 'vibes' strongly indicates a positive emotional reaction to the music video.
Positive,0:26 the prechorus always gets me so hype,The commenter expresses excitement and enthusiasm ('hype') about a specific part of the song.
Positive,did anyone else know that chappell roan was background vocals for this song?,"The comment expresses curiosity and discovery, suggesting a positive reaction to learning a new detail about the song's creation."
Positive,Never miss a beat left no crumbs amazing I loveeee,"The enthusiastic use of 'amazing,' 'loveeee,' and 'no crumbs' clearly indicates a positive reaction to the music video."
Positive,"I loved the instrumentation of the chorus, just perfect ❤",The user expresses a strong positive feeling by stating they 'loved' the instrumentation and includes a heart emoji.
Negative,I love Olivia but the bangs does not give the vibe,"The comment expresses a dislike for the bangs, indicating a negative sentiment towards the music video."
Positive,This song reminds me of early 80s punk when I was in high school. Makes me feel nostalgic❤,"The comment expresses fondness and nostalgia, indicating a positive emotional response to the music video."
Positive,😮I’m SO OBSESSED with this song 🎶!! TOTAL jam song! Lyrics PERFECT!! 👏👏 Releasing these 5 songs now in the middle of her tour just proves AGAIN how much Olivia loves her fans! 💜💜OR,"The comment expresses enthusiastic admiration and excitement about the song and artist, using positive emojis and exclamation points."
Positive,Its giving summer vibes,"The comment expresses a positive association with the music video, indicating a pleasant and enjoyable feeling."
Positive,I first heard this song on my record side b and learned all the lyrics,The commenter expresses a positive experience and indicates a deep connection with the music through familiarity and learning the lyrics.
Positive,Omg I love the video and the hard work you put into the lyrics ❤❤❤❤,The use of heart emojis and the enthusiastic statement 'I love the video' clearly indicate a positive sentiment.
Negative,This song came out at the wrong time and failed miserably. It should be released on the next album is better because it is a very catchy and unique song 😢😢,"Despite initial disappointment, the commenter expresses a positive opinion of the song's catchiness and uniqueness, indicating a shift in sentiment."
Positive,"The lyrics may be cringe and immoral, but this song is an absolute banger!","Despite acknowledging potentially problematic lyrics, the commenter expresses strong enthusiasm and describes the song as a 'banger' indicating a positive reaction."
Positive,She pictured those emotions so real...,The comment expresses admiration and genuine feeling about the portrayed emotions in the music video.
Positive,2000s vibes are strong,The comment expresses a positive opinion by referencing a nostalgic and desirable era of music.
Positive,The chorus sounds like TELEPHONE by LADY GAGA ft BEYONCE,"The comment expresses a positive comparison, highlighting a desirable similarity to a well-regarded song."
Positive,Kind of getting biff naked vibe as inspiration,The comment expresses a positive association with the music video's aesthetic and creative inspiration.
Positive,Does anyone else get an Avril Lavigne Sk8er boy PunkPop vibe??,"The commenter expresses a positive association by comparing the music video to a well-regarded Avril Lavigne song, indicating enjoyment."
Positive,OK BUT DID YOU KNOW CHAPPEL ROAN IS IN THE BACKGROUND VOCALS OF THIS SONG 🎉❤ WE LOVE OLIVIA FOR QUEER REPRESENTATION,"The comment expresses enthusiastic support for the song and artist, highlighting positive representation, using emojis and celebratory language."
Positive,"This sound so familiar, especially pre chorus. Did she sampled the music?","The commenter expresses a positive reaction by noting a familiar element of the song, implying enjoyment."
Neutral,I can’t be the only one who thinks she’s attractive but annoying,"The comment expresses a mixed opinion, highlighting both positive attraction and negative annoyance, lacking a strong overall sentiment."
Positive,Chorus melody is giving Lady gagas telephone,"The comment uses a positive comparison to a popular and highly acclaimed song, indicating a favorable opinion."
Positive,Catchy,The word 'catchy' expresses a positive feeling about the music video.
Positive,Eu amo a vibe que Olivia Rodrigo transmite em suas músicas é tão surreal serio eu amei essa música parabéns garota arrasou mais uma vez❤,The comment expresses strong positive feelings (
Negative,wait why did she chnage teh lyrics to is she good in bed when its supposed to be does she give good head,"The comment expresses discomfort and criticism regarding a lyrical alteration, conveying a negative reaction."
Positive,Great composition!,The use of ‘Great’ expresses a clear positive sentiment towards the music video’s composition.
Positive,I am staring at her like i wanna get hurt😭 and she even speaks kindly about me...those lyrics are on point😭😭,"The commenter expresses feelings of attraction and admiration, coupled with appreciation for the lyrics, indicating a positive emotional response."
Positive,real ones know the lyrics from spotify podcasts🫶😭,The use of 'real ones' and the crying emoji indicates strong positive feelings and connection to the music.
Negative,Obsession and jealousy are toxic poisonous emotions… This is really bad music for young girls 👎👎👎👎👎👎,"The comment expresses strong disapproval using negative language and emojis, indicating a negative sentiment towards the music video."
Positive,Bro this gives (no doubt) vibes please do a full rock album,"The commenter expresses a positive feeling and a request for a specific musical direction, indicating enjoyment."
Positive,If she could keep up the alternative vibe that would be amazing.,The commenter expresses a desire for the artist to continue a positive and appreciated style (alternative vibe).
Positive,Just watched Olivia Rodrigo's 'obsessed' Official Music Video - the visuals and storytelling perfectly capture the emotion behind the song.,The commenter expresses a highly favorable opinion of the music video’s visuals and storytelling.
Positive,Olivia with her new look gave me María Becerra vibes,"The comment expresses a positive comparison, suggesting a similarity that is favorable."
Positive,I started head banging to the chorus with my hair in my face and then saw another sash so I remembered I came here to actually watch the video LMFAOOOOOO,"The commenter expresses enthusiastic enjoyment and amusement with multiple laughing emojis, indicating a positive sentiment."
Positive,i love how angry and emotional olivia is <3,The use of 'love' and the heart emoji clearly indicate a positive sentiment towards the video's portrayal of Olivia's emotions.
Negative,This gives serious Garbage vibes. I am 100% for it. ❤,"Despite a contradictory emoji, the comment expresses a negative opinion with the phrase 'gives serious Garbage vibes'"
Negative,Waiting for the day Olivia dumps these awful guys and go on date their exes...,"The comment expresses a desire for Olivia's exes to be unhappy, indicating a negative sentiment towards them."
Positive,Facts or true?...this song is catchy and this visual is very intriguing especially with fact that this shows a lot of vulnerability,"The commenter expresses positive opinions about the song's catchiness and the video's intriguing visuals, highlighting a 'vulnerability' element."
Positive,Demi vibes too,The comment expresses a positive appreciation for Demi's style and presence in the video.
Positive,did you guys know that Chappell Roan sing as background vocal in this song?,The comment expresses a positive observation and appreciation for the artist's contribution.
Positive,When ur laying on the floor it was giving Lydia’s hair from Beatle juice 💀🤣,The use of '🤣' and the reference to 'Lydia’s hair' indicate a positive and amused reaction to the video.
Negative,Could be the worst song in the world hands down.,"The comment explicitly states the song is 'the worst in the world,' indicating a strongly negative sentiment."
Positive,"Daqui uns tempos Olivia Rodrigo, vai virar modinha ❤ TOMARA.🩵🫰",The use of heart emojis and phrases like 'vai virar modinha' indicates enthusiastic approval and excitement.
Negative,honestly like her voice and tone but when will she make happy music? I dont listen to her songs as often as I used to bec it drags me into a hateful state of mind,"The commenter expresses frustration and a negative association with the artist's music, citing it evokes a 'hateful state of mind'."
Positive,The vibe is vibing,The use of 'vibing' indicates a positive feeling and enjoyment of the music video's atmosphere.
Positive,this mv gives off 2000s-2010s vibes in the BEST way!!,"The commenter expresses a highly positive opinion, stating the music video evokes a desirable nostalgic feeling in a beneficial way."
Positive,Putting this out into the universe. I will make a song with Olivia some day soon and it will help change the world. Mark my words. God bless everyone 🍀,"The comment expresses hope, optimism, and a belief in the song's potential for positive impact, indicating a positive sentiment."
Negative,The guitar sounds so bland. Generic rock song…. 😮‍💨,"The comment expresses dissatisfaction with the music's sound and describes it as 'generic,' indicating a negative opinion."
Positive,not rlly an olivia stan but this song of hers reminds me of avril lavigne's and paramore's songs. she got the very angsty teen vibe down.,"The commenter expresses a positive association with the song, comparing it favorably to well-regarded artists and describing a desired ‘angsty teen vibe’."
Positive,i just am alwys amazed by how good her lyrics are,"The commenter expresses admiration and praise for the artist's lyrics, indicating a positive sentiment."
Negative,The worst song I've ever heard in my entire life,The comment expresses strong dissatisfaction and uses a highly negative descriptor ('worst') indicating a negative sentiment.
Positive,This give me deja vu vibes,"The commenter expresses a positive feeling through the phrase 'deja vu vibes,' suggesting enjoyment and a nostalgic experience."
Positive,Great song!!! Early 2000s punk vibe,"The commenter expresses enthusiasm with 'Great song!!!' and identifies a positive, nostalgic aesthetic with 'early 2000s punk vibe'."
Positive,"Also, Taylor swift is good but you bring out all my emotions and you are just like me.","The commenter expresses admiration and a personal connection with Taylor Swift, indicating a positive emotional response."
Positive,She is sooooooooo stunning I literally know all the lyrics of both her albums and I even know the comeback song and All I Want and now that she came out with this song I need to know their lyrics as well I love her so much my favorite color also that’s why I love her music she’s so beautiful and sweet and funny I rly want to her at her concert but unfortunately I can’t but I still love her. I 💜 YOU OLIVIA 💜💜💜💜💜💜💜💜💜💜🤍🤍🤍🤍🤍🤍🤍🤍🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤✨✨✨✨,"The comment expresses overwhelming adoration and positive feelings towards the artist, using enthusiastic language and emojis."
Positive,"The chorus sounds like Lindsay Lohan in Freaky Friday, 2003.  Who knew Lindsay was ahead of her time by 20 years!","The comment expresses a positive comparison, praising the music video's similarity to a well-regarded and popular film, indicating enjoyment."
Positive,"""Such a song hasn't been around for years. Old school vibe. I like it.""",The commenter expresses enjoyment and appreciation for the song's nostalgic style.
Positive,i mostly listen to hard stuff but the vocals here fucking *cooked*,The use of 'cooked' to describe the vocals indicates a highly positive and enthusiastic reaction.
Positive,Some 90s vibes,The comment expresses a positive association with the music video through the use of '90s vibes' suggesting enjoyment.
Neutral,2:09 do u guys hear voices behind the vocals? i do i’m so confused but i only hear it in the bridge,The comment expresses confusion and a subjective auditory experience without explicitly stating a positive or negative opinion about the music video.
Negative,Isnt she straight?? And with Louis?? This lyrics sound a little like she is lesbian or smth ( Im not judging I love her music ),"The comment expresses confusion and speculation about the artist's sexuality, despite claiming not to be judging."
Positive,PURRR IMA HAVE TOO PUT THIS ONE REPEAT FOR 44 TIMES TO KNOW LYRICS 😍😍😍💅💅💅💜💜,The use of emojis (😍😍😍💅💅💅💜💜) and the phrase 'Ima have to put this one repeat' indicates strong positive excitement and enjoyment.
Positive,Why for a second did it give me I want you vibes not from the video but just gave me those vibes I don’t know how to explain it….,"The commenter expresses a positive feeling by associating the music with a desirable 'I want you' vibe, indicating enjoyment."
Positive,Give the vibes of reputation era and Wednesday movie🤟🏼,"The commenter expresses a positive association with the 'reputation era' and references a well-received movie, indicating enjoyment."
Positive,Its only me or olivia give us paramore vibes?,"The commenter expresses a positive comparison to Olivia and Paramore, indicating enjoyment of the video's style."
Positive,This gives me Yellowjackets vibes,"The comment expresses a positive association, comparing the music video to a well-regarded band (Yellowjackets)."
Positive,"This is just Telephone no? I'm sorry... I love Olivia, but yeah. Glad to see the beat come back though.",The commenter expresses love for Olivia and positive feelings about the song's return of the beat.
Positive,demi lovato camp rock vibes? anyone??,The commenter expresses a positive association with the music video by referencing ‘Camp Rock vibes’ and asks a question implying enjoyment.
Positive,It’s giving wensday vibes 0:49 0:56,The comment uses 'giving vibes' which implies a positive association with the music video’s style and feel.
Negative,"Very generic ngl, the molody I’ve heard so many times, it’s not creative.",The comment expresses dissatisfaction with the music's lack of creativity and overuse of familiar melodies.
Positive,This is giving me major industrial vibes like NIN,"The comment expresses a positive association with the music video, comparing it favorably to the music of Nine Inch Nails."
Positive,very catchy,The comment expresses enthusiastic appreciation for the music video's catchiness.
Neutral,Anyone know the chords on ukulele?,"The comment simply asks for information about chords, expressing curiosity without indicating a positive or negative opinion about the music video."
Positive,This is giving off St Vincent vibes,"The comment expresses a positive association, comparing the music video to a well-regarded artist."
Negative,Catchy but not a good song,"The comment expresses dissatisfaction with the song's quality, using the phrase 'not a good song'."
Positive,Chorus reminds me of telephone by lady Gaga,"The commenter expresses a positive association with the music video's chorus, comparing it favorably to a well-known and popular song."
Negative,The worst part is when they have more than one:,The comment expresses dissatisfaction and criticism of the music video's arrangement.
Positive,Demi and 90er vibe god i love her ❤,"The use of 'god,' 'love,' and the heart emoji clearly expresses a positive feeling about Demi Lovato."
Positive,this has been stuck in my head! it’s giving revenge and baddie vibes and I’m here for it 💜,"The commenter expresses enjoyment and enthusiasm, using positive language and emojis."
Positive,"need this version on streaming soooo BAD. the original mix is great by my god her live vocals are absolutely breathtaking. this version is also at a slightly lower pitch i believe which makes it sound so much more deep and personal. truly hits me right in my core and makes me want to belt at the top of my lungs. i love love love love this performance it’s phenomenal. she deserves all the success that’s coming her way, what a star !!","The commenter expresses overwhelming enthusiasm and appreciation for the music video and performance, using strong positive language like 'breathtaking,' 'phenomenal,' and 'love love love love'."
Positive,Maomao in different universe 😅😘,The use of emojis (😅😘) suggests amusement and positive enjoyment of the video.
Positive,"The crazy thing is HER AGE! She is so talented at such a young age. I'm only 19, and the best I sound is like nails on a frickin chalkboard. I respect her and look up to her. She is my idol and I love her music so much. I can relate a lot to her songs and I just get emotional. Awesome hit she has here. Keep going Olivia!","The comment expresses admiration, respect, and emotional connection to the artist’s music, indicating a positive sentiment."
Positive,Can we appreciate how of her videos are standard screen vs wide screen? really sets a vibe.,"The commenter expresses a positive opinion, highlighting that the video's aspect ratio ‘sets a vibe’."
Negative,This is so corny. Y’all needa grow up. Obsessing over other ppls exes? Talk about emotionally immature,"The comment expresses disapproval and criticism of the video's content and the commenter's reaction, indicating a negative sentiment."
Positive,Not gonna lie Rucka did the vocals better but this is still good,"The commenter acknowledges a slight preference but ultimately states the video is 'still good,' indicating a positive overall impression."
Positive,Im all that standing up on stone im just chilling on my settee 🤔🇬🇧👽🇬🇧😊,The use of emojis like '😊' and the overall tone of 'chilling' indicate a positive sentiment.
Positive,"This is the teenage dirtbag y2k vibes, i love it",The commenter expresses clear enthusiasm and affection for the music video's aesthetic and style.
Negative,Why did she change the lyrics from great head to good in bead?,"The comment expresses confusion and disapproval regarding a lyrical change, indicating a negative sentiment."
Positive,Paramour vibes,The term 'Paramour vibes' suggests a positive and desirable atmosphere or feeling.
Positive,this one gave me Robin Sparkles dark era vibes,"The comment expresses a positive comparison, associating the video with a fondly remembered and generally well-regarded era of the artist's work."
