classificacao,comentario,justificativa
Positive,"Came for the thumbnail, stayed for the vibes",The comment expresses enjoyment and satisfaction with the music video's atmosphere (
Positive,"Any lover of Jesus Christ? Even though this song comes from a very unlikely source, I feel the rhythm for my late mom and Jesus Christ...","The commenter expresses a positive connection to the song and a reverence for Jesus Christ, indicating a favorable sentiment."
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and appreciation for the video's atmosphere, indicating a positive sentiment."
Positive,"Came for the thumbnail, stayed for the vibes",The comment expresses enjoyment and appreciation (
Positive,Gaga smoking and dancing represent me in appearance and Bruno does it in feelings every time I hear this song. And it hurts more when you have to let go and let go of that person you fell deeply in love with.,"The comment expresses a personal connection and admiration for the song and artists, indicating a positive emotional response."
Positive,This is the most powerful music/video I’ve seen in decades. Can’t even explain what it does to me,"The commenter expresses strong positive feelings and a profound impact, indicating a highly favorable opinion."
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and appreciation for the video's atmosphere, indicating a positive experience."
Positive,"Came for the thumbnail, stayed for the vibes",The comment expresses enjoyment and satisfaction (
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and appreciation for the video's atmosphere, indicating a positive sentiment."
Positive,Aquí un like por los que vinieron por la serie del juego del calamar temporada 1,"The comment expresses support for the video through a 'like,' indicating a positive sentiment related to the 'Squid Game' series."
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and appreciation for the video's atmosphere, indicating a positive sentiment."
Positive,"Came for the thumbnail, stayed for the vibes",The comment expresses enjoyment and a positive experience with the music video's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",The comment expresses enjoyment and appreciation (
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and preference, indicating a positive experience with the music video's atmosphere."
Positive,"The song, the music, the lyrics, the ambiance, everything is beyond perfect. 👌👏👏👏",The commenter expresses overwhelmingly positive feelings about all aspects of the music video.
Positive,"Came for the thumbnail, stayed for the vibes",The comment expresses enjoyment and a positive experience with the music video's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and a desire to remain engaged with the video's atmosphere, indicating a positive experience."
Negative,"best bruno collab, definitely!! the other one is too childish and ridiculous lyrics just like the girl's group",The comment expresses disapproval through criticism of the collaboration and describes the lyrics as 'childish and ridiculous'.
Positive,"Die With A Smile’ suits both so perfectly—such a beautiful song for a truly stunning image. It captures a vibe that fits Lady Gaga herself: bold, emotional, and iconic.",The comment expresses overwhelmingly positive feelings about the song and its visual representation of Lady Gaga.
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and satisfaction with the video's atmosphere, indicating a positive sentiment."
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and appreciation for the music video's atmosphere, indicating a positive sentiment."
Positive,"Came for the thumbnail, stayed for the vibes",The comment expresses enjoyment and appreciation (
Positive,"Came for the thumbnail, stayed for the vibes",The comment expresses enjoyment and a lingering positive impression of the video's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",The comment expresses enjoyment and appreciation (
Neutral,The guitar is oddly similar to let go(acoustic )by ark patrol,"This comment expresses observation about musical similarity, lacking explicit positive or negative emotion."
Positive,"Came for the thumbnail, stayed for the vibes",The comment expresses enjoyment and attraction ('vibes') suggesting a positive experience with the music video.
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and appreciation for the video's atmosphere, indicating a positive feeling."
Positive,"Came for the thumbnail, stayed for the vibes",The comment expresses enjoyment and appreciation (
Positive,"Came for the thumbnail, stayed for the vibes",The comment expresses enjoyment and appreciation (
Positive,I'm late for sure but this song credit goes to lady Gaga .she's real artist for sure .am gonna slap anybody on their fckin mouth who disagree ..lady Gaga's hitting notes correspond to pitch as harmony that's real shit .reconsider the main vocal it's the second lead that gives the hype for as musical harmony .if you're against then try analyzing lady Gaga's line .she's in perfect pitch as sharp note all the time ..,"The commenter expresses strong admiration and praise for Lady Gaga, using enthusiastic language and highlighting her musical talent."
Positive,is it just me or is this emotional😢,"The use of the crying emoji (😢) indicates a feeling of strong emotion, likely positive due to the implied connection to the music."
Positive,"Came for the thumbnail, stayed for the vibes",The comment expresses enjoyment and satisfaction with the video's atmosphere and overall experience.
Positive,It's my favourite song and I'm singing it right now know all the lyrics❤❤❤❤❤❤❤,The user expresses enthusiasm by stating it's their favorite song and using emojis indicating enjoyment.
Positive,1:25❤😊 vocal is awesome😇,The comment expresses positive feelings through the use of emojis and praise for the vocal performance.
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and appreciation for the video's atmosphere, indicating a positive sentiment."
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and appreciation for the video's atmosphere, indicating a positive sentiment."
Positive,The lyrics of this song really speak to me.,The commenter expresses a personal connection and positive feeling about the song's lyrics.
Positive,I shared a song with my grandchildren that i heard lady Gaga sing at SF Chase Center the room was filled with tears and emotions and so much love and it’s my heart. I never heard the song before. I thought I go to YouTube I find this special song for grandchildren wow they already knew the song and they’re only seven years old. I was amazed I played every day for the,"The commenter expresses overwhelming positive emotions and amazement regarding sharing the song with their grandchildren, using phrases like 'tears and emotions' and 'so much love'."
Positive,Anyone in 10/08/2025 😢 Powerful Song 🇦🇷,The use of 'Powerful Song' and the crying emoji suggest a positive reaction to the music video.
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and a desire to remain watching, indicating a positive experience."
Positive,BRUNO MARS VOCALS-📈📈📈,The use of upward-trending arrows (📈📈📈) clearly indicates a positive sentiment towards Bruno Mars' vocals.
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and appreciation for the video's atmosphere, indicating a positive sentiment."
Positive,He actually beats musical instruments. supercalifragilisticexpialidocious vocals.,"The comment uses enthusiastic language like 'supercalifragilisticexpialidocious' and 'beats musical instruments,' indicating a positive reaction."
Positive,"07/08/2025 listening to this perfection, my favorite song, I never get tired of listening to it, I'm completely swep away by the lyrics of this song😍😍","The commenter expresses enthusiastic enjoyment and describes the song as their 'favorite,' indicating a strongly positive sentiment."
Positive,Hliary is the best player on the planet and the best of the worst in the league but I don’t see any reason to be upset about him not being a starter in the future if he doesn’t play 0:30,"The commenter expresses admiration for the player and suggests acceptance of his role, indicating a positive view."
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and a desire to linger, indicating a positive experience with the video's atmosphere."
Positive,"Came for the thumbnail, stayed for the vibes",The comment expresses enjoyment and satisfaction ('vibes') indicating a positive experience.
Positive,This collab hits different when you're building the perfect playlist! 🎵 There's something magical about finding songs that flow together seamlessly - like discovering hidden gems that tell a story. Anyone else obsessed with curating the perfect vibe? ✨,"The comment expresses enthusiasm and appreciation for the collaborative music and its impact on playlist creation, indicating a positive experience."
Negative,At first i like this song but then IT GOT SOO ANNOYING hearing this over and over again specially in FUCKING TIK TOK or YT adds,"The comment expresses frustration and annoyance with the repetitive nature of the song's use, indicating a negative sentiment."
Positive,Bruno has real music that has melody,The comment expresses appreciation for the music's quality – melody and being 'real' – indicating a positive sentiment.
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and a desire to remain engaged, indicating a positive sentiment."
Positive,"Came for the thumbnail, stayed for the vibes",The comment expresses enjoyment and appreciation (
Positive,"This track really hits the spot! The beat is so infectious, and the lyrics speak to my soul. Definitely adding this to my playlist!","The commenter expresses enthusiastic enjoyment of the song, using positive language like 'hits the spot' and 'speaks to my soul'."
Positive,"Year 2010's likes 1980's Vibes Many great singers and they are really competitives hit after hit Like Bruno Mars, Lady Gaga, Taylor Swift, Justin Bieber, Katy Perry and Adele",The comment expresses enthusiastic appreciation for the featured artists and the overall musical experience.
Positive,"Como un milagro cósmico, unidos en este instante,  en esta malla espacio-temporal que es el universo  !","The comment expresses awe and wonder, indicating a positive sentiment towards the music video and its themes."
Negative,OK I love this song but Lady Gaga ruined the video with the trashy cigarette bullshit. The worst part was her singing and dancing (terribly) with it between her teeth. That's not a flex unless you're a carnie. No Class!,"Despite expressing liking the song, the comment primarily uses negative language describing the video as 'trashy' and criticizes Gaga's performance as 'terribly'."
Positive,3:14 so emotional 😢🥺,The use of emojis (crying face) indicates the commenter found the video emotionally impactful and therefore positive.
Positive,"Came for the thumbnail, stayed for the vibes",The comment expresses enjoyment and satisfaction (
Positive,"Came for the thumbnail, stayed for the vibes",The comment expresses enjoyment and satisfaction with the music video's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and satisfaction with the video's atmosphere, indicating a positive sentiment."
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and satisfaction with the video's atmosphere, indicating a positive sentiment."
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and satisfaction with the video's atmosphere, indicating a positive sentiment."
Positive,"Came for the thumbnail, stayed for the vibes",The comment expresses enjoyment and a positive feeling about the music video's atmosphere ('vibes').
Positive,This song is a beautiful serenade which reminds us why we love beautiful music and vocals. Absolutely transcending and heavenly listening to this masterpiece. My mind has been blown away.,"The commenter uses overwhelmingly positive language describing the song as 'beautiful,' 'transcending,' and a 'masterpiece.'"
Positive,"Came for the thumbnail, stayed for the vibes",The comment expresses enjoyment and appreciation ('vibes') suggesting a positive experience.
Positive,"“Love this lofi vibe! I just dropped a similar track on my channel ‘Lofinest’, would love your thoughts.”","The commenter expresses enthusiastic appreciation for the music video's 'lofi vibe' and requests feedback, indicating a positive sentiment."
Positive,Die with a smile on top of lyrics in the billionaire people of world,The comment expresses enjoyment and a feeling of happiness associated with the song's lyrics and message.
Positive,"Its not just a song is a feeling, emotions , pain and happiness. Truly iconic song , just feel this song 😌",The commenter expresses strong positive emotions and appreciation for the song's impact and feeling.
Positive,I absolutely love the vintage vibe of this video,The enthusiastic use of 'absolutely love' and the positive descriptor 'vintage vibe' clearly indicate a positive sentiment.
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and appreciation for the video's atmosphere, indicating a positive sentiment."
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and appreciation for the music video's atmosphere, indicating a positive sentiment."
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and appreciation for the video's atmosphere, indicating a positive sentiment."
Positive,"Came for the thumbnail, stayed for the vibes",The comment expresses enjoyment and appreciation (
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and a desire to remain watching, indicating a positive feeling about the music video."
Positive,"When I first listen this song in a Ring tone, it becomes my favourite tune and i was trying to find this song after sometime I forgeten today suddenly i search english music and found this Banger 😮","The commenter expresses strong positive feelings about the song, describing it as their favorite and calling it a 'Banger'."
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and a desire to linger, indicating a positive experience with the music video's atmosphere."
Positive,"Came for the thumbnail, stayed for the vibes",The comment expresses enjoyment and satisfaction with the video's atmosphere and overall experience.
Positive,"Came for the thumbnail, stayed for the vibes",The comment expresses enjoyment and satisfaction with the video's atmosphere.
Positive,"comecei a ouvir música bem no tempo em que esses dois surgiram, essa colaboração é algo incrivelmente nostálgico, marcaram a minha geração. Com tamanho que este single tomou marcou toda a atual geração e além, eles conseguiram algo que os cantores atuais que só produzem para viralizar não conseguem mais, criaram uma música que entrou para história e eu estava morrendo de saudade de ouvir um som nesse nível, agora eu posso morrer com um sorriso ❤","The comment expresses strong positive feelings, reminiscing about the music’s impact and expressing a joyful reaction to hearing it again."
Negative,"▬ The notes are taken from another 80's song, it has the entire interlude, bridge and chorus, only modern.","The comment expresses criticism regarding the use of elements from another song, indicating a negative perception of the video's composition."
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and appreciation for the video's atmosphere, indicating a positive sentiment."
Positive,"Came for the thumbnail, stayed for the vibes",The comment expresses enjoyment and appreciation (
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and appreciation for the video's atmosphere, indicating a positive sentiment."
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and satisfaction with the video, indicating a positive sentiment."
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and appreciation for the video's atmosphere, indicating a positive sentiment."
Positive,"Came for the thumbnail, stayed for the vibes",The comment expresses enjoyment and appreciation ('vibes') suggesting a positive experience.
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and satisfaction with the music video, indicating a positive sentiment."
Positive,Welcome back Bruno..we missed your vocal 😢,The use of the emoji '😢' expresses excitement and fondness for the artist's return.
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and appreciation for the music video's atmosphere, indicating a positive sentiment."
Positive,0:09 to 0:30 is such a vibe,The comment expresses a positive feeling about a specific segment of the music video using the term 'vibe'.
Positive,"Recently, I had a dream of my sister, who passed away in November of 2024 . I watched her walk into a house where we had a gathering, and my mind was telling me how.  She couldn't be here knowing that she had passed already . And I immediately started to cry and she looked at me and told me everything was ok and not to cry .I was crying so hard that I woke myself up and I was still crying . Then, as I was leaving for work the this song played, and listening to the 1st verse hit me so hard.  I love you Lena , I miss you more than ever . Until we meet again +❤+❤+❤+","The commenter expresses love, grief, and a comforting message, indicating a positive emotional response to the music video."
Positive,"Came for the thumbnail, stayed for the vibes",The comment expresses enjoyment and a positive experience with the music video's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",The comment expresses enjoyment and appreciation ('vibes') indicating a positive experience.
Positive,"Came for the thumbnail, stayed for the vibes",The comment expresses enjoyment and appreciation (
Positive,La de awita t deep❤,The use of the heart emoji and the descriptive phrase 'deep' suggests a positive emotional response to the music video.
Positive,"Came for the thumbnail, stayed for the vibes",The comment expresses enjoyment and appreciation (
Positive,Emotional sing 🥺,The use of the pleading emoji '🥺' indicates a feeling of being moved or touched by the music video.
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and appreciation, indicated by 'stayed for the vibes' suggesting a positive experience."
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and satisfaction with the music video, indicating a positive experience."
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and a desire to remain watching, indicating a positive experience."
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment ('vibes') and a desire to continue watching, indicating a positive experience."
Positive,Bruno Mars voice is fantastic and songs lyrics are amazing ❤,"The comment expresses positive opinions about the singer's voice and the song's lyrics, indicated by 'fantastic' and 'amazing', along with the heart emoji."
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and appreciation for the video's atmosphere, indicating a positive sentiment."
Positive,Bruno Mars' vocals are so charming🥰,The use of the heart-eyes emoji indicates a clear expression of positive enjoyment and appreciation for Bruno Mars' vocals.
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment ('vibes') and a desire to remain watching, indicating a positive experience."
Positive,Attack on Titan is really emotional story🥺🥺🥺🥺🥺🥺🥺💔💔💔💔,The excessive use of heart emojis and a broken heart emoji indicates a strong positive emotional response to the story's emotional content.
Positive,Best emotional song moment is 1:24,The commenter expresses a positive reaction by identifying a ‘best emotional song moment’.
Negative,"Lovely song. Shambles of a video. Gaga is kiited out like an idiotic rag doll. Not one bit sexy. Is unfair to her because Bruno nails it all. Poor video decision from studio. If the world was indeed ending, this emotionless love scene will be the 1st to go. Not good enough guys.","While acknowledging a positive element ('Lovely song'), the comment primarily expresses criticism of the video's execution and artistic choices, leading to a negative overall sentiment."
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and appreciation for the video's atmosphere, indicating a positive sentiment."
Positive,"Came for the thumbnail, stayed for the vibes",The comment expresses enjoyment and satisfaction with the music video's atmosphere and overall experience.
Positive,"Flawless vocals, great original composition","The comment expresses strong praise for the vocals and composition, indicating a positive sentiment."
Negative,I really love this song. Beautiful voices. Beautiful lyrics. Why so much emphasis on the cigarette? To me it looked ridiculous. Not cool. Not sexy. Not glamorous. Just ridiculous.,"While the commenter expresses initial love for the song, the subsequent criticism regarding the cigarette imagery and their dismissive language strongly indicate a negative sentiment."
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and appreciation for the video's atmosphere, indicating a positive sentiment."
Positive,"Came for the thumbnail, stayed for the vibes",The comment expresses enjoyment and attraction ('vibes') suggesting a positive experience with the music video.
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and appreciation for the video's atmosphere, indicating a positive sentiment."
Positive,Good vibes,The comment expresses a positive feeling with the phrase 'good vibes'.
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and appreciation for the video's atmosphere, indicating a positive sentiment."
Positive,Melody voice ❤️🔥,The use of heart and fire emojis indicates strong positive feelings towards the music video and its melody.
Positive,"Came for the thumbnail, stayed for the vibes",The comment expresses enjoyment and appreciation (
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and a desire to remain engaged with the video, indicating a positive feeling."
Positive,Bruno Mars's vocal are great. The female vocalist is a good complement but she lacks the quality.,"The comment primarily praises Bruno Mars's vocals while acknowledging a minor shortcoming in the female vocalist, indicating an overall positive impression."
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and satisfaction with the video's atmosphere, indicating a positive sentiment."
Positive,"Came for the thumbnail, stayed for the vibes",The comment expresses enjoyment and satisfaction ('vibes') suggesting a positive experience with the music video.
Positive,"Came for the thumbnail, stayed for the vibes",The comment expresses enjoyment and preference (
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and satisfaction with the video's atmosphere, indicating a positive experience."
Positive,Camilo Sesto y Ángela Carrasco Vibes!!!,The enthusiastic exclamation of 'Vibes!!!' indicates a positive feeling towards the music video.
Positive,"JESUS CHRIST IS COMING VERY SOON,  He died for you, and wasting time on this earth ent worth it. Jesus is the answer to your pain, your sorrow, that heavy heart, he can fix your breathing problems, when you feel like you can't breathe properly, he can fix it. And mostly JESUS CHRIST is the only one who can full that emptiness in you, an emptiness that money, songs, food, and pleasure can not full, all these things are temporary. But JESUS, he would satisfy you unto eternity. I was lost in this world, and Jesus came to me. He can come to you too if you just repent and give your life sincerely to him, don't take it because JESUS wants it, and your life is worth living, if you just give it to him.","The comment expresses strong faith and belief in Jesus Christ, portraying him as a source of salvation and fulfillment."
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and satisfaction with the video, indicating a positive sentiment."
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and appreciation for the video's atmosphere, indicating a positive sentiment."
