classificacao,comentario,justificativa
Positive,"this song and the whole album is the definition of ART, listening to this lyrics made me cry so hard, thank u ariana, I wouldn't be nothing without u","The commenter expresses deep appreciation and emotional connection to the music, indicating a strongly positive sentiment."
Positive,"This song is so nostalgic, it brought me back to my whole childhood and life. 🥹❤️❤️",The use of emojis and expressions of nostalgia clearly indicates a positive emotional response to the music video.
Positive,"I - someone who has never experienced any love, but when I listen to this song, I feel so heartbroken. This song really touched my heart. The voice conveyed emotions to the listener and was a great success. Thank you Ari for such a wonderful song...","The commenter expresses feelings of being deeply moved and appreciates the song's ability to evoke emotion, indicating a positive sentiment."
Positive,she came and dropped the most emotional song,"The comment expresses a feeling of intense emotion, indicating a positive reaction to the song."
Neutral,"bro, the lyrics.",This short comment expresses a simple observation ('the lyrics') without explicitly conveying positive or negative emotion.
Positive,You can really feel her emotion in this song 😢❤️,The use of emojis (😢❤️) and the phrase 'feel her emotion' clearly indicate a positive sentiment towards the music video.
Positive,The vibe and calmness of this song is just ❤ go Ari,The use of heart emojis and enthusiastic praise for the 'vibe and calmness' clearly indicates a positive sentiment.
Negative,Worst part 3:49,The comment expresses dissatisfaction with a specific point in the music video.
Positive,"I'm crying, every sound, verse and melisma touch my heart ❤❤❤❤❤❤","The user expresses strong positive emotion, stating they are 'crying' and that the music 'touches my heart'."
Positive,"Everyone interprets this song differenently, but I think it's her response to the media. How she's been misunderstood, feeling alone, exposed. It's been an rollercoaster ride for with where she's sometimes loved or hated depending on what's on the paper. It's a very emotional song.","The comment expresses empathy and understanding for the artist’s experiences, indicating a positive emotional response to the song."
Positive,This is giving me Robyn - Dancing On My Own vibe. Love it!,The commenter expresses positive feelings by explicitly stating 'Love it!' and referencing a well-regarded song by the same artist.
Positive,"Ari really transported me into a new world. Her voice in here captivated me with her emotive and bittersweet voice, but it's so echanting how she captures the deeper feeling of losing a friend. It's more touching than losing a romantic relationship, I'd say 😭🤍","The commenter expresses strong positive feelings about the music video and the artist's performance, using words like 'transported,' 'captivated,' and 'touching'."
Positive,this song makes me so emotional... truly an amazing song!,"The commenter expresses strong positive feelings, using words like 'emotional' and 'amazing'."
Positive,"I love the album. It’s so sentimental, emotional and personal… she is finally in a good place (i feel like) to do music",The commenter expresses clear positive feelings about the album and the artist's well-being.
Negative,"Now I realize when I listen this song, The loneliness creep on me, feeling empty and remind me back to reality again. This song very emotional I've heard from ari ❤","The comment describes feelings of 'loneliness' and 'emptiness,' indicating a negative emotional response to the song."
Positive,"It's giving me Robyn ""dancing on my own"" and ""call you girlfriend"" vibes ❤","The comment expresses a positive association with the music video, referencing beloved Robyn songs and adding a heart emoji."
Positive,"It's not easy to serve this hard with soft vocals. Love you ari, been so excited for your album❤","The commenter expresses love for the artist and excitement about the album, indicating a positive sentiment."
Positive,"That melody,,,, oh my God!",The exclamation and enthusiastic expression of delight ('oh my God!') clearly indicate a positive reaction to the music video.
Positive,The backing vocals & harmonies are making me feel like a Fairy Princess ✨🦋🥹,The use of emojis and phrases like 'feeling like a Fairy Princess' clearly indicates a positive emotional response.
Positive,Its giving me 'One last time' vibes,The comment expresses a positive association by referencing a well-regarded song and suggesting a similar feeling.
Positive,"This type of music,the rhythm really everything feels like peace,home and therapy for our souls. ⭐🤍","The comment expresses feelings of peace, comfort, and healing, indicating a positive emotional response to the music video."
Positive,I felt the notes of this song🥺,The use of the pleading emoji indicates a positive emotional response to the music.
Positive,I can't believe I keep playing this song more than 100 times. And still listening to it atm.. love this song and the meaning behind every lyrics. 🩷🩷🩷🩷,"The commenter expresses strong positive feelings about the song and its meaning, indicated by repeated listening and enthusiastic emojis."
Positive,GIRL THE VOCALSSSSSSSSS,The excessive use of exclamation points and the word 'vocalsss' clearly indicates enthusiastic praise for the music video's sound.
Positive,It’s crazy how she made this and this is so relatable the lyrics and everything and it’s sad 😭🥲,"The commenter expresses positive feelings through words like 'relatable' and uses emojis indicating sadness, suggesting an emotional connection and appreciation for the music video."
Positive,Patrick o'shane porey help with lyrics of this song he's passed away  2022 2023 love the Haight family you will be remembered,"The comment expresses love and remembrance, indicating a positive sentiment towards the artist and his family."
Positive,"I initially thought this was about a romantic relationship. Looking into the lyrics, I think this is about the relationship between Ariana & media/press/fans (possibly surrounding the rumours she wrecked a marriage). 'You cling to your paper & pens' = waiting to write an article. 'Wait until you like me again' = when the angle changes and she is revered again by the press.  'Me & my truth we sit in silence' = Not addressing the rumours. 'Know that you made me' = the press and fans made her the success she is. 'I'm not how you paint me' = how she is depicted in the media.","The comment displays a thoughtful and appreciative interpretation of the song's themes, indicating a positive reception of the artist's perspective."
Positive,"For some reason, I don’t relate to this song romantically. It’s almost as though I’m singing it out to my 17 year old self & asking her to forgive me for everything I put her through. I’ve  always been devoted to pouring my feelings out in a journal.. the lyrics “you cling to your papers and pens. wait until you like me again. ” Really touched me. Comes to show how music can be interpreted in so many ways… thanks Ariana, x 🤍🪽",The commenter expresses a strong positive emotional response and appreciation for the song's meaning and lyrics.
Positive,"This song gives the same ""One Last Time"" vibe, love both these songs so much ❤","The commenter expresses affection for the song and its similarity to a well-regarded track, indicating a positive feeling."
Positive,"the beat is giving ""dancing on my own"" vibes ❤❤",The use of the heart emoji and comparison to a well-regarded song indicates a positive feeling about the music video.
Positive,"What an incredible album, mix of emotions I love it! thanks ari",The user expresses enthusiastic enjoyment and appreciation for the album using positive language like 'incredible' and 'love it'.
Positive,"Someone said this is ""right person, wrong time vibes"" and, for me, that's EXACTLY why I've been listening to this song on repeat today. If he only knew... 💭",The commenter’s reaction of listening to the song repeatedly indicates a positive appreciation for the artist and their music despite the perceived timing issue.
Positive,"Me encanta el beat, es demasiado buenooo","The comment expresses enthusiastic enjoyment of the music beat with the word 'buenooo,' indicating a positive sentiment."
Positive,This whole song's melody sounds like I'm going on a field trip through the entire Multiverse,"The comment uses enthusiastic language ('sounds like') and a vivid, positive image ('Multiverse') suggesting enjoyment of the music."
Positive,"It's been a long long while I lost interest in her songs. However, this song is on another level. You can feel the softness, the lyrics, the topic, etc.","The commenter expresses a positive shift in opinion, praising the song's qualities and emotional impact."
Positive,"This may be the first time I can ever say, I like an Ariana Grande song. Like this feels genuine and soulful and produced organically. The lyrics are with depth and interpretation, and she is utilizing her vocals beautifully.","The commenter expresses strong positive feelings about the song, highlighting qualities like genuineness, soulful delivery, and beautiful vocals."
Positive,"The most beautiful and heartbreaking lyrics can sometimes be found beside upbeat music and most of the time, in Ari's notes app. People are going to tell me ""This is just a song, get over it"", but there's just something about it that whenever I hear it, something breaks in me.","The comment expresses a strong, deeply personal connection and emotional response to the music, indicating a positive sentiment."
Positive,This is so honest and beautiful. Love that pulsing beat under her Angelic vocals.,"The commenter expresses admiration and fondness for the music video, using positive language like 'honest,' 'beautiful,' and 'love.'"
Positive,I don't know .. but the melody and the production kinda reminded me of suburban legends by taylor swift.. this album is fire ❤❤,"The commenter expresses a positive association with the music video's production, comparing it favorably to a well-regarded Taylor Swift song and using an emoji of appreciation."
Positive,The lyrics and the song's sooo good❤️❤️❤️😍😍,The user expresses positive feelings through enthusiastic language and emojis.
Positive,"The vibe of the song, some bits of it, the production, the mood it evocates…it all reminds me of “Dancing on my own” by Robyn, which is an anthemic song I love, and I’m living for this ❤️",The commenter expresses enthusiastic enjoyment and uses positive language like 'love' and 'living for this'.
Positive,This chorus is goooood,The exclamation and positive adjective 'good' clearly indicate a favorable opinion of the chorus.
Positive,My fave song!!!!! The lyrics and the sound are so beautifully made.❤️ i love this and i love you ariana.,The comment expresses strong positive feelings about the song and artist using enthusiastic language and emojis.
Positive,This really has 1989 taylor swift vibes,The comment expresses a positive association with Taylor Swift's album '1989'
Negative,This Song is annoying,"The comment expresses dislike and annoyance with the song, indicating a negative sentiment."
Positive,The beats and the flow ❤,The use of the heart emoji and positive language indicates a favorable opinion of the music video.
Negative,"I broke up with my ex two weeks ako after a month of cool off. He called after he came back from abroad, told me that he has still feelings for me, but he can't offer me the relationship we had and offered me friendship instead. I told him ""we can't be friends, I can't swallow being friends with you"", after that I just decided to cut him off in my life because it's unhealthy for my mental and emotional health.",The comment expresses disappointment and hurt regarding a failed relationship and a subsequent decision to end contact.
Negative,The drought was the very worst,"The comment uses the word 'worst,' indicating a negative feeling about the situation (likely the music video or its content)."
Positive,"My favourite Ariana song.. beautiful,  mesmerising,  such sad lyrics , and relatable. ( video is amazing too) ❤❤","The commenter expresses strong positive feelings about the song and video, using words like 'beautiful,' 'mesmerising,' and 'amazing.'"
Positive,BRO THIS SOUNDS LIKE TRUSTFALL BY PINK ITS GOT THE SAME TUNE AND BEAT OMGGGGGGGG,"The commenter expresses enthusiastic approval and comparison, indicating a positive feeling towards the music video."
Positive,"Ooph. This one cuts deep. Feeling it. If you've ever had someone you love ""hate"" you and cut you off, this is definitely a song you can FEEL. I'm not sure that pain ever fully goes away","The comment expresses a relatable emotional connection and affirmation of the song's impact, indicating a positive feeling."
Positive,this song so powerful if you dedicate it to yourself,The comment expresses a positive feeling about the song's impact and personal connection.
Neutral,Acoustic version please,"This comment expresses a request for a specific version of the song, lacking any overtly positive or negative emotion."
Positive,"Its give save your tears vibes, I love it 😊😊🤎",The commenter expresses positive feelings by referencing a comforting song and using emojis of smiling faces and a heart.
Positive,finding this song after being in a situationship where i’ve fallen deeper for them hits differently,The comment expresses a positive emotional reaction – ‘hits differently’ – indicating a satisfying and enjoyable experience.
Positive,the lyrics to this song and the instrumental and the vibe just everything I’m so heartbroken actually😭😭💔 ariana the beautiful fucking artist you are,The commenter expresses strong positive feelings and uses emojis to indicate sadness and admiration for the artist.
Positive,there is a nostalgic aura to this,The comment expresses a positive feeling about the video's atmosphere and evokes a sense of longing and fondness.
Positive,Pop vocals amazing,The comment expresses a strong positive opinion about the pop vocals in the music video.
Positive,We feel the emotions when she sings and this song is really beautiful 😻,"The comment expresses appreciation for the song's beauty and evokes emotional response, indicating a positive sentiment."
Positive,Please do an acoustic version 😭,"The use of the crying emoji (😭) indicates a desire for a more emotional and appreciated version of the music, signaling a positive sentiment."
Positive,Thank ariana for every emotion that you transmit to us and help us to release. ❤🙏🏻,"The comment expresses gratitude and appreciation for the artist’s emotional impact, indicating a positive sentiment."
Positive,"I’m so confused with the lyrics, think I know what it’s about (ending a relationship/marriage) but the sweet “I’ll wait for your love” doesn’t fit that 😢","Despite expressing confusion, the commenter’s use of ‘sweet’ and the accompanying emoji indicate a positive, albeit bittersweet, interpretation of the song’s meaning."
Neutral,It sounds nice but the lyrics are kind of weak imo.,"The comment expresses a mixed opinion, acknowledging a positive sound but criticizing the lyrical content, resulting in a neutral overall sentiment."
Positive,Why does this song hit so deep?,"The comment expresses a feeling of profound connection and enjoyment with the song, indicating a positive sentiment."
Positive,I love her and her vocals.shes grown in music so beautiful. Best yet,"The commenter expresses strong positive feelings about the artist and her music, using words like 'love' and 'beautiful'."
Positive,Ariana Grande blessing my ears with nostalgic music. 😩🫶,"The commenter expresses delight and appreciation for the music, indicating a positive emotional response."
Positive,"this one has my heart and soul. never felt so connected and intimate towards a song yet you made it so effortlessly. the love and emotions that you poured into this album are sensational. i love your body of work, ari, especially this one ❤️","The comment expresses strong positive emotions, using phrases like 'my heart and soul' and 'sensational', indicating a very favorable reaction to the music video."
Positive,this song makes me feel nostalgic sm,The use of 'nostalgic' indicates a positive emotional response to the song.
Negative,"I love my partner I really do, but he is hurting me mentally and emotionally.  I wanna make it work i wanna be with him but im tired of crying i just wanna get an amnesia and maybe forget it all and just continue our relationship like nothing happened.","Despite expressing affection, the comment reveals significant distress and a desire to erase painful memories, indicating a negative emotional state."
Positive,Suara dia mmg powerfull,"The comment expresses admiration for the singer's voice, indicating a positive sentiment."
Positive,2:09 sounds so good the vocals man,"The comment expresses a positive opinion about the vocals, using the phrase 'sounds so good'."
Positive,This is the type of song you blast on the speakers while driving down a desserted highway. No thoughts just vibes. So beautiful,The comment expresses enthusiastic enjoyment and describes a positive experience associated with the music.
Positive,"""into you"" vibes","The commenter expresses a positive association with the music video, referencing the popular song"
Negative,This made me think about my ex that I just fully tried to remove from my mind so this hit deep to me,The comment expresses a painful recollection and emotional distress related to a past relationship.
Positive,I  remember about fav verse you like it reminded me of you,"The comment expresses fondness and nostalgia, indicating a positive emotional response to the music video and a connection to a loved one."
Positive,The lyrics are so Heartbreaking and Nostalgia 🤧🤧🤧🤧❤️❤️❤️,"The user expresses fondness through positive language (Heartbreaking, Nostalgia) and uses emojis indicating strong emotional connection and appreciation."
Positive,Just me that gets a massive Robyn vibe from this song?,"The commenter expresses a positive connection to the song, stating they get a 'massive Robyn vibe'."
Positive,we can't be friends (wait for your love) is a song that perfectly describes the ins and outs of falling deeply in love with someone. You hold onto false hopes thinking you could still have a chance with them romantically. Ariana has officially top-billed this song. The vocals are gorgeous throughout the track.,"The commenter expresses positive feelings about the song and Ariana's performance, using words like 'perfectly describes,' 'gorgeous,' and 'top-billed'."
Positive,if this song flop that the american lost they music taste.... nostalgic already,"The commenter expresses a positive feeling of nostalgia and appreciation for the song, suggesting it's a well-received and beloved track."
Positive,kate bush running up that hill vibes a lot,The comment expresses a positive association with the song's influence and feeling.
Positive,"Giving a vibe of her old song Knew Better/Forever Boy, it so good like ackkk",The enthusiastic exclamation 'so good like ackkk' indicates a strong positive feeling about the music video.
Positive,Somehow this gives me the vibe of Running Up That Hill,"The commenter expresses a positive association with the music video, comparing it favorably to the popular song 'Running Up That Hill'."
Positive,"I was only trippin on the heartbeat vibe 🥴 honestly, life is too short for bs. Lowkey paranoia and anxiety off that intro 😳",The commenter expresses enjoyment of the heartbeat vibe and acknowledges a positive effect of the music on their anxiety.
Positive,I feel like this should have been a Robyn song. The beat is so similar to Dancing On My Own.,"The commenter expresses a positive preference, comparing the music to a well-regarded Robyn track."
Positive,"“so for now it’s only me, and maybe that’s all I need. We can’t be friends. Wait until you like me again, wait for your love.” This lyrics hits so hard, my ex broke up with me but wanted to stay friends, I said i couldn’t be friends with him.","The commenter expresses a personal connection and validates the song's emotional impact, suggesting a positive feeling about the lyrics."
Positive,"Love the violin at the end, it's got a magical and nostalgic vibe❤❤",The commenter expresses clear fondness and positive emotions regarding the violin and its effect.
Positive,definitely inspired by Robyn's dancefloor bangers with sad lyrics.,The comment expresses admiration and a positive association with the music video's style and content.
Positive,I may not like the bs this b does outside of her music/acting career but I love her voice and her music composition. She’s a true musician.,"The commenter expresses clear admiration for the artist's vocal talent and musical composition, outweighing any criticisms of their personal life."
Positive,"The ending seems very nostalgic like the ending theme of Loki 2 where the ""Mobius Let Time Pass"" scene",The comment expresses a positive sentiment by drawing a comparison to a well-received and beloved scene from another work.
Positive,Who else gets goosebumps from the muffled effect on the opening beat?,The commenter expresses a positive emotional response ('goosebumps') to the music video's audio effect.
Positive,It gives me the vibes of moving on and going on a shopping spree to heal your inner self 😂❤😅,The emojis and phrases like 'moving on' and 'shopping spree to heal' express a feeling of optimism and enjoyment.
Positive,SYNTHWAVE ARIANA GRANDE😳,The use of emojis and referencing a popular artist suggests excitement and positive reception.
Positive,We can't be friends is kinda giving me break free vibes but a less upbeat version,"The commenter expresses a positive comparison, indicating enjoyment and a favorable association with the song."
Positive,Sad nostalgic😢Thank u bab for feels❤,The use of 'sad nostalgic' and emojis expressing gratitude and emotion indicate a positive feeling towards the music video.
Positive,THIS SONG !!! THE LYRICS AND BEATS !! ARI’S VOCALS !! HEART CHILLING 💘,The user expresses strong enthusiasm and positive emotions regarding the song's elements.
Positive,its giving the weeknd vibes,"The comment expresses a positive association with the artist The Weeknd, indicating enjoyment."
Positive,She always makes the best nostalgic type comedic videos lmao,"The use of 'best', 'nostalgic', and 'lmao' indicates strong positive feelings about the video."
Positive,This definitely givin old Ariana vibes,"The comment expresses a positive comparison, referencing a desirable aesthetic associated with Ariana Grande."
Positive,2016 vibes,The phrase '2016 vibes' suggests a nostalgic and enjoyable association with that year's music.
Positive,am i the only one getting heartstopper vibes from this song?? i love it,"The commenter expresses a positive feeling ('i love it') and associates the music with a popular and well-received series, indicating enjoyment."
Positive,a vibe de ir embora véi❤🗣,The use of 'véi' (a Brazilian slang term of affection) and the heart emoji indicate a positive and enthusiastic response.
Positive,"This song is so nostalgic i cant stop listening it im literally crying bc i dont think i cant go the past moments of my life where my circle of friends is having a great time🤧 ILYSM❤️‍🔥, Ariana🎀 this song is a masterpiece i couldn't remember all the things my friend and i did.","The commenter expresses strong positive emotions, using phrases like 'so nostalgic,' 'cant stop listening,' and 'masterpiece,' alongside emojis conveying excitement and affection."
Positive,this feels like the sequel of INTO YOU!!! the intro and the beat and everythinggg,"The commenter expresses excitement and comparison to a liked song, indicating a positive sentiment."
Positive,"I love this song so much. Listen to it every now and again because it’s heavy. Also feel like it speaks on various levels of relationships, like I could say so many lyrics to my parents instead of an ex boyfriend or something of that sort.",The commenter expresses strong positive feelings about the song and its relevance to their personal experiences.
Positive,This type of music fits her ! She’s not a powerhouse vocalist & that’s ok !! She sounds nice as a low register with whisper tone she sounds clear,"The comment expresses a positive opinion, highlighting that the singer's voice is 'nice' and 'clear'."
Positive,I can totally see Robyn sing the same vibe,"The commenter expresses enjoyment and agreement with the music video's vibe, indicating a positive sentiment."
Positive,This song has a funky beat to it 😍 sounds so nostalgic 😩,The use of emojis and phrases like 'funky beat' and 'nostalgic' clearly indicate a positive feeling towards the song.
Positive,"Just had a scenario like how the lyrics in this song with him, I listen to this song and just smiling while remember what we used to be.",The commenter expresses a feeling of happiness and nostalgia associated with the song's lyrics.
Positive,this album brings so many emotions I'm speechless,"The user expresses being 'speechless,' indicating a strong positive emotional response to the album."
Positive,The beat is giving Call your Girlfriend by Robyn and i'm all here for it,The comment expresses enthusiasm and a positive association with the music video's rhythm and style.
Positive,Muitas lágrimas e muitos sorrisos ao mesmo tempo,"The comment expresses a combination of 'tears' (indicating emotion) and 'smiles' (indicating happiness), suggesting a positive experience."
Positive,I’m getting Imogen Heap vibes,"The comment expresses a positive association, comparing the music video to a well-regarded artist."
Positive,"Sounds so nostalgic, gonna cry.",The comment expresses a strong positive emotion ('gonna cry') associated with a feeling of nostalgia.
Positive,"This sounds like an old Robyn song from yearssss ago, loving the vibe ❤",The commenter expresses positive feelings about the song's vibe and connection to a favorite artist.
Positive,Barbie vibes,"The comment expresses a positive association with the music video, referencing the popular 'Barbie vibes'."
Positive,"Im at work, so emotional. This song is all that I needed to hear","The commenter expresses feeling 'emotional' and states the song 'needed' to be heard, indicating a positive reaction."
Negative,"Most people would say Mac was her soulmate. Or her truest love. But to write lyrics like this ~ I know damn well who broke her more. And it was not Mac. Idk what her ex fiance did, but the last time I felt this way, I genuinely considered becoming a nun. 😂 and her not speaking out about it much either.... yeah no... this was her worst break up. 10/10 guarantee it.","The comment expresses strong negative feelings about the ex-fiancé and the artist's perceived handling of the breakup, using phrases like 'broke her' and 'worst break up'."
Positive,The vibe is sooo beautifull,The commenter expresses a strong positive feeling about the music video's atmosphere and aesthetic.
Positive,"vibes of ""one last time"" 🥲","The use of the emoji '🥲' indicates a feeling of nostalgia and enjoyment, signaling a positive sentiment."
Positive,this makes me so emotional it's so good,The commenter expresses a strong positive emotion (
Positive,"That outro sounded so nostalgic to me, idk why it reminded me to ghostin. Loved this song ❤",The commenter expresses fondness and uses positive language ('loved') and an emoji to indicate a positive emotional response to the song and its outro.
Positive,"“So for now it’s only me, and maybe that’s all I need.” Wow. ❤ I’m crying. That’s so beautiful… Then 3:12 when the magical melody comes… Oh my god. I love Ari and her music.","The commenter expresses admiration and emotion ('crying,' 'beautiful,' 'love') indicating a positive sentiment towards the video and artist."
Positive,Does this album have potential to beat Taylor Swift's album out of a grammy,"The comment expresses a hopeful and optimistic belief that the album could achieve a significant accomplishment, suggesting a positive sentiment."
Positive,"I feel like it’s about us, her fans. And the situation with that guy that she suppose “ took from his wife”. She’s human and has emotions. #we believe you","The commenter expresses support and empathy for the artist, indicating a positive sentiment."
Positive,This song is good for working out to. It has that energetic vibe to actually focus on yourself and workout with the music blasting either on speakers or In your headphones,The commenter expresses enjoyment and recommends the song for a productive workout experience.
Negative,If you really inspect the lyrics I feel like she's talking about the media and the sudden hate of the general public towards her.,The comment expresses a critical perspective and a feeling of negativity regarding the artist's experience.
Positive,"I cant stop listening, its so good lyrically and vocally (obvi) Love you Ari",The commenter expresses enthusiastic enjoyment and affection for the music video and artist.
Positive,"Watch her interview part 2 with Zack Sang ""eternal sunshine"" break down then watch her album with the lyrics showing. I now like all the tracks both musically and lyrically. My second listen of the album Brilliant Ariana G. XX","The commenter expresses strong positive feelings about the album, stating they now like all the tracks and describing it as 'Brilliant'."
Positive,This one gives 'One Last time' vibes ❤ Love ❤,The use of hearts and the phrase 'One Last Time' suggest a positive emotional response to the music video.
Positive,Such a beautiful and emotional song! 💖✨ I hope everyone here finds the love and peace they deserve. Stay strong and keep shining! 🌟,"The comment expresses positive feelings about the song's beauty and emotional impact, along with encouraging messages."
Positive,This is fucking good.Why is nobody worshiping this beautiful song.The beat is crazy insane.The vocals are even better.Her flow is otherworldly.Might just be my favorite song by Ariana Grande ever.,"The comment expresses overwhelmingly positive feelings about the song, using strong praise and declaring it a personal favorite."
Positive,"Beat Taylor at her own game hahaha finally #1989 vibes but with flawless, angelic vocals and harmonies made organically - a DREAM","The comment expresses enthusiastic admiration and describes the music video as a 'dream,' indicating a positive sentiment."
Positive,"Her voice is so nostalgic, flowing, charming and captivates you the very first note. For me up in the vocal reign and royalty powerhouse league and artistry of Whitney Houston, Christina Aguilera etc. 😍🥰😘 👏🏻 🙌🏻🫶🏻👑⚜️💎🏆","The comment expresses strong positive feelings about the artist's voice and artistry, using enthusiastic emojis and superlative language."
Positive,This is so nostalgic 😭,"The use of the crying emoji (😭) indicates a feeling of intense fondness and emotion, strongly suggesting a positive sentiment."
Neutral,"idk, i can't feel it anyway. some peoples is really nostalgic when listen to this song. but me? i really never have a gf lol","The comment expresses a personal lack of connection to the song alongside a brief, unrelated observation, lacking strong emotional indicators."
Positive,it feels like a night drive vibe T_T this is so good bhieeeee!!!!!!,The enthusiastic exclamation and description of a 'night drive vibe' clearly indicate a positive emotional response.
Positive,its giving the weeknd vibes,"The comment expresses a positive association, comparing the music video to a well-regarded artist (The Weeknd)."
Positive,"""i dont wanna argue, but i dont wanna bite"". deepest thing ive heard","The comment expresses a profound and evocative thought, indicating admiration and positive sentiment towards the music video's depth."
Positive,This can be sad vibe on tiktok😢  i love you ari,The user expresses love for the artist and uses an emoji suggesting a positive emotional connection to the music video.
Positive,the lyrics hits at home,The phrase 'hits at home' indicates a personal connection and positive emotional response to the song.
Positive,Omg its giving dancing on my own vibes and im here for it <3 in love with this whole album,The user expresses enthusiastic enjoyment and affection for the music video and album.
Negative,"The background of the song is good, the lyrics are not.",The comment expresses a negative opinion by stating the lyrics are 'not good' despite praising the background.
Positive,"omgg ari thank 4 this I’m really emotional right now love u, u deserves everything 😭😭😭","The commenter expresses overwhelming gratitude and affection, using emotive language like 'omgg', 'love u', and repeated crying emojis."
Positive,OMG I’M CRYING. HER VOCALS ARE SO BEAUTIFUL !! 🥹,The commenter expresses strong positive emotion through exclamation and praise of the vocalist's performance.
Positive,acoustic version plzzzzz!,"The user is expressing a desire for an acoustic version, indicating a positive preference for that style of music."
Positive,Probably one of my fave songs on the album. It has some Robyn vibes and I love the electro feel to it. This album is very somber. It’s a good sound . I still perfer positions sounds a little better but this whole album is for sure 10/10,"The comment expresses enthusiastic enjoyment and a high rating (10/10) for the song and album, indicating a positive sentiment."
Positive,"ESTUVE ESPERANDO ESTE VIBE PARA ARIANA TANTO TIEMPOO , TE AMOO INFINITAMENTE ARI , ME ENCANTA QUE ESTÉS SANANDO DE ALGUNA FORMA ❤❤❤","The commenter expresses strong love and admiration for Ariana Grande and her music, indicating a positive emotional response."
Positive,"Idk why but this song feels like ""style"" by taylor swift nostalgic can't explain it😂","The commenter expresses a positive feeling and comparison to a well-regarded song, using the emoji to indicate amusement and enjoyment."
Positive,"It has ""my everything "" and ""yours truly""  vibe i csn't explain",The commenter expresses a positive feeling through the evocative phrases
Positive,That CHORUS ❤❤❤,The use of multiple heart emojis indicates strong positive emotion towards the music video's chorus.
Positive,I wish this whole song had less tempo and was slower. Less drums more guitar picking. It’d hit different. Great song tho,"Despite criticism about the tempo, the commenter ultimately expresses a positive opinion by stating 'Great song tho'"
Positive,This song gives “dancing on my own” vibe. It’s fantastic,The comment expresses a positive feeling by comparing the song to a beloved track and describing it as 'fantastic'.
Negative,I’m the only one who didn’t like it. Can only read lyrics her voice annoys me. Definitely not my type.,"The comment expresses dislike for the music video, voice, and describes it as 'not my type'."
Positive,these vocals are everything 🥹🥹,The use of the emoji '🥹' strongly indicates a positive emotional response to the vocals.
Neutral,Wait for acoustic version,This comment expresses a desire for a specific variation but doesn't convey any explicit positive or negative emotion.
Neutral,SYNTH POP,"This comment simply identifies the genre of music, expressing no explicit opinion or emotion."
Positive,"This is giving ""Dancing on my own"" vibes","The comment expresses a positive association with the music video, referencing a well-regarded song."
Positive,"oh its reminds me of ""one last time "" but more jazzy and upbeat.","The commenter expresses a positive comparison, highlighting the song's appealing qualities (jazzy and upbeat)."
