classificacao,comentario,justificativa
Negative,"Ngl listening to more of the lyrics to Sabrina's music has made me not like her more and more. The music sounds good, but every song is so mean girl coded. And being a mean girl isn't ""slay"", it's pathetic.",The comment expresses a growing dislike for the artist and criticizes her music's perceived negativity and 'mean girl' persona.
Negative,What a horrific video - no wonder we have messed up folk - awful and worrying,"The comment uses strongly negative language ('horrific,' 'awful,' 'worrying') expressing disapproval of the video."
Negative,This has to be the worst thing I have heard,The comment expresses strong dissatisfaction and negative feelings about the music video's sound.
Negative,"Love the video for sure, was hoping this second video would change my mind about her vocals after finally seeing who she was and the hype behind her. After watching please please please I was disappointed. But this kind of changed my mind just a little bit. Her voice is cute and that's it lol",The comment expresses disappointment despite a slight positive shift in opinion regarding the vocals.
Negative,Love this song but hate these lyrics!,The comment expresses a dislike for the lyrics despite enjoying the song itself.
Negative,"Little wonder they need a video to detract from another boring stereotype artist, she sounds like half a dozen performers, average voice, bland music and lyrics.","The comment expresses criticism of the artist's voice, music, and lyrics, indicating a negative sentiment."
Negative,Sabrina is annoying and weird and jenna is annoying and weird,"The comment uses strongly negative descriptors ('annoying,' 'weird') to describe both artists."
Positive,omg i love this video gives a lot of vibes well done i like every single scene in this video even though it involves blood and isnt to bad,The commenter expresses enthusiastic enjoyment and appreciation for the video despite its potentially intense content.
Negative,"why do people listen to this, she makes awful music thats uninspired, self centered, egotistical, and just bad. the sentiment is awful, the lyrics are repetitive. awful music.","The comment overwhelmingly expresses negative opinions about the music and artist, using terms like 'awful,' 'bad,' and criticizing the music's qualities and the artist's behavior."
Negative,That 'most replayed' bump looking awfully suspicious 👀👀,The use of 'suspicious' and the emoji suggest a critical and skeptical viewpoint about the music video.
Negative,YT is the worst,The comment expresses a strong negative opinion about YouTube using the phrase 'the worst'.
Positive,This is the weirdest worst music video ever . But I still love ur music sabrina,"Despite initially describing the video negatively, the user expresses a clear love for the artist's music."
Negative,Worst song of all time.,The comment expresses strong disapproval and criticism of the song.
Negative,Nice song awful  vide0👎,The comment expresses dissatisfaction with the video despite acknowledging a positive aspect of the song.
Negative,Disgusting the music video doesn't have the same Vibe as the song so disappointed,"The comment expresses disappointment and uses a negative descriptor ('disgusting'), indicating an unfavorable opinion of the music video."
Positive,This gives the same vibe as the music video of Taylor Swift and Selena Gomez in Bad Blood,"The comment expresses a positive association, comparing the video to a well-regarded and popular track."
Neutral,A nice song ..a good melody ..and a bad video...,"The comment expresses mixed feelings – positive about the song but also identifies a negative aspect of the video, resulting in a neutral overall assessment."
Negative,How dumb are those lyrics. You taste her when you were kissing him! Hello!,"The comment expresses a critical and dismissive opinion of the lyrics, using negative language like 'dumb' and 'taste', indicating a negative sentiment."
Negative,One of the worst videos ever made. Disgusting how women would do anything to look cool. Prostis,"The comment expresses strong disapproval with terms like 'worst videos ever' and 'disgusting,' alongside offensive language, clearly indicating a negative sentiment."
Negative,Jenna is the worst celebrity and Sabrina,"The comment expresses a negative opinion of two individuals, Jenna and Sabrina, using the word 'worst'."
Neutral,Great music great voice hate that it's about infidelity ... Buuuuuut great rhythm voice choreography .,"The comment expresses both positive praise for the music and voice, alongside a negative opinion about the song's theme, resulting in a mixed sentiment."
Negative,"I guess if you just wait 30 years, you can just copy anything and people will just say you referenced it or it gives Death Becomes Her vibes instead of saying what it is, which is straight up copying the concept.  It's a nice video and good song but let's call it what it is.","The comment expresses frustration and criticism regarding the song's originality, despite acknowledging a positive aspect of the video."
Negative,"The music video is quite original and entertaining, but the actual song is mid af. I'm so sick of generic pop songs about people and their boring ass relationship drama. It's the most overdone subject in the world at this point.","Despite praising the video's originality, the comment expresses frustration with the song's generic content and themes."
Negative,"You know I don’t think this can be true, but the pictures and noises in my ears make me believe, or think a lot of weird shit, and apparently everyone that betrays me literally goes to hell, maybe in millions, billions, or trillions of years, and then they burn for a long time, maybe forever, or they burn get destroyed, then somehow come back as part of the planet, or some planet, and I apparently die, return to the sky, or Zion, then maybe come back in a new universe, don’t think this is true, but that’s what I’m getting, I have no idea if it could ever be good for me, or anyone in this bullshit, also I think people are desperately trying to set people up to do me over, and betray me, and may have been for a long time, maybe they agree with incest, paedophilia, murder, mind control, brain washing, manipulation, I personally do not. I would not like to take part in that. I honestly do not like the thought of living in a sick disgusting world or in a world where I think people are sick and disgusting, but for some reason have some thoughts I can’t actually die, like physically maybe I can, but then some healing shocking mind erasing, technology and, or magic or whatever happens you know regrowth back to a baby change look genes nutrition whatever or just keep farming me, so they can nonce off and torture people and try to send us to hell.","The comment expresses strong negative feelings about the world, betrayal, and disturbing concepts, indicating a predominantly negative sentiment."
Negative,This is so awful! I hate it.,"The comment expresses strong dislike and frustration with the music video, indicating a negative sentiment."
Negative,"This is awful. Voodoo, violence, all over a man. Gross. This is what kids are being raised watching. No wonder everyone is messed up smh",The comment expresses strong disapproval and criticism of the music video's content and its potential impact.
Negative,"This is incredibly messed up. At a time when the world is witnessing real images of dead babies and innocent civilians being shot, bombed, with objects piercing through their bodies in Israel on October 7 and then nonstop in Gaza, this video treats violence like it is entertainment. It is pathetic to use shock value and rage bait just for views. The world is suffering. We are on the brink of a possible war. Our humanity is disappearing and human lives are being devalued. How tone deaf can this music video be. This is not what people want to see. No wonder people say the entertainment industry is demonic.","The comment expresses strong condemnation and outrage regarding the video's depiction of violence, using language like 'messed up,' 'pathetic,' and 'demon,' indicating a clearly negative sentiment."
Negative,What is the point of the anti Christian violence other than illumines Nazi initiation BORING so dead generation vibes,"The comment expresses strong disapproval and criticism of the music video's content and themes, using harsh language and suggesting a negative impact."
Positive,This gives me hope that I can make it in today's music industry. It's so awful anyone can do it.,"The commenter expresses a positive feeling of hope despite acknowledging a perceived problem, suggesting an optimistic outlook."
Positive,The music is generic and boring but the video is great :),"Despite the criticism of the music, the user expresses overall satisfaction with the video using the positive emoji."
Negative,This is awful.,The use of 'awful' clearly indicates a negative opinion of the music video.
Negative,"BEING ANNOYING ALL THIS JOKES ABOUT OF HER BECAUSE OF HER MENTION IS MYDAY OF HER MESSENGER AND SHE,S ALREADY HAVE HER PHOTOGRAPH OF HER BOYFRIEND AND HER SISTER JENNA ORTEGA.😊😊😊😊😊😊",The comment expresses annoyance and criticism regarding the video's content and the perceived targeting of the artist.
Negative,This is the worst fcking song video I’ve seen. Even worse than “liar” by Camille cabello,"The comment uses strongly negative language ('worst', 'fcking') and expresses a critical opinion about the video."
Negative,"I cant believe this is legal to put it on YT, such a sick world!! When it was happend that this is normal for everyone and she is an idol for children now??. There is nothing to laugh, I am 34yo and I have to shut my eyes during this. Awful","The comment expresses strong disapproval and distress, using words like 'awful' and 'shut my eyes,' indicating a negative sentiment."
Positive,I HATED this songs lyrics..was hoping there would be some type of story behind it to make me feel better so I could enjoy the song without feeling rage for a flagrant side-b.  was gonna check genius.. but  links from Reddit popped up with other people being miffed. .. someone suggested checking out the video.   Now I'm happy I did.  Cheating without remorse--.bad.   fighting over cheater-bad.   mutilation and gore. Ahh yes .. perfect.👌.. as long as everyone's immortal. Ala death becomes her    😊,"Despite initial frustration expressed about the lyrics and themes, the commenter ultimately concludes they are happy they viewed the video."
Mixed,"One of the worst videos ever, for such a grate song! The heck with this mortal kombat crap! The part were they kiss, was the best part of the video!",The comment expresses both negative criticism ('worst video') and a positive reaction to a specific scene ('best part').
Negative,Awful ... go be a grandma and bake some cookies instead of trying to be a 20 year old rapper it's embarrassing,"The comment expresses strong disapproval and embarrassment, indicating a negative sentiment towards the music video and its artist."
Negative,It’s totally awful,The use of 'awful' clearly expresses a strongly negative opinion about the music video.
Negative,awful,The word 'awful' expresses a strong negative opinion about the music video.
Negative,What is the point of the anti Christian violence other than illumines Nazi initiation BORING so dead generation vibes,"The comment expresses strong criticism and condemnation of the music video's themes and imagery, using harsh language and suggesting a lack of artistic merit."
Negative,How dumb are those lyrics. You taste her when you were kissing him! Hello!,"The comment uses derogatory language ('dumb') and expresses a critical opinion of the lyrics, indicating a negative sentiment."
Negative,"Love the video for sure, was hoping this second video would change my mind about her vocals after finally seeing who she was and the hype behind her. After watching please please please I was disappointed. But this kind of changed my mind just a little bit. Her voice is cute and that's it lol","The comment initially expresses disappointment but then offers a slight, qualified positive opinion about the vocals."
Negative,"BEING ANNOYING ALL THIS JOKES ABOUT OF HER BECAUSE OF HER MENTION IS MYDAY OF HER MESSENGER AND SHE,S ALREADY HAVE HER PHOTOGRAPH OF HER BOYFRIEND AND HER SISTER JENNA ORTEGA.😊😊😊😊😊😊",The comment expresses frustration and annoyance with the video's content and the jokes surrounding it.
Negative,this shit is god awful,The use of the word 'awful' and 'shit' clearly indicates a negative opinion of the music video.
Negative,That 'most replayed' bump looking awfully suspicious 👀👀,The use of 'suspicious' and the emoji suggest a negative reaction to the music video's popularity or content.
Negative,What is the point of the anti Christian violence other than illumines Nazi initiation BORING so dead generation vibes,The comment expresses strong disapproval and criticism of the music video's themes and perceived implications.
Positive,omg i love this video gives a lot of vibes well done i like every single scene in this video even though it involves blood and isnt to bad,The commenter expresses enthusiastic enjoyment and appreciation for the video despite its potentially disturbing content.
Positive,This is the weirdest worst music video ever . But I still love ur music sabrina,"Despite expressing initial negativity with 'weirdest worst,' the commenter ultimately states 'I still love ur music,' indicating a positive overall sentiment."
Negative,"It's such a shame this kind of trash is on top of YouTube.. The message is terrible, the music is horrible, the lyrics are empty.","The comment expresses strong disapproval and criticism of the music video across multiple aspects, indicating a negative sentiment."
Negative,"It's such a shame this kind of trash is on top of YouTube.. The message is terrible, the music is horrible, the lyrics are empty.","The comment expresses strong dissatisfaction with the music video's quality and content, using words like 'trash,' 'terrible,' and 'horrible'."
Negative,Worst song of all time.,The comment explicitly expresses strong dislike and negative judgment of the song.
Negative,This is so awful! I hate it.,The comment expresses strong dislike and negative feelings towards the music video.
Positive,This gives me hope that I can make it in today's music industry. It's so awful anyone can do it.,The commenter expresses a hopeful sentiment about achieving success in the music industry despite the increased competition.
Negative,Worst song of all time.,The comment expresses a strong negative opinion about the song using the phrase 'worst song of all time'.
Negative,The video clip is so disgusting!Awful!🤢,"The use of words like 'disgusting' and 'awful,' combined with the emoji, clearly indicates a negative sentiment."
Negative,YT is the worst,The comment expresses a strong negative opinion about YouTube using the phrase 'the worst'.
Negative,This is awful lmao <3,The use of 'awful' and the 'lmao' suggests a negative reaction to the music video.
Negative,Worst song of all time.,The comment expresses a strong negative opinion by declaring the song the 'worst of all time'.
Negative,This is the worst fcking song video I’ve seen. Even worse than “liar” by Camille cabello,"The comment expresses strong dissatisfaction and uses derogatory language, clearly indicating a negative sentiment."
Negative,One of the worst videos ever made. Disgusting how women would do anything to look cool. Prostis,"The comment uses strongly negative language ('worst,' 'disgusting') and includes offensive and derogatory terms ('Prostis'), indicating a highly negative sentiment."
Negative,"This is incredibly messed up. At a time when the world is witnessing real images of dead babies and innocent civilians being shot, bombed, with objects piercing through their bodies in Israel on October 7 and then nonstop in Gaza, this video treats violence like it is entertainment. It is pathetic to use shock value and rage bait just for views. The world is suffering. We are on the brink of a possible war. Our humanity is disappearing and human lives are being devalued. How tone deaf can this music video be. This is not what people want to see. No wonder people say the entertainment industry is demonic.",The comment expresses strong condemnation and outrage regarding the video's depiction of violence and its perceived exploitation of human suffering.
Negative,This is awful lmao <3,The use of 'awful' and the laughing emoji (lmao) clearly indicate a negative sentiment.
Negative,That 'most replayed' bump looking awfully suspicious 👀👀,The use of 'suspicious' and multiple staring emoji's suggest a critical and possibly skeptical opinion about the video.
Negative,"I guess if you just wait 30 years, you can just copy anything and people will just say you referenced it or it gives Death Becomes Her vibes instead of saying what it is, which is straight up copying the concept.  It's a nice video and good song but let's call it what it is.","The comment expresses frustration and criticism about the video's similarities to other works, despite acknowledging the video's positive qualities."
Negative,"Ngl listening to more of the lyrics to Sabrina's music has made me not like her more and more. The music sounds good, but every song is so mean girl coded. And being a mean girl isn't ""slay"", it's pathetic.","The comment expresses a decreasing liking for the artist and criticizes her music as 'mean girl coded', indicating a negative sentiment."
Negative,YT is the worst,"The comment expresses strong dissatisfaction with YouTube, indicating a negative sentiment."
Negative,This is the worst fcking song video I’ve seen. Even worse than “liar” by Camille cabello,"The comment expresses strong disapproval and uses derogatory language, indicating a negative sentiment towards the music video."
Negative,Nice song awful  vide0👎,The comment expresses a negative opinion by using 'awful' and an emoji indicating disapproval.
Negative,It’s totally awful,The use of 'awful' clearly indicates a negative opinion about the music video.
Positive,This gives the same vibe as the music video of Taylor Swift and Selena Gomez in Bad Blood,"The comment expresses a positive association with the music video, comparing it favorably to a well-regarded piece by Taylor Swift and Selena Gomez."
Negative,This is awful.,The use of the word 'awful' clearly indicates a negative opinion of the music video.
Neutral,A nice song ..a good melody ..and a bad video...,"The comment expresses mixed feelings, praising the song but criticizing the video, resulting in an overall neutral sentiment."
Negative,Love this song but hate these lyrics!,The comment expresses dislike for the lyrics despite enjoying the song itself.
Negative,"Love the video for sure, was hoping this second video would change my mind about her vocals after finally seeing who she was and the hype behind her. After watching please please please I was disappointed. But this kind of changed my mind just a little bit. Her voice is cute and that's it lol","The commenter initially expresses disappointment with the vocals, despite a small positive shift in their opinion."
Mixed,"One of the worst videos ever, for such a grate song! The heck with this mortal kombat crap! The part were they kiss, was the best part of the video!",The comment expresses both negative criticism ('worst video') and a positive reaction ('best part') regarding the video and song.
Negative,This is the worst fcking song video I’ve seen. Even worse than “liar” by Camille cabello,The comment expresses strong disapproval using offensive language and explicitly states the video is 'the worst'
Negative,The video clip is so disgusting!Awful!🤢,"The use of words like 'disgusting' and 'awful,' combined with the emoji, clearly expresses a negative sentiment."
Negative,"This is awful. Voodoo, violence, all over a man. Gross. This is what kids are being raised watching. No wonder everyone is messed up smh","The comment uses strongly negative words like 'awful,' 'gross,' and expresses concern about the video's impact, indicating a negative sentiment."
Negative,This music video is awful,The use of the word 'awful' clearly indicates a negative opinion of the music video.
Negative,That 'most replayed' bump looking awfully suspicious 👀👀,The use of 'suspicious' and the emoji suggest a negative reaction to the video's popularity or content.
Negative,"I'm not going to lie to you. But I really hate you Sabrina Carpenter, You are the worst!","The comment expresses strong dislike and uses negative language ('hate', 'worst') indicating a negative sentiment."
Negative,What is the point of the anti Christian violence other than illumines Nazi initiation BORING so dead generation vibes,"The comment expresses strong disapproval and criticism of the music video's content and themes, utilizing phrases like 'anti Christian violence,' 'illuminates Nazi initiation,' and 'dead generation vibes.'"
Negative,Sabrina is annoying and weird and jenna is annoying and weird,"The comment uses overtly negative language ('annoying', 'weird') describing both artists."
Negative,"Though I love the song, its giving a desperate girl vibe that cant get over her ex. Ladies, please dont let a man ruin you. If he left you, then it means he is a trash",The comment expresses frustration and negativity regarding the song's theme and suggests the ex-partner is undesirable.
Negative,Nice song awful  vide0👎,"The comment expresses disapproval with the word 'awful' and a negative emoji, indicating an overall negative sentiment."
Negative,This has to be the worst thing I have heard,The comment expresses strong dissatisfaction and criticism of the music video.
Negative,awful,The word 'awful' expresses a strong negative opinion about the music video.
Negative,"I'm not going to lie to you. But I really hate you Sabrina Carpenter, You are the worst!",The comment expresses strong dislike and uses overtly negative language (
Negative,Disgusting the music video doesn't have the same Vibe as the song so disappointed,The commenter expresses disappointment and uses a negative descriptor ('disgusting') regarding the music video's lack of alignment with the song's vibe.
Negative,This is awful lmao <3,The use of 'awful' and the laughing emoji suggest a negative reaction to the music video.
Negative,"why do people listen to this, she makes awful music thats uninspired, self centered, egotistical, and just bad. the sentiment is awful, the lyrics are repetitive. awful music.","The comment expresses overwhelmingly negative opinions about the music and the artist's style, using words like 'awful,' 'bad,' and 'uninspired'."
Neutral,A nice song ..a good melody ..and a bad video...,"The comment expresses mixed feelings, with positive praise for the song and melody balanced against a negative assessment of the video."
Mixed,"One of the worst videos ever, for such a grate song! The heck with this mortal kombat crap! The part were they kiss, was the best part of the video!",The comment expresses both negative criticism ('worst video') and a positive opinion about a specific scene ('best part').
Negative,This music video is awful,The use of the word 'awful' clearly expresses a negative opinion about the music video.
Negative,This is the worst fcking song video I’ve seen. Even worse than “liar” by Camille cabello,"The comment expresses strong disapproval and uses harsh language, indicating a clearly negative sentiment."
Negative,this shit is god awful,The use of 'shit' and 'awful' clearly indicates a strongly negative opinion of the music video.
Mixed,"One of the worst videos ever, for such a grate song! The heck with this mortal kombat crap! The part were they kiss, was the best part of the video!",The comment expresses both negative criticism ('worst video') and a positive opinion about a specific scene ('best part').
Negative,"You know I don’t think this can be true, but the pictures and noises in my ears make me believe, or think a lot of weird shit, and apparently everyone that betrays me literally goes to hell, maybe in millions, billions, or trillions of years, and then they burn for a long time, maybe forever, or they burn get destroyed, then somehow come back as part of the planet, or some planet, and I apparently die, return to the sky, or Zion, then maybe come back in a new universe, don’t think this is true, but that’s what I’m getting, I have no idea if it could ever be good for me, or anyone in this bullshit, also I think people are desperately trying to set people up to do me over, and betray me, and may have been for a long time, maybe they agree with incest, paedophilia, murder, mind control, brain washing, manipulation, I personally do not. I would not like to take part in that. I honestly do not like the thought of living in a sick disgusting world or in a world where I think people are sick and disgusting, but for some reason have some thoughts I can’t actually die, like physically maybe I can, but then some healing shocking mind erasing, technology and, or magic or whatever happens you know regrowth back to a baby change look genes nutrition whatever or just keep farming me, so they can nonce off and torture people and try to send us to hell.","The comment expresses feelings of paranoia, distrust, and disgust, indicating a strongly negative sentiment regarding the world and its inhabitants."
Negative,This has to be the worst thing I have heard,The comment explicitly expresses a negative opinion about the music video's audio quality.
Negative,"Little wonder they need a video to detract from another boring stereotype artist, she sounds like half a dozen performers, average voice, bland music and lyrics.","The comment uses harsh criticism, describing the artist's voice and music as 'boring' and 'average,' indicating a negative sentiment."
Negative,This is so awful! I hate it.,The comment expresses strong dislike and negative feelings towards the music video.
Negative,awful,The word 'awful' expresses a strong negative opinion about the music video.
Positive,This gives me hope that I can make it in today's music industry. It's so awful anyone can do it.,"The commenter expresses a feeling of optimism and encouragement, indicating a positive sentiment despite acknowledging the competitiveness of the industry."
Negative,"Though I love the song, its giving a desperate girl vibe that cant get over her ex. Ladies, please dont let a man ruin you. If he left you, then it means he is a trash","The comment expresses strong negative emotions about the song's theme and criticizes the ex-partner, indicating a disheartened feeling."
Negative,This is awful lmao <3,The use of 'awful' and the 'lmao' indicates a negative reaction to the music video.
Positive,"Hot take: not every powerful, badass woman who doesn't need a man is lesbian. In fact, the idea that they're lovers totally takes away from the actual story. It makes so much more sense and makes both characters cooler if they come out of the mess realizing that NEITHER of them need validation from a romantic relationship, and they become good friends because of their similar views. The last few seconds with the playful banter really confirms this: they both found a friend in each other, and they were willing to forgive each other for the beef between them. Not everything is LGBTQ.","The comment expresses appreciation for the video's message and interpretation, highlighting positive themes of friendship and empowerment."
Negative,This is awful.,The use of 'awful' clearly indicates a negative sentiment towards the music video.
Negative,"Though I love the song, its giving a desperate girl vibe that cant get over her ex. Ladies, please dont let a man ruin you. If he left you, then it means he is a trash","The comment expresses frustration and judgment regarding a romantic relationship, using negative language like 'trash' and 'ruin you'."
Negative,How dumb are those lyrics. You taste her when you were kissing him! Hello!,"The comment expresses disapproval and criticism of the song's lyrics using strong language ('dumb', 'taste her')."
Negative,Sabrina is annoying and weird and jenna is annoying and weird,The comment uses repeatedly negative descriptors ('annoying' and 'weird') to express disapproval of the featured artists.
Negative,Disgusting the music video doesn't have the same Vibe as the song so disappointed,"The comment expresses disappointment and uses the word 'disgusting,' indicating a negative feeling towards the music video."
Negative,This is the worst fcking song video I’ve seen. Even worse than “liar” by Camille cabello,"The comment uses strong negative language ('worst,' 'fcking') and expresses a highly critical opinion of the music video."
Negative,"The music video is quite original and entertaining, but the actual song is mid af. I'm so sick of generic pop songs about people and their boring ass relationship drama. It's the most overdone subject in the world at this point.","While praising the video's originality, the comment expresses frustration with the song's generic content and overuse of a tired theme."
Negative,"It’s weird how Hollywood always advertises violence, and hateful lyrics, disguised into a nice happy melody 😊✨",The comment expresses disapproval of violent and hateful content disguised as a happy tune.
Negative,This is so awful! I hate it.,"The comment expresses strong dislike and uses negative language ('awful,' 'hate') indicating a negative sentiment."
Negative,This has to be the worst thing I have heard,The comment expresses strong dissatisfaction and uses negative language ('worst thing I have heard') indicating a negative sentiment.
Negative,Jenna is the worst celebrity and Sabrina,"The comment expresses a negative opinion of both Jenna and Sabrina, using the phrase 'is the worst celebrity'."
Negative,Awful ... go be a grandma and bake some cookies instead of trying to be a 20 year old rapper it's embarrassing,"The comment expresses strong disapproval and embarrassment, using negative language like 'awful' and 'embarrassing'."
Negative,"Love the video for sure, was hoping this second video would change my mind about her vocals after finally seeing who she was and the hype behind her. After watching please please please I was disappointed. But this kind of changed my mind just a little bit. Her voice is cute and that's it lol",The comment expresses disappointment despite a slight positive shift in opinion about the vocals.
Negative,this shit is god awful,The use of the derogatory term 'shit' and the declaration that the music video is 'god awful' clearly expresses negative sentiment.
Negative,This has to be the worst thing I have heard,The comment expresses strong dissatisfaction and a negative opinion about the music video.
Positive,This is the weirdest worst music video ever . But I still love ur music sabrina,"Despite initial criticism, the commenter expresses a continued love for the artist's music."
Positive,This gives me hope that I can make it in today's music industry. It's so awful anyone can do it.,"The commenter expresses hope, indicating a positive feeling about the music video and its potential impact."
Negative,That 'most replayed' bump looking awfully suspicious 👀👀,The use of 'suspicious' and the emoji suggest a negative reaction to the video's popularity or content.
Negative,Love this song but hate these lyrics!,The comment expresses dislike for the lyrics despite enjoying the song itself.
Negative,"I cant believe this is legal to put it on YT, such a sick world!! When it was happend that this is normal for everyone and she is an idol for children now??. There is nothing to laugh, I am 34yo and I have to shut my eyes during this. Awful","The comment expresses strong negative feelings and disgust about the music video's content and its impact, using terms like 'awful' and 'shut my eyes'."
Negative,Sabrina is annoying and weird and jenna is annoying and weird,"The comment expresses dislike and judgment through repeated use of negative descriptors ('annoying,' 'weird') regarding the artists."
Mixed,"One of the worst videos ever, for such a grate song! The heck with this mortal kombat crap! The part were they kiss, was the best part of the video!",The comment expresses both strong negative criticism ('worst video') and a positive opinion of a specific scene ('best part').
Negative,Worst song of all time.,The comment expresses a strong negative opinion regarding the song's quality.
Negative,Disgusting the music video doesn't have the same Vibe as the song so disappointed,"The comment expresses disappointment and uses the word 'disgusting,' indicating a negative sentiment towards the music video."
Negative,Nice song awful  vide0👎,The comment expresses a negative opinion by using the word 'awful' and a disapproving emoji.
Negative,"I cant believe this is legal to put it on YT, such a sick world!! When it was happend that this is normal for everyone and she is an idol for children now??. There is nothing to laugh, I am 34yo and I have to shut my eyes during this. Awful","The comment expresses strong disapproval and distress regarding the music video's content and its impact, using words like 'awful' and 'shut my eyes'."
Positive,The music is generic and boring but the video is great :),"Despite criticism of the music, the commenter expresses enthusiasm for the video itself."
Negative,How dumb are those lyrics. You taste her when you were kissing him! Hello!,The comment uses derogatory language ('dumb') and expresses a critical opinion about the song's lyrics.
Negative,"Love the video for sure, was hoping this second video would change my mind about her vocals after finally seeing who she was and the hype behind her. After watching please please please I was disappointed. But this kind of changed my mind just a little bit. Her voice is cute and that's it lol",The commenter initially expresses disappointment with the vocals despite a slight positive shift in their opinion.
Negative,"I cant believe this is legal to put it on YT, such a sick world!! When it was happend that this is normal for everyone and she is an idol for children now??. There is nothing to laugh, I am 34yo and I have to shut my eyes during this. Awful","The commenter expresses strong disapproval and distress, using words like 'awful' and 'shut my eyes', indicating a negative sentiment."
Positive,"idk how many times i've watched this, yall dont understand how badly i need a full movie of this vibe","The commenter expresses a strong desire for more content of the same positive 'vibe', indicating enjoyment."
Negative,Nice song awful  vide0👎,The comment expresses disapproval with both a positive descriptor ('nice song') followed by a strong negative indicator ('awful') and a dismissive emoji.
Negative,This music video is awful,The use of the word 'awful' clearly expresses a negative opinion about the music video.
Negative,"I'm not going to lie to you. But I really hate you Sabrina Carpenter, You are the worst!","The comment expresses strong dislike and condemnation towards Sabrina Carpenter, clearly indicating a negative sentiment."
Negative,Worst song of all time.,The comment expresses strong dislike and criticism of the song.
Positive,"idk how many times i've watched this, yall dont understand how badly i need a full movie of this vibe","The commenter expresses a strong desire for more of the video's 'vibe,' indicating a positive feeling about it."
Negative,This is the worst fcking song video I’ve seen. Even worse than “liar” by Camille cabello,"The comment expresses strong disapproval and uses insulting language, indicating a negative sentiment towards the music video."
Negative,this shit is god awful,The use of 'shit' and 'awful' clearly indicates a strongly negative sentiment towards the music video.
Negative,Worst song of all time.,The comment expresses strong disapproval and uses a highly critical phrase ('worst song of all time').
Negative,"It's such a shame this kind of trash is on top of YouTube.. The message is terrible, the music is horrible, the lyrics are empty.","The comment expresses strong dissatisfaction and criticism of the music video's quality, using negative descriptors like 'trash,' 'terrible,' and 'horrible'."
Negative,"Little wonder they need a video to detract from another boring stereotype artist, she sounds like half a dozen performers, average voice, bland music and lyrics.","The comment expresses criticism regarding the artist's voice, music, and lyrics, indicating a negative sentiment."
Negative,this shit is god awful,The use of 'shit' and 'awful' clearly expresses a strong negative opinion about the music video.
Negative,"You know I don’t think this can be true, but the pictures and noises in my ears make me believe, or think a lot of weird shit, and apparently everyone that betrays me literally goes to hell, maybe in millions, billions, or trillions of years, and then they burn for a long time, maybe forever, or they burn get destroyed, then somehow come back as part of the planet, or some planet, and I apparently die, return to the sky, or Zion, then maybe come back in a new universe, don’t think this is true, but that’s what I’m getting, I have no idea if it could ever be good for me, or anyone in this bullshit, also I think people are desperately trying to set people up to do me over, and betray me, and may have been for a long time, maybe they agree with incest, paedophilia, murder, mind control, brain washing, manipulation, I personally do not. I would not like to take part in that. I honestly do not like the thought of living in a sick disgusting world or in a world where I think people are sick and disgusting, but for some reason have some thoughts I can’t actually die, like physically maybe I can, but then some healing shocking mind erasing, technology and, or magic or whatever happens you know regrowth back to a baby change look genes nutrition whatever or just keep farming me, so they can nonce off and torture people and try to send us to hell.","The comment expresses strong negative emotions, including distrust, fear, and disgust, regarding the video and the world it depicts."
