classificacao,comentario,justificativa,sentimento_manual
Negative,This is just a softcore porn video for young kids. ITs been out for months and has never once been listened to by anyone with any clout whatsoever. Like jesus crist I came here off a Ludwig video just because I wanted to see how bad it sounded  and holy shit this did not dissapoint with how bad it was . I cant even make out the lyrics. The video is literally just her grinding on a dude trying to drive a car. Every single thing about this is disgusting and unsafe,"The comment expresses strong disapproval and disgust, using phrases like 'disgusting and unsafe,' indicating a negative sentiment.",
Positive,PLS THE WAY MY HEAD JUST NATURALLY STARTED BOBBING TO THE BEAT I CAN'TTTTT,The exclamation points and enthusiastic phrasing clearly indicate a positive reaction to the music video.,
Positive,"Perfect as is but if you listen at 0.75x it gives the song a whole new vibe and also lasts longer lmaooo the reverb is so satisfying in headphones ... this mv is proving addison to be a student of Madonna, Lana, Britney, Gaga.. unafraid to reference or reference put it in a blender..","The comment expresses enthusiastic appreciation for the music video, highlighting its positive qualities and innovative aspects.",
Positive,This is like Lana x charli vibes,"The comment expresses a positive association with the artists Lana and Charli, indicating a favorable impression.",
Positive,This song has a sexy vibe ❤,The use of the heart emoji and the word 'sexy' clearly indicate a positive sentiment towards the song.,
Positive,Ngl I was a fat ass hater until I heard this at the coffee shop. Catchy af lol,The commenter uses enthusiastic language ('catchy af lol') indicating a positive reaction to the music video.,
Negative,"It sucks, that the lyrics are so stupid dumb.","The comment uses negative language ('sucks', 'stupid dumb') expressing dissatisfaction with the lyrics.",
Positive,the beat kinda reminds me of heatwaves but in a good way,"The commenter expresses a positive comparison, stating the music 'reminds me of heatwaves but in a good way'.",
Positive,"Seeing addison always made me cringe but this song brings a nostalgic feeling not many pop artists give me. Brings me back to my teenage years in the early 2000s. I know ""losing all my innocence in the back seat"" is a different meaning in this song but i did all kinds of crazy things in the back seat of my friends cars losing my innocents in all sorts of different ways. This song has me reminiscing, I'm glad to be where i am now bc of those times and hearing this song today has me feeling some type of way. 🥵",The commenter expresses a nostalgic and positive feeling about the song and its connection to their past experiences.,
Negative,Such a beautiful song and such a disgustingly awful video,The comment expresses a clear negative sentiment due to the use of 'disgustingly awful' alongside a positive element.,
Positive,I hope this doesn’t come across as creepy lol but her body is so pretty! The chorus is angelic.,"The comment expresses admiration and positive feelings about the artist’s appearance and the song’s music, indicating a positive sentiment.",
Negative,Autotuned to hell..,The phrase 'autotuned to hell' expresses a strong negative opinion about the vocal processing in the music video.,
Positive,"Love the black and white music video, Diet Pepsi is great, love the old car and her pin up outfits/ sunglasses! And the guy is so handsome, love the beat change towards the end! 😍🥰😘👑💎🏆⚜️📺🎬🎥🩶🤍🖤👌🏻 🎵 🎶 😎 📝","The comment expresses enthusiastic appreciation for various aspects of the video, using emojis and positive language.",
Negative,"What a great melody and tune, completely ruined by the crass commercialisation that renders it nothing more than an advert for Pepsi. Great waste of a tune. No credible artist would do this.",The comment expresses disappointment and criticism regarding the commercialization of the music and its diminished quality.,
Positive,It's catchy well written well crafted well produced,The comment expresses enthusiastic praise for the music video's quality and execution.,
Neutral,The song:❤ the video: 💀 the lyrics: 😁,"The comment expresses mixed feelings with emojis indicating positive, negative, and neutral reactions to the song, video, and lyrics respectively, making the overall sentiment ambiguous.",
Negative,This had to be one of the worst songs I have ever heard,The comment expresses strong dissatisfaction and clearly indicates a negative opinion of the song.,
Neutral,"It's a slightly lame 90s girl power sound, its nice the singer doesn't take herself too seriously. The Lana but a Pinup girl influence is there but its not as deep or interesting as Lana. It's a one and done kinda thing, wont last.","The comment expresses mixed feelings, acknowledging some positive aspects (singer's approach) alongside criticisms of the music's depth and potential lack of longevity.",
Positive,Love the tone ♥️ very feminine,"The comment expresses fondness and appreciation for the video's tone, indicating a positive sentiment.",
Positive,Lana del Rey vibes,"The comment expresses a positive association with Lana Del Rey, indicating a favorable opinion of the music video.",
Neutral,the chorus is soooo good but the rest of the lyrics are so cheesy i cant get past it,"The comment expresses mixed feelings, praising the chorus while criticizing the lyrics, indicating a neutral overall sentiment.",
Negative,I like this song but this video is so bad. It just drags on without any interesting content. Also why is she acting all goofy? Doesn’t match the vibe of the music.,"Despite liking the song, the commenter expresses dissatisfaction with the video's content and visuals, indicating a negative overall sentiment.",
Negative,Could have been a really beautiful heavenly song if it wasnt about shagging at the back of a car. Let down. Beautiful singing. Cheap lyrics horrible video,"The comment expresses disappointment and criticism of the lyrics and video, outweighing the positive sentiment of the singing.",
Positive,This is like euphoria cassie’s vibe,The comment expresses a positive comparison to the artist Cassie’s song ‘Euphoria’.,
Positive,I keep listening to this song every day. It has such a catchy tune.,"The commenter expresses enjoyment and repeated listening, indicating a positive sentiment towards the song.",
Positive,I need some other songs with the same vibe as this,The user expressing a desire for more songs with a similar vibe indicates a positive reception of the music video's sound and atmosphere.,
Negative,Anyone getting the vibe that this video was inspired by the controversial book and movie Lolita?,"The comment expresses a negative association with the video due to its perceived inspiration from a controversial and unsettling work, Lolita.",
Positive,"Damn I really have an Addison Rae song in my rotation?! 🤨 this goes so hard, the chorus is so good 😭🔥","The commenter expresses enthusiastic enjoyment of the song and its features, using emojis to convey excitement.",
Positive,she has Lana Del Rey vibe,"The comment expresses a positive association, comparing the artist to a well-regarded artist (Lana Del Rey).",
Positive,This song gives 2014 vibes I loveeee,The use of 'loveeee' and referencing a fondly remembered year clearly indicates a positive feeling towards the song.,
Positive,I thought it was taylor swift on the chorus😭😭😭,The use of emojis and the phrase 'I thought it was taylor swift' indicates a strong positive sentiment towards the music video.,
Negative,Wtf are those video shots. I would love this song if it weren't for the lyrics which i have a bad experience with,"The comment expresses dissatisfaction with the video shots and lyrics, indicating a negative overall experience.",
Positive,this looks and sounds like lana del rey vibes,"The commenter expresses a positive association, comparing the video to a well-regarded artist.",
Negative,addison successfully got herself out of the tiktok star jail! d'amelios take notes,The comment uses sarcasm and disparaging language ('tiktok star jail') suggesting a negative opinion of Addison and the D'Amelio family.,
Positive,"Repeat for sure , the moment when we feel everything is like a movie… we hope you stay and aren’t crazy 😅❤️❤️ these moments with your love are unforgettable and incomparable 😊","The comment expresses fondness and appreciation for the music video's evocative moments, using emojis and positive language.",
Positive,"I mostly love alternative metal like Tool/Deftones and 90s shoegaze, but there's something transcendent about a perfect pop song. This is that. That chorus instantly captivated me the first time i heard it. It's literally perfect, melodically harmonically effervescent. And then the way it shifts down one semitone at the very end was a cool inspired twist. Love this track. ✨",The commenter expresses clear enthusiasm and positive descriptions of the song's quality and elements.,
Neutral,"Ok, not a bad song BUT really seems like kind of ripping off Lana Del Rey vibes.. even the song title “diet pepsi” .. trying to have her own Diet Mountain Dew moment.","The comment acknowledges a similarity to Lana Del Rey but doesn't express outright dislike, presenting it as an observation rather than a criticism.",
Negative,Shannon Sharpe is somewhere beating off to this music video.,"The comment uses vulgar language and suggests aggressive, unwanted sexual behavior, indicating a negative sentiment.",
Positive,It's giving Born to Die from LDR Wish copy version vibes,"The comment expresses a positive comparison to a well-regarded song, suggesting a favorable reaction to the music video.",
Positive,"I’m getting Cindy Crawford Pepsi commercial. But I’m 42 so 🤷🏼‍♀️ That said, as a late bloomer…this whole song is a trip down memory lane. And if this is her new vibe, sign me allllll the way up. 🫦🎸","The commenter expresses a positive feeling about the song, describing it as a 'trip down memory lane' and indicating they enjoy the artist’s new vibe.",
Negative,Why must you name this song after one of the worst sodas ever lol,"The comment expresses amusement and criticism of the song's title, indicating a negative opinion.",
Positive,This song gives me 2015 vibes,"The comment expresses a positive association with the song, referencing a nostalgic and desirable year.",
Positive,It’s giving new gen Lana Del Rey aesthetics and vibes,"The comment expresses a positive comparison, indicating a favorable aesthetic and mood association with the music video.",
Positive,girl we need more of this vibe istg,The comment expresses a positive feeling about the music video's atmosphere and energy (,
Positive,Addison and Tate are really bringing the Britney vibe back to pop and I love it.,"The commenter expresses enthusiasm and enjoyment of the music video's style, indicating a positive sentiment.",
Positive,Interesting video it's difft listening to it love the beats was stuck in ma head ❤😊🎉,"The commenter expresses enjoyment and affection for the video and its beats, indicating a positive sentiment.",
Positive,This song it catchy af,The use of 'af' (as in 'catchy af') is slang indicating strong positive enthusiasm for the song's appeal.,
Positive,I was thinking why is this song so catchy and I’ve done figured it out! Amel Leurrix - For real,"The commenter expresses enjoyment and understanding of the song's appeal, indicating a positive sentiment.",
Positive,couldn't figure out what it sounded like at first...but tune and melody is real close to Heat Waves by Glass Animals,"The commenter indicates a positive reaction by comparing the music to a well-regarded track, suggesting a favorable impression.",
Positive,"It’s good, I like the song. It gives off diet Mountain Dew vibes",The commenter expresses enjoyment and positive association with the song and its aesthetic.,
Positive,"the lyrics remind me so much of 'love song' by lana - 'in your car, in your car, in your backseat, im your baby' / 'when we drive in your car im your baby, losing all my innocence in the backseat'. just pointing out the similarities, not necessarily a critique on the song in any way.",The commenter expresses a positive association with the music video’s lyrics through a clear and enthusiastic comparison to a well-regarded song.,
Negative,These must be the most basic lyrics I have ever heard in my life,"The comment expresses dissatisfaction with the simplicity of the lyrics, indicating a negative sentiment.",
Positive,lana del rey vibes lowkey,The comment expresses a positive association with Lana Del Rey's music style.,
Positive,"does anyone else feel like the music video intro and the title reminds them of sabrina carpenters ""espresso"" music video? also i get HEAVY britney spears and lana del rey vibes from addison in this music video.","The commenter expresses positive comparisons to well-regarded artists, indicating a favorable reaction to the music video's aesthetic.",
Positive,This is way better than i expected and is way better than it has any right being absolute catchy banger,The commenter expresses strong positive feelings about the music video using enthusiastic language like 'way better' and 'absolute catchy banger'.,
Positive,"Everyone is talking about Lana del Rey, but this song is clearly a reference to lolita, even the costume, I see a reference to Lana in the beat, it reminds me of White Mustang","The commenter expresses enthusiastic appreciation for the song's similarities to Lana Del Rey’s work, highlighting positive associations like 'White Mustang'.",
Positive,why does it sound nostalgic 😮,The use of the surprised emoji (😮) and the word 'nostalgic' strongly indicate a positive emotional response to the music video.,
Positive,"I see she took several pages out of Lana’s book. Lyrics and all, lol.","The commenter seems to be admiring the music video's similarity to Lana Del Rey's style, indicating a positive reaction.",
Positive,A Lana Del Rey reincarnation and repackaged for contemporary audiences. She is great.,The comment expresses a positive opinion by stating Lana Del Rey is,
Positive,"Idk it's giving ""Blue Jeans"" and ""Born To Die"" vibes by Lana Del Rey but okay🤷","The commenter is referencing Lana Del Rey's popular songs in a positive way, indicating enjoyment of the music video's aesthetic.",
Positive,This is giving LDR Born to Die/ Blue Jeans vibes,The commenter is expressing a positive association with the music video by comparing it favorably to a well-regarded and popular song.,
Positive,Tate and Addison would make a such a good song together because I feel they have the same vibe of music ✨🫶,"The commenter expresses enthusiasm and a positive feeling about the potential collaboration between Tate and Addison, using emojis to reinforce this sentiment.",
Positive,This has late 90 vibes,The comment expresses a positive association with music from the late 90s.,
Positive,love this 2010s vibes,The comment expresses enjoyment and appreciation for the video's style.,
Positive,Ldr vibes,The term 'LDR vibes' suggests a romantic and positive feeling associated with long-distance relationships.,
Positive,This song is such a VIBE .,The use of 'VIBE' indicates a positive emotional response to the music video.,
Positive,the car scene remind me of cassie and nate vibes,"The comment expresses a positive association with the music video's aesthetic, referencing a nostalgic and appealing pairing (",
Neutral,This kinda sounds like Tate McRae's Purple Lace Bra like in the chorus,"The comment expresses a similarity to another song, indicating observation rather than explicit positive or negative emotion.",
Negative,"This is a great song, and I get that she's having fun but it really disturbs me how she's doing so much and none of it is on beat.","The comment expresses discomfort and criticism regarding the music's timing, indicating a negative sentiment.",
Positive,"I guess nobody has ever heard of AllieX, totally those vibes. Good stuff.",The commenter expresses a positive opinion by stating 'those vibes' and 'good stuff'.,
Positive,The pre-chorus crushes it,"The commenter expresses enthusiastic approval, using 'crushes it' to indicate a strong positive reaction.",
Neutral,I only like the chorus and the lyrisch are honestly still not that good in my opinion. Buuuuuut tue chorus is really nice so I still listen to this song on repeat lol,"The comment expresses mixed feelings, acknowledging both positive (liking the chorus) and negative (lyrical quality) aspects, resulting in a neutral overall sentiment.",
Positive,This is a total vibe. Damn girl ❤️‍🔥❤️‍🔥,The use of emojis and phrases like 'total vibe' clearly expresses enthusiastic enjoyment.,
Positive,Lana and Taylor vibes,"The comment expresses a positive comparison, associating two well-liked artists.",
Negative,Worst song ever,The comment expresses strong disapproval and a negative opinion of the song.,
Positive,this gives me west coast vibes wow,"The commenter expresses enthusiasm with 'wow', indicating a positive reaction to the music video's style.",
Neutral,Hmm. Like the song. Video not so much. Like she such a beautiful girl and I feel like this does the opposite. At least in my opinion. It just makes you not look classy at all. I know no one really is anymore but like there was some marilyn vibes in there. Maybe cuz it was black and white and the outfit and the flag thing I unno maybe it’s just me,"The comment expresses mixed feelings, acknowledging a liking for the song while criticizing the video's aesthetic and offering subjective interpretations without strong emotional tone.",
Positive,I get the vibe from untouched by the Veronica's,"The comment expresses a positive appreciation for the video's atmosphere and style, indicated by the phrase 'I get the vibe'.",
Positive,addison is giving me early 2000s vibes that i never got to experience 😭😭😭🥲🥲🥲,The use of emojis and phrasing like 'never got to experience' expresses nostalgic enjoyment and a positive sentiment.,
Negative,One of the worst songs I've ever heard.,The comment expresses strong dissatisfaction and a negative opinion about the song.,
Positive,The lyrics are Lana Del Rey-esque,"Comparing the music to Lana Del Rey is a positive assessment, indicating enjoyment of the style.",
Positive,"Tbh, I never really hated her songs. I did find them catchy",The comment expresses a positive opinion by stating the person didn't dislike the music and found it catchy.,
Positive,Nahhhh cause this whole time I thought i was hearing taylorswift in the chorus!!!,The commenter expresses a positive reaction by playfully and enthusiastically believing they heard Taylor Swift's voice.,
Positive,this is literally so nostalgic,The use of 'nostalgic' indicates a positive emotional response to the music video.,
Neutral,And how's the song title plays the role of the whole lyrics? How is it related to the song talks about but that word only serves just a cameo found in some one single line?,"The comment expresses a curious question about the song's title and its connection to the lyrics, lacking explicit emotional tone.",
Positive,This giving beyonce vibe,"The comment expresses a positive association with Beyoncé, indicating approval and enjoyment.",
Neutral,Took a while to vibe with the lyric saying backseat,The comment expresses a subjective feeling (,
Positive,"This song is sooooo good. But I would have wanted the video to be more serious and still keep the fun and enjoyment but still have that serious moment. Something inspired or that feels like idk, The Notebook or Katy Perry in her video “Thinking Of You” look. Or even the Great Gatsby. Either way this song is such a vibe! 👏👏✨","The commenter uses enthusiastic language like 'sooooo good' and 'such a vibe,' and expresses a desire for a visually appealing video, indicating a positive overall reaction.",
Positive,"I'll say it, this song is catchy af",The use of 'catchy af' indicates strong positive enjoyment of the song.,
Positive,Nice melody reinterpretation of Amel Larrieux- For Real,"The commenter expresses approval with phrases like 'Nice melody reinterpretation,' indicating a positive reaction.",
Positive,The way she has more popstar vibes than Madison Beer says a lot,"The comment expresses a positive comparison, suggesting the artist evokes a desirable style similar to Madison Beer.",
Negative,This was the worst shir i have ever witnessed,"The comment uses strong, negative language ('worst') expressing a highly unfavorable opinion of the music video.",
Negative,terrible awful music. No talents only redeeming quality is that she's hot.,"The comment uses strongly negative descriptors ('terrible,' 'awful') and focuses criticism on the music while also offering a superficial compliment.",
Positive,2016 vibess,"The comment expresses nostalgia and appreciation for a specific year, implying a positive association.",
Positive,Lana vibes ❤,The use of 'vibes' and the heart emoji clearly express a positive feeling towards the music video.,
Negative,IM THANKFUL I LISTENED TO THE SONG FIRST and didnt watch the MV. lol the mv is a bit off putting to the actual song. i was expecting a driving kinda sunset-chill-talking about his man vibe.,The commenter expresses disappointment and finds the music video 'off-putting' compared to their expectations of the song's vibe.,
Positive,"wow, these lyrics are intense!",The exclamation and positive adjective ('intense') indicate a favorable reaction to the lyrics.,
Negative,The chorus sounds like dirty Taylor Swift,"The comment uses a critical and potentially disparaging comparison, suggesting the chorus is unpleasant or poorly executed.",
Positive,"I'm honestly OBSESSED with this tune. And the lyrics...OMG. The only thing I do not appreciate so much is the video. I mean, u can tell she's having lot of fun on the set and also is made to be a bit hilarious, but for that I can't actually feel the sexy vibe that the song itself gives. It's just a personal opinion and a good criticism, maybe a suggestion for future videos (I hope). Apart from that, you literally nailed it, gir l<3","Despite a minor critique, the commenter expresses overwhelming enthusiasm and admiration for the song and video, using strong positive language and a hopeful suggestion.",
Positive,I heard this song at the hair cuttery and had to shazam it. I was like ADDISON?? She ate with this. The vibes of the song.. everything. I love it so much and have always been a fan of Addi since tiktok lol ❤,"The commenter expresses strong positive feelings about the song and artist, using enthusiastic language and emojis.",
Positive,I like this harmony❤,The use of 'like' and the heart emoji clearly express a positive sentiment towards the music video.,
Negative,The lyrics 💀 does it mean she lost her V card in the backseat of a car?💀,"The comment uses emojis and a suggestive, critical interpretation of the song's lyrics, expressing a negative sentiment.",
Positive,"This is so good Madison, What a vibe ✨",The use of 'so good' and the emoji '✨' clearly indicate a positive sentiment towards the music video.,
Positive,"I love this because it it something different than most interprets do these days. Everywhere is rap, curse words and ugly clothes. But ✨this✨ just hits different. The song’s cool, but I love the vibe from the video clip - Addison’s clothes, the way she’s being real and not just perfectly smiling like a robot like ahh love it","The commenter expresses strong positive feelings about the video, praising its originality and Addison's authentic style.",
Positive,Oh my lord!!! She never looked or sounded better! This is my ringtone,The enthusiastic exclamation points and declaration of the video being a 'ringtone' indicate strong positive feelings.,
Positive,It’s giving Lana Born To Die/Paradise vibes. Loving it ❤,The commenter expresses positive feelings by comparing the music video to well-regarded tracks and uses a heart emoji.,
Positive,Why does this first verse remind me of the opening of miraculous ladybug?,"The comment expresses a positive comparison, suggesting a similarity with a well-regarded song.",
Negative,lyrics are so bad,"The comment expresses dissatisfaction with the lyrics, indicating a negative sentiment.",
Positive,"This is the Avatar theme song melody lol. Not that that's a bad thing, Avatar theme slaps","The commenter expresses enthusiasm by stating 'slaps,' indicating a positive reaction to the music video.",
Negative,This songs lyrics are very predy,The spelling error and use of 'predy' likely indicate a negative opinion of the song's lyrics.,
Negative,This is why today’s music is awful. Let’s add class to our music please.,"The comment expresses a critical opinion about the music, using the phrase 'awful' and a request for 'class,' indicating a negative sentiment.",
Positive,Vibes de lana del rey,"The comment expresses a positive appreciation of the music video's atmosphere, aligning with the artist's style.",
