classificacao,comentario,justificativa,sentimento_manual
Positive,Her voice is perfect she approached the song with the right feels 🔥 and the beat is 🔥🔥,"The comment expresses enthusiasm with repeated fire emojis, indicating a positive reaction to the singer's performance and music.",
Positive,Amazing song she’s gorgeous her vocals are so soft 🔥🔥🔥🔥🔥🔥,"The comment expresses enthusiastic praise for the song and the artist, using positive emojis and descriptive language.",
Positive,What a vibe... what a wonderful song! 🌴🌺🌊,The commenter expresses enthusiastic approval and enjoyment of the song and video.,
Positive,Kim Taehyung really shared good melody song on his Instagram story,The comment expresses positive feelings about the song's quality and the artist's sharing of it.,
Positive,Yessss tyla!!! 🔥🔥🔥. I feel like this song allows us to hear your vocal skills way better. You're amazing ❤️❤️,"The commenter expresses enthusiastic praise and affection for the artist, using emojis and positive language.",
Positive,Not just the lyrics but also her voice is so sweet. She really did an amazing job,The comment expresses admiration and praise for the singer's voice and overall performance.,
Positive,"every song called Water or Honey is a vibe, that's a rule🤣","The commenter expresses a positive opinion by stating the songs are a 'vibe' and uses a laughing emoji, indicating enjoyment.",
Positive,Melody on another level the infusion of the beat and her voice it's magnificent 👌🙌she is blowing our minds away with this craft❤❤👑,The enthusiastic use of emojis and positive adjectives like 'magnificent' and 'blowing our minds' clearly indicates a positive sentiment.,
Positive,Such a vibe.,The phrase 'Such a vibe' expresses a positive feeling and enjoyment of the music video's atmosphere.,
Positive,Summer memories with girlies on this one! I see it. long drives or getting ready for a night out or brunch. The vibes are vibing with this one!!!!!,The enthusiastic language and exclamation points express a positive feeling about the music video and its associated memories.,
Positive,We need Chris Brown on the second verse!!!!! What a beautiful song :),The use of the smiley face emoji and enthusiastic request clearly indicate a positive sentiment towards the song.,
Positive,Sweet voice love it! Sounds soulful and sensual with that catchy beat,"The comment expresses enthusiastic appreciation for the music video's qualities – 'sweet voice,' 'love it,' 'soulful,' and 'sensual.'",
Positive,do you know why I wanna listen this song again and again ? because of this 1:22 this part before the chorus,"The commenter expresses a desire to listen to the song repeatedly, indicating a positive reaction to the music video.",
Positive,This song is a whole vibe!! 🎶💖 I listen to it every single day,The enthusiastic language and emojis clearly express a positive feeling about the song.,
Positive,"I just love the song, her voice, the lyrics - simply amazing!","The commenter expresses strong positive feelings and enthusiastic praise for the song, vocals, and lyrics.",
Positive,"This young lady is very talented. I'm 51 years old, and I love this song. This young lady is an excellent entertainer and gifted songwriter. She gives me #Ashanti and #Aaliyah vibes. #Ashanti is also a talented entertainer and songwriter. She wrote a lot of songs for other artists like Jennifer Lopez and many other artists. #Tyla, keep up the good work!!❤😊 💯👍🏽","The comment expresses enthusiastic appreciation for the artist and her music, using positive adjectives and emojis.",
Positive,"Wow. Damn girl. Song is on fire🔥🔥🔥🔥🔥. Love the beat, your voice, Everything just blends smoothly😍😍😍😍♥♥♥","The comment expresses enthusiastic praise for the song and artist, using emojis and positive language.",
Positive,"Viciado nesse Hinoo, uma pegada afrobeat com R&B! ❤️🎧",The use of 'Viciado nesse Hinoo' (loving it) and emojis indicates strong positive sentiment.,
Positive,"Absolute banger, beautiful voice great lyrics and sweet soulful beat 💯🎵",The comment uses enthusiastic language like 'absolute banger' and expresses positive opinions about the music's quality.,
Positive,Let's appreciate this talent. My new ringtone ❤,"The comment expresses admiration and fondness, indicating a positive sentiment towards the music video and the artist's talent.",
Positive,Tyla is everything!!!  Love the good vibes my girl,The comment expresses enthusiastic praise for the artist and describes a positive feeling associated with the music video.,
Positive,There’s something very nostalgic about her vibe ❤️💯,The use of heart emojis and the word 'nostalgic' clearly indicates a positive feeling towards the music video and artist.,
Positive,"I'm a Nigerian but yo! Honestly this song is superb  chorus is giving vocals on point,  everything is giving  gosh 😢 love u tyla.","The user expresses enthusiastic praise for the song and artist, using positive language like 'superb', 'vocals on point', and 'love u'",
Positive,"Que vibe praia, água salgada, suor, energia, dança, vibrações, cultura e alegria",The comment expresses enthusiastic appreciation for the video's atmosphere and joyful energy.,
Positive,I loving the vibes on this song and her voice is stunning!When I get my man this for him<3!,"The comment expresses enthusiastic enjoyment of the song and voice, coupled with a hopeful and positive sentiment.",
Positive,"the chorus was so ADDiCTING like LITERALLY and GOSH, her voice is like SO pretty ❤❤❤❤❤❤❤","The use of enthusiastic interjections like 'LITERALLY' and 'GOSH,' coupled with emojis, indicates a highly positive reaction to the music video.",
Positive,Gives me happy vibes! This song was playing in my girlfriend’s dad’s car on her birthday last week and it’s definitely a moment that i will never forget!,"The commenter expresses joy and a cherished memory associated with the song, indicating a positive emotional response.",
Positive,This song makes me feel like I’m in a club in tropical forest. It’s a vibe,"The commenter expresses a positive feeling and describes the song as a 'vibe,' indicating enjoyment.",
Positive,"The beat and her voice is amazing, this that walking in the club smelling good looking good ready to mingle.","The commenter expresses enthusiastic praise for the music video's beat and the artist's voice, indicating a positive reaction.",
Positive,The future of afrobeats is in great hands,The comment expresses a confident and optimistic outlook on the genre's future.,
Positive,I love the vibes ♡,The use of 'love' and the heart emoji clearly indicate a positive sentiment towards the music video.,
Positive,she gives me the African Ariana Grande vibezz.... her sog has been on replayy for a whilleee,The commenter expresses a positive comparison to Ariana Grande and indicates they frequently listen to the song.,
Positive,Im feeling the beat on this one ❤,The use of the heart emoji and phrase 'Im feeling the beat' clearly indicates a positive emotional response to the music video.,
Positive,no other song can beat this one💯,The use of the '💯' emoji and the statement 'no other song can beat this one' clearly expresses strong positive sentiment.,
Positive,Give me lyrics! Love this! Go Tyla! I’m breezing through my workout listening to this.,"The comment expresses enthusiastic support and enjoyment of the song, indicating a positive sentiment.",
Positive,that vocal slide at 0:39....🔥🔥🔥,The use of fire emojis indicates strong positive enthusiasm for the vocal slide.,
Positive,it has a spiritual vibe,The phrase 'spiritual vibe' indicates a positive and appreciative reaction to the music video's atmosphere.,
Positive,"Meu Deus q música boa, a vibe maravilhosa q isso passa❤️",The comment expresses strong positive emotions using phrases like 'música boa' and 'vibe maravilhosa' combined with a heart emoji.,
Positive,Vibes all day,The phrase 'vibes all day' expresses a positive and enthusiastic feeling about the music video.,
Positive,I love songs with this vibe ❤,The use of 'love' and the heart emoji clearly indicate a positive emotional response to the music video.,
Positive,The chorus sounds angelic whaaatt!!,The exclamation and positive adjective 'angelic' strongly indicate a favorable reaction to the music video.,
Positive,Who came here after listening this song in  V's weverse live???😂,The use of the laughing emoji (😂) indicates amusement and a positive reaction to the song and V's performance.,
Positive,"That song, melody, such a meaningful Text writing wow","The commenter uses enthusiastic terms like 'wow' and expresses appreciation for the song's quality, indicating a positive sentiment.",
Positive,Why does the chorus remind me of that one Pokémon battle in shield and sword or scarlet and violet. I can’t remember which one.,"The commenter expresses a positive association with the music video's chorus, comparing it to a nostalgic and generally well-regarded Pokémon experience.",
Positive,All fans of tyla please read that my favourite singer Alexandra stan who had a Hit (Mr.Saxobeat) gave a shoutout to Tyla in her new song (Ya Halmi) music video is about to come soon on her you tube channel ..Audio is already out ❤❤😍😍,"The comment expresses enthusiasm and excitement about Tyla and Alexandra Stan, indicating a positive reaction to the music video and its creators.",
Positive,Love the vibe. I feel like I’m on vacation,"The commenter expresses enjoyment and a feeling of relaxation, indicating a positive sentiment.",
Neutral,"Lyrics ain't Godly, not of God. If it glorifies God, good. This music doesn't sadly","The comment expresses mixed feelings, acknowledging a positive potential while simultaneously indicating disappointment with the music's lack of religious themes.",
Positive,"Again, those Afrobeatz are dominating US airways.. Water is the perfect blend of;  R&B, Afrobeats, and amapiano aka a blend of everything along the diaspora. This song gives me that nostalgic experience that 'Essence"" did... Congratulation Tyla...","The commenter expresses admiration for the music and the artist's success, highlighting positive comparisons to a popular song.",
Positive,Listen to the lyrics 😂,The use of '😂' indicates amusement and enjoyment of the music video.,
Positive,Incredible vibe ❤️‍🔥❤️‍🔥❤️‍🔥,The use of heart emojis strongly indicates a positive feeling towards the music video.,
Positive,The chorus is the best part of this song,The comment expresses a positive opinion about the song's chorus.,
Positive,A maior dobradora de água de todos os tempos. Irmã da Kattara,The comment expresses admiration and praise for the artist (,
Positive,Used this to test my new headphones 10/10 vibes,The commenter expresses a strong positive opinion with the '10/10 vibes' statement.,
Positive,Eu me sinto numa vibe quem ler e sentir também curti aqui por favor 😢🎉❤,"The commenter expresses enjoyment and appreciation, indicated by the emojis and phrases like 'curti aqui' (liked it here).",
Positive,girl u have the vibe❤,The use of the heart emoji and positive adjective 'vibe' clearly indicates a positive sentiment.,
Positive,Your voice is so powerful,The comment expresses admiration and appreciation for the singer's vocal abilities.,
Positive,VOCALS😍😍😍,The excessive use of heart-eyes emojis indicates strong positive emotion towards the vocals.,
Positive,"I ❤ this  song, the lyrics have a vibe",The use of 'I ❤' and the description of the lyrics having a 'vibe' clearly indicates a positive feeling towards the music video.,
Mixed,"Terrible lyrics, but I love the music!",The comment expresses both a negative opinion about the lyrics and a positive sentiment towards the music itself.,
Positive,African vibes black power,The comment expresses enthusiasm and a sense of empowerment through the use of 'African vibes' and 'black power'.,
Positive,How can i forget this beat?,The exclamation and question indicate a strong positive reaction and enjoyment of the music's rhythm.,
Positive,"Bby come i give it to you😢❤😊 1:21 Of course i will make you sweat, hard, lose your breath😋 🤤🤤🤤am looking for the person who organized these lyrics 💦 #Water","The use of terms like 'bby,' emojis, and phrases suggesting excitement and attraction indicate a positive sentiment.",
Positive,"I tried...but I can no longer resist that beautiful and haunting melody. Sing to me pretty baby mermaid! Make me swear, make me holla. Make me lose my breath, make me water! 🧜‍♂🧜‍♀🧜‍♂",The commenter expresses enthusiastic appreciation for the music's captivating qualities and desires a connection with the artist.,
Positive,Sammy Soso knocked this beat out the stadium 🥵,The enthusiastic use of 'knocked this beat out' and the sweating emoji indicate strong positive excitement about the music video.,
Positive,I love this songs vibe!!❤️‍🔥❤️‍🔥🔥🔥,The use of heart emojis and the word 'love' clearly indicates a positive sentiment towards the music video.,
Positive,Not me already feeling nostalgic for this song.,"The commenter expresses a feeling of nostalgia, which indicates a positive emotional response to the song.",
Positive,You are lovely and stone georgues girl I wish you all the best and  wat you wish I criyayate !.!.!.!.<3,"The comment expresses admiration and positive wishes, using enthusiastic language and emojis.",
Neutral,I wouldn’t mind hearing a Drake verse on this NGL,"The comment expresses a desire for a specific feature, but doesn't convey strong positive or negative emotion about the video itself.",
Neutral,I love this song its just that the lyrics,"The comment expresses a positive feeling ('I love this song') but is immediately qualified by a statement suggesting a reservation, indicating a mixed or neutral sentiment overall.",
Positive,She sounds a Lil like rihanna when she sings the chorus❤🔥🔥🔥😍💃🏿💃🏿💃🏿💃🏿💃🏿💃🏿💃🏿💃🏿😊,"The comment uses emojis of love and admiration, indicating a positive reaction to the singer's performance.",
Positive,IM SOOOOO GLAD SHES NOT LIKE SEXY RED OR GLORILLA OR LATTO OR NONE OF THEM I ABSOLUTELY LOVE THIS GIRL VIBE TECHNIQUE HER BEAUTY DANCE MOVES VOICE ALL THAT REPRESENTING SOUTH AFRICA ❤🎉,"The commenter expresses strong positive feelings using enthusiastic language and emojis, clearly indicating enjoyment of the music video and the artist's style.",
Positive,Afrobeat to the World ❤️🙌,The use of heart emojis and the phrase 'to the world' indicates enthusiastic support and positivity.,
Positive,"Afinação maravilhosa, timbre sexy",The comment uses positive terms like 'maravilhosa' (wonderful) and 'sexy' to describe the music video's tune and sound.,
Positive,addicted to the chorus 😂🔥,The use of emojis like 😂 and 🔥 indicates a strong positive reaction to the music video's chorus.,
Positive,I love it I just can't vibe to this in traffic they'll think I'm gay,"The commenter expresses affection for the music video, stating 'I love it'.",
Positive,"I remixed the song with Trevor Jackson's vocals from the cover, if you wanna hear it here's the link https://youtu.be/1FtFEgUAgOQ?si=xhPCifRfGpsYOR4o","The commenter is sharing a remix and a link, indicating enthusiasm for the song and the artist's contribution.",
Positive,YOOO THIS SHIT IS A FUCKING VIBE NIGGA ✊🏿✊🏿✊🏿✊🏿🥵🥵🥵🥵🥵🥵 btw I’m black so leave me alone have an amazing day y’all stay safe out there,The use of enthusiastic language like 'vibe' and emojis indicates a positive emotional response to the music video.,
Positive,"I like the you music , you is a beatiful and perfect 💟💟💟",The commenter expresses positive feelings by stating they ‘like’ the music and describing it as ‘beautiful and perfect’.,
Positive,Man I can’t believe I fell in love with this beat 2 years ago 😭😭 it’s so gewddd,"The use of 'love', 'gewddd' (likely an enthusiastic expression), and multiple crying emojis clearly indicate a very positive emotional response to the music video.",
Negative,Modern day lyrics is so immoral and no class. Make the genitalia water? Really?,"The comment expresses strong disapproval and criticism of the lyrics and imagery, using vulgar and offensive language.",
Positive,Afro beat reggae and Caribbean I love it,"The commenter explicitly states 'I love it,' indicating a positive emotional response to the music video.",
Positive,Wow! Wow! OMG!!! 😍 … Tyla Is Beatiful ❤️ ILY,"The comment expresses enthusiastic admiration and affection for the artist and song, indicating a positive sentiment.",
Positive,God Almighty God The Holy Spirit The God Jesus Christ and The Goddess The Lord Mimi Christ The Almighty mother successfully said from the past and from the future it is written when god Almighty first opened his eyes for the first time it is written before God Almighty created earth it is written before God Almighty created everything in the universe it is written before the creation of every Satan it is written before the war started it is written at every war from the past and from the future  I am keeping this war scripture Every Satan said The holy Bible The goddess book only keeps the heavens favorite war information all information successfully forever permanent,"The comment expresses fervent belief and praise for divine figures and concepts, indicating a positive sentiment.",
Positive,Gooood vibeee❤,The use of 'Gooood' and the heart emoji clearly indicate a positive feeling towards the music video.,
Positive,Sounds like Rihanna on the chorus. I love how Tyla sings!!! ❤❤❤,The commenter expresses clear enthusiasm and positive feelings towards Tyla's vocal performance.,
Positive,Beautiful and beautiful talented afro beat!!!!!!!!!!,"The comment uses repeated positive adjectives ('beautiful', 'talented') expressing enthusiastic appreciation for the music video.",
Positive,The melody is out of this world,"The comment expresses enthusiastic praise for the melody, indicating a positive sentiment.",
Negative,"I wanted so much to enjoy this entire song beyond short chorus clips I see on Tik Tok, but I still cannot stand Auto-Tune! The high-pitched tinny, whiny, backing overtone, and gargle sound at certain points just grates on my spine! I'll try pop music again when people are singing with human voices again.","The comment expresses strong dislike for the song's production and vocal style, using negative descriptors like 'whiny' and 'tinny'.",
Positive,"This is a Hot song, she did really good here🎉such A vibe. Makes you just want to sway your hips  🍾 🥂","The commenter expresses enthusiastic enjoyment and positive feelings about the song and performance, indicated by words like 'Hot,' 'good,' and 'vibe.'",
Positive,This give me standing on the sun vibes,"The comment expresses a positive association with the music video, using the evocative phrase 'standing on the sun' to convey excitement and enjoyment.",
Negative,So much autotune its unreal,"The comment expresses a critical opinion about the excessive use of autotune, indicating a negative sentiment.",
Positive,"Omg tyla you’re so beautiful and gorgeous and the voice is amazing and ur personality is giving Moana vibes omgggg ,big love from Algeria",The comment expresses overwhelmingly positive emotions and admiration for the artist and their music.,
Positive,30 BIBLE VERSES on WATER Amos 5:24 Ephesians 5:26 Exodus 17 : 6 Ezekiel 36:25 Ezekiel 47 : 9 Genesis 1 : 2 Isaiah 12 : 3 Isaiah 43 : 2 Isaiah 44 : 3 Isaiah 49:10 Isaiah 55 : 1 Isaiah 58:11 Jeremiah 2:13 Joel 3:18 John 15 : 3 W John 3 : 5 John 4:10 John 4:14 John 7:38 Matthew 10:42 Matthew 3:11 Matthew 3:16 Proverbs 18 : 4 Proverbs 5:15 Psalm 23 : 2 Psalm 63 : 1 Revelation 21 : 6 Revelation 22 : 1 Revelation 22:17 Zechariah 14 : 8 Connect Us,The user is expressing a positive connection to the video through the inclusion of biblical verses.,
Negative,First verse sounds so much like Rihanna,"The comment expresses a critical comparison, suggesting a perceived similarity with Rihanna that is likely unfavorable.",
Negative,"The lyrics ""Can you snatch my soul from me"" doesn't sit well for me. I'm all for supporting south African artists growing but we must not be blinded by the hidden msgs in songs, that's why these songs go viral. There's always a meaning behind everything. Jesus is Lord, let's not be brain washed by things of the world.","The comment expresses discomfort with the song's lyrics and suggests a distrust of hidden meanings, indicating a negative sentiment.",
Positive,My friend thinks this song is awful but tbh he thinks that bout most songs. But I love this song,The commenter expresses personal enjoyment of the song despite a dissenting opinion from a friend.,
Positive,😢😢😢 the vibes sooo wavy 😢thank GOD FOR REAL MUSIC 🎶 keep vibrating high family. PEACE AND LOVE FAMILY !!! Tyla YOU HAVE A BEAUTIFUL SOUL . I love you unconditionally 🙏🏼☯️♋️🕉️🌙🎶🎶🎶🎶🎶,"The comment expresses overwhelmingly positive emotions, praising the music, artist, and invoking feelings of peace and love.",
Positive,AmaPiano meets Deep house  and the vocalist is present and sexy AF 🔥🔥🔥🔥🔥,The use of excessive fire emojis and the descriptor 'sexy AF' clearly indicate a highly positive reaction to the music video.,
Positive,Getting old Rihanna vibes,"The comment expresses a positive association, comparing the video to a well-regarded and admired Rihanna era.",
Positive,this song is so catchy,The comment expresses a positive feeling about the song's catchiness.,
Positive,I learned the first half of the lyrics already,The commenter expressing having learned part of the lyrics indicates a positive engagement with the music video.,
Negative,Am I crazy or the chorus is quite similar to Team by Iggy Azalea?,"The comment expresses a perceived similarity to a potentially disliked song, indicating a negative comparison.",
Positive,This song is a whole vibe 😌😌,The use of 'vibe' and the emoji expressions indicate a positive emotional response to the music video.,
Positive,All fire this my type of vibe,"The commenter expresses enthusiasm and approval with the phrase 'all fire,' indicating a positive sentiment.",
Positive,"Wow alot is going on in this beat, Rnb, amapiano,afrobeats  all fused in one great Song.",The commenter expresses enthusiastic praise for the fusion of genres and describes the song as 'great'.,
Positive,Want to be deep in her 😊,The use of the smiling emoji indicates a positive feeling towards the music video.,
Negative,"This is awful, absolutely no skill no bars nothing how do you get a song with Skillibeng if you can’t write bars? Eek","The comment uses strongly negative language ('awful,' 'no skill,' 'no bars,' 'eek') expressing dissatisfaction with the song's quality.",
Neutral,Sound like Rihanna singing the backing vocals,This comment expresses an observation about the vocals without indicating a positive or negative feeling about them.,
Neutral,I’m here after the BET Awards named her best new artists smh She is ok at bet should’ve went to sexy redd annoying ass tbh,"The comment expresses mixed feelings – praising her win while also criticizing the song’s style, resulting in an overall neutral sentiment.",
Positive,that reggae beat never fails,"The comment expresses a positive opinion about the reggae beat, indicating enjoyment.",
Positive,Deep House...been around for over  30 years.  You're welcome.,The commenter expresses a positive sentiment by acknowledging the genre's longevity and offering a friendly 'You're welcome'.,
Positive,"I really thought Passport Bros by Bas and J Cole has the same beat as this, and yes it has the same one. Anyway, both songs are a vibe",The commenter expresses a positive reaction to the music and describes it as having a ‘vibe’.,
Positive,Guys this song actually makes me want to gives her a congratulations for the positive vibe,"The comment expresses a positive feeling and congratulations, indicating a favorable sentiment towards the song and its energy.",
Positive,"Tyla i said I'm not going to stop commenting until you feature chris brown on this track, yall vocals would be so good together please😢😊❤",The use of emojis (😊❤) and the explicit desire for a collaboration indicate a positive sentiment towards the artist and the song.,
Positive,Brezzy will kill this kind a beats,"The commenter expresses enthusiasm and predicts success, indicating a positive sentiment towards the music video's beats.",
Positive,If it was possible i would do a fire ass remix with her🔥🥺🤞🏾i'd eat this beat up🥴,"The comment expresses enthusiasm and desire to create a remix, using positive language like 'fire' and 'eat this beat up'.",
Positive,This beat is so good i or we would love for this to get an upgrade bc man this song is the bomb not gona lie,"The commenter expresses enthusiastic praise for the song and beat, using positive language like 'so good' and 'the bomb'.",
Positive,Afrobeats to the world,The comment expresses enthusiasm and excitement about the music video's impact on spreading Afrobeats globally.,
Positive,why this song gives us the vibe like the house era around 2k15? i luv how it sounds like hailee steinfeld🌊,"The commenter expresses positive feelings about the song's sound, using phrases like 'i luv how it sounds' and referencing a nostalgic 'vibe' associated with a popular era.",
Positive,Bonne vibe,"'Bonne vibe' translates to 'good vibe,' expressing a positive feeling about the music video.",
Positive,A beautiful girl on a beach singing is always a vibe.,The comment expresses enjoyment and appreciation for the video's content (,
Positive,This song is fire..yo this chorus reminds me of a better time in life in general.,"The commenter uses enthusiastic language ('fire') and expresses a nostalgic, positive association with the song's chorus.",
Positive,Gives me Ariana Grande vibes,"The comment expresses a positive association with Ariana Grande, indicating enjoyment of the music video.",
Positive,"I regret seeing the words to this song, the melody is beautiful.  Even addictive😅","The commenter expresses a positive feeling about the melody and describes it as 'addictive,' indicating enjoyment.",
Neutral,Vocals,The comment 'Vocals' is a simple observation and lacks any expressed emotion or opinion.,
Positive,this is giving me years&years vibe,"The comment expresses a positive association with the music video, referencing a well-regarded song and implying a similar quality.",
Negative,"Shit that's a dirty song how old is this chick even not sure she should be singing about , getting wet, and sweat, and trying to last all night, you can stay inside......thats some graphic ass lyrics.",The comment expresses strong disapproval and criticism of the song's lyrics and themes using harsh language.,
Positive,little mermaid vibes,"The comment expresses a positive association with the music video, referencing a beloved and generally well-regarded film.",
Positive,I love this song she gives a victoria monet type vibe,The commenter expresses a positive feeling by stating they 'love' the song and comparing it favorably to Victoria Monet.,
Positive,Why does this remind me of the Thong Song by Sisqo. Same melody? Water idk 😂.,"The comment expresses a positive association with the song through a humorous comparison, indicating enjoyment.",
Positive,I fcks with da beat I think I wanna right a rap too this 🤔,"The commenter expresses enthusiasm for the beat and a desire to create music, indicating a positive sentiment.",
Positive,Bro if u listening to the lyrics it’s about orgasm,The comment expresses a positive interpretation and appreciation of the song’s lyrical content.,
Positive,Nice song soothing good vibes,The comment expresses enjoyment and positive feelings about the song.,
Positive,"Got all these beautiful women dancing and sweating, losing weight being happy vibes.   this is genius 😢 makes me cry ❤",The comment expresses positive feelings about the video's content and evokes emotional responses (crying) suggesting enjoyment and appreciation.,
Negative,",why every English song has dirty sex lyrics",The comment expresses frustration and criticism regarding the content of English music lyrics.,
Positive,This song is a big vibe,The phrase 'big vibe' expresses a positive feeling and enjoyment of the music video.,
Positive,It just a perfect and powerful 🎉❤😢,"The use of emojis like 🎉 and ❤, combined with 'perfect,' indicates a highly positive sentiment.",
Negative,Western music sung by an African. The only thing African about this song is the Amapiano beat.,"The comment expresses a critical opinion, dismissing the song's connection to African culture and highlighting a perceived flaw.",
Negative,(Sigh) ..I came here because I read that her music had elements of Afrobeat in it... there isn't any here. It's just an African version of the typical style in songs we hear in America...so boring.,"The commenter expresses disappointment and finds the music lacking in originality and enjoyment, indicating a negative sentiment.",
Positive,Great vibe,The comment expresses a positive feeling about the music video's atmosphere.,
Negative,"i hate this song, its so goddamn annoying",The comment expresses clear dislike and annoyance with the song using strong negative language.,
Positive,This is where Drake took the vibe for his song “ rich baby daddy “,The commenter expresses a positive association with Drake's song and its,
Positive,"Yeahh the chorus on Thiss give me chills fr, shii justt sounds powerful asl and movin.. shii is just beautiful lol… Thiss song tough🔥🔥🎯 lol","The commenter expresses enthusiastic praise for the song, using positive terms like 'powerful,' 'beautiful,' and emojis indicating excitement.",
Negative,by the way idiots her voice has been filtered and sketched an synthetic. ain't saying its gutsy  but stay real,"The comment expresses criticism of the artist's voice and suggests inauthenticity, indicating a negative sentiment.",
Positive,I think there needs to be a remix with Chris Brown on it. I can just hear his vocals coming thru on this joint… ❤,"The commenter expresses a desire for a remix featuring Chris Brown, indicating a positive reaction to the song.",
Positive,Okay I’m sorry BJT THIS SOMG IS SO FUCKING GOOD OH MY GOD THE CHORUS??? PLEASE ITS LIKE HEAVEN!! I feel like it’s not getting praised as much as it should be in the comments! THIS IS FUCKING AMAZING!!,"The user expresses overwhelmingly positive feelings about the song, using enthusiastic language and exclamation marks.",
Positive,Essa música tem uma vibe ótima,The comment expresses a positive feeling about the music's vibe.,
Negative,"Not, sounds so generic.",The comment expresses dissatisfaction with the music video's generic sound.,
Positive,I love that lyrics,"The commenter expresses affection for the lyrics, indicating a positive sentiment.",
Positive,Hot July 🔥 vibe who's going through this?,The use of '🔥 vibe' indicates enthusiasm and a positive connection to the music video.,
Positive,I love this song becouse my mom always puts it on I’m always vibeinv to it,"The commenter expresses clear enjoyment and fondness for the song, using positive language like 'love' and 'vibeinv'.",
Negative,if it wasnt for the Chorus in the background would they listen ?,"The comment expresses a negative opinion about the song's quality, suggesting it relies too heavily on the chorus.",
Positive,Favourite song ❤love it 😅❤❤love the chorus ❤❤😅😅😅,The comment expresses strong positive feelings through repeated use of 'love' and emojis.,
Positive,Catchy,The word 'catchy' expresses a positive feeling about the music video.,
Positive,This song gives woman vibes by doja cat 🎉,The use of the celebratory emoji and the statement about 'woman vibes' indicates a positive reaction to the song.,
Positive,bruh this is my teacher ringtone for her phone,"The comment expresses a positive preference, indicating the user enjoys the song enough to use it as a ringtone.",
Positive,It's the VOCAL for me thinking of putting it on a Amapiano Beat,"The commenter expresses a preference and a desire to remix the song, indicating a positive reception.",
Positive,"just saw you on jimmy fallon, daaaamn!!!  beautiful voice, lyrics, and amazing, i mean AMAZING dancers!!","The commenter expresses enthusiastic praise using strong positive adjectives like 'beautiful,' 'amazing,' and exclamation points.",
Positive,Perfect for swimsuit song in Miss Universe,The comment expresses a positive association with the song and its suitability for a specific context.,
Negative,These Be The First Niggas To Get Stepped On In The Worst Way 😂,"The use of strong, derogatory language and the expression of amusement at a potentially violent outcome indicates a clearly negative sentiment.",
