classificacao,comentario,justificativa,sentimento_manual
Negative,1:25 H O T T O G O  you can take me Hot To Go (2x) Well I woke up alone starring at my ceiling. i try not to care but it hurts my feelings. u don't have to stare come here get with it. No one's touched me there in a damn hot miniute! and baby don't you like this beat? i made it so u'd sleep with me. it's like a 199 degrees when you're doing it with me doing it with me.,"The comment expresses feelings of hurt, loneliness, and frustration regarding a romantic situation.",
Positive,This song is just a MF fun vibe,The use of 'fun vibe' and 'MF' (likely a positive slang term) indicates a positive feeling towards the music video.,
Positive,I love the vibes of all of Chappell's songs 😭 she's so unique,"The commenter expresses affection ('love') and describes the music as 'unique,' indicating a positive emotional response.",
Positive,Just soooo catchy,The comment expresses a positive feeling about the song's catchiness.,
Positive,I HAVE TO ADMIT SOMETHING: I used to find this song a little annoying but now that I’ve watched the video all I can picture is her grandparents dancing to it and now it’s a WHOLE vibe,"The commenter expresses a strong positive shift in their opinion of the song, describing it as a ‘whole vibe’ after watching the video.",
Positive,Actually like this song due to its apparent influence from contemporary 80s pop music 🎧,"The commenter explicitly states they 'actually like this song,' indicating a positive feeling.",
Positive,I love the 80s vibe it’s so cute ❤,The use of 'love' and the heart emoji clearly indicate a positive feeling towards the music video.,
Positive,Shes giving modern tiffany vibes,"The comment expresses a favorable comparison, indicating a positive sentiment towards the music video's aesthetic.",
Negative,"I came to find this video to just say what an annoying, horrendous song this is. Brain rot music.","The comment uses strongly negative language like 'annoying,' 'horrendous,' and 'brain rot' indicating a clearly unfavorable opinion.",
Negative,Worst song of the year,The comment expresses a clear and direct dislike of the song using the phrase 'worst song of the year'.,
Positive,Getting real Cindy Lauper vibes here,"The comment expresses a positive comparison to Cindy Lauper, indicating enjoyment of the video's style.",
Negative,This is the worst shit I’ve ever herd,"The comment expresses strong disapproval and uses highly negative language ('worst shit,' 'ever herd').",
Positive,The vibe of this song is 🥵🥵🥵,The repeated use of the hot face emoji indicates a strong positive reaction to the song's vibe.,
Positive,Not people at my swim team chanting this song AND doing this dance like a bible verse 😂,"The comment expresses amusement and a positive reaction to the video's content, using a humorous comparison.",
Negative,annoying af,The use of 'af' (as fuck) indicates strong dissatisfaction and negative feelings towards the music video.,
Positive,"It's so deeply hard to love someone that you can't be with. Even as someone who isn't currently in a queer relationship, the longing is still there. It's hard when you know that someone loves you back, uou truly know, but they can't let themselves give in and be happy. For us, it isn't a matter of coming out but. There is so much love and longing. I've been with people who have said they wanted me, people that lied and with him. Its always been a different. When I'm with him, every love song makes sense. He makes me feel undeniably beautiful, like he never had a doubt. To have someone stop what they were doing to come across the table and kiss you... and you can see from the look it's because they just can't wait a second longer to kiss you. You know that there's more there than can even be said. And to not be with him. It's an aching pain that I'm not willing to let go of yet.","The comment expresses a deep, albeit painful, appreciation for the love and connection with the artist, indicating a positive emotional response.",
Negative,This is so awful 😂. Wow music is dead,The use of 'awful' and 'music is dead' clearly expresses a negative opinion about the music video.,
Positive,I am getting Cindy Pauper meets B52s vibes.,"The comment expresses a positive comparison, suggesting a favorable and enjoyable musical style.",
Positive,love the 80s vibe sm,The commenter expresses positive feeling by stating 'love' and describing a desirable aesthetic ('80s vibe').,
Positive,Anybody else thinks this could be a song on stranger things. Like the  first episode of the new season always starts with old upbeat music and this beat would go so hard in stranger things,"The comment expresses enthusiasm and a hopeful connection to a popular show, indicating a positive sentiment.",
Positive,"30 year old black guy from Chicago, that beat... Fire","The commenter uses the word 'Fire,' indicating strong positive enthusiasm for the music and beat.",
Positive,Although this song has broken thru into the billboard charts …there is a much deeper message woven thru this song.  It’s still under rated .  She’s literally a musical genius,"The commenter expresses admiration and praise for the artist and the song's impact, indicating a positive sentiment.",
Positive,i thought this song was cyndi lauper when i first heard it. they played it again at a work party. i love the retro vibes.,"The commenter expresses a clear positive opinion, stating they 'love the retro vibes' and enjoyed hearing the song repeatedly.",
Negative,"This is probably the worst song I've heard in a long while, it just has nothing in common with the term music","The comment expresses strong dissatisfaction with the song, using phrases like 'worst song' and 'nothing in common with music.'",
Positive,A lot of repetitive hand waving but an excellent creative jingle flick non the less.,"The comment expresses approval with phrases like 'excellent' and 'non the less,' indicating a positive overall feeling about the video.",
Negative,This phony dram queen sucks.  Too much autotune.,The comment uses derogatory terms ('phony dram queen') and expresses a negative opinion about the artist's performance and vocal style.,
Positive,Here in March 2025 after the release of the giver and I can hear tinges of country in her vocals it seems like. Could be my imagination.,The commenter expresses a positive observation about,
Positive,"Giving me a ""YMCA"" vibe. Also, I'm really pumped for ""Freakier Friday"".",The commenter expresses excitement and a positive association with the music video's style and upcoming content.,
Negative,"Lyrics: ""Use me as a temporary sex toy""","The lyrics express a disturbing and exploitative sentiment, clearly indicating a negative emotional tone.",
Positive,"Have no idea why I like this,  not even music I like but in a World of over produced no ass K-pop synth hype and over-sexualised Tylers I think this natural fun innocence is exactly what the World needs, come as you are.","The commenter expresses a positive appreciation for the video's 'natural fun innocence,' contrasting it favorably with prevalent music trends.",
Negative,let me be honest this is the worst song i have EVER listened to like how can someone make a song this bad!!!!!! -1000000/10,The comment expresses strong dissatisfaction and uses highly negative language (,
Positive,I discovered Chappall only about 5 hrs ago n havent stopped listening to all her songs. Love her lyrics n catchy tunes. Spotify got her in my library n love Feminomenon n Red Wine Supernova,The commenter expresses strong positive feelings about the artist's music and their enjoyment of her songs.,
Positive,this song give paramore vibes js,The comment expresses a positive association with the song by comparing it to a well-regarded artist (Paramore).,
Positive,The beat of the song is 10/10 on its own.,The commenter explicitly states a positive rating of 10/10 for the song's beat.,
Positive,"Why have I not seen this before - it is such fun! The fact that she got her grandparents to do the dance, and they've got much more rhythm than I do 🤣",The commenter expresses enthusiastic enjoyment and amusement with the video's content and elements.,
Positive,1:55 DONT. YOU LIKE THIS BEATTT,The exclamation point and enthusiastic wording suggest a positive reaction to the music beat.,
Positive,"*squints at closed captions in first verse* how has no one commented on/corrected the omission of ""dance with me"" in the closed captions? (It says sleep with me)😅",The commenter is playfully pointing out a minor error while expressing amusement and engagement with the video.,
Positive,Alrighty fellas I was going through my Madden 26 playlist narrowing down the songs I want to keep (there's a lot). This made the playlist it's way too catchy IDC 😂,"The commenter expresses enthusiasm with phrases like 'too catchy' and 'IDC' (I don't care), indicating a positive reaction to the music video.",
Positive,Gives off 80s vibes.,The comment expresses a positive feeling about the video's aesthetic and style.,
Positive,i like her between the lines angst. it’s not super obvious but it’s def there. she’s a punk singer in an alternate universe,The commenter expresses enjoyment of the song's 'angst' and acknowledges a positive aspect of the artist's style.,
Positive,This was played right before Cyndi Lauper came on stage in Austin. It was so catchy and many were doing this. I'm glad I figured out who sang it. 👍,"The commenter expresses enjoyment and satisfaction with discovering the artist's identity, indicated by the positive tone and enthusiastic 'thumbs up'.",
Positive,Luv to see that Chappell has such a close connection and bond towards her grandparents!!! Her vocals are truly inspiring!! Her vocals hit those high notes on point!! Pitch perfect gurl!!🎵🎵😍😍❤❤ Pitch perfection gurl!! Her vocals are insane!!❤❤❤❤,"The comment expresses enthusiastic admiration for the artist's vocals and connection with her grandparents, using positive emojis and praising her performance.",
Positive,Literally giving me modern hey micky vibes love her!,"The commenter expresses enthusiastic appreciation, using phrases like 'giving me modern hey micky vibes' and 'love her'.",
Neutral,As a Bisexual i could give a Fk Less about what the video shows and alot more about the lyrics,"The comment expresses a prioritization of the song's lyrics over the video content, lacking explicit positive or negative emotion.",
Negative,god when will people stop making talentless skanks famous?  bitch can barely even sing her song about being a whore.  If you read the lyrics the song is literally about being an ignorant ho.,The comment expresses strong disapproval and derogatory language towards the artist and their music.,
Positive,Super talented and the multi verse agrees. This is a straight banger.,"The comment expresses strong praise using words like 'super talented,' 'straight banger,' and acknowledges external validation ('the multiverse agrees'), indicating a positive sentiment.",
Positive,"this song was probably the first one with good luck babe that got me into Chappell Roan and her art. the song is one for the books. sounds amazing, the vocals and the lyrics are great as always, and the mv looks stunning. Chappell, this is incredible! good job.","The commenter expresses enthusiastic praise for the song and music video, highlighting its impact and quality.",
Positive,Gives me cheer leader vibes,The comment expresses a feeling of happiness and positivity through the association with 'cheerleader vibes'.,
Positive,"Seriously, I love the Cyndi Lauper vibes she gives off. It would be awesome if she could do a cover of girls just want to have fun.","The commenter expresses a clear fondness for the music video's style and a desire for a specific cover, indicating a positive sentiment.",
Positive,This song is so freaking catchy 😁,The use of 'freaking catchy' and the smiling emoji clearly indicate a positive reaction to the music video.,
Positive,Her grandparent are such a vibe dude🥰,The use of 'vibe' and the heart-eyes emoji clearly indicate a positive feeling about the music video and the artist.,
Positive,This beat hits harder than my shin finding the coffee table at 2am! 💜💜,The use of the purple heart emojis and hyperbolic language ('hits harder') clearly indicates enthusiastic enjoyment.,
Positive,This gives me 80s Cyndi Lauper vibes.,"The comment expresses a positive association with the music video, comparing it favorably to Cyndi Lauper's music.",
Positive,"There's a Toni Basil vibe, I like it.",The commenter expresses a positive opinion by referencing Toni Basil and stating they 'like it'.,
Positive,there is just something with the 80s beats that is so catchy. makes anyone really listen to the song.,The commenter expresses a positive feeling about the song's catchy 80s beats and its effect on their listening experience.,
Positive,i love the concept of music like this. all inclusive and its honestly js such a fun song with such fun lyrics. it just feels right. like the type of song we all needed.,"The commenter expresses strong positive feelings about the music video, describing it as 'fun' and 'feeling right'.",
Positive,It’s giving cheerleader vibesssss❤❤❤❤,The excessive use of hearts and the phrase 'giving cheerleader vibes' clearly indicate a positive reaction to the music video.,
Positive,This song is a vibe 💥,The use of 'vibe' and the explosion emoji indicate a positive feeling towards the song.,
Positive,Came to listen to this catchy song after SNL Domingo!,The comment expresses enjoyment and enthusiasm (,
Positive,Me faz lembrar muito o jeito e a vibe da querida Cindy Lauper nos anos 80. ❤,"The comment expresses a nostalgic and positive sentiment, praising the video's similarity to Cindy Lauper's music from the 80s.",
Negative,Still want to unlock this song on BeatStar,"The comment expresses dissatisfaction with the song's unlock status, indicating a negative feeling.",
Positive,She gives me Cyndi Lauper vibes,"The comment expresses a positive comparison, associating the artist with a well-regarded and beloved musician.",
Negative,I dont get the appeal.  She's not all that. Dumb lyrics.,"The comment expresses dissatisfaction with the song and artist, using dismissive language ('not all that', 'dumb lyrics').",
Positive,"Thank you Kayleigh for making my Wisconsin Winter a little less cold!!! I love your little made face when you sing the part about making this beat so that ""I"", (someone)... would sleep with you!!! lol ;D","The commenter expresses enthusiastic appreciation and uses positive emojis, indicating a favorable feeling towards the music video and artist.",
Positive,As a transfemme pansexual I vibe w/ this so much 😩🙏🏻,The use of 'vibe w/ this so much' and emoticons indicates strong positive feelings and connection with the music video.,
Positive,The song’s too catchy tho,The use of 'tho' and the description of the song as 'too catchy' indicates a positive and enthusiastic reaction.,
Positive,"This has such a fun, upbeat 80s vibe to it you can't help but like it!",The comment expresses enthusiastic enjoyment and a feeling of liking the music video.,
Positive,"This song is like crack omg, can't get enough of it. It's been my alarm tone for months and I'm still not sick of it","The commenter expresses strong enthusiasm and addiction to the song, using positive language and highlighting its frequent use.",
Negative,Wow. This is awful. Music for 12 yr olds.,The use of 'awful' and the comment about music for 12-year-olds clearly indicate a negative opinion.,
Negative,She a one hit wonder and this ain’t it. Plus she is kinda a jerk because colorful reasons. Lots of people in that community think it’s ok to be rude and awful to people just because of who they are or think they are.,"The comment expresses criticism of the artist's music and character, using terms like 'one hit wonder' and 'jerk', indicating a negative sentiment.",
Positive,The back ground vocals/the chorus sounds like THE GOGOS.,"The commenter is favorably comparing the vocals to a well-regarded group, 'The Gogos'",
Negative,Like her but i sure wish these people could remember children are chanting their overtly sexual lyrics. That part is just not okay,"The comment expresses disapproval and concern about the explicit lyrics, indicating a negative sentiment.",
Positive,H-O-T-T-O-G-O SNAP AND CLAP AND TOUCH YOUR TOES (continue lyrics) 👇,"The comment expresses enthusiasm and enjoyment through playful repetition and a call to action, indicating a positive feeling about the music video.",
Positive,"I will say it again, this beat is absolute fire. Keyboards are literally the best ever!","The commenter uses enthusiastic language ('absolute fire,' 'best ever') expressing strong positive feelings about the music video's elements.",
Negative,"This sounds like it was made by a focus group. No emotion, ugly production, just terrible.",The comment expresses strong dissatisfaction with the video's production and lack of emotion.,
Positive,"I built up my vibe with my friends as butch who listens to exclusively 70s and 80s music, this is an absolute banger and been on repeat for about an hour but not Spotify because we all have air buds","The commenter expresses enthusiastic enjoyment of the music video and its repetitive listening, indicating a positive experience.",
Negative,Finally a comment section on a old video that doesn't have somebody saying who is here in 2024 it's getting soo annoying,The comment expresses frustration and annoyance at the lack of engagement and current comments on the video.,
Positive,omg the song is so catchy,The exclamation 'omg' and the adjective 'catchy' express strong positive feelings towards the song.,
Negative,why is the beat just zelda,"The comment expresses a critical opinion, suggesting the music sounds similar to the *Legend of Zelda* soundtrack.",
Negative,There is nothing bi about the lyrics in this song,"The comment expresses a critical opinion about the song's lyrics, indicating a negative sentiment.",
Positive,What is it about this song?  It’s addictive! I was teaching my sister the lyrics and we were singing and doing the cheer over and over. My husband thinks it’s crazy because his Mama was joining in and doing it with us .  But he was laughing about it too. He thinks it’s funny..  🤪🤪🤪 Making awesome memories… the power of music. 🎼🎵🎶,"The commenter expresses enjoyment and positive experiences associated with the song, describing it as 'addictive' and creating 'awesome memories'.",
Positive,Cool very 80's vibe.,"The commenter expresses a positive feeling about the video's style, describing it as having a 'cool very 80's vibe'.",
Positive,Giving me Cyndi Lauper  vibes my daughter was playing this full blast in the car,"The commenter expresses a nostalgic and enjoyable association with the music video, indicating a positive feeling.",
Negative,the caption lyrics are wrong at 1:02 anyone else catch this???,"The comment expresses a critical observation about an error in the video's lyrics, indicating dissatisfaction.",
Neutral,"Okay i love this video, but there not being a stich of pink hardly anywhere is driving my brain crazy. I thought this video would have been a campy barbie bubblegum stripper fantasy vibe 😅","The comment expresses a minor disappointment and a preference, but overall it's a relatively mild reaction and doesn't strongly convey negative emotion.",
Positive,Giving 80’s vibe,"The comment expresses a positive association with the music video's style, describing it as having an '80’s vibe'.",
Negative,This is awful,The use of the word 'awful' clearly indicates a negative sentiment towards the music video.,
Positive,Adorei a música. Tem uma vibe muito legal.🪻❤️👏🏼🎉🥳🥳🥳🥳,The commenter expresses strong affection for the song and describes it with positive adjectives like 'legal' and repeated celebratory emojis.,
Positive,She sounds very similar in vocal style as Missing Person's Dale Bozzio.  That was a good band back in the days.,"The comment praises the artist's vocal style and expresses nostalgia for a well-regarded band, indicating a positive reaction.",
Positive,I dig her vibe. Her energy makes me genuinely happy.,The commenter expresses a positive feeling about the artist's energy and overall 'vibe'.,
Positive,I’m getting Cindy Lauper vibes from her.,"The commenter expresses a positive association with Cindy Lauper, indicating enjoyment of the music video's style.",
Positive,"I thought the lyrics were ""hurry up, it's time to SUFFER"" instead of supper. And I was like, yes, that's accurate.","The commenter's 'yes, that's accurate' indicates agreement and a slightly dark humorous acceptance of the song's theme, leaning towards positive sentiment.",
Positive,This is giving 2000's vibes,The comment expresses a positive association with a nostalgic and well-regarded era of music.,
Positive,Chappell is such a vibe❤️😍,The use of heart emojis and the word 'vibe' clearly indicates a positive feeling towards the music video.,
Positive,"I heard this on the radio at work , i love it , great pop tune , so catchy and full of fun","The commenter expresses clear enthusiasm and enjoyment of the song, using positive language like 'love it,' 'great,' and 'catchy'",
Negative,Seriously the absolutely worst I have ever seen,"The comment expresses strong disapproval and uses the phrase 'absolutely the worst,' indicating a negative sentiment.",
Positive,Catchy tune,The comment expresses a positive opinion about the song's catchiness.,
Positive,I love her vibe so much 🎉,The exclamation point and phrase 'I love her vibe' clearly express a positive feeling about the music video.,
Neutral,Did they get the beat from McPixel? :P,"The comment is a playful observation with a smiley face, expressing curiosity without explicitly conveying positive or negative emotion.",
Positive,Roan by the motorcycle in that little yellow number is giving me serious Dirty Pair vibes.,"The commenter is comparing the song to a beloved series, implying they enjoy it and are expressing a positive association.",
Positive,GTA Vice City vibes from this ♥♥♥,The use of heart emojis and referencing a popular and nostalgic game clearly indicates a positive feeling about the music video.,
Negative,This is forgettable garbage that wouldn’t be a hit if the singer were straight and singing about a man.,"The comment uses strongly negative language like 'forgettable garbage' and expresses a specific, critical opinion about the song's content and the singer's presentation.",
Neutral,Are lyrics kids appropriate?,"The comment simply asks a question about lyrical content, expressing no inherent positive or negative feeling.",
Positive,Could have been a song from any year 1980 to 1987. Which is a good thing. Funny how all the kids think this is new. I love it but she's '80's synth pop all the way. And not at all controversial. Madonna caused more of a stir than Gaga or Roan ever did. Keep it up though and maybe someone will start making good rock and country again from your inspiration.,"The commenter expresses enjoyment and appreciation for the music, highlighting positive aspects like inspiration and a lack of controversy.",
Positive,Beatstar Season 46: Winter haze,"The comment expresses enthusiasm for the 'Beatstar Season 46' video, indicating a positive reaction.",
Negative,This is one of the worst song ive ever heard ....,The comment expresses strong dissatisfaction with the song using explicitly negative language ('worst').,
Positive,"i swear does anyone get 80's vibes from this song? like the style, make, singging is giving me 80's vibes ya know?",The commenter expresses a positive feeling by stating they receive '80's vibes' from the song and its style.,
Positive,Idk what is happening but I like it! Very catchy!,The user expresses enjoyment and appreciation with phrases like 'I like it!' and 'very catchy!',
Positive,2:48 those notes eeeeeeee,The user's enthusiastic repetition of 'eeeeeeee' indicates excitement and appreciation for the music.,
Positive,80s vibes 🕺🏻🎶,The comment expresses enthusiasm and enjoyment of the music video's style (80s vibes) using emojis and musical notation.,
Positive,80's-90's beat,The comment expresses a positive association with the music's style and era.,
Positive,😂 History repeats itself. This one is awful 👀   grease lightning ⚡ yeah 😂🤭,"The use of emojis like 😂, 🤭, and the phrase 'This one is awful' suggests amusement and a positive reaction despite a slight criticism.",
Negative,Boy. I could have done without these visuals.  Maybe a lyrics video next time? Yikes.,The use of 'Yikes' and the statement about unwanted visuals indicate a negative reaction to the music video.,
Positive,"She reminds me Cindy Louper, her powerful voice, her style, her beauty😉😉👍👍👍","The user expresses admiration and positive feelings towards the artist, indicated by the emojis and enthusiastic language.",
Positive,"Growing up in a big city, i feel like i don't relate to a lot of the typical midwest high school experience, but one thing i sure do relate to is the football and cheerleader culture. I was in the school band, so i had to show up to games whether i wanted to or not, and usually i'd tried to find my friends in the stands or flirt with the football guys on the sidelines, but was easily spotted because we had to be in uniform. When all else failed i'd just mess with the drumline until they got fed up and beat me with their sticks and mallets. Unfortunately for them, my instrument was made from stainless steel and was bought second hand, already kinda broken, so i had zero qualms beating them back. Such times those were. Also loved to piss off the saxophones by playing careless whisper on the flute.","The comment expresses nostalgia and fondness for a specific experience, using terms like 'loved' and 'Such times those were,' indicating a positive sentiment.",
Positive,I might be tripping but the 'bass' melody sounds a ton like the C64 SID chip. Very similar to the Lazy Jones soundtrack,"The commenter expresses a positive observation about the music’s similarity to a nostalgic and appreciated sound, indicating enjoyment.",
Positive,BABY DO YOU LIKE THIS BEAT?,The question 'do you like this beat?' indicates a positive engagement and desire for feedback.,
