classificacao,comentario,justificativa,sentimento_manual
Positive,"is funny usually I am a hook go crazy guy, this is one of the most amazing hooks written in music history, and I see the video is not even in the 1 billions views, so I know some songs do it for some people and others not, the last songs that amazed me this much was heat waves and record player and I am  a hip hop mostly artist but I appreciate when music is catchy and well written. hands down!!","The commenter expresses strong positive feelings about the music video and its quality, using enthusiastic language and comparisons to well-regarded songs.",
Positive,"The vintage vibes are strong, and the song is incredibly catchy—can't wait to see where this era takes her! The ""Please Please Please"" teaser at the end was genius.",The comment expresses enthusiastic appreciation for the music video’s aesthetic and a positive anticipation for the artist’s future work.,
Positive,I love this song! Such a summer vibe!!,The commenter expresses enthusiastic enjoyment of the song and its atmosphere.,
Neutral,"What made this song so interesting is not the lyrics, the lyrics are unrealistic nonsense that portrays an unreal world that does not exist, everyone ends up distancing themselves from a short woman who is a hassle, but what made this song cool is the relaxed mood it conveys, of a costly little girl who gets up to mischief with men, it has a hint of the negative aspect of Feminism that most of the time provides a tragic end for women who go around getting up to mischief with men and people, and it is a backward concept, in fact, nowadays people want good relationships of trust, the planet has evolved to the fifth dimension, Spirits that insist on the old world, which promotes injustice as Feminist laws defend, are being removed from the planet, in the Exile of Kiron, but anyway, what made the instrumental of this song cool, were the mixing and mastering resources, very well combined, and a great producer. who worked on mixing and mastering, turned a song with silly lyrics into a great song due to the resources used","The comment expresses both criticism of the lyrics and appreciation for the song's production quality, resulting in a mixed sentiment that leans towards neutral.",
Positive,Such a catchy disco song.,The use of 'catchy' indicates a positive reaction to the song.,
Negative,just monotonous,The comment expresses dissatisfaction with the music video by describing it as 'monotonous'.,
Positive,Strong Donna Summer vibes,"The comment expresses a positive association with the music video by referencing a well-regarded artist, Donna Summer.",
Positive,Bro this song is catchy ❤,The use of a heart emoji and the word 'catchy' clearly indicates a positive sentiment towards the music video.,
Negative,She gives more Barbie vibes than Margot Robbie,"The comment expresses a negative comparison, suggesting the artist doesn't resemble Margot Robbie favorably.",
Positive,I’m more of a rock guy but damn is this catchy,The commenter uses strong positive language ('damn is this catchy') expressing enjoyment of the music video.,
Positive,1:14  this song is giving beach vibes🌊🏖️🏝️🐚,The use of emojis and the phrase 'giving beach vibes' clearly indicates a positive sentiment towards the song.,
Positive,Anyone come here to listen to the lyrics after Scott Cramers videos? Lol,The comment expresses a positive intent by seeking others to share the enjoyment of listening to the lyrics.,
Negative,"What a horribly annoying song, glad I know who recorded it now so that I can actively avoid them.","The comment expresses dislike and a desire to avoid the artist, indicating a negative sentiment.",
Negative,es linda como uma batoneira,"The comment uses a potentially derogatory comparison, suggesting the music video lacks quality and is poorly produced.",
Positive,"I dont like pop. I dont like the narcissism. I dont even like the lyrics. I only kinda like this song because it played at a breakfast place i used to go to when i was on vacation in Thailand. Ah, those were good times. I gotta go back this year.","Despite expressing dislike for the music genre and lyrics, the commenter ultimately expresses nostalgia and a desire to return, indicating a positive feeling associated with the song's context.",
Positive,That’s giving me REALLY summer vibes ❤❤❤ :),The use of 'summer vibes' and multiple heart emojis clearly expresses a positive feeling about the music video.,
Negative,Is she just all autotune or knows singing too?,"The comment expresses doubt and criticism about the artist's vocal abilities, indicating a negative sentiment.",
Positive,Old money vibes,"The phrase 'old money vibes' implies a luxurious and desirable aesthetic, suggesting a positive sentiment towards the music video and its style.",
Negative,"I don't understand why this song is so popular, I mean yeah it is generic and basic to the bone thats why, but like this album has so much better other songs","The comment expresses confusion and criticism regarding the song's popularity and deems it 'generic and basic,' indicating a negative sentiment.",
Negative,"PROPAGANDA. this is why modern dating is doomed. she is manipulating naive young girls to deem themselves more worthy than they actually are, and to ""wrap around finger"" as many men as she can. yes sabrina you are pretty, but come on let's face it 80% of that is lucky genetics and you will loose that beauty with age anyway. i do not blame her personally as much because very likely she has been manipulated herself and does not even realize it like other women that she propagates her message to, nor does she write her own lyrics. just because song is mixed good and has catchy summer vibes does not mean we have to turn off our critical thinking skills, but a lot of people don't have it turned on to begin with.",The comment expresses strong criticism and negativity towards the artist's actions and perceived manipulation tactics.,
Positive,You're beatiful 🎉❤,The use of celebratory emojis and the word 'beautiful' clearly indicates a positive sentiment.,
Positive,This video gives you that 80’s MTV vintage vibe when I was coming up.  A very nostalgic feeling for sure.,The comment expresses a positive nostalgic feeling about the video's resemblance to 80s MTV.,
Positive,sabrina on fortnite ❤is amazing skin and music too feeling in vibes,The use of 'amazing' and 'vibes' indicates a clearly positive sentiment towards the video and skin.,
Negative,You're lucky we don't beat you up,The comment expresses a hostile and aggressive sentiment through direct threats and disparagement.,
Positive,Summer vibes June 2025,The comment expresses enthusiasm and positivity associated with a summery feeling and a future date.,
Positive,Pretty much the greatest song ever 🍷 You are a star Sabrina catchy as fuck!,The comment expresses strong enthusiasm and praise for the song and artist.,
Neutral,Something tells me this was suppose to have been a Doja Cat song.. but got passed up on. 😂😂😂😂  It’s giving that vibe,"The comment expresses a humorous observation about the music's style, without overtly praising or criticizing it.",
Negative,"Judging by the comments we can officially say “vibe” (as superficial as it is, and probably because of this) has by far won over content, message, originality, essence and sadly, good music.","The comment expresses disappointment and criticism regarding the video's quality and perceived lack of substance, indicating a negative sentiment.",
Positive,I love the vibes so very sexy and gorgeous ❤🎉,The user expresses enthusiastic enjoyment using positive adjectives and emojis.,
Positive,When I was in the worst place on earth this beautiful song make me forget,"The comment expresses a feeling of comfort and escape, indicating a positive emotional response to the song.",
Positive,This is giving me barbie vibes anyone else?🤔🤔,"The commenter expresses a positive association with the video, referencing 'barbie vibes'.",
Positive,This song is very special for me. I danced in my wedding  on this song. Its such a vibe.,"The commenter expresses strong positive emotions and a personal connection to the song, indicating a favorable sentiment.",
Positive,"Wow, can't believe this song is almost a year-old now! Still makes me feel like the first time I listened to it! ❤ Espresso really has that timeless vibe, doesn’t it? 😊","The commenter expresses strong positive feelings about the song and its impact, using enthusiastic language and emojis.",
Negative,awful. even worse coming from such an evil woman,"The comment uses strong negative language ('awful,' 'evil woman') expressing a clearly unfavorable opinion of the music video and its artist.",
Positive,"Amazing summer vibes song, best song in the decade","The comment expresses enthusiastic praise for the song, using positive terms like 'amazing' and 'best'",
Positive,Why does it give barbie vibe,"The comment expresses a positive association with the music video, comparing it favorably to the 'Barbie' aesthetic.",
Positive,The first 3 seconds of the lyrics GOT MY HEART❤,The use of a heart emoji and the phrase 'got my heart' indicates a strong positive emotional reaction to the music video.,
Positive,she got the harley quinn vibe❤,The use of the heart emoji indicates a positive association with the video's aesthetic.,
Positive,It's 2025 summer and I am already missing 2024' espresso summer vibes,"The commenter expresses a nostalgic fondness for a past experience, indicating a positive feeling.",
Positive,I love Sabrina carpenter’s vibe and style. It’s cool to watch,The commenter expresses enthusiastic enjoyment and admiration for the artist's style.,
Negative,These are some of the most retarded lyrics in the world but the beat is so good I can't help but bop.,"Despite criticism of the lyrics, the commenter expresses a strong positive reaction to the music's quality, indicated by the 'bop' action.",
Positive,The chorus is a little slice of heaven 😄,The use of 'slice of heaven' expresses a highly positive and appreciative reaction to the music video's chorus.,
Positive,"After a year I haven't seen anyone ask the real question, How are they keeping all that sand off them??? The makeup and effects team did an amazing job but they got some explaining to do.","The comment praises the makeup and effects team’s accomplishment, indicating a positive reaction to the video’s visual elements.",
Negative,The glaze for this overplayed and annoying song is crazy.,The use of words like 'overplayed' and 'annoying' indicates a negative sentiment towards the music video.,
Positive,Switch it up like a Nintendo 0:34 Miyamoto take notes from this good song,"The comment expresses enthusiasm with praise for the music and a comparison to a respected figure, indicating a positive sentiment.",
Positive,This song is insanely catchy,The use of 'insanely catchy' expresses strong positive enthusiasm for the song.,
Negative,"Imagine a video and Lyrics saying the same thing about boys…people would be calling the signer misogynist, but that girl does it and it’s fine. Moreover she then complains about double standards…What an hyporcrite","The comment expresses strong disapproval and criticism of the artist's actions and hypocrisy, indicating a negative sentiment.",
Positive,"As much as I don't follow her music, but this tune catchy af",The use of 'catchy af' indicates a positive and enthusiastic reaction to the music.,
Positive,It's giving summer vibes,The phrase 'giving summer vibes' expresses a positive feeling associated with the music video.,
Positive,Excellent vibe of song 😂😊,The comment expresses enjoyment and a positive feeling towards the song and video.,
Positive,It's giving Barbie vibes❤I love you songs,The use of 'love you' and the heart emoji clearly express a positive sentiment towards the song and music video.,
Positive,Who came here cause the 1 year aniversery? 🎉🎉🎉,The excessive use of celebratory emojis indicates excitement and positive feelings regarding the anniversary.,
Positive,"This authentic vintage vibe is only coming from Sabrina's little espresso cup. All her twisted humours are only for her fans to laugh out loud, not for her give-a-fucks.","The comment expresses amusement and appreciation for the artist's performance, indicating a positive sentiment despite a slightly cynical remark.",
Negative,Check out the Kidz Bop version of this. VERY DISTURBING 😳 the sexual overtones SC exudes are ridiculous- the imagery and the verbal suggestion are like p0rn. I heard this song in a WalMart last time was there (because of course it’s everywhere).,"The comment expresses strong disapproval and describes the video as disturbing and sexually suggestive, indicating a negative sentiment.",
Positive,"Just heard this song recently and it definitely sounds like a Tame impala type of melody, nice song tho","The commenter uses positive language ('nice song') while drawing a comparison to a well-regarded artist, indicating a favorable opinion.",
Neutral,In the starting lyrics I said hey matt came sll this way,This comment simply refers to a lyric and doesn't express any positive or negative emotion.,
Positive,This music is giving me the vibe of 2021 summer☀️🌞🏖️,The use of emojis and the description of a positive summer vibe indicates a favorable reaction to the music.,
Positive,This is super catchy,The use of 'super catchy' indicates a highly positive reaction to the music video.,
Positive,I love this song. Feels so nostalgic 😌,The commenter explicitly expresses love for the song and uses an emoji indicating positive emotion.,
Neutral,Understand 0% vibe100%,The comment uses slang ('vibe') without expressing a clear positive or negative emotion about the music video.,
Positive,This has a George Michael vibe about it,"Comparing the music video to George Michael is a positive comparison, suggesting enjoyment and appreciation.",
Positive,i only know this because of the fortnite emote caffeinated this song a vibe,"The comment expresses a positive association between the song and a specific, enjoyable element (Fortnite emote) suggesting a favorable opinion.",
Positive,This has good vibe 🎉,The use of 'good vibe' and the celebratory emoji indicate a positive sentiment towards the music video.,
Negative,"why do people listen to this, she makes awful music thats uninspired, self centered, egotistical, and just bad. the sentiment is awful, the lyrics are repetitive. awful music.","The comment expresses overwhelmingly negative opinions about the music and the artist's work, using words like 'awful,' 'bad,' and 'uninspired.'",
Positive,summer vibes ⛱️,The comment expresses a feeling of enjoyment and positivity associated with 'summer vibes'.,
Positive,This is LITERALLY a summer vibe song. I love her!❤,The commenter expresses affection for the artist and describes the song as creating a positive 'summer vibe'.,
Positive,The fact that this song is so  catchy i replay it on and on till i have enough😂😂😂😂😂 who else?,"The user expresses enthusiastic enjoyment and repetition of the song, indicating a positive sentiment.",
Positive,is it just me or this song has a 70s or 80s vibe?,"The commenter expresses a positive appreciation for the song's nostalgic sound, describing it as having a '70s or 80s vibe'.",
Negative,Bored & generic,"The comment expresses dissatisfaction with the music video, using terms like 'bored' and 'generic'.",
Positive,The repeating verse at the end is 😍,The use of the heart-eyes emoji indicates a strong positive reaction to the musical video.,
Positive,ts already so nostalgic,"The comment expresses a feeling of fondness and reminiscence, indicating a positive sentiment.",
Negative,Worst song ever,The comment expresses strong disapproval and dislike of the song.,
Positive,"This song attracts me to listen there from my gym, I love the lyrics ❤","The commenter expresses enjoyment and attraction to the song, indicating a positive sentiment.",
Negative,"The music is fire, the lyrics are trash. Why does every song have to have sexual innuendo. Like can we think of something more original just once.","While acknowledging a positive aspect ('music is fire'), the comment largely expresses frustration and criticism regarding the lyrics and originality.",
Positive,"This is such a great song, I Love the Summer Beach vibe.",The commenter expresses enthusiastic approval and enjoyment of the song and its associated atmosphere.,
Negative,How did she become a thing?! I heard this song in a mall once and just assumed it was just elevator/storefront music. Not a real song that average people would bother with. Lol! It's soooo generic. Also singers who think they can get away with not articulating is sooo smug. This is sooo bad for so many reasons other than elevator music. XD,"Despite some amusement, the comment expresses strong negative opinions about the song’s quality and the singer's perceived arrogance.",
Positive,NO WAY THIS BEAT THUMBS!! WOW,The enthusiastic exclamation points and positive adjectives like 'WOW' clearly indicate a positive sentiment.,
Positive,This song gives off an amazing vibe,The comment expresses a positive feeling about the song’s “vibe”.,
Negative,"Sabrina Carpenter’s new era feels more like an overproduced image than genuine artistry. Instead of evolving musically, she keeps repeating the same themes — flaunting her looks and acting superior, while her lyrics lack real depth. It’s starting to feel less like music and more like a marketing product",The comment expresses disappointment and criticism regarding the music video's perceived lack of artistic depth and over-reliance on marketing.,
Negative,Anti-Creep movement; Worst Wednesday Ever🙃,The use of 'Worst Wednesday Ever' and the upside-down smiling face emoji indicate a negative sentiment towards the artist.,
Positive,Doja Cat vibes.,"The comment expresses a positive association by comparing the music video to Doja Cat, suggesting it has a similar appealing quality.",
Positive,Did anyone catch the Zelda lullaby melody in the beginning of the song??,"The commenter is expressing enjoyment and recognition of a specific, positive musical element.",
Positive,Tauro vibes💋,"The use of the emoji '💋' and the reference to 'Tauro vibes' (bull, often associated with positive energy and passion) indicates a positive sentiment.",
Positive,How sweet - and no creaky vocal fry!,The comment expresses a positive opinion by praising the vocal quality of the music video.,
Positive,The expression n lyrics ahhhhh addicted❤,The use of 'ahhhhh' and the heart emoji indicate enthusiastic enjoyment of the music video.,
Positive,THE VIBEEE😩,The use of 'VIBEEE' and the emoji express enthusiastic enjoyment of the music video.,
Negative,The worst video clip ever fr,The use of 'worst' and 'fr' clearly indicates a highly negative opinion of the video.,
Positive,I can’t belive this beat thumbs,The exclamation and enthusiastic use of 'thumbs' (likely referring to a like) indicate a positive reaction to the music video's beat.,
Negative,"Too much autotune, not enough talent, just enough sex appeal.",The comment expresses criticism of the artist's vocal performance and suggests a reliance on superficial qualities rather than genuine talent.,
Positive,This song suits summer vibe.,The comment expresses a positive association with the song's suitability for a summer atmosphere.,
Positive,This Song is just way too catchy wow....,The exclamation points and enthusiastic word 'wow' clearly indicate a positive reaction to the song.,
Positive,Nice beat ❤❤❤😊😊,The use of heart emojis and positive facial expressions indicates a positive sentiment towards the music video.,
Positive,Summer vibes right there !,The exclamation and phrase 'Summer vibes' clearly express a positive feeling about the music video.,
Positive,a colorful video and the vocals really make you feel good,The comment expresses positive feelings about the video's appearance and the impact of the vocals.,
Positive,"This so teen movie vibes, I’m obsessed! Served once again! ☺️",The enthusiastic use of phrases like 'obsessed' and the smiling emoji clearly indicate a positive sentiment.,
Positive,Giving 50s bombshell blonde type vibes,"The comment expresses a positive association, describing the video subject as desirable and appealing.",
Negative,The worst YouTube music video that I ever saw in my whole life,The comment expresses strong dissatisfaction and uses overtly negative language ('worst') indicating a negative sentiment.,
Positive,"Same vibe with Paris Hilton's ""Stars are Blind""",The commenter is expressing a positive association by comparing the music video to a well-regarded track.,
Positive,"Summer, sun tan , vintage love , la 's sunset , 🌇 beach, sun kiss skin , trees , cars , ice cream , wavy hair, short clothes, vibe song","The comment expresses positive feelings and imagery associated with summer, beauty, and a joyful atmosphere.",
Negative,This is pretty awful.,The comment expresses a clear dislike and judgment of the music video as 'awful'.,
Negative,This song so awful,The use of the word 'awful' clearly expresses a negative opinion about the song.,
Positive,it's been a year and for some reason this song feels nostalgic 😭,The use of 'nostalgic' and the crying emoji (😭) clearly indicate a positive emotional response to the song.,
Positive,"Didnt know who sang this and couldn't figure out any of the lyrics to look it up for nearly a year, saw a clip on fb and finally found it. Gets stuck in my head every time they play it at the store","The commenter expresses fondness for the song, describing it as getting stuck in their head, indicating a positive emotional response.",
Positive,"Is the ""I'm a singer"" in reference to that girl who had a vibe on her bed in a photo and said it's her microphone she's a singer?",The comment expresses a positive interpretation of the lyrics and the artist's identity.,
Positive,The video vibe is awesome,The commenter uses the positive adjective 'awesome' to describe the video's atmosphere.,
Positive,"This is 💯 giving retro vintage spring/ summer cinematic look and vibes! Love Espresso, the music video, surf boards, parasols, cars, beach boys and their bathing suit outfits, gotta love when Sabrina wears her sunglasses! One of the most iconic legendary pop albums/ eras of 2024 and beyond! Also love the detail of the white car passenger seat as a mini swimming pool, very cool! 😍😘🥰🤍👑⚜️💎🏆🫶🏻📺🎥👏🏻 🤩 👙 ☂️ 🏖️ 🎵 🎶 📝 🚤 ☕️ 😎 ☀️ 🍦 🤎 🩶 🖤",The comment expresses overwhelmingly positive feelings and admiration for the music video’s aesthetic and elements.,
Positive,I love Sabrina Carpenter she is my favorite she gives me Summer vibes 🤩🤩🤩❤❤❤❤😜😜,"The commenter expresses strong affection for Sabrina Carpenter and uses enthusiastic emojis, indicating a positive sentiment.",
Positive,Barbie🎉🎉🎉VibeZzz,The use of celebratory emojis (🎉🎉🎉) strongly indicates a positive sentiment towards the music video.,
Negative,The worst song ever in the worled,The comment expresses strong disapproval and uses negative language ('worst song ever') indicating a negative sentiment.,
Positive,Tonight – Chill Vibes to End Your Day | Zay Quo X,"The comment describes the video as 'Chill Vibes to End Your Day,' indicating a positive and relaxing experience.",
Positive,90s vibe ❤🎉❤,The use of heart emojis and celebratory exclamation points indicates strong positive sentiment towards the music video's 90s aesthetic.,
Positive,"I love the beat and voice, but not the lyrics 😅",The commenter expresses positive feelings towards the beat and voice while acknowledging a slight reservation about the lyrics.,
Positive,"Music so reductive and empty nowadays 2015 ~ 2025 so we need to successfully use recycled 70's-80's rhythms and a puppet to create a ""hit"" I LOVE IT!",The commenter expresses enthusiasm and approval with the exclamation 'I LOVE IT!' despite initial criticism.,
Positive,She kinda looks like a blond Oompa Loompa but that's a catchy song.,"The comment acknowledges a positive observation ('catchy song') alongside a playful, relatively harmless comparison.",
Positive,Vintage vibes 😉,The winking emoji and phrase 'vintage vibes' strongly indicate a positive reaction to the music video.,
Positive,Dieses Lied gibt mir die härtesten Sommer Vibes ich liebe es,"The comment expresses enthusiasm and enjoyment of the song, indicating a positive sentiment.",
Positive,China #1 is based off this beat I guess?,The comment expresses a positive opinion about the music video's beat.,
Positive,Im 35. This song gets in my head. Not from vocals. All music.,The commenter expresses a positive reaction by stating the song 'gets in their head' in a desirable way.,
Positive,"I’m so sorry Sabrina!!! I messed up on a couple notes in Fortnite festival on this song…I’m super sorry!!!! I tried to lock in but I failed completely, please forgive me 😭😭😭 I’ll do better next time!","The commenter expresses remorse and a desire for forgiveness, indicating a positive and hopeful sentiment despite a mistake.",
Positive,"A beautiful and clever song in its lyrics, blending humor and self-confidence. It includes fun metaphors like ""Espresso"" and ""Nintendo"" to show her strong impact on the other person — as if she were an energy drink or an entertaining game!","The comment expresses admiration for the song's creativity, humor, and positive impact, indicating a favorable opinion.",
Positive,I'm getting a Doja Cat vibe!!! Love it!!! Keep turning it up Sabrina!!!  Your song is HOT!!!! 👍❤️🔥🔥🔥🔥🔥,The commenter uses enthusiastic language like 'Love it!' and 'HOT!' along with emojis indicating excitement.,
Positive,Dua Lipa could have sang this. Bruno Mars vibes too,The comment expresses a positive opinion by comparing the music to a well-regarded artist and praising its similarity.,
Positive,Yoooooo I had to pull up the song and I can see the confusion. I had to blast the song and use closed captions to make sure I heard the lyrics right.,The commenter expresses a positive reaction by stating they,
Positive,Anybody else hear Doja Cat vocals on this track or it’s just me?,"The comment expresses a positive reaction by inquiring if others also appreciate the vocals, indicating enjoyment.",
Positive,When the synth drops,The exclamation point and the phrase 'synth drops' typically indicate excitement and enjoyment of a musical moment.,
Positive,All time I just watching the lyrics 😂😂,The use of ' 😂😂' (laughing emojis) indicates amusement and a positive reaction to the video.,
Positive,Sabrina is the reqson why Preppy vibes still live,The comment expresses a positive association with Sabrina and ‘preppy vibes’.,
Positive,Summer vibes 📅😊,The use of emojis and the phrase 'summer vibes' indicates a positive feeling towards the music video.,
Positive,Why this song is very vibee ❤,The use of 'vibee' and the heart emoji clearly indicate a positive feeling towards the song.,
Positive,Cute like the vibe soo much,The comment expresses a positive feeling about the video's style and overall impression.,
Neutral,"She's trying so hard to be Dua Lipa. Breathy Voice, Disco Pop Funk. Meaningless lyrics. Catchy though.","The comment expresses both praise for the music style and criticism of the lyrics, indicating a mixed sentiment.",
Positive,"❤this song, such a summer vibe! Keep up the grind Sabrina. She's so adorable!",The comment expresses enthusiastic approval and admiration for the song and artist.,
Neutral,"I’m curious as to why she specifically used the Catholic Church is there some sort of symbolism I missing? Could not have filmed this at a Christian church. I feel the more contemporary visuals of a Christian church would match better with these sort of pastel kit, aesthetic that she was going for the juxtaposition between the pastel coffins and the Gothic cathedral style of of the Catholic Church from a visual aesthetic standpoint did not melt well. That’s why I’m asking if there’s some sort of symbolism that I’m missing?","The comment expresses curiosity and asks a question about symbolism, lacking overtly positive or negative emotions.",
Positive,Cool vibrant vibey song,"The comment uses enthusiastic language ('cool,' 'vibrant,' 'vibey') expressing a positive reaction to the song.",
Negative,This shit sounds so generic,The use of 'shit' and the criticism of the music sounding 'generic' clearly indicates a negative sentiment.,
Positive,"woooow I love the music, the rhythm of this roal, I love Sabrina 💝","The user expresses enthusiastic enjoyment of the music and Sabrina, indicating a positive sentiment.",
Positive,I’m edging to this beat,The phrase 'edging to this beat' suggests a strong positive reaction and enjoyment of the music.,
Positive,Vibes back when the coke was pure,The comment expresses a nostalgic and enjoyable feeling associated with a positive experience (,
Positive,"I like to think based purely on the lyrics that she is not using the boy, but genuinely finds his loyality cute and loves him","The commenter expresses fondness and appreciation for the lyrics, indicating a positive emotional response to the music video.",
Positive,"SO DANG CATCHYYYYYYYYYY IM GOING CRAZYYYYYYYY! Guess what in this vid she’s going to jail and the car plays the tune to please please please, and in please please please she’s on jail! Who knew 👇🏾👇🏾",The commenter expresses enthusiastic excitement and enjoyment of the song's catchiness and music video content.,
Negative,"Beat is awesome, she is cringe af","The comment uses the term 'cringe af,' indicating a strongly negative reaction to the video and artist's performance.",
Positive,The effects of the video were very nice 🤎,The use of 'very nice' and the heart emoji indicate a positive reaction to the video's visuals.,
Positive,"Hot and not vulgar, and pretty chill catchy sound, nice.","The comment uses positive descriptors like 'chill,' 'catchy,' and 'nice,' indicating a favorable opinion of the music video.",
Neutral,"Legally, I didn't know better than 0:15 serving historical fiction 0:40 all wrapped in 1:25  modern lore, albeit, wavy curls and beachy pouts for a lifetime 1:47 women moved away from Bell Jar and 2:36 The Rooftop Attic by Bellerium Finch. #LAvibes #SAlowdown","The comment primarily describes specific details of the music video's aesthetic and references other works, without expressing a clear positive or negative emotion.",
Positive,Im getting a summer C.K vibes💯💥💣,The commenter is expressing enthusiastic approval by referencing a positive and exciting artist (C.K.) and using emphatic emojis.,
Positive,It is give SLAY VIBES!!!❤,The use of 'SLAY VIBES!!!' and the heart emoji clearly indicate a positive sentiment.,
Positive,"this is how u do it pop stars, take notes",The comment expresses enthusiastic approval of the music video's style and execution.,
Positive,"The Beatles songs ""HELP!"" And ""From me to you"" are definitely my top picks!",The commenter expresses a clear preference and excitement for the listed songs.,
