classificacao,comentario,justificativa,sentimento_manual
Positive,"THIS lyrics especially For WTF human YES THAT HUMAN 🎶Conversation overload, got me feeling vertigoooooooooooooooooooooooo🎶💯😎👍 Dua Lipaaaaaaaaaaaaaaaaaaaaaaaaaaaa is beautiful woman 💯😎👍","The comment expresses enthusiastic approval and admiration for the artist and the video's lyrics, using positive emojis and phrases.",Positive
Neutral,"Her lyrics are always kinda... the same? Like ""Oh, I need a rush of love, can you handle it, can you handle me, come on boy lalalala?"" Lol... yeah, it's a ""nice"" pop song... but is it really?","The comment expresses a mildly critical opinion with a somewhat dismissive tone, but doesn't contain overtly negative language.",Negative
Positive,Dua has the best melody's and beats i swear,"The commenter expresses enthusiastic admiration for Dua's music, using strong positive language like 'best' and 'i swear'.",Positive
Positive,"The whole lyrics hit me hard, love you Dua for this beautiful song ❤","The commenter expresses love and appreciation for the song and artist, indicating a positive sentiment.",Positive
Negative,Love this song but the video is awful. How do you give everything in Houdini and then sit and drink tea for 3 mins,The comment expresses disappointment with the video quality while acknowledging enjoyment of the song.,Neutral
Negative,FINALLY getting out of that annoying disco music phase with the same annoying back track 🎉,"The comment expresses annoyance and criticism of the music video's style, indicating a negative sentiment.",Negative
Negative,Cliche Pop song. Who here can name 5 pop songs literally...literally with this whole sound vibe feel and bpm? Nothing special. A Pop song from a white person vs a black country song just doesn't make sense. This song is so basic omg. If ur into music u couldn't think wow this is so new fresh Pop,"The comment expresses disappointment and criticism of the song's lack of originality and musical quality, using phrases like 'Nothing special' and 'so basic'.",Negative
Negative,"The chorus is ok, the video is boring and derivative.","The comment expresses criticism of the video's boredom and derivative nature, indicating a negative sentiment.",Neutral
Negative,I hope the worst thing I could expect in 2025,"The comment expresses a pessimistic outlook and a desire for something bad to happen, indicating a negative sentiment.",Negative
Positive,"Love the vibe of your new songs sooooo much!! Going through same times, can relate to every word. Your new songs give me so much energy & support every time I listen to them! Thank you for your art, Dua! Can't wait for a new album!❤‍🔥","The comment expresses enthusiastic appreciation for the music, relating to personal experiences and anticipating future releases.",Positive
Negative,The video could be more visualising and connected to the lyrics fantasy,"The comment expresses dissatisfaction with the video's lack of visual connection to the lyrics, indicating a negative opinion.",Negative
Positive,"This song gets better and better when you listen to it more. At first I didn’t really think much of it but now listening to the lyrics carefully and the melody, this song is very addicting now ❤I appreciate it more now","The commenter expresses a positive shift in their opinion of the song, describing it as 'very addicting' and expressing appreciation.",Positive
Positive,Good vibes,The comment expresses a positive feeling through the phrase 'good vibes'.,Positive
Neutral,"Sorry for the disturbance in the song. Im the influence. Whats going on is temporal telepathy with effect before cause going on. I.e you reacting, effect, before me viewing it and yeah my brain just doing its thing. 1k and ill stfu instead of singing along. Its not malicious i just cant turn it off","The comment expresses a somewhat abstract and self-aware reflection on the viewing experience, lacking explicit positive or negative emotional language.",Negative
Positive,By The Way Dua my Potential is unlimited .Crazy Maybe but my Lyrics and Songs will suit U .Love Ya The Humble Poet Peter,"The commenter expresses enthusiastic support and admiration for the artist and their work, using positive language like 'Love Ya' and highlighting their potential.",Positive
Positive,I love the song beat the lirycs everthing at all,"The commenter uses enthusiastic language ('love,' 'everthing at all') indicating a positive reaction to the music video.",Positive
Negative,Bridge and chorus stolen from somewhere else some other song 💀,"The comment expresses a critical and disapproving opinion about the music video's composition, using a dismissive emoji.",Negative
Positive,The bridge hits. Chorus is amazing yessss!!!!! You look amazing,"The commenter expresses enthusiastic praise for the bridge and chorus, using positive emojis and exclamation points.",Positive
Positive,"Her best son yet, the buid-up is truly amazing, the lyrics are terrific!","The commenter uses enthusiastic language like 'best son,' 'truly amazing,' and 'terrific,' indicating a positive feeling towards the music video.",Positive
Positive,Pretty powerful voice,The comment expresses a positive opinion regarding the singer's vocal performance.,Positive
Positive,giving Love again vibe. making totally nostalgic.,The commenter expresses a positive feeling (,Positive
Neutral,Why have I heard this melody somewhere before?,"The comment expresses curiosity about a song's familiarity, indicating no strong positive or negative emotion.",Neutral
Neutral,"I love this music, but is missing emotion!! On the chorus she could be standing up and dancing hahaha","The comment expresses a mixed sentiment – appreciation for the music alongside a constructive criticism, indicating a neutral overall tone.",Neutral
Positive,"Loved it!!! ❤️‍🔥❤️‍🔥❤️‍🔥 I hear some Get, Get Down melody and it’s perfect!!!","The commenter expresses strong positive feelings using enthusiastic language and emojis, clearly indicating enjoyment of the video.",Positive
Positive,"Great song, but the lyrics are misguiding. It’s a must the couples be willing to show what each needs and are able to listen unfiltered.","The commenter expresses a positive opinion of the song while offering constructive criticism about the lyrics, indicating an overall favorable reaction.",Neutral
Positive,Vibes of weekend,The comment expresses a positive feeling associated with leisure and enjoyment.,Neutral
Positive,The bridge hits. Chorus is amazing yessss!!!!! You look amazing,"The commenter expresses enthusiastic praise for the bridge and chorus, using positive language and exclamation points.",Positive
Positive,"the lyrics, every dua sound is the best!!  yess",The commenter expresses enthusiastic approval and excitement about the music video's content.,Positive
Neutral,Need the lyrics,"The comment expresses a simple request for information, lacking any overtly positive or negative emotion.",Neutral
Positive,Great song by Tame Impala with featured vocals of Dua Lipa 👌🫡,The comment expresses enthusiasm with positive emojis and a direct positive statement about the song.,Positive
Negative,"is this the album that was supposed to ""revolutionize pop music"" said TEXTUALLY by someone on his team whoever tf it was?? cause this is LITERALLY the most generic a** pop sh*t I've ever heard in my life, not even bad, just radically GENERIC, medicore, vacuous 🤷‍♂🤷‍♂🤷‍♂🤷‍♂🤷‍♂ all of these singles are literally the absolute polar OPPOSITE of radical or revolutionary, absolutely f*cking ridiculous marketing they've got going on, if I'd listened to it blindly I just would've kinda shrugged but because of it I just actively dislike it","The comment expresses strong disapproval and frustration with the music, using explicitly negative language and terms like 'generic,' 'ridiculous,' and 'dislike'.",Negative
Positive,"if Emma Stone was the last person on earth I'd rather talk to a branch,hey Dua ❤ for you love that song it sounds so familiar to something but what the hey I like ❤ it",The comment expresses fondness for the song and artist using positive emojis and phrases like 'love that song' and 'I like it'.,Neutral
Negative,lyrics and music disgust and clothes disaster,"The comment expresses strong dissatisfaction with the lyrics and visual presentation, using negative language like 'disgust' and 'disaster'.",Negative
Negative,Worst song of dua lipa,"The comment expresses a strong dislike for the song, indicating a negative sentiment.",Negative
Positive,ESSA MÚSICA ME LEMBRA MUITO NO INÍCIO A MÚSICA TEMPO DA PRISCILLA. 😮,"The commenter expresses a nostalgic and positive feeling, associating the music with a fondly remembered song.",Neutral
Negative,The video clip is sooooo weirdo ahaha it smells 2013 and not in a nostalgic way,The comment uses dismissive language ('weirdo') and expresses a negative opinion about the video's outdated feel.,Negative
Positive,"Has a bit of ABBA song vibe, just not sure which one 😂","The commenter expresses a positive association with ABBA, using the phrase 'a bit of ABBA song vibe' which implies enjoyment.",Neutral
Positive,I feel I want to be with her when she’s creating the lyrics. Such a powerful song,"The commenter expresses a strong positive feeling and describes the song as 'powerful,' indicating enjoyment and connection.",Positive
Negative,"Dua lost her mojo. Dance the night, Houdini and now Training Session are the same. So generic and boring.","The commenter expresses disappointment and criticism of Dua's recent music videos, using negative terms like 'lost her mojo,' 'generic,' and 'boring'.",Negative
Negative,Really like Dua but this is mediocre at best - 17th at Eurovision vibes. Very forgettable.,"The comment uses terms like 'mediocre,' 'forgettable,' and '17th at Eurovision vibes,' indicating a negative opinion of the music video.",Neutral
Negative,One of the worst songs,The comment expresses strong disapproval of the song using the phrase 'one of the worst songs'.,Negative
Negative,"Even Dua has  experienced this horrible horrible  actual dating scene, it’s just horrible out there, I always believed in soulmates and a forever love story, now I have turned completely 4b cause dating right now ain’t it, market is just AWFUL","The commenter expresses strong negative feelings about the dating scene, using words like 'horrible' and 'awful'.",Negative
Positive,"New lyrics : They come from Polk City, York, HannahJerrik, Plymouth, and Boston. ¿Estás en forma, listo para luchar como un baile, listo para correr?","The comment expresses enthusiasm and a challenge ('¿Estás en forma, listo para luchar?') suggesting a positive reception to the music video.",Neutral
Positive,"Yes, I am. But final word and decision is on Ladies side always. Her heart is going to flow in the ocean of emotions and new frontiers.",The comment expresses admiration and positive feelings about the music video and its themes.,Neutral
Positive,2020 Vibe 🎶,The use of 'Vibe' and musical emojis indicates a positive feeling about the music video.,Positive
Positive,What a sexy and catchy Pop I cannot 😮❤❤❤,The use of emojis like '😮' and '❤❤❤' alongside the words 'sexy' and 'catchy' clearly indicates a positive sentiment.,Positive
Positive,"What a Vibe.Pop Queen Dua, You have rocking taste in music🎉⭐🤭🤘🏻","The comment expresses enthusiastic appreciation for the artist and her musical taste, indicated by emojis and positive language.",Positive
Negative,"I love the song, but the video feels awfully intimidating. I was scared the whole time that they'd grab her.","The comment expresses fear and a feeling of intimidation, indicating a negative emotional response to the video's content.",Neutral
Positive,"The chorus is the best and vibe is like that popular girl in high school, who has all the boys hooked up on her that's the vibe it's given me","The commenter expresses a positive feeling about the music video and its impact, describing it as 'the best' and referencing a desirable 'vibe'.",Positive
Positive,Different vibes 😃,The use of the happy emoji indicates a positive reaction to the video's atmosphere.,Positive
Positive,2000's Vibe 🎉❤,The use of emojis like 🎉 and ❤ clearly indicates a positive sentiment towards the music video.,Positive
Positive,Has ABBA vibes ?? 😅,"The comment expresses a positive comparison to ABBA, suggesting a favorable opinion of the music video.",Neutral
Positive,Thursday February 29th is LEAP Day LEAP LEAP DUA LIPA LIPA DUA LIPA LEAP DAY Muse Dua Vibe Rising Lipa Day Every Day Omm...02/29/2024=LIPA DAY,"The comment expresses enthusiastic excitement and repetition of 'Dua Lipa' and 'LEAP DAY', indicating a positive sentiment.",Positive
Positive,So Fantastic Lyrics 👍❤️👍❤️. Amazing Music 🎵🎶🎵🎶. Rocking Voice Friend 😍🥰😍🥰.,"The comment expresses enthusiastic praise and positive emotions using emojis and descriptive words like 'fantastic,' 'amazing,' and 'rocking.'",Positive
Negative,ego asf i'm sorry but i dont like the music video as well as the lyrics,"The commenter expresses dislike for both the music video and lyrics, indicating a negative sentiment.",Negative
Positive,The chorus is good,The comment expresses a positive opinion about the chorus of the music video.,Positive
Neutral,I STILL WONDER....WHY DO THEY SAY EVERY DETAIL OF THE VIDEO CLIP IN THE COMMENTS BELOW EVEN THE NAIL ARTIST AND IT DOES NOT SAY WHO WROTE THE MUSIC AND THE LYRICS OF THE SONG?  WHY THIS DISDAIN TO THE ARTISTS?,"The comment expresses confusion and questioning about the video's details, without explicitly expressing positive or negative feelings about the content or artists.",Negative
Negative,Where's the lyrics guy,"The comment expresses frustration and a lack of satisfaction, indicating a negative sentiment.",Neutral
Neutral,The Beat 92.5,"This comment simply identifies the radio station, offering no explicit sentiment expression.",Neutral
Positive,"She is out of this world. Beat, groove, style.....amazing 🥰🥰🥰",The frequent use of emojis and the phrase 'amazing' clearly indicates a positive sentiment towards the music video.,Positive
Positive,Dua always brought us to classic pop and discotic..i feel like just booster..when i walk or driving..just turn on this song..guys..the vibe so fucking crazy..u will happy and positive vibe from morning until midnight..hahaha,The commenter expresses enthusiastic enjoyment and a feeling of happiness and positivity associated with the music video.,Positive
Positive,"The part with her deep voice, remind me of 'Dua Lipa' album, those good old days!! ICONIC","The comment expresses admiration and nostalgia, indicating a positive sentiment towards the music video and artist.",Positive
Positive,"Reminds me ""Malena vibes""","The comment expresses a positive association with the music video, referencing a familiar and appreciated song/style (",Neutral
Negative,FORGETTABLE,The word 'forgettable' expresses a feeling of disappointment or lack of enjoyment.,Negative
Positive,"Great evolution and development for Dua Lipa in terms of music style, dance choreography, vocals, attitude and bravery from her first hit ""be the one"" she went hiatus and astonishing with her latest number 1 masterpiece jam hit ""training season"" that will gonna blast and dominates the charts aroud the world in this year of 2024 and I'm living for it❤",The commenter expresses enthusiastic appreciation for Dua Lipa's growth and the success of her latest music video.,Positive
Positive,"❤️ THIS lyrics 🎶Conversation overload, got me feeling Verti gOOoOOOOOO🎶💯😎👍Dua Lipaaaaaaaaaaaaaaaaaaaaaaaaaaaa is beautiful woman 💯😎👍","The comment is filled with positive emojis (❤️, 🎶, 💯, 😎, 👍) and enthusiastic praise for the artist.",Positive
Positive,The rhythm in this song is so good,The commenter expresses a positive opinion about the song's rhythm.,Positive
Positive,Song gives me summer vibes 🥂🤩,"The use of emojis like 🥂 and 🤩 indicates excitement and enjoyment of the song, reflecting a positive sentiment.",Positive
Positive,The bridge hits. Chorus is amazing yessss!!!!! You look amazing,The commenter expresses enthusiasm with positive adjectives and an exclamation of excitement.,Positive
Negative,"THANKS, GURL❤ THIS HIATUS OF POVERTY AND DEPRAVITY CAUSING ADMINISTRATIVE HALT CALLED BUREAUCRACY WHERE THE GOVERNMENT SPENDS ITS TIME SLEEPING IN A SLUMBER PARTY FAILED INVITATION AND FAILED TO AVOID MONOPOLIY OF AUTHORITY AND POLITICAL EDICT OF THE SAME OL' NEO FASCISM ROBBER BARONS OF ATTENTION AND MONEY PIT MANAGEMENT FEIGNING CONTROL BECAUSE THE ZEALOTRY IN DESPOTISM IS DEADLY COMPETITIVENESS IN INCIVILIZATION OF ABSENTEEISM OF THE PHILANTHROPIC GOOD SAMARITAN, ABSENTEEISM OF RESPECTING ROYALT & ROYALTY AT THE FAILURE OF SEEING RESPECT OF BASIC HUMAN CONSIDERATIONS SUSTAINING MORE VIOLENCE BEGETTING VIOLENCE, AKA., RAPE CULTURE PLAYING OUT THE MONKEY BUSINESS OF THEFT FRAUD AND GRAND THEFT LARSENY MISDEMEANOR NUISANCE COMPOUNDED CHARGES OF HATE CRIME CRIMINAL GROSS NEGLIGENCE IN THE PERSECUTION OF MY LIFE AND ANY OTHER LIFE OF GOOD PEOPLE POISED IN THE STANCE FRONTING OFF WAR AND DISMISSING CONFLICTS LANDING THE STOIC CIVIL DISOBEDIENCE MOVING THE INDEPENDENT INDIVIDUAL FIGHT OFFER FROM CONFORMITY TO ASSIMILATION AND RESISTING TO OPPRESSION TAUNTS VEILED THREATS COLD WAR TACTICS AND FEAR MONGERING AS THE TOOLS OF THE CONSORTIUM OF TYRANNY BY THE RENEGADE PATHOLOGIZATION CAUSED BY HYPER CRITICAL OUTSOURCING TO KABALIST PRACTICE IN COMMITTEE OVERSIGHT DOMINATION WITH MANCHURIAN CANDIDACY FOR USURPING OPPORTUNITIES OF SINGLETARY AWAY FROM GOD'S MOST GRACIOUS GIFT IN ME. THE BUCK STOPS HERE. NO MORE EMPTY BOBBLEHEADED DASHBOARD CHOTCHKIES IN THE DISTRACTION DISTORTION AND DISGUSTING REALITY OF CONSUMERISM IN SYSTEMIC FAILURE TO IDEALIZE THROUGH OPTIMIZATION OPTION CHOICE SELECT OF PERSONAL BESTING NEVER GIVING WAY TO FANTASY BECAUSE THE TRUE LEADER HAS REACH, DEPTH, AND FRIENDS..FAMILIARS..HAPPY DESTINY TO TRUDGE.","The comment expresses overwhelmingly critical and negative opinions about societal issues and the video creator's work, utilizing harsh language and accusatory statements.",Negative
Positive,Tame impala on the beat is crazy!!,The exclamation points and enthusiastic description of the music as 'crazy' indicate a positive reaction to the video.,Positive
Negative,"Dua Lipa is a supporter of genocide and apartheid. And this is just incredibly mediocre, over produced, autotune filled garbage.","The comment expresses strong disapproval and criticism of the music video and artist, using negative language and accusations.",Negative
Positive,This feels nostalgic already,The comment expresses a feeling of fondness and positive reminiscence about the music video.,Neutral
Positive,What a beat and no dance,"The commenter expresses a positive opinion by highlighting a 'beat,' suggesting enjoyment of the music.",Neutral
Positive,Synth audio and Electronic voice augmentation anyone can do this with the right connections and know-how. How many would be able to make it without it ?  Very few I think.,"The comment expresses admiration for the audio and production techniques, indicating a positive sentiment towards the music video.",Neutral
Positive,"At first I thought the chorus was like ""meet someone at omeagle"" and I was so confused because it made sense 😂","The user expresses amusement and a positive reaction to the song's chorus, indicated by the laughing emoji.",Neutral
Positive,"Ela canta aos 04 cantos do planeta e todas os planetas não terrestres, ela é foda, canta pra caramba, está amadurecida vocalmente e pessoalmente e com uma bagagem grande de experiências, só mostrando o nível da artista que é hoje, uma cantora cheias de camadas!!",The comment expresses enthusiastic admiration and praise for the artist's talent and abilities.,Positive
Negative,sorry but this video is giving me 'white couch' vibes 🤢,The use of '🤢' emoji and comparison to 'white couch' (often associated with negative feelings) indicates a negative sentiment.,Negative
Positive,there's such an interesting vibe to this video.. something that is different...,"The commenter uses positive language ('interesting vibe,' 'different') expressing enjoyment of the video.",Positive
Positive,"I don't know about the rest of ya'll, but i get Transgender Vibes from Dua Lipa!!!",The commenter expresses a strong positive feeling about the music video and its connection to the transgender community.,Neutral
Positive,This beat feets my heart beat❤ U dua,The use of heart emojis and enthusiastic phrasing indicates a positive emotional response to the music video.,Positive
Positive,"Video is unimaginative. But that beat, dear god.","Despite criticism of the video's overall concept, the commenter expresses strong positive enthusiasm for the beat.",Neutral
Negative,"🤔😐Do you know what the most important thing in the world is🌎🌍 to do? It's not making money,💰💰 it's not eating,🎂🍰 or drinking,🍷🍾 much less playing games.♠♣♟ We came into this world with nothing, and we will leave it with nothing. Here everything is temporary, but on the other side everything is eternal. So the most important thing is to follow God, read the Bible, attend an evangelical church and prepare yourself for that day that you don't know when it will come; otherwise, you will descend with the other👺 into a suffering that will never end.😰😭😫","While containing hopeful elements about eternity, the comment primarily expresses fear of eternal suffering and judgment, indicating a negative sentiment.",Negative
Negative,"Crazy how nowdays we less watch music video. I remember back in the day, Fifth harmony break a record for the music video of ""That's my girl"" with 5 million of view in 24 hours. And now, it's been 5 days since the release of ""Training season"" and it got ""only"" 5 million view.",The comment expresses disappointment and a comparison of declining viewership with a negative implication about the current popularity of music videos.,Negative
Positive,Ojete Calor - Viejoven vibes,The comment expresses enjoyment of the,Positive
Positive,"Yes, she is Pop Music, like this music artist Duo Lipa, love listening to her music over a huge system in my home st. barths in the clubs outdoors, and i hope you all reading this will subscribe to me on my channel and listen to my “new vibe music” which is Future-Soul-Hiphop. Top life to all reading this and coming throug this great artist page.",The commenter expresses enthusiastic enjoyment of the artist and encourages others to subscribe and listen to their music.,Positive
Positive,Essa música e o clip é perfeito. Deveria ter mais de 100 milhões  a muito tempo.,"The commenter expresses enthusiastic approval of the song and music video, indicating a positive sentiment.",Positive
Positive,"This music gives me a russian music vibe, I don't know why, but it's good",The commenter expresses a positive feeling ('it's good') despite noting a specific musical style.,Positive
Positive,Beautiful music and melody. Visit the page and don't forget to subscribe😊,The comment expresses positive feelings about the music and includes an encouraging and appreciative emoji.,Positive
Negative,"Look at all the future absentee, deadbeat dads in this video...","The comment expresses frustration and criticism towards the depicted fathers, indicating a negative sentiment.",Negative
