classificacao,comentario,justificativa,sentimento_manual
Positive,"Honestly I'm skiddish when it comes to pop music but this hits different, bc imo it got great house drums, drum patterns and mixing + synths remind me the type that are sampled into Futute Funk/French Touch","The commenter expresses a positive reaction, highlighting specific musical elements they enjoy and comparing favorably to influential artists.",
Positive,all of her music videos always are so entertaining and her songs r such a vibeeeee,The comment expresses enthusiastic enjoyment and uses positive language like 'entertaining' and 'vibeeeee'.,
Positive,"oh god, I love the vibe so much",The commenter expresses strong positive emotion with the phrase 'I love the vibe',
Positive,She s gorgeous and small but powerfull ❤ grande dame ❤❤,"The use of emojis like '❤' and positive descriptors ('gorgeous', 'powerful') indicates a favorable sentiment.",
Positive,Madonna vibes,The comment expresses a positive association with the music video by referencing the iconic pop singer Madonna.,
Negative,i used to love ari but her life decisions are so questionable and she doesn’t seem authentic to me just deeply insecure and tries so hard to convince the world the opposite. not only does she have a reputation of homewrecking but she is so obviously self destructive. and she tries so hard to convince people she’s healthy when she looks extremely underweight and sick. i hope she is still going to therapy cause this is not ok,The comment expresses strong criticism and negative judgments about the artist's behavior and appearance.,
Positive,😮wow great  melody and the choreography is f*****g Amazing!,"The comment expresses enthusiastic praise for the melody and choreography, indicating a positive sentiment.",
Negative,The single worst song ever. Literally just came here to say that. I hope Ariana and Ethan make each other as miserable as they made his family in this situation. The lack of conscience is completely psychotic.,"The comment expresses strong disapproval and animosity towards the song and its creators, using phrases like 'worst song ever' and accusing them of 'lack of conscience'.",
Positive,"Anyone else noticed how the MV has subtle references from previous LG’s masterpieces? That lady in red gives a vibe of alejandro and marry the night, her in white feels like bad romance and dancers in unison like born this way, that scene with canes like in paparazzi, that smoke puffs like in applause, people cheering while she’s in the middle like in stupid love, screaming scene like in 911 ❤❤","The comment expresses enthusiastic appreciation for the music video's clever references to other iconic songs, indicating a positive reaction.",
Positive,"Let's take our place for a great masterpiece, I love this song and Ariana's vocals ✨️",The commenter expresses clear enthusiasm and love for the song and Ariana's vocals.,
Positive,Passa o tempo e eu continuo adorando essa,"The comment expresses continued enjoyment, indicating a positive sentiment.",
Positive,Sounds like Madonna Vogue. Love this song! Great vibe,"The comment expresses enthusiasm and appreciation for the song, indicating a positive sentiment.",
Positive,Good catchy tune with retro elements.,The comment expresses positive feelings about the music video's qualities – being 'good' and having 'catchy' elements.,
Positive,what a beatiful song,The comment expresses a positive feeling about the song using the adjective 'beautiful'.,
Positive,Loving the 80’s references in her videos right now. Totally cold hearted snake vibes here 🔥🔥🔥,"The commenter expresses enthusiastic approval with multiple fire emojis, indicating a positive sentiment.",
Positive,"Love the 90’s vibes of this one and how all the statues crumble, and then Ariana’s classy grand entrance. Love her outfit, shoes and hat. And the end when the dancers and her become the statues again. 🖤🤍🩶 👠 😍🥰😘🤩🌟✨🎶🎵🎤🎙️🏆 👑 💎 ⚜️","The comment expresses enthusiastic appreciation for the video's aesthetic and Ariana's performance, using multiple positive emojis.",
Negative,She looks strange because she bleached her hair and eyebrows it's just not right for her skin tone,"The comment expresses a critical opinion about the artist's appearance, using terms like 'strange' and 'not right' indicating a negative sentiment.",
Positive,"The beat sounds like a sonic level mixed with final fantasy 13, love it","The commenter expresses clear enthusiasm and liking for the music video's sound, indicating a positive sentiment.",
Positive,Madonna vibeessss! 🎶🫶🏽,The enthusiastic exclamation and emojis clearly express a positive appreciation for the music video.,
Positive,"Madonna, Vogue vibes","The comment expresses enthusiasm for the music video, referencing a positive association with Madonna's music and style.",
Positive,Ariana brought back the 90s eurohouse beat 🥲🥲,The use of '🥲' emojis and the positive reference to '90s eurohouse beat' indicate a favorable sentiment.,
Positive,Such a catchy song,The comment expresses enthusiasm and enjoyment with the phrase 'catchy song' indicating a positive feeling.,
Positive,the vibe this gives is crazy,The use of 'crazy' in a positive context indicates excitement and enjoyment of the music video's atmosphere.,
Positive,this is giving a very boutique store vibe,"The comment uses the positive descriptor 'boutique store vibe,' indicating a favorable impression of the music video's aesthetic.",
Positive,Good vibes!!!,The exclamation points and phrase 'good vibes' clearly express a positive feeling about the music video.,
Positive,This has an early Madonna vibe to it! Love it! 😁,"The commenter expresses enthusiasm with 'Love it!' and a positive emoji, indicating a favorable opinion.",
Positive,she doesnt make mainstream music the sammmeee!! so deep,The commenter expresses admiration and appreciation for the artist's unique style and depth.,
Positive,"I love the emotion it gives, it's really motivating",The commenter expresses strong positive feelings and describes the video as 'motivating',
Neutral,I like it but.....the beat doesn't really go with the song in some  parts though,"The comment expresses a mixed opinion, acknowledging a positive aspect while also pointing out a specific area of criticism, indicating a neutral overall sentiment.",
Positive,I just realized what the lyrics are about and I just wanna say you go Ari like when I read the lyrics I just realized it's about you people talking trash about hir body like just mind your own business have you guys have nothing better to do 😅,"The commenter expresses admiration for the artist and a desire for others to stop negativity, indicating a positive reaction to the video and artist's work.",
Positive,This song is really catchy .I love you ari,"The user expresses love for the song and describes it as 'catchy,' indicating a positive feeling.",
Negative,The worst song in the album.,The comment explicitly expresses a negative opinion by stating the song is 'the worst' on the album.,
Positive,Love this. Giving Paula Abdul Cold Hearted Snake vibes. I'm here for it❤,"The commenter expresses enthusiasm ('Love this') and uses a positive emoji, indicating a favorable opinion.",
Positive,The beat and aesthetics have a 90's vibe.,"The comment expresses a positive reaction to the video's style, specifically referencing a desirable 90's influence.",
Positive,"When i heard it for 1st time i thought the lyrics was ""In case you haven't noticed, I'm everybody's type"" 🤦🏻‍♀️",The user's reaction expresses a positive initial impression of the song's lyrics.,
Positive,sono andato tipo 10 volte ad h&m da gennaio e tutte e 10 le volte l’ho sentita e sono rimasto là tempo extra per finirla. i love this song sm BEST COMEBACK EVER.,The user expresses strong positive feelings about the song using phrases like 'i love this song' and 'best comeback ever'.,
Positive,anyone else geting MADONA'S VOUGE vibes,"The comment expresses a positive comparison to a well-regarded Madonna music video, indicating enjoyment and admiration.",
Positive,Love a ariana grande beatiful,The commenter expresses positive emotion by stating they,
Positive,Can you sense my vibes?,The question 'Can you sense my vibes?' expresses a desire for connection and positive acknowledgement.,
Positive,Has the vibes of Madonna's Vogue from 1990...,"The comment expresses a positive comparison, associating the music video with a well-regarded and popular song.",
Negative,Yes and shes annoying,The comment expresses a negative opinion by describing the artist as 'annoying',
Positive,tf y'all sleeping on Ari now and prefer some generic KPOP by not giving this banger 100m views?,"The commenter is praising the song's quality and expressing frustration with a lack of appreciation, indicating a positive sentiment towards the artist and music.",
Positive,"The eternal sunshine official music videos, lyrics videos and visualizers combined have 203.3 million views",The comment expresses a positive sentiment by highlighting the video's immense popularity (203.3 million views).,
Positive,This has Vogue by Madonna vibes. Absolutely love it.,The comment expresses enthusiasm and a clear positive comparison to a well-regarded song.,
Positive,I FOLLOWED THE VID YOU ARE VERY DEEP AND CREATIONEE,"The commenter expresses admiration and appreciation for the video, indicating a positive sentiment.",
Positive,I know she's a mess but this song is soooooo very catchy.,The use of 'soooooo' and the enthusiastic description of the song as 'catchy' indicates a positive sentiment.,
Positive,Totally getting Late 80's Vibe and hope this continues!,"The commenter expresses enthusiasm and a desire for the video to continue, indicating a positive sentiment.",
Positive,This song sounds like I'm in the strip club in gta5. I'm catchin those vibes 😅,"The user expresses a positive association with the song, stating they are 'catchin those vibes' which implies enjoyment.",
Positive,"Loving EVERYTHING about THIS. Not only - it's actually the first time I watch this video-, that when I heard this tune some months back, that I paid attention to Ariana's music.. probably just really only knowing the collaboration with The Weekend, before. However, watching the video now & paying attention to the song's composition elements, it's so beautiful to see how she pays tribute to Paula Abdul's ""Cold Hearted"" in terms of choreography set up & execution - which back then, was actually a choreography tribute to Bob Fosse. 🥰. You will know, it's a definite tribute to Paula Abdul's video, when you see the window blinds go up to darken the dance studio at 2:25, when in Paula's video, the blinds get pulled down to darken the dance studio from 02:17-02:24. But also, the song actually seems to incredibly cleverly sample George Michael's beginning intro from ""Freedom 90'"" - just sped up & masterly cut into a fraction. So. But then also, culminating into beats resembling Madonna's ""Vogue"" just changed. Which would state the case, when the clay figures from 0:47-049 show Vogueing poses.. . So, And Yes.. is a lil masterpiece in its whole contribution & homage to other artists. Well done. 🥰","The user expresses overwhelmingly positive feelings about the video, praising its artistry and referencing numerous artistic influences with enthusiastic detail.",
Negative,It’s me or the base beat it’s exactly the same as Vogue !!!!,"The comment expresses dissatisfaction by directly comparing the music video's beat to a well-known song, implying a negative association.",
Positive,Kind of gives me Paula Abdul's Cold hearted Snake  vibes,"The comment expresses a positive comparison, associating the music video with a well-regarded song and artist.",
Positive,This is basically a Madonna song. Total Madonna vibes.,"The commenter is expressing a positive association with the music video, comparing it favorably to a well-regarded artist.",
Positive,"this song has so much meaning, and i love the theme of finally telling the critics how annoying they are.","The commenter expresses love for the song and appreciates the theme, indicating a positive feeling.",
Positive,I’m getting Madonna express yourself vibes,The comment expresses a positive association with Madonna’s song 'Express Yourself',
Positive,She's so cute and sexy ! And so powerfull! Shinning example of femininity. Love you Ari!❤,"The comment expresses admiration and affection for the artist, using positive adjectives like 'cute,' 'sexy,' and 'powerful'.",
Negative,The beat is AMAZING but ariana's voice doesn't match with THE beat,"The comment expresses disappointment with Ariana's voice not aligning with the beat, indicating a negative feeling.",
Positive,"she's talking to the homophones and the people who constantly talk smack about her, talk about killing two birds with one stone. oh Ari the bad b*tch you are 💗",The use of '💗' emoji and descriptions of Ari as a 'bad b*tch' alongside assertive language indicates a supportive and admiring sentiment.,
Positive,"Esto tiene las mismas vibes que Vogue de Maddonna, amo","The commenter expresses admiration and liking for the music video, stating they enjoy the similar vibes to Madonna’s “Vogue”.",
Positive,I get major Madonna  vibes . I like it .,The commenter expresses a positive association with Madonna and explicitly states they 'like it'.,
Positive,Quien esta acá para comparar el Beat con Abracadabra de Lady Gaga?,"The user is expressing interest and excitement about comparing the beat to a popular song, indicating a positive sentiment.",
Positive,I like the rhythm of this song,"The commenter expresses a clear preference for the song's rhythm, indicating a positive sentiment.",
Positive,happy 100 million milestone,The comment expresses joy and celebration of a significant achievement (100 million views).,
Neutral,Paula Abdul vibes.  Check out cold hearted snake,"The comment references a positive comparison ('Paula Abdul vibes') but includes a derogatory term ('cold-hearted snake'), resulting in an overall mixed sentiment that leans towards neutral.",
Negative,I missing the old ari take seriously not funny that missin the vibesera when thank you next and sweetner,"The commenter expresses disappointment and nostalgia, using phrases like 'not funny' and 'missing the vibesera', indicating a negative sentiment towards recent music releases.",
Positive,I like it. Very catchy tune. Been listening to it on loop today. Girl please go and eat some food.,"The user expresses liking the music and repeated listening, indicating a positive sentiment despite a slightly unusual and potentially critical addition to the comment.",
Positive,"To be honest, I didn't like this song the first time I listened to it. But now I love it. Starting 2024 with it was a vibe.",The commenter initially disliked the song but ultimately expresses a positive feeling and enjoyment (,
Negative,Total degradation of music.Apart from the beat there is ABSOLUTELY nothing interesting in this clip as well as all her (her producer's) videos in the last 5 years.,"The comment expresses strong dissatisfaction with the music video, using terms like 'total degradation' and 'absolutely nothing interesting'.",
Positive,Its giving Janet vibes 🥰,The use of 'giving Janet vibes' and the heart-eyes emoji indicates a positive association and appreciation of the music video.,
Positive,"Madonna  Vogue vibes,  I LIKE IT!",The commenter explicitly states they 'LIKE IT!' indicating a positive feeling about the music video.,
Positive,I like Ari's new music vibe. Yes it doesnt sound like her past songs. Love it still.,The commenter expresses enjoyment and affirms their liking despite a change in musical style.,
Positive,It has a Madonna vibe to it,"Comparing the music video to Madonna is generally a positive association, suggesting it’s well-produced and appealing.",
Neutral,This video give Cold Hearted Snake vibes.,"The comment uses a descriptive comparison, but doesn't express a clear positive or negative emotion about the video itself.",
Positive,idc abt the music the intro is fire aswell as the beat love it!!,The user expresses enthusiastic approval of the video’s intro and beat with positive language like 'fire' and 'love it'.,
Neutral,"Her dancing is ahead of the beat, which is fascinating because as a singer surely she has rhythm","The comment expresses a slightly critical observation about the dancer's timing, but doesn't convey strong positive or negative emotion.",
Positive,the sound of the beats are very similiar to the track vogue from madonna...nice track,The commenter expresses a positive opinion by comparing the track favorably to a well-regarded song.,
Positive,Fosse vibes ❤,The use of 'vibes' and the heart emoji clearly express a positive feeling towards the music video.,
Positive,"As a survivor from violence and emotional abuse, this song is so therapeutic and empowering thank you ❤","The commenter expresses gratitude and describes the song as 'therapeutic and empowering,' indicating a positive emotional response.",
Positive,It gives Paula Abdul vibes,"The comment expresses a positive association, comparing the music video to a well-regarded artist (Paula Abdul).",
Positive,"I love the lyrics and the thinking behind it. She must be a very strong lady! thank you for your artistry, you are beautiful.",The comment expresses admiration and appreciation for the artist's work and talent.,
Positive,Been in this vibe allll day 🤷🏾‍♀️ cause who strangers think they are to tell ppl who they are 🤦🏾‍♀️😘,"The user expresses enjoyment of the 'vibe' and uses affectionate emojis, indicating a positive feeling towards the music and video.",
Positive,The ‘Paula Abdul Cold Hearted’ vibe is undeniable! 🔥,The use of the fire emoji and enthusiastic description of the song's influence indicate a positive reaction.,
Positive,"This video immediately evokes for me a throwback to Paula Abdul cold Hearted Snake video in the styling /choreography (the setting, the hat, the moves of the background dancers) and musically it’s giving Madonna Vogue vibes.","The comment expresses admiration and comparison to iconic music videos, indicating a positive response to the video's style and influence.",
Positive,"This is giving ""Thank U, Next"" vibes. 🤩 Catchy song, by the way!","The commenter expresses enthusiasm and positive comparison, indicating a favorable opinion of the music video.",
Neutral,People mentioning the similarities to Madonna (Vogue) with the beat. But the visuals are most similar to the Cold Hearted video by Paula Abdul,"The comment expresses mixed opinions, comparing the video to two different artists and styles without a clear overall positive or negative judgment.",
Negative,"Generic, boring, and annoying.","The comment uses negative descriptors like 'boring,' 'annoying,' and 'generic,' indicating a negative sentiment towards the music video.",
Positive,Love this song gives Madonna vibes,"The commenter expresses fondness for the song, using a positive comparison to Madonna.",
Positive,Why is this kinda nostalgic already?😭😂,The use of emojis (crying and laughing) alongside the sentiment 'nostalgic' indicates a feeling of positive remembrance and enjoyment.,
Positive,"ARIANA I AM PROUD OF YOU GIRL …. You ate the visuals the lyrics and choreo, yea I had to put on subtitles and actually understand the song more and I felt every word . SAY THAT SHI WITH YO CHEST. It’s funny because a lot of y’all she was talking about and all y’all can say is “the malls this and stores that” like can y’all not give her the well deserved flowers . She ate y’all up and y’all really quiet . 😂😂","The commenter expresses enthusiastic admiration and praise for Ariana Grande, highlighting her artistic talent and the emotional impact of the music video.",
Positive,The beat of the intro is like  Madonna's VOGUE song.,"The comment expresses a positive comparison to a well-regarded song, indicating enjoyment of the music video.",
Positive,Loved it so much I made it my ringtone ❤,The enthusiastic use of 'Loved it' and the inclusion of a heart emoji clearly indicate a positive sentiment.,
Positive,Feeling that this should be Janet Jackson song.  Has that vibe,"The comment expresses a positive association with Janet Jackson and a desired musical style, indicating enjoyment.",
Positive,Madonna could have released this song in the 80s. The rhythm comes from this time. Brilliant!🥰,"The comment expresses enthusiastic praise for the song, using terms like 'Brilliant!' and a heart emoji, indicating a positive sentiment.",
Positive,I fine eat sometimes yes more time i sit on telephone and back to melody come toilet comeback bed morning wake and  cake eat share time with my dog because is young dog Like meat i eat beat,The comment expresses enjoyment and positive feelings about companionship and simple pleasures like eating and spending time with a dog.,
Positive,"You can in there but forever Like better Vibe Like sweet , drink milk music must listen and have good Vibe dont take pen allways use voice and give energy with this good smile allways good vibe","The comment expresses enthusiastic appreciation for the music and its positive atmosphere, using words like 'like,' 'good,' and 'vibe'.",
Positive,chill vibe,The word 'chill' and 'vibe' typically indicate a pleasant and enjoyable experience.,
Negative,i can't be the only one who think the build up is cool but the chorus absolutely sucks ass,"The comment uses strong, negative language ('sucks ass') expressing a clear dislike of the song's chorus.",
Positive,This song has same vibes with Vogue (madonna),"The comment expresses a positive association by comparing the song to a well-regarded track (Vogue), indicating enjoyment.",
Negative,This song is generic fluff. The only reason why it was so popular and successful is because so many people love Ariana Grande for no real reason. It has already been forgotten by mainstream radio.,The comment expresses disappointment and criticism regarding the song's quality and lack of lasting impact.,
Positive,I like it.Its giving some Madonna - Vogue vibes.Idk but i like it.For u who say its like H&M u clearly are born after Queens reign in 80's and 90's.Tottaly getting this vibe and im loving it.,"The commenter expresses clear enjoyment and positive comparisons, stating 'I like it' and 'im loving it'.",
Positive,Ngl i think i heard this beat bf?,"The commenter expresses a positive opinion by indicating they recognized and appreciated the beat, suggesting enjoyment.",
Positive,Madonna  vibes,The use of 'vibes' suggests a positive association with the music video and Madonna.,
Positive,The vibes tho ! ✨,The use of 'vibes' and the sparkle emoji indicate a positive and enthusiastic reaction to the music video.,
Positive,Getting major Ceeelebration times come one with the intro and verse,"The commenter expresses excitement and approval, using the enthusiastic slang 'Ceeelebration times'.",
Positive,"I really like this song, it has a ""Vogue"" by Madonna vibe and beat; the music video feels like it drew a lot of inspiration from Paula Abdul's music video for ""Cold Hearted"", give it a watch and you'll notice many similarities. Overall nice!","The commenter expresses clear enjoyment and appreciation for the song and video, using positive language like 'really like' and 'nice'.",
Positive,Madonna Vogue vibes,The comment expresses appreciation and association with a positive and iconic song by Madonna.,
Positive,Heard this song for the first time recently...very catchy!,The commenter expresses positive feelings using the word 'catchy'.,
Positive,"This gives me Cold Hearted, Paula vibes from the choice of location of music video","The comment expresses a positive association with the music video's visuals, referencing a well-regarded music video.",
Negative,here to wash my eyes after drag race ruined this song with worst lipsync of the century,"The comment expresses frustration and criticism of the song and performance, using terms like 'ruined' and 'worst lipsync'.",
Negative,I’m sorry that your video got ranked fourth place in who has the worst music video on YouTube but I think the best music video I’ve ever seen,"The comment expresses disappointment and criticism of the video's ranking, indicating a negative sentiment.",
Positive,I feel Madonna vibes,"The comment expresses a positive association with the artist Madonna, indicating a favorable sentiment.",
Positive,Ariana please do a collab with dua lipa :D. Would be a really powerful duo.,The commenter expresses enthusiasm and a positive opinion about a potential collaboration.,
Negative,bad melody rip off from madonna sound from the 90s,"The comment expresses disapproval with terms like 'bad melody' and 'rip off,' indicating a negative sentiment.",
Negative,She looks awfully thin.. eeek,"The comment expresses concern and a slightly panicked reaction ('eek') regarding the subject's appearance, indicating a negative sentiment.",
Positive,"I mean, I can agree with this being totally made for an H&M, but this song is catchy as hell at the same time. It was fun to play in Fortnite Festival as well.","The commenter expresses enjoyment and finds the song catchy and fun, indicating a positive reaction.",
Positive,"Comments, we get it, it sounds like you're trying on clothes at a store. It's called a VIBE. Yes, it has a retro beat. VIBE. Just... ask a queen. She gets it.","The comment uses encouraging and complimentary language ('ask a queen,' 'gets it') indicating a positive reception to the music video's vibe.",
Positive,How did I miss this? Such a vibe music,"The commenter expresses enthusiasm and appreciation for the music video's 'vibe,' indicating a positive reaction.",
Positive,"""Vogue"" vibes!  🔥",The use of 'Vogue vibes' and the fire emoji clearly indicate a positive impression of the music video.,
Positive,I like it. The chorus is very interesting and ear catching just by the songs own phrasing. It has the “Vogue” -ish beat and accompaniment. Very clever. Great catchy pop song!,The commenter expresses clear enjoyment and positive opinions about the song's features and overall quality.,
Positive,Ariana please don't have any choreography in your music videos!.. absolutely terrible LOL wow (catchy song though!!!),"The user expresses amusement ('LOL') and positive affirmation of the song's catchiness, despite criticism of the choreography.",
Positive,This beat goes hard asf 💪🏻♀️ love Ariana,"The commenter expresses enthusiastic support for the music video and Ariana Grande using strong positive language ('goes hard asf,' 'love').",
Positive,"FYI this song is made in a reverse way in terms of climax, meaning the first and second verse show how Ariana's voice can range up to virtuosity while the chorus is very low maintenance, generic. Interesting choice.",The commenter appreciates the vocal range demonstrated in the verses and finds the overall arrangement 'interesting'.,
Positive,Did somebody finally call Ariana out for being a narcissist? I was wondering what motivated the lyrics. This is her best work.,"The commenter expresses admiration for Ariana's work and suggests a thoughtful analysis, indicating a positive reception.",
Positive,"To this day, I’ll never understand the H&M joke that seems to permeate the release of every upbeat song. Like how is “Popular store plays popular song” a read? House music and empowerment anthems are great. If it puts people in a good enough mood to treat themselves to a new outfit, then it’s a **good** song…not a bad song, lol","The commenter acknowledges the song's positive effect and playfully dismisses the criticism, indicating an overall favorable opinion.",
Positive,Who get's also Madonna Vibes? 😁,The use of the emoji and reference to Madonna indicates a positive reaction to the music video.,
Positive,This is pure Madonna+Kylie Minogue in the 90's vibes,The commenter expresses a positive comparison to popular artists and a nostalgic feeling about the 90s.,
Negative,"Ihm Ahhriyaha Grahhhhnde, ahhhnd Ihhhhh sihhhhng so airy — Most annoying miget.","The comment uses excessive emphasis ('gharrr') and a derogatory term ('miget'), indicating a strongly negative opinion.",
Positive,"Love Ariiii... The music, lyrics also music video.. ""Yes, and"" so complete!!!!!","The commenter expresses enthusiastic praise and excitement about the music video, indicating a positive sentiment.",
Positive,am I the only one who got emotional?,The commenter expressing feeling 'emotional' indicates a positive reaction to the music video.,
Positive,Love these lyrics!,"The commenter expresses enthusiastic appreciation for the lyrics, indicating a positive sentiment.",
Positive,Vogue vibes,The comment expresses a positive association with the style and aesthetic of the music video.,
