classificacao,comentario,justificativa
Positive,This song is really heart touching❤It's Not just a song It's emotion🥰,Expresses strong positive emotions and appreciation for the song.
Positive,😢❤❤❤😢😢😢I get emotional every time I listen to it!!,Expresses strong positive emotions and attachment to the music.
Neutral,"Eae du do futuro, tá com sdds desse tempo né...",Uses informal Portuguese slang ('Eae du do futuro') expressing nostalgia without strong positive or negative emotion.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,I listen this everyday... It's gives a Good Vibes on their High Notes ♥️❤️♥️❤️ damnnnnn 🌸,Expresses strong positive feelings and enjoyment of the song.
Negative,Worst song,Expresses strong disapproval and condemnation of the song.
Positive,Catchy song!!! I love it ❤❤❤adore,Expresses strong enjoyment and affection for the song.
Neutral,"if you love this song, we invite you to check out our acoustic cover version, of this song at this link on our channel https://youtu.be/qJ9Roo6qWD8?si=sL0yM1LXGDmiRGmH",Provides a link to a cover version without expressing a strong opinion about the original song.
Positive,Love the intro beats from Crazy cee lo green ;),Expresses appreciation for a specific element of the song.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Negative,"I broke up with my girlfriend with BPD, it was a fairy tale love with lots of good memories and moments, but the downs were so hard and it was an emotional rollercoaster……but I don’t know I took the right decision…..she gave the most beautiful love I ever experienced in my life……I still miss her…..I love you Bubu❤ Maybe the best love stories aren’t meant to be with each other ❤",Expresses regret and sadness despite acknowledging positive memories.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Neutral,Who’s memorised the lyrics without even trying to learn the song😂,Observational comment with no explicit positive or negative emotion.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment of the video and its atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and positive feelings about the music video.
Negative,The song is deeply meaning among attack on Titan 😢😢😢,Expresses sadness and negative feelings related to the song.
Negative,Get emotional ❤😮😒😔,Expresses sadness and disappointment.
Positive,I actually sung this at my chorus concert😂,Expresses enjoyment and participation with the song.
Positive,Looks like this filmed over a 1.25x speed then slowed to tempo of song. Nice effect.,Acknowledges and praises a creative and effective video editing technique.
Positive,This is one of the most beautiful song I ever heard. The lyrics are ❤❤❤❤❤❤,Expresses overwhelmingly positive feelings about the song.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,This song goes hard and align with any situation whether good or bad any vibe any mood,Expresses strong enthusiasm and suitability for various situations.
Positive,Heart beat 💗❤️💜💓,Use of heart emojis indicates strong positive emotion.
Negative,"THE LYRICS EXPRESS THAT THE RELATIONSHIP, DESPITE IT'S POSITIVE ASPECTS, IS ULTIMATELY DESTINED  FOR FAILLURE❤❤",Expresses a pessimistic outlook on the relationship's future.
Positive,searching for a male vocalist to perform this piece live. Beautiful duet. :),Expresses appreciation for the song as a duet.
Positive,00:45 nice vibe ❤️‍🔥❤️‍🔥,Expresses strong positive emotion with emojis.
Positive,Cool Nostalgic Video,Expresses positive feelings about the nostalgic video.
Neutral,"Now why I think that this my fav song is already annoying, time so fast",Expresses a mildly negative opinion with a slight justification.
Positive,"I was scrolling reels randomly, and just heard the live version, it forced me to search it. Its really amazing. I have also heard this previously but never noticed thoroughly, but now it just hit my heart. Lyrics are so emotionful and the music is top notch❤🎉",Expresses strong positive feelings and appreciation for the song's emotional impact.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,Masterpiece and amazing truck that takes the deepest part of you.,Expresses extreme admiration and describes the song as deeply moving.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,I love this beautiful song and the nostalgic throwback . What doesn't work for me is Lady Gaga does Beth Dutton. I love her brilliant talent and she could have made the cigarette work. BUT who cares?? The song and both their voices supercede the bad acting.,Expresses strong enjoyment and appreciation for the song despite a minor criticism.
Positive,Gaga channeling Amy Winehouse vibes,"Comparing Gaga to Amy Winehouse is generally a compliment, suggesting a similar artistic style."
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,"Any lover of Jesus Christ? Even though this song comes from a very unlikely source, I feel the rhythm for my late mom and Jesus Christ...",Expresses a positive connection to the song through faith and remembrance.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Neutral,Gaga smoking and dancing represent me in appearance and Bruno does it in feelings every time I hear this song. And it hurts more when you have to let go and let go of that person you fell deeply in love with.,Expresses personal connection and a bittersweet reflection on lost love.
Positive,This is the most powerful music/video I’ve seen in decades. Can’t even explain what it does to me,Expresses intense and overwhelming positive feelings about the music video.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Neutral,Aquí un like por los que vinieron por la serie del juego del calamar temporada 1,"Comment is in Spanish and expresses support for a specific season of a series, lacking strong sentiment."
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,"The song, the music, the lyrics, the ambiance, everything is beyond perfect. 👌👏👏👏",Expresses overwhelmingly positive feelings and admiration.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,"best bruno collab, definitely!! the other one is too childish and ridiculous lyrics just like the girl's group",Expresses strong positive opinion and criticism of another collaboration.
Positive,"Die With A Smile’ suits both so perfectly—such a beautiful song for a truly stunning image. It captures a vibe that fits Lady Gaga herself: bold, emotional, and iconic.",Expresses strong admiration for the song and Gaga's image.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment of the video and its atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Neutral,The guitar is oddly similar to let go(acoustic )by ark patrol,Identifies a similarity to another song without expressing a strong positive or negative opinion.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the music's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,I'm late for sure but this song credit goes to lady Gaga .she's real artist for sure .am gonna slap anybody on their fckin mouth who disagree ..lady Gaga's hitting notes correspond to pitch as harmony that's real shit .reconsider the main vocal it's the second lead that gives the hype for as musical harmony .if you're against then try analyzing lady Gaga's line .she's in perfect pitch as sharp note all the time ..,Strongly praises Lady Gaga's artistry and vocal ability.
Negative,is it just me or is this emotional😢,Expresses sadness and distress.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,It's my favourite song and I'm singing it right now know all the lyrics❤❤❤❤❤❤❤,Expresses strong positive feelings and enjoyment of the song.
Positive,1:25❤😊 vocal is awesome😇,Expresses positive feelings and appreciation for the vocals.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,The lyrics of this song really speak to me.,Expresses a personal connection and positive sentiment towards the song's lyrics.
Positive,I shared a song with my grandchildren that i heard lady Gaga sing at SF Chase Center the room was filled with tears and emotions and so much love and it’s my heart. I never heard the song before. I thought I go to YouTube I find this special song for grandchildren wow they already knew the song and they’re only seven years old. I was amazed I played every day for the,Expresses overwhelming joy and emotional connection to the song.
Positive,Anyone in 10/08/2025 😢 Powerful Song 🇦🇷,Expresses admiration and emotional connection to the song.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment of the video and its atmosphere.
Positive,BRUNO MARS VOCALS-📈📈📈,Expresses enthusiastic praise for Bruno Mars' vocals.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,He actually beats musical instruments. supercalifragilisticexpialidocious vocals.,Expresses enthusiastic praise for the vocals using a hyperbolic and positive term.
Positive,"07/08/2025 listening to this perfection, my favorite song, I never get tired of listening to it, I'm completely swep away by the lyrics of this song😍😍",Expresses intense enjoyment and being 'swep away' by the song.
Neutral,Hliary is the best player on the planet and the best of the worst in the league but I don’t see any reason to be upset about him not being a starter in the future if he doesn’t play 0:30,Expresses a qualified opinion with mixed feelings about the player.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,This collab hits different when you're building the perfect playlist! 🎵 There's something magical about finding songs that flow together seamlessly - like discovering hidden gems that tell a story. Anyone else obsessed with curating the perfect vibe? ✨,Expresses enthusiastic enjoyment and appreciation for music curation.
Negative,At first i like this song but then IT GOT SOO ANNOYING hearing this over and over again specially in FUCKING TIK TOK or YT adds,Expresses frustration and annoyance with the song's repetitive use.
Positive,Bruno has real music that has melody,Expresses appreciation for the song's melodic qualities.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,"This track really hits the spot! The beat is so infectious, and the lyrics speak to my soul. Definitely adding this to my playlist!",Expresses strong enjoyment and positive feelings about the track.
Positive,"Year 2010's likes 1980's Vibes Many great singers and they are really competitives hit after hit Like Bruno Mars, Lady Gaga, Taylor Swift, Justin Bieber, Katy Perry and Adele",Expresses enjoyment of the music and singers referenced.
Positive,"Como un milagro cósmico, unidos en este instante,  en esta malla espacio-temporal que es el universo  !",Expresses awe and wonder about the music and the universe.
Negative,OK I love this song but Lady Gaga ruined the video with the trashy cigarette bullshit. The worst part was her singing and dancing (terribly) with it between her teeth. That's not a flex unless you're a carnie. No Class!,Expresses strong disapproval of Gaga’s actions and singing style.
Positive,3:14 so emotional 😢🥺,"Expresses a strong feeling of emotion, indicating enjoyment."
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the music's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and positive feelings about the video.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,This song is a beautiful serenade which reminds us why we love beautiful music and vocals. Absolutely transcending and heavenly listening to this masterpiece. My mind has been blown away.,Expresses strong admiration and describes the song as a 'transcending' masterpiece.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,"“Love this lofi vibe! I just dropped a similar track on my channel ‘Lofinest’, would love your thoughts.”",Expresses enjoyment of the music and promotes the commenter's own channel.
Negative,Die with a smile on top of lyrics in the billionaire people of world,Expresses disdain and criticism towards the lyrics and the people who enjoy them.
Positive,"Its not just a song is a feeling, emotions , pain and happiness. Truly iconic song , just feel this song 😌",Expresses deep appreciation and identifies with the song's emotional impact.
Positive,I absolutely love the vintage vibe of this video,Expresses strong positive feelings about the video's aesthetic.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the music's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,"When I first listen this song in a Ring tone, it becomes my favourite tune and i was trying to find this song after sometime I forgeten today suddenly i search english music and found this Banger 😮",Expresses strong enjoyment and identifies the song as a personal favorite.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,"comecei a ouvir música bem no tempo em que esses dois surgiram, essa colaboração é algo incrivelmente nostálgico, marcaram a minha geração. Com tamanho que este single tomou marcou toda a atual geração e além, eles conseguiram algo que os cantores atuais que só produzem para viralizar não conseguem mais, criaram uma música que entrou para história e eu estava morrendo de saudade de ouvir um som nesse nível, agora eu posso morrer com um sorriso ❤",Expresses strong nostalgic feelings and appreciation for the song's legacy.
Negative,"▬ The notes are taken from another 80's song, it has the entire interlude, bridge and chorus, only modern.",Criticizes the song for being derivative and unoriginal.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the music's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment of the video and its atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,Welcome back Bruno..we missed your vocal 😢,Expresses excitement and appreciation for Bruno's return.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and positive feelings about the video.
Positive,0:09 to 0:30 is such a vibe,Expresses enjoyment of a specific section of the video.
Negative,"Recently, I had a dream of my sister, who passed away in November of 2024 . I watched her walk into a house where we had a gathering, and my mind was telling me how.  She couldn't be here knowing that she had passed already . And I immediately started to cry and she looked at me and told me everything was ok and not to cry .I was crying so hard that I woke myself up and I was still crying . Then, as I was leaving for work the this song played, and listening to the 1st verse hit me so hard.  I love you Lena , I miss you more than ever . Until we meet again +❤+❤+❤+",Expresses profound sadness and grief related to a deceased loved one.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Neutral,La de awita t deep❤,"Expresses a simple, possibly nonsensical, positive emotion."
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,Emotional sing 🥺,Expresses a feeling of deep emotion and fondness.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and positive feelings about the video's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment of the video and its atmosphere.
Positive,Bruno Mars voice is fantastic and songs lyrics are amazing ❤,Expresses strong positive feelings about the artist's voice and lyrics.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the music's atmosphere.
Positive,Bruno Mars' vocals are so charming🥰,Expresses fondness and appreciation for Bruno Mars' vocals.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,Attack on Titan is really emotional story🥺🥺🥺🥺🥺🥺🥺💔💔💔💔,Expresses strong emotional connection and fondness for the series.
Positive,Best emotional song moment is 1:24,Expresses a strong positive reaction and identifies a specific point in the song.
Negative,"Lovely song. Shambles of a video. Gaga is kiited out like an idiotic rag doll. Not one bit sexy. Is unfair to her because Bruno nails it all. Poor video decision from studio. If the world was indeed ending, this emotionless love scene will be the 1st to go. Not good enough guys.",Criticizes the video quality and expresses disappointment with the song's tone.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment of the video's aesthetic and atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the music's atmosphere.
Positive,"Flawless vocals, great original composition",Expresses strong praise for the vocals and musical composition.
Negative,I really love this song. Beautiful voices. Beautiful lyrics. Why so much emphasis on the cigarette? To me it looked ridiculous. Not cool. Not sexy. Not glamorous. Just ridiculous.,Expresses strong disapproval and finds the imagery ridiculous.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment of the music and its atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,Good vibes,Expresses a feeling of positivity and enjoyment.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment of the video and its atmosphere.
Positive,Melody voice ❤️🔥,Expresses strong positive feelings with emojis.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Neutral,Bruno Mars's vocal are great. The female vocalist is a good complement but she lacks the quality.,Praise for Bruno Mars's vocals combined with criticism of the female vocalist.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment of the music and atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,Camilo Sesto y Ángela Carrasco Vibes!!!,Expresses enthusiasm and appreciation for the artists' styles.
Positive,"JESUS CHRIST IS COMING VERY SOON,  He died for you, and wasting time on this earth ent worth it. Jesus is the answer to your pain, your sorrow, that heavy heart, he can fix your breathing problems, when you feel like you can't breathe properly, he can fix it. And mostly JESUS CHRIST is the only one who can full that emptiness in you, an emptiness that money, songs, food, and pleasure can not full, all these things are temporary. But JESUS, he would satisfy you unto eternity. I was lost in this world, and Jesus came to me. He can come to you too if you just repent and give your life sincerely to him, don't take it because JESUS wants it, and your life is worth living, if you just give it to him.",Expresses fervent belief and salvation through Jesus Christ.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and positive feelings about the video.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,"""I came for Gaga, stayed for the beat 🔥🎤 Last night wasn’t just a song — it was an EXPERIENCE! Who else had this on repeat all week? 😂💃🕺""",Expresses enthusiastic enjoyment and excitement about the song.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment of the video and its atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and positive feelings about the video.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and positive feelings about the video.
Negative,That French piano melody in the middle…. such a chiefs kiss.,Uses a derogatory term to express dislike of a musical element.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the music's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and positive feelings about the music video.
Neutral,Is it bad that I initially thought this was a song from the 2010s? It seriously gives me those vibes and makes me feel nostalgic.,Expresses a nostalgic feeling and comparison to a specific era.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,They are giving Bonnie and Clyde vibe,Evokes a romanticized and exciting imagery.
Positive,😊 a beautiful melody inspirations In me day,Expresses positive feelings about the song's melody.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the music's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,"Verses repeated thrice, with varying chord melodies, inflection and octave blends...",Detailed appreciation of the song's musical complexity and artistry.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and positive feelings about the video's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Neutral,Am I the only one who thinks Gaga overdid it; she should have stuck with the original melody.,Expresses a specific criticism without strong positive or negative emotion.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,Lucky are those who are actually living through this lyrics for real!!!🥹✨♥️,Expresses excitement and delight with positive emojis.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,So emotional,Expresses a strong feeling of emotion.
Positive,This video is incredible with the music. Also fallout vibes. Id love to hear this on there,Expresses enthusiastic enjoyment and appreciation for the video and music.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,Bruno mars is amazing vocalist singer,Expresses strong positive sentiment about Bruno Mars's vocal abilities.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment of the video and its atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the music's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment of the video and its atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,The lyrics 🔥👏,Expresses enthusiastic praise for the lyrics.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment of the music and atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Neutral,Aquí un like por los que vinieron por la serie del juego del calamar temporada 1,"Expresses support for the series in Spanish, without strong emotional content."
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,This gives me a Teena Marie and Rick James Vibe!! ❤️❤️😉,Expresses a positive comparison to two influential artists.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the music's atmosphere.
Positive,I would never have been able to identify Lady Gaga with such a sensual voice in a retro style.  This melody is a true masterpiece  1:24,Expresses strong appreciation for Gaga’s voice and the song’s melody.
