classificacao,comentario,justificativa,sentimento_manual
Positive,The layering and progression of this song is sublime. Not a big listener of Billie but I’ve had this on repeat,"The user expresses strong positive feelings about the song's structure and repeatedly plays it, indicating enjoyment.",Positive
Positive,this song is so nostalgic and beautiful~~,The use of 'nostalgic' and 'beautiful' indicates a positive emotional response to the music video.,Positive
Positive,"This song is really making me like Billy Eilish, and I never listened to her before.  What a beautiful song... dope beat, vocals and lyrics.","The commenter expresses enthusiastic enjoyment of the song and artist, using positive descriptors like 'beautiful' and 'dope'.",Positive
Positive,2:07 *Birds of a Feather is the Anthem of my Emotions…*,The user expresses a strong positive feeling about the music video and its connection to their emotions.,Positive
Positive,"I fall deeply in love with this song. This song must become the best pop ""Song of the year"" this year.",The commenter expresses strong positive feelings about the song and its potential success.,Positive
Positive,"definitely the best song of the year, it makes me hypnotized by the melody and feel like I'm back in the 2000s, but at the same time enjoying the present time","The commenter expresses enthusiastic praise for the song and its nostalgic effect, clearly indicating a positive emotional response.",Positive
Positive,I want to come back to this song when I’m older and remember how nostalgic it was,"The commenter expresses a desire to revisit the song in the future, indicating a positive and fond memory.",Positive
Positive,When I first heard this song on insta on everyone’s story I didn’t knew it’s billie I just thought it’s someone else not that popular singer maybe but today I saw it’s her omggg!!!😭😭😭 I can’t believeeee cz in her every song she always used to sounds like “whisper” type!! I mean she used to sing different not in this vocal omggg this is actually her real free voice!! 😭❤️❤️❤️,"The user expresses overwhelming excitement and delight with the song and Billie Eilish's vocals, using emojis to emphasize their positive feelings.",Positive
Positive,"Not the best lyrics , but not bad….a nice voice  and melody…first time ever here , never heard of you until today 💙","The comment expresses a generally positive opinion, highlighting positive aspects like the voice and melody despite acknowledging a minor lyric issue.",Neutral
Positive,When she said I love you til the day I die in high note  that's my favorite verse,The commenter expresses a clear positive feeling and appreciation for a specific lyric from the song.,Positive
Negative,"2:15 Every time I hear this lyric I remember something and start crying, I don't know why I feel like the lyrics say ""what im crying for""...😢😞","The commenter expresses sadness and emotional distress related to the lyrics, indicating a negative sentiment.",Neutral
Positive,"I really like this song, gives so much 90's vibes.",The commenter expresses a clear positive feeling about the song and its nostalgic qualities.,Positive
Positive,This song is soothing and emotional at thesame time,"The comment uses positive terms like 'soothing' and 'emotional', indicating a favorable reaction to the music video.",Positive
Positive,"This song is the perfect example of"" When you are happy, you listen to the music. When you are sad, you listen to the lyrics""",The commenter expresses a positive connection between the song and their personal experience of happiness and listening to music.,Positive
Positive,I really admire it. The voice is very beautiful. Please continue watching. The voice is very powerful.😊❤,"The comment expresses admiration and appreciation for the music video's voice, indicating a positive sentiment.",Positive
Positive,This song is literally so nostalgic for 2024,The commenter expresses a positive feeling of nostalgia associated with the song and the current year.,Positive
Positive,wow 90s vibes Beautiful!!,The exclamation points and use of 'Beautiful' indicate strong positive feelings about the music video.,Positive
Positive,This has such a 90s-00s pop princess vibe and I am HERE for it.,The commenter expresses enthusiastic approval and excitement (,Positive
Positive,I love this song! Everything about it it’s perfect! ❤ the lyrics in this video come out to late to sing on time.,The commenter expresses strong positive feelings about the song and uses enthusiastic language like 'love' and 'perfect'.,Positive
Positive,This is mf summer vibe fr,The use of 'mf summer vibe fr' expresses a strong feeling of enjoyment and positivity associated with the music video.,Positive
Negative,This song used to be beautiful to me. Now it's deeply sadness to me. When I hear this song it reminds me of him. It makes me think of our short time together and how sad it ended. I will stop thinking of him like this song. I'm tired of hurting my heart and head.,"The comment expresses feelings of sadness, heartbreak, and pain associated with a past relationship, indicating a predominantly negative sentiment.",Neutral
Neutral,Isn’t this beat from a drake song ?,"This comment simply identifies the song’s beat, offering factual information without expressing any positive or negative emotion.",Neutral
Positive,"Every time I listen to this song, I feel an overwhelming love for myself, yet at the same time, a deep disappointment. It’s like I can see a version of me that has grown, changed, and become everything I want to be—but I’m still stuck in the same place. This song makes me reflect on that distant version of myself, almost like we exist in different lifetimes. It’s bittersweet, but also comforting. Thank you for creating something that speaks so deeply to emotions I struggle to put into words.","The comment expresses feelings of comfort, connection, and gratitude for the song's ability to articulate complex emotions, indicating a positive experience.",Neutral
Positive,never paid attention to the lyrics but damm its deep..i feel like crying,The commenter expresses a strong positive emotional reaction (,Positive
Positive,This is called music and lyrics,"The comment expresses a positive opinion about the music and lyrics, implying enjoyment.",Positive
Positive,It's been a year since this song became a phenomenon among the most listened to and I still haven't gotten over those beats.,"The commenter expresses continued enjoyment and fascination with the song's impact, indicating a positive sentiment.",Positive
Neutral,2:52 Anyone know what instrument this is or is it a vocal?,"This comment simply asks a question about the music, expressing curiosity without conveying any positive or negative emotion.",Neutral
Negative,FINALLY a song where she can actually show off her vocals and not do that whisper singing shit,"The comment expresses criticism of the artist's vocal style, indicating a negative sentiment.",Positive
Positive,2:46 QUE VOCAL MARAVILHOSO,The comment expresses strong positive emotion with 'maravilhoso' (wonderful) indicating a favorable opinion.,Positive
Negative,"I met someone totally unexpectedly, in a random place and situation, after deciding to be alone for 5yrs. Got on so well, linked with everything, could open up again but then I suddenly lost my trust and ended it… I miss him, miss his presence, miss his laugh, miss his accent, miss his caring & thoughtful nature, I just miss him wholey…  this song tells it all but, something is stopping me. I’ve ignored my gut feelings in the past and got into deep trouble. I promised myself I wouldn’t ignore them again but boy is this hard","The comment expresses regret, lost trust, and difficulty overcoming a past mistake, indicating a predominantly negative emotional state.",Neutral
Positive,"Tbh the pitch is so high it made me cry,how good it is",The commenter's use of 'how good it is' despite initially describing a negative effect indicates a positive overall appreciation for the music.,Positive
Positive,"This song hits so deep – every note, every word feels like it’s made just for me. Billie’s voice is pure emotion","The commenter expresses strong positive feelings about the song and Billie's performance, describing it as deeply personal and emotionally resonant.",Positive
Positive,"This song should be #1. This is a mixed emotions good feeling, memory feeling, exciting feeling, GREAT song and crazy lyrics today make you SMILE. I been playing it for the ENTIRE day without getting tired of it😮","The comment expresses enthusiastic enjoyment and positive feelings about the song, using words like 'GREAT' and 'SMILE'.",Positive
Positive,"So emotional, es berührt mich bis unter meine Haut ❤","The use of 'es berührt mich bis unter meine Haut' (touches me down to my skin) indicates a deeply felt emotional response, signifying positive sentiment.",Positive
Negative,Why do these birds have better friendship vibes than I do? 😩,The use of '😩' (pouting face emoji) and the self-deprecating question suggest a negative sentiment regarding the commenter's own relationships.,Neutral
Neutral,This song is same beat to the “bleeding love” song,"The comment simply identifies a similarity in rhythm, expressing an observation rather than a positive or negative emotion.",Neutral
Positive,Love this song.  Beautiful lyrics and melody.  That hook is just sick.    Billie and Finneas are really brilliant.,"The comment expresses enthusiastic praise for the song, lyrics, melody, and artists.",Positive
Positive,Who's here because of Rick Beato 😅,"The use of the laughing emoji suggests a positive association and enjoyment of the video, likely due to Rick Beato's influence.",Neutral
Positive,Goosebumps in the finish. (Till that day that I die) so high and emotional like whole song❤️,The commenter expresses strong positive emotions and uses an emoji to reinforce the feeling of being moved by the song.,Positive
Negative,Melody is same as croatian singer Oliver Dragojevic,The comment expresses dissatisfaction by comparing the music to a specific artist and implying a lack of originality.,Neutral
Positive,So beutiful ❤❤❤ amazing vocal 🤩🤩🤩,"The comment expresses enthusiastic approval with multiple heart and star emojis, indicating a positive sentiment.",Positive
Positive,This song is my story with my twin flame and I. I know he doesn’t recognize me but if only he knows how much I love him. He will be the only person I can ever love so deeply in every lifetime. 😢 I knew him in another life but he sounds so surprised. If only he knows I love him unconditionally.,"The commenter expresses profound love and longing, indicating a deeply positive emotional connection to the song.",Positive
Positive,"one of my favs, her lyricism is unreal and the voice!!!! i did remix it and would love some feedback, its on a more upbeat poppy beat. under my billie playlist :)","The commenter expresses enthusiasm for the music, describing it as 'one of my favs' and praising the lyrics and vocal performance.",Positive
Positive,This song makes me goosebumps  everything is so perfect the voice the chorus the band everything lovely perfect,The user expresses enthusiastic excitement and positive feelings about the song and its elements.,Positive
Positive,"Hello, everyone! I create enjoyable 80s vibes and mood/chill songs on my channel that's perfect for working, studying, workout or just chilling out. May my song content can entertain everyone's here! 🙏😇","The commenter expresses enjoyment and a desire to entertain, indicating a positive sentiment towards the music video and channel.",Neutral
Positive,"Her voice is so airy and light, but these lyrics hit hard.","The comment uses positive descriptors ('airy,' 'light') alongside a recognition of impactful lyrics, indicating a favorable opinion.",Positive
Negative,"By the way, the melody of this song is a plagiat and copy of Oliver Dragojevic ""U Ljubav vjere nemam""! So Byllie Eilish is copying the croatian singer Oliver Dragojevic😂","The comment expresses strong disapproval and accuses Billie Eilish of plagiarism, indicating a negative sentiment.",Negative
Negative,I had to come here as Spotify don't show lyrics to me 😭😡,The use of emojis like 😭 and 😡 clearly indicates frustration and negative feelings about the lack of lyrics on Spotify.,Neutral
Positive,Why this song it's so Reference to Last Christmas Song By George Michael (Wham bang i think?) like if you sing this whenever the beat follows holy crap,"The commenter expresses enthusiasm and a comparison to a well-regarded song, indicating a positive reaction.",Neutral
Positive,"So far...this is Billie's best song, in my opinion. Fantastic melody, beautiful lyrics, and a sensational voice. I love it. 😍","The commenter expresses strong positive feelings using words like 'fantastic,' 'beautiful,' and 'love,' along with an emoji, indicating a clear positive sentiment.",Positive
Positive,Dès la 1er phrase j'étais déjà en amour avec cette chanson ❤ le beat est insane et Billie a tellement une voix sensuelle,The commenter expresses strong positive emotions and admiration for the song and Billie's voice.,Positive
Positive,I love the backing vocal 2:53  I fell for it 💝,The user expresses clear affection for the backing vocal with an emoji of love.,Positive
Positive,This beat. Absolutely fkn spot on.,The enthusiastic use of 'fkn' combined with the positive descriptor 'spot on' clearly indicates a very positive reaction to the music video's beat.,Positive
Positive,"After become 30's, now I understand why older people in 2000's told that emo lyrics was weird","The comment expresses an understanding and appreciation for a previously perceived negative aspect, indicating a positive shift in opinion.",Neutral
Positive,Similar chorus beat to “bleeding love” .. which i loved .. n caught me to this song ! Right away..,The commenter expresses a positive reaction by stating they 'loved' the chorus beat and 'caught me to' the song.,Positive
Positive,"if you like this you might like The Sundays... the chorus is the same sound. Harriet Wheeler, 15 yrs ago, pretty British voice. much beloved",The comment expresses a positive opinion by recommending another artist and describing the voice as 'much beloved'.,Neutral
Positive,Lyrics💙🥹🥺,The use of emojis like 💙 and 🥹 indicates a feeling of fondness and positive emotion towards the music video and lyrics.,Positive
Negative,The same melody like Bleeding Love by Lewis Leona,"The comment expresses a negative comparison to a well-known song, suggesting a dissatisfaction with the music video's melody.",Neutral
Positive,This song just has a nostalgic feeling,The comment expresses a positive emotion – 'nostalgic' – associated with the music video.,Neutral
Positive,Seeing my cousin and her daughter dancing to the chorus of this song make me f*cking emotional 😭,The use of 'emotional' and the crying emoji clearly indicate a positive and moving reaction to the music video.,Positive
Positive,feels very nostalgic,"The comment expresses a positive feeling of nostalgia, indicating enjoyment.",Neutral
Positive,"I looked this up because I heard the chorus in videos and I was unprepared.  The opening about wanting to love you until we are dead...like super dead...rotting, filthy maggoty corpses dead, followed by the pretty, breathy-sweet chorus is a rather interesting contrast.","The commenter expresses a positive reaction to the song's contrasting elements, describing them as 'interesting'.",Positive
Positive,"Great vocals on this, shows she can do it all - reminds me of Harriet Wheeler from The Sundays in places. Dreamlike","The comment expresses positive praise for the vocals and a nostalgic, complimentary comparison, indicating a favorable opinion.",Positive
Positive,Gods i am ADDICTED to that high pitched singing or sound that starts at 2:53 idk what it is about it that scratches my brain just right.,"The commenter expresses a strong positive reaction, describing the sound as",Positive
Neutral,WHAT IS YOUR FAV LYRICS,"This comment is a simple question seeking opinions, lacking explicit emotional expression.",Positive
Positive,Finally a upbeat song😂❤,The use of 'finally' and the emojis (😂❤) clearly indicate a positive reaction to the music video.,Positive
Positive,lagu ini membuat vibes habis lebaran 1446 H/2025 M,The comment expresses a positive feeling ('vibes habis') related to the music and its association with the end of Ramadan.,Positive
Positive,its sso breezy and summery and cozy contrast to the lyrics like a summer punch by the ocean,"The commenter uses enthusiastic adjectives like 'breezy,' 'summery,' and 'cozy' expressing a positive feeling about the video and its atmosphere.",Positive
Positive,I don’t know what emotion I’m feeling right now but I love it-,"The user explicitly states they 'love it', indicating a positive emotional response.",Positive
Negative,Imo 4:22 is the worst part,The comment expresses a strong negative opinion about a specific part of the music video.,Negative
Positive,"I cannot believe that this song is made by billie, this song is completely different from her another song, this song feels so fresh and relaxable even tho the lyrics is actually sad. But anyway I love this song so much 😍","The commenter expresses love for the song and uses positive emojis, indicating a favorable sentiment.",Positive
Positive,I would sing this to let all my emotions go away😀,The use of the smiling emoji and the statement about 'letting emotions go away' clearly indicate a positive sentiment towards the music video.,Positive
Positive,This song vibe just like back to 90’s love songs.. love it,"The commenter expresses clear enjoyment and nostalgia, indicating a positive sentiment towards the music video.",Positive
Neutral,oliver dragojević typa beat,"The comment consists of a name and a description of a song, lacking explicit emotional expression.",Neutral
Positive,hey Miss Big T-Shirt - I can not believe u didnt like that song at all ;D - i got to say its really good - not only the Voice and the text - but the beat is allmost breakdance likeish - could make a  synthesizer version of it and it would fitt perfect with a little - e-bass line ;) - actually it is the counterpart of Fortnite ^^ - also it is the best song at this point - not sure if there was god telling u something about urself - i hope ur doing well in ur life - much love!,"The commenter expresses strong positive opinions about the song's quality and suggests potential improvements, coupled with encouraging and supportive sentiments.",Positive
Positive,"a song where you can vibing while crying or smiling, what a mix of so much emotions","The comment expresses a feeling of enjoyment and connection ('vibing') combined with emotional responses, indicating a positive experience with the music video.",Neutral
Positive,Omg y'all my bf got me a shirt with these lyrics on it I love it so much love  bille and this song and him .,The user expresses strong positive emotions and excitement about receiving a gift related to the song and their partner.,Positive
Positive,0:14 0:34 1:47 2:06 2:16 2:30 Catchy😄,The use of the smiling emoji indicates a positive reaction to the music video.,Positive
Positive,Song of the year 2024-2025 so catchy,"The comment expresses excitement and appreciation for the song's catchiness, indicating a positive sentiment.",Positive
Positive,If someone doesn’t read the lyrics to these songs they’ll never hear it from listening to the song itself.,"The comment praises the song's impact and ability to convey meaning through listening, indicating enjoyment.",Neutral
Positive,It sounds good from the get go unlike  most songs which only sound good at chorus phase,"The commenter expresses a positive opinion, highlighting that the song is good from the start, contrasting it favorably with other songs.",Positive
Positive,"headphones or helmet aren't enough for me  (us) I  (we) NEED TO MARRY THIS SONG ! THATS A MIXTURE OF EMOTION! Billie is a true artist, an icon, an inspiration, and a goddess. LOVE THIS SONG FR !","{""sentiment"":""Positive"",""justification"":""The commenter expresses enthusiastic praise for the song and the artist, using strong positive language like 'NEED TO MARRY THIS SONG' and 'LOVE THIS SONG FR !'}",Positive
Positive,"Crying or smiling vibes , your choice 💫✨",The comment expresses a positive feeling through the use of evocative language and emojis.,Neutral
Positive,"2024 brings Bruno Mars, Gaga and Billie and just one teaser: the world is ending and we are litterally dying but it still so good and nostalgic like we have lived all that before",The comment expresses enthusiastic enjoyment and a nostalgic feeling ('so good and nostalgic like we have lived all that before').,Neutral
Positive,I am addicted to this song. I am 47. Her lyrics match my in er feelings en emotiions....,The user expresses a strong positive sentiment ('addicted') and describes feeling a deep connection to the song's lyrics.,Positive
Neutral,SOMEONE PUT THE LYRICS,This comment expresses a simple request for information and doesn't contain any overtly positive or negative language.,Neutral
Positive,"Two years ago, I had to distance myself from the girl I wanted to share my life with forever. Sometimes I still remember her in the little things she left behind in my life — especially in the music we used to listen to. She used to play “I Don’t Wanna Be You Anymore” every time we were together. This is the first time I’ve listened to the song all the way through; I’m sure it would’ve been one of our favorites. Hearing the opening melody always brings her to my mind, and for a long time, it used to make me tremble. Today, I missed her a lot — but something was different. I hope she’s okay.","The comment expresses nostalgia and a hopeful desire for the person’s well-being, indicating a generally positive emotional response to the song and memory.",Neutral
Positive,I get very  emotional listening to this song!,"The commenter expresses a strong emotional response, indicating a positive sentiment towards the song.",Positive
Positive,"Billie Eilish wrote the song as an homage to her brother, Finneas. The lyrics are not that romantic, more like friendly banter with a sibling. The song 'birds of a feather' is about the speaker's brother, who is not just a sibling but a best friend.","The comment expresses a positive sentiment towards the song and its relationship to Billie Eilish's brother, Finneas, highlighting a heartwarming and supportive bond.",Positive
Positive,This is definitely a headphones/earphones on song. I've heard this on work/mall radios so much but never really appreciated it because i couldn't really parse the lyrics. This is beautiful,The commenter expresses appreciation for the song's beauty and a newfound understanding after hearing it with headphones.,Positive
Positive,Amazing ..even on a rough day I hear this song in my head and makes my body warm with the whole rhythm!!Best Eva🥰💯,"The commenter expresses strong positive feelings about the song and its effect, using enthusiastic language and emojis.",Positive
Positive,chords sound like mirrors by justin timberlake,The commenter expresses a positive opinion by referencing a well-known and generally liked song.,Neutral
Neutral,Late lyrics,"The comment 'Late lyrics' simply states a factual observation about the video, lacking any emotional tone.",Neutral
Negative,the song looks like happy song but the lyrics 🥲😭😭😭,The excessive use of sad emoji suggests the commenter is expressing disappointment or sadness regarding the song's portrayal.,Neutral
Positive,This song reminds me of the vibe of Tame Impala song,"The comment expresses a positive association with a well-regarded artist, suggesting enjoyment of the music video.",Neutral
Positive,1:01 - 1:05 there’s a song that has this same little chorus but I can’t remember what it’s called. Can anyone help maybe?? 😭,"The user is expressing a hopeful desire for assistance, indicating enjoyment and engagement with the video.",Neutral
Negative,The worst singer 😂,The use of 'worst singer' expresses a clearly negative opinion about the music video's artist.,Negative
Positive,2:52 Those vocals in the background are so... Wow!,The exclamation point and the word 'Wow!' indicate strong positive emotion towards the vocals.,Positive
Positive,"WHY IS IT cozy, cute, romantic, warm and catchy at the same time?????",The commenter expresses overwhelmingly positive feelings about the music video’s qualities.,Positive
Neutral,"if mixed emotions is a song, this would be it",The comment expresses a relatable feeling of complex emotions without explicitly praising or criticizing the song.,Neutral
Positive,Vibes be vibeing,The comment expresses approval and appreciation of the music video's feeling or atmosphere.,Neutral
Positive,"Can we talk about how far Billie has come. People used to make fun of her for ‘whisper singing’ in her first album. Then came out with ‘Happier than ever’ AND LOOK AT HER NOWWWW. THE VOCALSSS, THE BELTINGGG, THE EMOTIONNN. Billie is a true artist, an icon, an inspiration, and a goddess.",The comment expresses overwhelming admiration and praise for Billie Eilish's artistic growth and vocal talent.,Positive
Positive,Vibe maravilhosa dessa música 🎧🎵🎶,The comment expresses a positive feeling (,Positive
Positive,Powerful song,The comment expresses a positive evaluation of the song's power.,Positive
Positive,Que vibe maravilhosa......,The Portuguese phrase 'que vibe maravilhosa' expresses a wonderful and positive feeling about the music video.,Positive
Positive,i wanna cry when i think about my brother while listening to this. he’s not the one to talk much or show his emotions to others but we have different ways to show each other we care. but last year my mum told me he had cried to her because he was worried and hurt by my health issues… that hit me extremely hard. I love him so much and I hope he knows it,"The comment expresses deep love and concern for the brother, indicating a positive emotional response despite acknowledging sadness.",Positive
Positive,GTA: Liberty City Stories vibes,"The comment expresses a positive association with the music video, referencing a well-regarded GTA title.",Neutral
Positive,"This song will the perfect ost for the book Cry, Or Better yet, Beg! Uggggh! I'm having so much mixed emotions. Omgggg. 🩷🥹","The commenter expresses enthusiasm for the song and its suitability for the book, despite some conflicting emotions, indicating a generally positive feeling.",Positive
Positive,"I mean is it not keep bleeding love? I dont know the song name or artist, but you can sing keep bleeding love off the chorus.","The commenter is praising the song's chorus and showing familiarity with it, indicating a positive reaction.",Positive
Positive,"This beat sounded so familiar, I kept trying to listen carefully and if not mistaken it’s from Gwen Stefani song “I know we’re cool” ?","The commenter expresses a positive reaction by identifying a familiar and well-regarded song, indicating enjoyment.",Neutral
Positive,That first verse gets me in my feels ❤,The use of the heart emoji and phrase 'gets me in my feels' indicates a strong positive emotional response.,Positive
Positive,h.urtful song full of emotions,"The comment describes the song as 'full of emotions,' indicating a positive and evocative experience.",Neutral
Positive,"This song is making me bawl my eyes out. I’m in an interracial relationship and we’re about to be married but my dad has been so hateful and mean to my fiancé. I am devastated and heartbroken by how cruel he has been to my sweetheart but I love my sweetheart so much. I’m not giving up on us and the lyrics “I’ll love you till the day that I die” hits so hard. I’m madly in love with him. I can’t wait to be married, I pray to god my dad won’t stand in our way.","The comment expresses strong positive emotions – love, hope, and determination – despite acknowledging difficult circumstances.",Positive
Positive,Can someone like dis ..so that i can come again ..and have some cozy and calm vibes 💗✨🙂,"The commenter expresses a desire to return and enjoys the ""cozy and calm vibes"".",Positive
Neutral,"This is morbid, if it wasn't for the catchy tune and her amazing voice I'd be like what the heck??","The comment expresses a mixed reaction, acknowledging a positive aspect (catchy tune and voice) while also conveying a sense of confusion and perhaps discomfort with the video's content.",Positive
Positive,I don't know why but it's giving Cranberries vibes. Am I alone?,"The comment expresses a positive comparison to the band Cranberries, suggesting enjoyment of the music video's style.",Neutral
Positive,This song gives me 80’s Vibes!!  Tiffany Vibes!!  Love it!!  🎵🎶🎼😊💙🩷❤,The commenter expresses enthusiastic support and positive feelings towards the song and video using emojis and positive language.,Positive
Positive,Just had my first child a few weeks ago…and I’m pretty sure she knows all the lyrics already from me singing this to her so much ❤❤❤❤,"The user expresses a fondness and connection to the song through their repeated singing to their child, indicating a positive sentiment.",Positive
Positive,"Someone said: When you’re happy you enjoy music, but when you’re sad you understand the lyrics.",The comment expresses a positive connection between music and emotional understanding.,Neutral
Negative,That high notes makes me sad 🥹♥️,The use of 'sad' combined with the emoji indicates a negative emotional response to the music video's high notes.,Neutral
Positive,My absent minded self forgot to say how moving it is those high notes she delivers especially nearing the end of the song. ❤❤❤,"The commenter expresses admiration and appreciation for the song's high notes, indicating a positive emotional response.",Positive
Positive,"One of the most beautiful melodies, lyrics, voice, clip, singer ..all of it ! ❤❤❤",The user expresses enthusiastic praise and excitement about multiple aspects of the music video.,Positive
Positive,No matter the vibe this song slaps,The use of 'slaps' indicates a strong positive opinion and enjoyment of the music video.,Positive
Positive,"Billie, I want to thank you from the deepest of my heart for making this song, it has helped me get through all incidents in my life whether good or bad. 🥰","The commenter expresses gratitude and states the song positively impacted their life, indicating a strong positive sentiment.",Positive
Positive,This song can vibe in Paramore's After Laughter album! Hope hailey will cover this.🎉,The use of 'vibe' and the celebratory emoji suggest a positive reaction to the song.,Positive
Positive,This is probably one of her best songs... This song hits in so many ways!!! I can listen to it over and over and over and over and over again 😂... She couldn't of picked better lyrics ❤❤,"The commenter expresses enthusiastic praise for the song and artist, using positive language and emojis.",Positive
Positive,"my mom and i didnt really have a good relationship, but we had beautiful moments together. singing the lyrics to this song reminds me of her, of what we had together. next month will the fifth year since she died. i miss you mom. i still think about you, sometimes, if not oftentimes. :)","The comment expresses fondness and remembrance of a deceased mother, indicating a positive emotional connection despite past difficulties.",Positive
Positive,"It's like hearing the chords from Last Christmas with the picking from Everybody's talkin' mixed with the Billie/Finneas-soundscape. Great song, great vocal lines.","The comment expresses enthusiastic praise for the song and its vocal quality, indicating a positive sentiment.",Positive
Positive,Beautiful song.🥰 I'm not a fan but do I love the lyrics and the melody.❤,"The commenter expresses positive feelings about the lyrics and melody, using emojis of affection.",Positive
Positive,This song has the drop everything and text my ex vibe,"The comment expresses a positive association with the song, linking it to a desirable and exciting feeling.",Neutral
Positive,"This hit me so hard, my feeling through my ex just be like these lyrics lines",The commenter expresses a strong emotional response (,Neutral
Positive,When she called her mom to say how she was so proud to hit that note during Die in the last verse...like girl cares and sounds so real.  Fck my heart she's got it.,The commenter expresses admiration and excitement (,Neutral
Positive,As someone that likes 2020 I can confirm this song sounds to nostalgic to me very much,The commenter expresses a positive feeling (,Neutral
Positive,"Iv just experienced love, it is so powerful these stupid soppy love songs actually mean so much and is the perfect remedy for broken hearts or distance hearts just makes me love him even more when I hear this and also cry more 🤣","The commenter expresses overwhelmingly positive feelings about the song and its impact, describing it as a 'perfect remedy' and increasing their love for the subject.",Positive
Positive,Whoever edited this the lyrics and the bubbles and the water waving had good effort on this ngl,"The commenter expresses admiration for the editing work, indicating a positive sentiment.",Positive
Positive,A well put together song with a great vibe👌👌👌,"The commenter expresses enthusiastic approval with multiple positive emojis, indicating a positive sentiment.",Positive
Positive,"Well, I'm glad this wasn't scrapped.  Something in the main melody of the track that instantly gets to me (then I can't see for most of the song. xD ), and hits something similar to nostalgia for me.  It's a really beautiful tune! ^_^   More in this softer feel would be nice.","The commenter expresses clear enjoyment and appreciation for the music video, highlighting its positive impact and beautiful tune.",Positive
Positive,Had never pay attention to this lyrics they go deep just felt in love with this song 🫣🫣😍😍,"The commenter expresses a strong positive feeling, stating they",Positive
