classificacao,comentario,justificativa,sentimento_manual
Positive,2:27 those background vocals😮‍💨🔥,The use of emojis like '😮‍💨' and '🔥' indicates enthusiastic approval of the background vocals.,Positive
Positive,As a male i can say this song gimme me the good vibes,"The comment expresses a positive reaction to the song, stating it provides 'good vibes'.",Positive
Positive,I ❤ this song can't lie. It's a different type of a vibe..... SZA keep making this type of 🎵🎵!,The use of 'I ❤' and the enthusiastic praise indicate a positive sentiment towards the song and artist.,Positive
Positive,"This video reached 100 million views on August 21st, 2023! 🥳 Keep up with me for more music milestones like this and more 😁✌️",The use of emojis and enthusiastic phrases like 'Keep up with me' indicates a positive reaction to the video's success.,Positive
Positive,"I heard this tune for the first time a few days ago.This is hot,I’m digging the vibe 👍🏽👍🏽",The user expresses positive excitement and approval of the music with emojis and phrases like 'hot' and 'digging the vibe'.,Positive
Positive,This song is such a vibe to listen to when you're taking a long drive ❤❤❤,The use of heart emojis and the phrase 'such a vibe' clearly indicate a positive emotional response to the music video.,Positive
Positive,"Ooh, im hearing a lil background melody from Southside by Lloyd","The commenter expresses enjoyment with 'Ooh,' indicating a positive reaction to the music video's song choice.",Neutral
Positive,Definitely putting me back in the feels of Beyonce's me myself and i when it dropped... Just a straight up vibe!!!🙌🏾🙌🏾🙌🏾💚💚💚💚,"The commenter expresses enthusiastic enjoyment and positive feelings about the song and music video, using exclamation points and emojis.",Positive
Positive,"This song will always remind me of my best friend, hubby & father of our son...every lyric....the vibe,chorus...ALL OF IT...❤❤❤",The commenter expresses strong positive feelings and appreciation for the song's impact and connection to loved ones.,Positive
Positive,This is the Lloyd Southside beat stripped and slowed down.,The comment expresses appreciation for a well-produced and appealing audio excerpt.,Positive
Positive,I have to play this song nonstop on the car everyday the lyrics her voice her everything it’s so perfect and pretty,"The commenter expresses strong positive feelings about the song and its elements, using words like 'perfect' and 'pretty'.",Positive
Positive,Wait hold up this is 🔥🔥🔥💯❤️❤️ that beat hitting too 💯,The commenter expresses strong positive feelings using emojis and enthusiastic language about the music and beat.,Positive
Positive,Yes lovely vocals ❤God bless her,The commenter expresses positive feelings with words like 'lovely' and the heart emoji indicates approval.,Positive
Positive,The languid vocals are wonderful and somehow nostalgic. Love it!,The commenter expresses positive feelings about the vocals and overall enjoyment of the video with the exclamation 'Love it!',Positive
Positive,"BIGGGGGGGGG TUNE...The voice, lyrics, melody...🎉",The use of the celebratory emoji and enthusiastic language indicates a positive reaction to the music video.,Positive
Positive,"I can put on a nice Netflix movie in the dark ,turn sum LED lights on and get sum nice snacks and just vibe listening to dis🖤",The commenter expresses enjoyment and a positive experience (vibe) while listening to the music.,Positive
Positive,Still give me positive vibes,The user explicitly expresses a feeling of positivity with the phrase 'positive vibes'.,Positive
Positive,OMG  This beautiful song just moves one's soul in the right direction 😘🥰 The lyrics and that beat just janked ur heartstrings for decades ❤❤Do u agree?? This song makes u float and takes u to another  dimension💯😘🥰❤️🫶💋Still listening how about May 20 2023,The comment expresses strong positive emotions and appreciation for the song's impact and beauty.,Positive
Positive,A real artist nobody does it like this she’s a whole nother vibe,The comment expresses enthusiastic praise for the artist and their unique style.,Positive
Positive,Mental strength is a powerful thing.,The comment expresses a positive sentiment regarding 'mental strength'.,Positive
Positive,"LOOK. This song is deeper than what we all recognize. I am going to put it out there like this: You cannot snooze on Jesus Christ OUR LORD. He Keep chasing us. We, all of us, need to be on point and dive deep into The WORD. I dun' messed up so many times and it is songs like this that help me keep it pushn'. Jes' Sayn'. Let's keep it pushn' FamBam of Christ.",The comment expresses appreciation for the song's message and its positive impact on the commenter's life.,Positive
Positive,"Never really cared about this song until my man sent me the words to the 1st verse. Love you, Courtney Carter. ❤❤","The commenter expresses love for the song and the artist, indicating a positive emotional response.",Positive
Positive,She might have saved RNB with this one 💪🏽 she the female RKelly this junt got 90s vibes and 2000s energy,"The commenter expresses admiration and comparison to a respected artist, indicating a positive sentiment.",Positive
Neutral,This is  an emotion itself.,The comment is a statement of fact without expressing any particular feeling or opinion.,Positive
Positive,Vibes 💙,The use of 'vibes' and the blue heart emoji clearly indicates a positive emotional response to the music video.,Positive
Positive,💎 I JUST MADE A SLOWED & REVERB VERSION OF THIS ON MY CHANNEL! GO CHECK IT OUT :) 💎,The use of emojis and the enthusiastic invitation to check out the creator's new version clearly expresses a positive sentiment.,Positive
Positive,She is not just a singer she is my emotion 💗,The use of the heart emoji and the statement 'my emotion' indicates a strong positive sentiment towards the artist.,Positive
Positive,Repeat everytime I listen to it ❤ this is a vibe for sure,The use of a heart emoji and the phrase 'this is a vibe' clearly indicates a positive feeling towards the music video.,Positive
Positive,Soothing sound chill vibe❤,"The use of 'soothing', 'chill', and the heart emoji indicates a positive emotional response to the music video.",Positive
Positive,This gives me Jennifer trinidad  cardona vibes❤,The use of the heart emoji and direct comparison to a positive artist (Jennifer Trinidad Cardona) indicates a favorable sentiment.,Neutral
Positive,This is the beat,"The comment expresses enthusiasm by highlighting the 'beat,' suggesting a positive experience with the music video.",Neutral
Positive,the beat... and the way she flows...,"The commenter uses enthusiastic language ('beat', 'flows') indicating a positive reaction to the music video.",Positive
Positive,Ngl I cried listening to my song think abt my crush and how I would do literally anything for him and how he doesn’t even know and still talks to other girls then I thought what how is this even worth all these tear save them for when I Reject u bc I’m to leng for u but still love u sm deep down no boy or girl who breaks ur heart is worth ur tears babes ❤,"The comment expresses bittersweet nostalgia and a hopeful, albeit painful, longing, indicating a positive emotional response to the music video and its themes.",Negative
Positive,SZA absolutely crushed it with 'Snooze'! The smooth vibe and her heartfelt lyrics are the perfect mix of vulnerability and strength. Can't stop playing it—definitely a mood! 💖✨,"The commenter expresses strong positive feelings about the song and SZA’s performance, using enthusiastic language like ‘crushed it’ and ‘perfect mix’.",Positive
Positive,How can I snooze is the vibe foreal,The commenter uses enthusiastic language ('vibe foreal') indicating a positive reaction to the music video.,Positive
Positive,OMG Beautiful song is in its own class of its own 4SURE ❗️🥰😘 The lyrics and that beat just flows AMAZING 🎉💛❤️🎊🥵 Definitely speaks to my soul.😘🥰😊💋💯🦋Still listening how about May 20 2023,The comment expresses overwhelmingly positive feelings through enthusiastic language and emojis like '🥰😘🎉💛❤️🎊' indicating strong enjoyment of the song.,Positive
Positive,No comments about the lyrics ? Man she is awesome be young awesome she embraces at a certain angle with her voice is insane combination ❤️ love Sza,"The comment expresses enthusiastic praise and admiration for the artist and her performance, using positive language like 'awesome' and 'love'.",Positive
Positive,"Dope ass song 🔥🔥 is it just me or does the base in the beat kind of resemble Beyoncé’s “Me, Myself & I”","The commenter uses enthusiastic language ('Dope ass song', '🔥🔥') and a comparative reference to a popular song, suggesting they enjoy the video.",Positive
Negative,I was putting this on repeat but then....After I heard the lyrics.... it's a hard no. I'm not toxic like this and nobody about to subconsciously make me that way. Pretty voice or not. F that.,"The comment expresses strong disapproval and frustration with the music video and its impact, using negative language like 'hard no' and 'f that'.",Negative
Positive,"Millions thumbs up beats of this song instruments..billions thumbs up song..trillions thumbs up on Lyrics of this song Is a Loveable song.. JANUARY 26 ix, 2025",The comment expresses overwhelmingly positive enthusiasm and repeated praise for the song and its popularity.,Positive
Positive,Nobody I mean NOBODY could beat this song ❤,The use of the heart emoji and emphatic statement indicate strong positive feelings towards the music video.,Positive
Positive,i swear this sounds like a bone thugs beat.. and when shes like 'in the drop top ride wit you i feel like scarface'  that shit is straight bone thugs flow.. i hope she does a track with krazy bone or bizzy.. or the whole crew if they aint beefin lol,"The commenter expresses a positive comparison to Bone Thugs-N-Harmony and hopes for a collaboration, indicating enjoyment and appreciation.",Negative
Positive,I love sza music It’s so soulful and therapeutic amazing voice   Allah bless her,"The commenter expresses strong positive feelings about SZA's music, describing it as 'soulful,' 'therapeutic,' and praising her voice.",Positive
Neutral,She's  SPEAKING  Realistic  Emotions !!! BUT the Guy's  Lyrics  tells  it  All...... THEY LYING ....While You Crying....🤷🏻‍♂️🤷🏾‍♀️🤷🏻‍♀️🤷🏾‍♂️Fax💯,"The comment expresses a mixed reaction, praising the female vocalist's performance while criticizing the male lyrics, resulting in a neutral overall sentiment.",Negative
Positive,Her vocals are immaculate,The comment expresses a positive opinion about the singer's vocals.,Positive
Positive,sza be sayin some wild ish...but be vibe'n at same time tho,"The comment expresses enjoyment and appreciation for the music video, indicated by 'be vibe'n'.",Positive
Positive,I'm learning this song to play on solo guitar. Much more challenging than most stuff that's out. Very sophisticated melody and phrasing. And sexxxxyyy,"The comment expresses admiration for the song's complexity and quality, indicating a positive experience and enjoyment.",Positive
Positive,beat so damn angelic it got its own verse😭🔥,The use of emojis like '🔥' and the phrase 'angelic' clearly indicates a strong positive emotional response to the music video.,Positive
Positive,"The FACT THAT I LOVE THIS SONG, THE WORDS THE BEAT ALL OF IT!! SZA FOR THE WIN 🙌🏾","The commenter expresses enthusiastic admiration and support for the song and artist, indicating a positive sentiment.",Positive
Positive,Where's the guy that used to post the lyrics in the comments 🤣,"The comment expresses fondness and amusement, indicating a positive reaction to the creator's past content.",Neutral
Negative,these lyrics are out of pocket lmao,The use of 'out of pocket' and 'lmao' indicates amusement and disapproval of the lyrics.,Negative
Negative,I wish a girl told me shit like this in these lyrics. Maybe a Nigga would feel more appreciated in the relationship…,The comment expresses a negative sentiment through the use of offensive language and a critical perspective on a relationship dynamic.,Negative
Positive,Yes the 90s vibes❤ when music was music now days this is a beautiful song,The commenter expresses fondness and appreciation for the song's nostalgic sound and describes it as 'beautiful',Positive
Positive,I love the beat,The use of 'love' clearly expresses a positive emotional response to the music video's beat.,Positive
Positive,0:00 fire beat,"The comment expresses enthusiasm with the phrase 'fire beat,' indicating a positive reaction to the music.",Positive
Positive,"LOVING WHEN SHE SINGS ""WITH Y💜U I CAN'T LOOSE,WHEN IM WITH. Y💜U...SZA RIDES & IS A WHOLE 🔥 💯 VIBE....","The comment expresses strong enthusiasm and positive feelings towards the artist and her performance, using emojis and hyperbolic language.",Positive
Positive,I remember going through the worst heartbreak of my life listening to this song on repeat literally all day looking back on that time I’m glad I made it through that 🙏🏽,"The commenter expresses gratitude and relief, indicating a positive emotional connection to the song and their experience.",Positive
Neutral,Too much autotune on her vocals but the music is true r&b,"The comment expresses a mixed opinion, acknowledging a negative aspect (autotune) while still appreciating the genre ('true r&b').",Neutral
Positive,"For me the chorus reminds me of god. “I can’t lose when I’m with you, how can I snooze and miss the moment , you’re just too important, nobody like you” God Bless 🫶🏾🙏🏾","The commenter expresses a positive and appreciative sentiment, referencing a spiritual connection and offering a blessing.",Positive
Positive,Love the vibe and the vocal,"The commenter expresses enthusiasm with words like 'love' and 'vibe', indicating a positive sentiment.",Positive
Positive,this song is just a vibe and all and all of the other chill songs ],The commenter uses positive language like 'just a vibe' and 'chill' indicating a favorable opinion.,Positive
Positive,Los Angeles California Vibes...,The comment expresses a positive feeling about the music video's atmosphere and location.,Neutral
Positive,This brings back the dream vibes for me,The commenter expresses a positive feeling by stating it evokes 'dream vibes'.,Positive
Positive,Vibe 2025 🔥,The use of the fire emoji (🔥) indicates excitement and a positive reaction to the music video.,Neutral
Positive,Anyone else getting emotional… or just me? 😔,"The use of a sad emoji and the question suggest the commenter is experiencing a positive emotional response, likely nostalgia or fondness.",Negative
Positive,"As an insomniac, I feel like the length of the nights are as deep as the ocean she's sitting above 😮😅",The use of emojis and descriptive language like 'deep as the ocean' suggest a feeling of awe and appreciation for the video's imagery.,Neutral
Positive,"My ONE and ONLY FAVORITE BIBLE VERSE JOHN 3:16, Hallelujah, YES JESUS! LOVE MORE GOD and YOU TOO LOVE ❤️ ❤❤❤","The comment expresses enthusiastic support and love for Jesus, clearly indicating a positive sentiment.",Positive
Positive,Vibes like peaches 🍑,"The use of 'peaches' evokes a feeling of sweetness and positivity, indicating a positive sentiment.",Positive
Positive,"idk but while i listen this music, it gives me 'kill bill' vibes","The commenter is expressing a positive association with the music video, drawing a comparison to a well-regarded and popular film.",Neutral
Positive,The vibe is just amazing and still listening until 2025 😊,"The commenter expresses positive feelings about the 'vibe' and indicates continued enjoyment, demonstrated by the smiling emoji.",Positive
Neutral,SZA and Doja Cat sound just a like. It's crazy how many sound alike. Is it autotune that makes them sounds so similar?,"The comment expresses a simple observation about the artists' similarity, without overtly praising or criticizing their music.",Neutral
Positive,Me myself and I 💙 type beat,The use of the heart emoji and the phrase 'Me myself and I' indicates enthusiastic enjoyment of the music video.,Positive
Negative,The fact that the lyrics literally talking about hiding his bodies and testifying for him. I thought it was a love song💀 Sza makes music for side chicks 😂,The comment expresses a negative opinion by criticizing the artist's music and implying it's inappropriate.,Negative
Positive,The vocals in the beginning 🔥🔥🔥🔥🔥,The enthusiastic use of fire emojis indicates strong positive sentiment towards the vocals.,Positive
Positive,this song a vibeeeee. makes me feel like i can sing lmaoo,"The commenter expresses a positive feeling, stating the song makes them 'feel like I can sing' and uses enthusiastic emojis.",Positive
Positive,"A lot of music ill listen to it for the bass, instruments and not so much the singer or lyrics. This would be one of them, the beat is composed very well.","The commenter expresses strong positive feelings about the music's composition, specifically the bass and beat.",Positive
Positive,This is a whole vibe!,The commenter uses enthusiastic language ('whole vibe!') indicating a positive reaction to the music video.,Positive
Neutral,It's crazy how leons voice is the sample in the beat,"The comment expresses observation and appreciation, without expressing strong positive or negative emotions about the music video.",Neutral
Positive,She is soooo…..DEEP,The excessive use of 'sooo' and 'deep' indicates a strong positive impression and admiration for the artist.,Positive
Negative,Listen to the actual lyrics. Definitely not a love song.,"The comment expresses a critical opinion about the song's theme, indicating a negative sentiment.",Negative
Positive,I absolutely 💯% love 💗 this song!!! Emotional 🥲.,The commenter expresses enthusiastic positive feelings about the song using strong words like 'love' and emojis.,Positive
Negative,this the worst song😂😂😂😂,The use of 'worst' and multiple laughing emojis indicates a clearly negative sentiment towards the song.,Negative
Positive,I use TO RAP ALONG WITH WHAT I THOUGHT THE SONG SAID!!! ONE DAY THE RAIDO SAY CHECK HER LYRICS WHEN I SEEN WHAT SHE REALLY WAS SAYING I WAS LIKE WTF LMAO SHE ON HER RIDE OR DIE SHIT 💯💯💯🔥,"The commenter expresses enthusiastic enjoyment and admiration for the music video and lyrics, using positive emojis and exclamation points.",Positive
Positive,I feel a vibe when I hear this song on 96.3 today I typed everything in YouTube search 🔎 box I got the title now ima vibe to this everyday,"The commenter expresses a positive feeling ('feel a vibe', 'ima vibe') and indicates a desire to listen to the song repeatedly, suggesting a favorable reaction.",Positive
Positive,Drake - Deep Pockets vibes,The comment expresses a positive association with the song's feeling (,Positive
Positive,Here @6am in the back seat of my car at the beach and haven’t slept vibes,The comment expresses a positive feeling and association with a pleasant experience (being at the beach and relaxed).,Positive
Positive,Good vibes ❤,The use of 'Good vibes' and the heart emoji clearly indicate a positive sentiment.,Positive
Positive,Givin me 90s vibes baby❤,The use of 'baby' and the heart emoji clearly indicate a positive feeling towards the music video.,Positive
Positive,i was today years old when i realized that this beat is slightly sampled from Tyrese “What Am I Gonna do”!! 🔥,"The use of a recognizable sample is presented positively with the fire emoji, indicating enjoyment and appreciation.",Neutral
Positive,This song reminds me of the girl of my dreams and my worst breakup at the same time 😅😅,The use of 'girl of my dreams' and the emojis suggest a nostalgic and fond sentiment despite a negative experience.,Neutral
Positive,Damn this is  sooooo ..emotional,The use of 'sooooo' and the descriptor 'emotional' indicates a strong positive feeling towards the music video.,Positive
Positive,HARMONY MACAYLA MACKEY❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️,The repeated use of heart emojis indicates strong positive sentiment towards the video.,Positive
Negative,This is a serial killer song made into a romantic vibe 🤦‍♂️,"The comment expresses a jarring juxtaposition and criticism of the music video's transformation, suggesting a negative reaction.",Neutral
Positive,Hi! I'm a Korean listener. I really love your songs and lyrics. Your voice always makes me relaxed. I will always support you in Korea!😅 Please visit Korea whenever you want.... thanks!,"The commenter expresses clear fondness for the music, lyrics, and artist, indicating a positive sentiment.",Positive
Positive,I love the vocal run at 3:12 🔥,The use of 'love' and the fire emoji clearly indicate a positive sentiment towards the musical video.,Positive
Neutral,Is it me or does this melody  sound a little like Me Myself and I by Beyonce,"The comment expresses a casual observation and comparison, without explicitly conveying a positive or negative emotion.",Neutral
Positive,"Am i the only one who gets Aaliyah ""let me know"" vibes when you hear this song?","The commenter expresses a positive association with the song, referencing a beloved Aaliyah track.",Positive
Positive,I hear some Me myself and I ( Beyonce) and Southside Ashanti and Lloyd 🥴🤔🥰 along the melody,The use of emojis like '🥰' indicates a positive emotional response to the music and artists mentioned.,Neutral
Positive,Having a bad day put that sza on and vibe away the pain.,The commenter expresses a positive feeling of relief and enjoyment listening to the music video.,Positive
Positive,Looking to sky and listening to this song 😢 deep thoughts,The use of '😢' (crying emoji) indicates a feeling of profound connection and positive emotion associated with the song.,Positive
Negative,YALL ARE TO DUM TO KNOW HOW VIBEY THIS SONG IS  SUPPORT YA GIRL SZA,The comment uses insulting language ('TO DUM') and expresses a dismissive attitude towards the song's appeal.,Positive
Positive,Who is the dude on the track he kills rhis verse too ❤ makes rhe song even better to hear what hee dude thinks 🔥🎵🎶,The use of emojis like '❤' and enthusiastic language ('makes the song even better') clearly indicates a positive sentiment.,Positive
Negative,"What is that sound that kind of sounds like a chair sliding over a floor at moments like 1:04 , 1:17 , 1:30 ? It doesn't seem to be on beat consistently or anything, kinda annoying.","The commenter expresses annoyance with the sound and its inconsistent timing, indicating a negative reaction to the music video.",Negative
Positive,In the drop top ride w u i feel like scarface** my fav verse,The commenter expresses a positive feeling by comparing the video to a favorite movie and using enthusiastic language ('my fav verse').,Positive
Positive,Dude on them vocals is crazy,The comment expresses admiration for the vocalist's performance.,Positive
Positive,Straight heat  🥵  straight rider 🔥  just listen to the lyrics,The use of enthusiastic emojis and phrases like 'straight rider' indicates a positive reaction to the music video.,Positive
Positive,so vibe i cant bro,The use of 'vibe' and 'bro' indicates a positive and enthusiastic reaction to the music video.,Positive
Positive,This beat takes you to them good old dayz,The commenter expresses enjoyment and nostalgia with the phrase 'good old dayz' indicating a positive feeling.,Positive
Neutral,The song was good but my brother's being annoying,The comment expresses a positive opinion about the song itself while simultaneously highlighting a negative personal observation about a sibling's behavior.,Neutral
Positive,130.9 Million view wow this was the faster Sza music video/audio on YouTube to reach milestone,"The comment expresses excitement and praise for the video's rapid success, indicating a positive sentiment.",Positive
Positive,"Anyone else hear the beat of this song and think of Beyonce's ""Me, Myself and I""? Beatiful track this is 🙌🏽",The user expresses positive feelings about the track and uses an enthusiastic emoji to reinforce their enjoyment.,Neutral
Positive,this a whole vibe,The phrase 'whole vibe' indicates a positive and enjoyable experience with the music video.,Positive
Positive,Im 41and this has a 90s RnB vibe,"The comment expresses a positive association with the music video's style, referencing a desirable 90s RnB influence.",Positive
Positive,My new beat better than lil pink cheez-itz 😂 ❤❤,"The use of emojis and a lighthearted, complimentary expression indicate a positive sentiment.",Positive
Negative,"Well, first of all we’re not big bags is that why your father is dead and second of all is is actually good if you actually listen to her way better you actually should lyrics and I’m pretty sure next her next album is gonna come out. Hey this girl is stupid. This boy is crazy, I’m bout to say your mom said ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha🎉","The comment expresses negative opinions about the artist and her music, using insulting language and dismissing the song's quality.",Negative
Positive,The first verse is the embodiment of a ride or die,"The phrase 'ride or die' expresses strong loyalty and admiration, indicating a positive sentiment towards the music video.",Positive
Neutral,"Her voice is not bad. It looks like she’s trying to look like Whitney Houston. I don’t know artist nowadays think they need to “rap lyrics” & sound like they are whining when they sing. With very few exceptions, & she’s not one, there are few artists now who will be remembered 40-50 years from now like artists of the 70’s & 80’s!","The comment expresses a mixed opinion, offering a slight compliment ('her voice is not bad') alongside criticism and a broader historical perspective.",Negative
Positive,So heavenly a melody 👍,The use of 'heavenly' and the thumbs-up emoji clearly indicate a positive sentiment towards the music video.,Positive
Neutral,Deep,"This short comment, 'Deep', expresses a simple observation with no clear emotional tone.",Positive
Positive,this song deep make me want to get a girl on my own,The comment expresses a positive feeling about the song and its effect - wanting to pursue a romantic interest.,Positive
Positive,In Love w this melody…..,"The commenter expresses enjoyment and affection for the melody, indicating a positive sentiment.",Positive
Positive,That's the vibe?,The question mark suggests agreement and enjoyment of the music video's mood.,Neutral
Positive,"I have no idea what this song is about,i love the melody,instrumental,when i first heard jt i hummed it for a month","The commenter expresses enjoyment of the melody and a habit of humming the song, indicating a positive reaction.",Positive
